,TK2 (7084)
ACH-000259,-0.19672044931099175
ACH-000260,-0.19133777683811531
ACH-000261,-0.2142874014300027
ACH-000262,-0.13362666212533994
ACH-000263,-0.03192499937187132
ACH-000264,-0.006248852475260225
ACH-000265,-0.0504449421296725
ACH-000266,-0.17911469485627593
ACH-000272,-0.059001632558437024
ACH-000274,-0.06950325777347419
ACH-000277,-0.02207205687734306
ACH-000278,-0.10403673228634963
ACH-000279,-0.09077772591591024
ACH-000280,-0.0932442284665736
ACH-000281,-0.1395728795097462
ACH-000288,-0.24661501890336696
ACH-000291,-0.014468499048966018
ACH-000293,-0.14074246400319548
ACH-000294,-0.11548423999470432
ACH-000295,-0.032857285892334574
ACH-000296,-0.04774599735672223
ACH-000302,-0.023458812173702503
ACH-000304,0.027277226966970387
ACH-000307,-0.08507550502786547
ACH-000308,-0.10150425844386217
ACH-000310,-0.17884757615206134
ACH-000311,-0.18357620042665626
ACH-000312,-0.3071742728784476
ACH-000315,-0.1271194966381224
ACH-000316,-0.08791871768975397
ACH-000317,-0.1410796984693647
ACH-000318,-0.15504798737420772
ACH-000319,-0.18855351932832576
ACH-000320,-0.31125486380208195
ACH-000322,-0.3507248957754668
ACH-000323,-0.11271132005393335
ACH-000324,-0.11127351058985524
ACH-000329,-0.14705410067229527
ACH-000330,-0.2359489379563064
ACH-000331,-0.2405148825688841
ACH-000332,-0.0959086502957695
ACH-000334,-0.10623946404913832
ACH-000335,-0.2863299635831321
ACH-000336,-0.025828466103917126
ACH-000337,-0.17047595545995042
ACH-000338,-0.12236993360935396
ACH-000339,-0.1351051092543586
ACH-000341,-0.1022258023731629
ACH-000348,-0.1226037279079844
ACH-000350,-0.1093710847307962
ACH-000352,-0.1557467540736815
ACH-000356,0.12123010012480336
ACH-000361,-0.06679884301973854
ACH-000362,0.034238530121241305
ACH-000363,-0.1494574344236866
ACH-000364,-0.03887237057564402
ACH-000365,-0.08540151080987883
ACH-000366,-0.11974736504142915
ACH-000368,0.011796273275413369
ACH-000374,-0.08745588948124962
ACH-000375,-0.2392536961650796
ACH-000376,-0.1841337023375398
ACH-000381,-0.07016787735439821
ACH-000383,-0.1501375022913408
ACH-000387,-0.13001806351625148
ACH-000389,-0.1497160799302217
ACH-000390,-0.08371062770513789
ACH-000393,-0.027567190718991552
ACH-000395,-0.1026623871784718
ACH-000396,-0.076170367629793
ACH-000397,-0.17936740957180286
ACH-000401,-0.17119535905495406
ACH-000402,-0.390339454093766
ACH-000403,-0.1461840996436614
ACH-000404,-0.10059433963318606
ACH-000406,-0.1279083841664343
ACH-000407,-0.09752053977146133
ACH-000408,-0.18414665856306747
ACH-000410,-0.1369687841636852
ACH-000411,-0.2032604611374162
ACH-000414,-0.010599222978753065
ACH-000415,-0.05101478106398839
ACH-000416,-0.22318000115007444
ACH-000420,-0.239841934782026
ACH-000421,-0.1443276886794352
ACH-000424,-0.3960570299390254
ACH-000425,-0.12876805991403736
ACH-000426,-0.060426250539411176
ACH-000427,-0.2778327599564966
ACH-000433,-0.051713189897219916
ACH-000435,-0.11474291762511064
ACH-000436,-0.2526495254241463
ACH-000444,-0.1005696534123334
ACH-000445,-0.023565431534758475
ACH-000448,-0.05290655836501725
ACH-000450,-0.31212950733694306
ACH-000452,-0.09079926884795413
ACH-000454,-0.2194705880472166
ACH-000458,-0.16421137752744167
ACH-000459,-0.07338983564795029
ACH-000460,-0.1225784853965239
ACH-000461,-0.20264199582426096
ACH-000463,-0.1029078879198614
ACH-000464,-0.22447228144573586
ACH-000466,-0.13567230956322976
ACH-000467,-0.12084755265669453
ACH-000468,-0.09040228554815556
ACH-000469,-0.14580200069471147
ACH-000470,-0.02932761591589362
ACH-000471,-0.19050162532175735
ACH-000472,-0.1270359873176488
ACH-000473,-0.03540688886567681
ACH-000475,-0.2302788480777235
ACH-000476,-0.08640169153085328
ACH-000477,-0.21079937422761008
ACH-000479,-0.1002967648249665
ACH-000480,-0.15802743675877695
ACH-000481,-0.15080011834342258
ACH-000483,-0.20128581409917906
ACH-000484,-0.29963336365170185
ACH-000485,-0.16245770789255592
ACH-000486,-0.14136025951928438
ACH-000487,-0.15497763933232625
ACH-000488,-0.1267533293620097
ACH-000490,-0.09289509198265594
ACH-000491,-0.01500357479613414
ACH-000495,-0.07562288003668358
ACH-000496,-0.13927303122843052
ACH-000499,-0.07599929204316737
ACH-000500,-0.6215213119472502
ACH-000502,-0.2298908473752651
ACH-000503,0.12695000609854334
ACH-000505,-0.1975923552351632
ACH-000507,-0.13714395005743493
ACH-000510,-0.06916441352194612
ACH-000511,-0.13437086192388648
ACH-000512,0.13243178854386856
ACH-000516,-0.15877245407548615
ACH-000517,-0.14011109937797733
ACH-000518,-0.09509625756789568
ACH-000520,-0.2227859471969719
ACH-000521,-0.05178733034579848
ACH-000522,-0.21054914903903488
ACH-000524,-0.13082470585132272
ACH-000527,-0.13901537260008295
ACH-000528,-0.09336848587441962
ACH-000537,-0.1528242561663463
ACH-000541,-0.430315525518001
ACH-000542,-0.019839509123509017
ACH-000544,-0.2570054083195612
ACH-000545,-0.01326579611450102
ACH-000547,-0.006554030354819886
ACH-000548,-0.2366473785006671
ACH-000549,-0.18161266656885752
ACH-000550,-0.2705738519818421
ACH-000552,-0.0019363995325252317
ACH-000556,-0.21117551813544866
ACH-000557,-0.08238544227871128
ACH-000569,-0.18908078162573405
ACH-000570,-0.1351010423584437
ACH-000571,-0.2263345121907961
ACH-000573,-0.1734728483444746
ACH-000576,-0.04018907503058953
ACH-000579,-0.15776453424195405
ACH-000580,-0.12793437527511706
ACH-000584,-0.15121084024023515
ACH-000585,-0.14703417454514148
ACH-000588,-0.05537063698598905
ACH-000589,-0.19146481659353545
ACH-000591,-0.1204147117486774
ACH-000593,-0.08867604280284137
ACH-000600,-0.13182285984970693
ACH-000601,-0.26053655678223003
ACH-000605,-0.17964240365992284
ACH-000606,0.03951333915954738
ACH-000608,-0.07678264309111801
ACH-000614,-0.12000941944044602
ACH-000616,-0.17636861733341133
ACH-000618,-0.1677125716186813
ACH-000619,-0.03822198015783378
ACH-000620,-0.16528125756877676
ACH-000621,-0.1710999199985088
ACH-000622,-0.17013921238200105
ACH-000623,-0.1288601291158279
ACH-000624,-0.11228878808224138
ACH-000627,-0.051707426585820136
ACH-000630,-0.0789577564003266
ACH-000631,-0.4545662073209766
ACH-000632,-0.21433839457461626
ACH-000633,-0.11268611913707915
ACH-000637,-0.20423177753743735
ACH-000638,-0.21485177657951252
ACH-000646,-0.3550548793589254
ACH-000647,-0.2403694081361284
ACH-000648,-0.10695781656911127
ACH-000649,-0.1189431191219136
ACH-000651,-0.26665779884914953
ACH-000652,0.021657089119135987
ACH-000653,-0.13135399661391395
ACH-000657,-0.10943289389483037
ACH-000658,-0.13564352668971985
ACH-000661,-0.11171951544309383
ACH-000662,-0.22326422100735172
ACH-000663,-0.2392495274653061
ACH-000665,-0.15247274799029567
ACH-000671,-0.053163370925244535
ACH-000672,-0.0061455987162204895
ACH-000673,-0.16647729133850975
ACH-000676,0.041160456864840635
ACH-000677,-0.13264982998860056
ACH-000681,-0.17100218981023066
ACH-000683,-0.17828319438948426
ACH-000684,0.07296388711256523
ACH-000688,-0.2058634760059734
ACH-000693,-0.10613386571591113
ACH-000694,-0.1833172439860943
ACH-000695,-0.3375979734372835
ACH-000696,-0.09479043235765904
ACH-000697,-0.3598530452608825
ACH-000699,-0.16499031478499945
ACH-000701,-0.04702717417246514
ACH-000706,-0.06974085209979658
ACH-000711,-0.08963340593707564
ACH-000713,-0.20111098424483298
ACH-000714,-0.02426794657412953
ACH-000718,-0.02751429767135589
ACH-000720,-0.13497818436220935
ACH-000721,-0.14983795829738372
ACH-000724,-0.2644764718264405
ACH-000725,0.06755344958933036
ACH-000732,0.005774605662133942
ACH-000734,-0.2259804907506747
ACH-000735,-0.11192302557413514
ACH-000736,-0.13092645424003313
ACH-000738,-0.332046511681837
ACH-000746,-0.07623851699335778
ACH-000747,-0.1381885500728052
ACH-000748,-0.2540718805524452
ACH-000753,-0.2174744637829113
ACH-000756,-0.05954684402339195
ACH-000757,-0.15552119298393194
ACH-000758,-0.07475999401235382
ACH-000760,-0.0960319642296773
ACH-000762,-0.09235525370713504
ACH-000763,0.03996502706483609
ACH-000764,-0.27359688304263224
ACH-000765,-0.132409703278993
ACH-000766,-0.11536682014134528
ACH-000767,-0.10059167710179336
ACH-000768,-0.15442820286533807
ACH-000769,-0.2993264607541754
ACH-000770,-0.13875114367602448
ACH-000771,-0.13060515483710758
ACH-000773,-0.08000593118588366
ACH-000776,-0.07020097367703365
ACH-000777,-0.13721212627737572
ACH-000778,-0.1201127313254919
ACH-000781,-0.11365589177921355
ACH-000782,-0.2428435006125156
ACH-000783,-0.1500174108469226
ACH-000784,-0.12287051712319065
ACH-000785,-0.15025948712031567
ACH-000787,-0.18632674825900794
ACH-000788,-0.13351429696706976
ACH-000791,-0.14324062769637505
ACH-000792,-0.2022592160848723
ACH-000794,-0.02242176330537854
ACH-000796,-0.06330561623255766
ACH-000798,-0.031321385493173974
ACH-000799,-0.10060796623151197
ACH-000800,-0.049824202304029584
ACH-000802,-0.1891124165215941
ACH-000804,-0.10196382716639207
ACH-000805,-0.02289050688719176
ACH-000809,-0.2227727171478278
ACH-000810,0.06988746883796568
ACH-000811,-0.1912961038188438
ACH-000817,-0.1175288703660177
ACH-000819,-0.12015598860520617
ACH-000820,-0.229292479039272
ACH-000821,0.1194885047227217
ACH-000822,-0.1402655507815355
ACH-000823,-0.10769773145482953
ACH-000824,-0.07216805141537662
ACH-000827,-0.16686713602681916
ACH-000829,-0.15893032956578812
ACH-000831,-0.2263533499552859
ACH-000832,0.04731404345585066
ACH-000833,-0.1555455345261132
ACH-000834,-0.11839610725920074
ACH-000835,-0.12369792700749087
ACH-000836,-0.10020817017869983
ACH-000837,-0.20917202469023324
ACH-000838,0.10060022756950236
ACH-000839,-0.16146880555869636
ACH-000840,-0.14242655786264935
ACH-000841,-0.09952084202547001
ACH-000843,-0.12455027534724288
ACH-000846,-0.17980052061996846
ACH-000847,-0.1804459401585004
ACH-000848,-0.14114975364588314
ACH-000849,-0.08121598883559011
ACH-000851,-0.1444771145864695
ACH-000855,-0.20630885840856192
ACH-000856,-0.33327230716083256
ACH-000858,-0.02729582671049409
ACH-000859,-0.047126396975808456
ACH-000861,-0.20932295945687415
ACH-000862,-0.08309754516022227
ACH-000865,-0.07345861517146282
ACH-000866,-0.10602589120486386
ACH-000867,-0.14096547028656425
ACH-000869,-0.1206812455285132
ACH-000872,-0.08122399382240604
ACH-000873,-0.2043430855728118
ACH-000876,-0.1003940247456803
ACH-000878,-0.2786868787332117
ACH-000880,-0.16321017013926628
ACH-000881,-0.13117668807644986
ACH-000882,-0.0002122526562361261
ACH-000884,-0.050960168360274005
ACH-000885,-0.154115831808476
ACH-000887,-0.09847526905181432
ACH-000889,-0.17706894721483038
ACH-000896,-0.11341742276691895
ACH-000898,0.0426920934710024
ACH-000900,-0.117736426931512
ACH-000901,-0.17462871019651266
ACH-000905,-0.025527053586230874
ACH-000906,-0.1550095767025463
ACH-000907,-0.0984690057615059
ACH-000910,-0.1567709944417115
ACH-000911,-0.038360455139321466
ACH-000912,-0.15907253607931174
ACH-000913,-0.10377738203025223
ACH-000915,-0.09421752503115953
ACH-000916,-0.3624533573576293
ACH-000917,-0.07647238953167478
ACH-000920,0.19410867060138465
ACH-000921,-0.13529174325595014
ACH-000924,-0.0978753942195932
ACH-000926,-0.3270865811127463
ACH-000928,-0.3238444645518693
ACH-000929,-0.18697384218004998
ACH-000932,-0.355250909535202
ACH-000935,-0.14125886703826918
ACH-000936,-0.17248172416504207
ACH-000937,-0.11394217693671704
ACH-000938,-0.04454408038505085
ACH-000939,-0.3869424622148057
ACH-000941,-0.17378409479802126
ACH-000943,-0.10619689152760513
ACH-000946,-0.20320934389803155
ACH-000947,-0.09031363093174108
ACH-000948,-0.11390371623044974
ACH-000950,-0.18129353685141966
ACH-000953,-0.1550641195989357
ACH-000954,-0.5032075979407874
ACH-000957,-0.02013514480514696
ACH-000958,-0.255424780660844
ACH-000960,-0.11497714686019456
ACH-000963,-0.16303620263196686
ACH-000968,-0.13832146217467778
ACH-000969,-0.21814827933501607
ACH-000972,-0.2911113748192877
ACH-000973,-0.17955976840764368
ACH-000974,-0.12211964753518832
ACH-000978,0.05833461668819458
ACH-000984,-0.2341714681614268
ACH-000986,0.016300063990062834
ACH-000988,-0.17465245027253032
ACH-000993,-0.2895105901621968
ACH-000994,-0.3151631186912334
ACH-000996,-0.061923686997775014
ACH-001001,-0.1781692894347845
ACH-001020,0.010949835523643607
ACH-001028,-0.12435179065592215
ACH-001031,-0.10885259369683004
ACH-001038,-0.16475799358401552
ACH-001048,-0.09252241839160226
ACH-001050,-0.1527746266331911
ACH-001053,-0.03699043226991352
ACH-001054,-0.09238042463588504
ACH-001061,-0.08977503270719102
ACH-001067,-0.11345478666201796
ACH-001075,-0.21929740583164206
ACH-001096,-0.1856400757032701
ACH-001111,-0.166353323104729
ACH-001119,-0.14648900007384466
ACH-001128,-0.7915993295613245
ACH-001134,0.01313086217108232
ACH-001151,-0.19874310543359489
ACH-001163,-0.15156889321964895
ACH-001164,-0.1452601099697896
ACH-001183,-0.07922554934850083
ACH-001192,-0.2254715545005487
ACH-001193,-0.3247607928023198
ACH-001196,-0.2640871387019029
ACH-001197,0.03163110744567342
ACH-001205,-0.1726203316951948
ACH-001211,0.030977338004566826
ACH-001212,-0.4099422584036464
ACH-001228,-0.11451893621397267
ACH-001232,-0.1904134029728654
ACH-001239,-0.024848275319695263
ACH-001270,-0.18780158731267266
ACH-001274,-0.05636265331266808
ACH-001275,-0.20655198902707844
ACH-001277,-0.15343594054248616
ACH-001278,-0.2427782249129793
ACH-001280,-0.2001617918853771
ACH-001283,-0.20900881398409105
ACH-001289,-0.126485548211263
ACH-001300,-0.020461697622469185
ACH-001301,0.015080795223901444
ACH-001302,-0.08299484115556081
ACH-001306,-0.2536935146394633
ACH-001318,-0.09642560008717874
ACH-001322,-0.0465528621595158
ACH-001328,-0.059012446128375015
ACH-001332,0.03164323423077292
ACH-001336,-0.04907987177701203
ACH-001346,-0.114248415539067
ACH-001353,-0.1527261073422849
ACH-001354,-0.001905349173291916
ACH-001367,0.15673887875565135
ACH-001368,-0.11378285055795577
ACH-001374,-0.1868631101412496
ACH-001377,-0.008986804156529771
ACH-001380,-0.16978049894490044
ACH-001391,-0.3281346365485572
ACH-001408,-0.17246667121649042
ACH-001430,0.010491343595675422
ACH-001431,0.03865039115066805
ACH-001450,-0.02267654693125996
ACH-001496,-0.22674974208466198
ACH-001500,-0.005838231919632396
ACH-001523,-0.060235977811045074
ACH-001532,-0.17829632428490802
ACH-001550,-0.3000709848495077
ACH-001552,-0.15705305858404414
ACH-001554,-0.05617119195641285
ACH-001654,-0.1846270687798313
ACH-001735,-0.15591060650278812
ACH-001736,-0.036893591050918814
ACH-001737,0.3090025160942637
ACH-001740,-0.03905827844679067
ACH-001745,-0.13483628284800947
ACH-001765,-0.10630167615089887
