,SCAND1 (51282)
ACH-000004,-0.6522006300126524
ACH-000005,-0.5611218743730629
ACH-000007,0.0493370418508237
ACH-000009,-0.22026623269302276
ACH-000011,-0.38972387807647824
ACH-000012,-0.05151443934907023
ACH-000013,-0.06523492052547639
ACH-000014,-0.2385503606654781
ACH-000015,-0.17402008496646024
ACH-000017,-0.3648978212768809
ACH-000018,-0.22378184202100684
ACH-000019,-0.06801253966535294
ACH-000021,-0.15214635488760905
ACH-000022,-0.1658239860979418
ACH-000025,-0.4262238182068109
ACH-000028,-0.20577712381180374
ACH-000030,-0.2777007096837081
ACH-000035,-0.2687644681623475
ACH-000036,-0.3739398172254981
ACH-000037,-0.13713363481691515
ACH-000039,-0.034770775160660475
ACH-000040,-0.29317566517548943
ACH-000041,-0.228825636403906
ACH-000042,-0.2185341447983772
ACH-000045,-0.16999569225221625
ACH-000047,-0.1448680319009486
ACH-000052,-0.15167725629393208
ACH-000053,-0.08819900224512071
ACH-000054,-0.2384591394353796
ACH-000055,-0.1538158992954094
ACH-000060,-0.1893075981129024
ACH-000067,-0.14324294265116355
ACH-000070,-0.14944935248042224
ACH-000075,-0.23696081491232054
ACH-000078,-0.2813510196345416
ACH-000082,-0.0939858839877292
ACH-000085,-0.4203213489090139
ACH-000086,-0.2325358533356236
ACH-000087,-0.3679880024121858
ACH-000092,-0.2479474179401204
ACH-000095,-0.20229087481721456
ACH-000097,-0.2499848963084953
ACH-000098,-0.09971308932200312
ACH-000099,-0.28608340823859146
ACH-000108,-0.30968752251352205
ACH-000113,-0.2297731607650294
ACH-000116,-0.39365097504694896
ACH-000118,-0.1549221518323447
ACH-000120,-0.4265774379159448
ACH-000123,-0.2265635649288769
ACH-000127,-0.1991470856841164
ACH-000128,-0.3084051789522407
ACH-000132,-0.1569838761873992
ACH-000133,-0.4349142793300483
ACH-000137,-0.2293234774379952
ACH-000138,-0.1312101225644562
ACH-000142,-0.16688622793945476
ACH-000143,-0.3908176353385569
ACH-000146,-0.09522560900850488
ACH-000148,-0.2947118177816479
ACH-000150,-0.17327346044563874
ACH-000152,-0.13335734968399796
ACH-000153,-0.25160668614824633
ACH-000159,-0.2656617556949357
ACH-000160,-0.01485143950830789
ACH-000163,-0.2787501107596036
ACH-000167,0.21013057554647016
ACH-000168,-0.4167182385342985
ACH-000169,-0.3612556730767843
ACH-000178,-0.3029281443002863
ACH-000183,-0.4150554056916396
ACH-000188,-0.1578103473779849
ACH-000189,-0.0660495916360146
ACH-000190,-0.030153450787793436
ACH-000198,-0.3154268951465388
ACH-000203,-0.484407795915088
ACH-000204,-0.22078133553350932
ACH-000206,-0.24163470192408604
ACH-000207,-0.5300935848108173
ACH-000208,-0.26580450523514915
ACH-000210,-0.04003105219844523
ACH-000211,-0.18956864785749236
ACH-000215,-0.16357433451831713
ACH-000221,-0.10719035309013296
ACH-000222,0.07812799037996923
ACH-000223,-0.13279492541723426
ACH-000226,-0.20396294297409887
ACH-000227,-0.2632571897011064
ACH-000228,-0.22691449572406056
ACH-000231,-0.3039100033457424
ACH-000232,-0.21973929214121285
ACH-000233,-0.12051245572038778
ACH-000234,-0.4596365118687428
ACH-000235,-0.2927112235846586
ACH-000237,-0.1282853513416765
ACH-000238,-0.12732744715993596
ACH-000242,-0.06027763110990383
ACH-000243,-0.13289894951695666
ACH-000244,-0.1933631254505611
ACH-000246,-0.15593284439701452
ACH-000248,-0.20202285553347665
ACH-000250,-0.2510788523939515
ACH-000251,-0.17016960518934407
ACH-000252,-0.3603202814025456
ACH-000253,-0.3273424968226499
ACH-000255,-0.2462286036467144
ACH-000256,-0.1536636585430613
ACH-000257,-0.2607416955130428
ACH-000258,-0.3912233598051977
ACH-000259,-0.2877804349597751
ACH-000260,-0.2406121580061289
ACH-000261,-0.3512870979003754
ACH-000262,-0.4683353247469384
ACH-000263,0.0833563794253284
ACH-000264,-0.29776887804530777
ACH-000265,-0.1455869760894659
ACH-000266,-0.21973265172380613
ACH-000272,-0.2662185795970161
ACH-000274,-0.2485651265211454
ACH-000277,-0.6282088406970985
ACH-000278,-0.11857631577187686
ACH-000279,-0.06975568259479249
ACH-000280,-0.21817571194577606
ACH-000281,-0.26297839153444763
ACH-000288,-0.09977782129956554
ACH-000291,-0.2696290979524081
ACH-000293,-0.1628910261264225
ACH-000294,-0.2368013067931864
ACH-000295,-0.13589145957541052
ACH-000296,-0.24251463196275155
ACH-000302,-0.2410165676207912
ACH-000304,-0.07865133410217165
ACH-000307,-0.08835342876072733
ACH-000308,-0.21522443429961632
ACH-000310,-0.3326285758515561
ACH-000311,-0.2762453709153424
ACH-000312,-0.13570762896569447
ACH-000315,0.02512278865609328
ACH-000316,-0.055103916869435936
ACH-000317,-0.05449596305059298
ACH-000318,-0.043481787720608615
ACH-000319,-0.09745747495196952
ACH-000320,-0.19722632224842965
ACH-000322,-0.2293955055636873
ACH-000323,-0.2904351190781117
ACH-000324,-0.3945438797269253
ACH-000329,-0.21869288484054195
ACH-000330,-0.3407482890740414
ACH-000331,-0.09942783886844464
ACH-000332,-0.2237246486727473
ACH-000334,-0.3002716218789936
ACH-000335,-0.14719726609402328
ACH-000336,-0.1586761243293571
ACH-000337,-0.3745310673038959
ACH-000338,-0.05062052915904016
ACH-000339,-0.12443169721696805
ACH-000341,-0.3719425168293877
ACH-000348,-0.1993862788490119
ACH-000350,-0.21064127340413108
ACH-000352,-0.2911136400617088
ACH-000356,-0.3957094546096631
ACH-000361,-0.36503478056279176
ACH-000362,-0.18441153986024644
ACH-000363,-0.15942496381883894
ACH-000364,-0.02103385947446477
ACH-000365,-0.20440840749277764
ACH-000366,-0.2777088697559965
ACH-000368,-0.20718825682938147
ACH-000374,-0.3109616714980201
ACH-000375,-0.11729223314730415
ACH-000376,-0.32574472690030604
ACH-000381,-0.45549755407059
ACH-000383,-0.15727591049314602
ACH-000387,-0.19528947783635128
ACH-000389,-0.2136365386350302
ACH-000390,-0.14667074658786733
ACH-000393,-0.19595184311959804
ACH-000395,-0.12964815755442746
ACH-000396,-0.3867002285779239
ACH-000397,-0.2855240220640616
ACH-000401,-0.20588431591796053
ACH-000402,0.06489669458365252
ACH-000403,-0.4965215844312906
ACH-000404,-0.42853589197349296
ACH-000406,-0.053746368224966916
ACH-000407,-0.23132980709646084
ACH-000408,-0.04597329268228083
ACH-000410,-0.11372974994975743
ACH-000411,-0.4680886980055749
ACH-000414,-0.2673074076351355
ACH-000415,-0.2526735962661911
ACH-000416,-0.11754957703705188
ACH-000420,-0.300836631142892
ACH-000421,-0.1935529789167005
ACH-000424,-0.245604653194222
ACH-000425,-0.2872022976198793
ACH-000426,-0.1765256056522235
ACH-000427,-0.3963504068732336
ACH-000433,-0.15688787341116384
ACH-000435,-0.1434166291778048
ACH-000436,-0.2669904581324032
ACH-000444,-0.12301882631152294
ACH-000445,-0.20411348552207295
ACH-000448,-0.19688255302158308
ACH-000450,-0.5576260481136601
ACH-000452,-0.15730128089003534
ACH-000454,-0.14022559416525027
ACH-000458,-0.3108494158421269
ACH-000459,-0.18464003230842124
ACH-000460,-0.20897581475042495
ACH-000461,-0.11778495839220228
ACH-000463,-0.17739854871870495
ACH-000464,-0.2143784480758217
ACH-000466,-0.4799180895082234
ACH-000467,-0.15543581641506776
ACH-000468,-0.1708643708913104
ACH-000469,-0.3780868062843894
ACH-000470,-0.11250983451536956
ACH-000471,-0.3865419490067054
ACH-000472,-0.17073207109600005
ACH-000473,-0.05469575673963936
ACH-000475,-0.2268442314689308
ACH-000476,-0.3707651155189115
ACH-000477,-0.12313360884260388
ACH-000479,-0.3211765970534585
ACH-000480,-0.17661518925390973
ACH-000481,-0.1932310183913989
ACH-000483,-0.15722015495095154
ACH-000484,-0.3506867461479053
ACH-000485,-0.3695735120800153
ACH-000486,-0.3149947513644281
ACH-000487,-0.2486180559934646
ACH-000488,-0.16717405804042446
ACH-000490,-0.2347562773674846
ACH-000491,-0.1976849457422124
ACH-000495,-0.21281850410213396
ACH-000496,-0.4004840987106973
ACH-000499,-0.42254770700023775
ACH-000500,0.040451048756230866
ACH-000502,-0.189737292635822
ACH-000503,0.027604509401194268
ACH-000505,-0.18725271671396904
ACH-000507,-0.22781363820862424
ACH-000510,-0.31234827169706875
ACH-000511,-0.2533317610360283
ACH-000512,0.01965271932197216
ACH-000516,-0.26351638735634514
ACH-000517,-0.26494967931930913
ACH-000518,-0.34193421355663345
ACH-000520,-0.17367935078501084
ACH-000521,-0.1597787227777348
ACH-000522,-0.17105070437356
ACH-000524,-0.25605581618458195
ACH-000527,-0.28590968880525525
ACH-000528,-0.17472501552597505
ACH-000537,-0.3325124295056088
ACH-000541,-0.3712161742633094
ACH-000542,-0.2319125903589874
ACH-000544,-0.0551539711189263
ACH-000545,-0.4036153132113478
ACH-000547,-0.5448089646414058
ACH-000548,-0.213283359271578
ACH-000549,-0.3024338921318941
ACH-000550,-0.1718702748198123
ACH-000552,-0.17868974815726546
ACH-000556,-0.3108873031387598
ACH-000557,-0.4261748306658205
ACH-000569,-0.1859703855116683
ACH-000570,-0.19446474622151733
ACH-000571,-0.2005102706650731
ACH-000573,-0.2904166618912613
ACH-000576,-0.233814177669366
ACH-000579,-0.2044902162688301
ACH-000580,-0.05669595866119796
ACH-000584,-0.05004068546560782
ACH-000585,-0.11313642663266503
ACH-000588,-0.1629431149060668
ACH-000589,-0.22871994773521626
ACH-000591,-0.1741387386337919
ACH-000593,-0.2399284500405579
ACH-000600,-0.3068078219421502
ACH-000601,-0.06619593125382554
ACH-000605,-0.3149251767304553
ACH-000606,-0.13114405196847798
ACH-000608,-0.14592617560924284
ACH-000614,-0.5900623792963763
ACH-000616,-0.12422950967304752
ACH-000618,-0.23875601797251855
ACH-000619,-0.06564183012630781
ACH-000620,-0.15963319637014012
ACH-000621,-0.08320964058415528
ACH-000622,-0.1458828469119879
ACH-000623,-0.10103296232073417
ACH-000624,-0.32435609082892625
ACH-000627,-0.36373920447562497
ACH-000630,-0.14537834299847532
ACH-000631,-0.1611023418787884
ACH-000632,-0.08713762242918308
ACH-000633,-0.1528321362984057
ACH-000637,-0.18666811393132904
ACH-000638,-0.19039432663950825
ACH-000646,-0.3412775498415878
ACH-000647,-0.18027160007878185
ACH-000648,0.03296457533487543
ACH-000649,-0.3297538591437875
ACH-000651,-0.2546141065959662
ACH-000652,-0.2604240202287007
ACH-000653,0.041271861137064735
ACH-000657,-0.22234598598122854
ACH-000658,-0.1934929127167044
ACH-000661,-0.4033973999447421
ACH-000662,-0.06301034257551838
ACH-000663,-0.3315200158106324
ACH-000665,-0.3124598983858496
ACH-000671,-0.21899979905157124
ACH-000672,0.0038603447140903844
ACH-000673,-0.2482682945273063
ACH-000676,-0.12871383652983406
ACH-000677,-0.09024858102445672
ACH-000681,-0.2579827756670512
ACH-000683,-0.13786941960667584
ACH-000684,-0.4928749944686341
ACH-000688,-0.2454997452054244
ACH-000693,-0.20681719015922165
ACH-000694,-0.2047843485025996
ACH-000695,-0.4155120975572998
ACH-000696,-0.19382954499964708
ACH-000697,-0.08111747237606141
ACH-000699,-0.15962981979615012
ACH-000701,-0.1985978156943235
ACH-000706,0.009882566115126595
ACH-000711,-0.14399404205617522
ACH-000713,-0.3186177310192697
ACH-000714,-0.3582283570233374
ACH-000718,-0.44899227630618777
ACH-000720,-0.33928869179700066
ACH-000721,-0.3497545278892087
ACH-000724,-0.0939491473444198
ACH-000725,-0.3110589787598931
ACH-000732,-0.3148429904269541
ACH-000734,-0.1448089206150814
ACH-000735,-0.18582265859623853
ACH-000736,-0.2375340675929312
ACH-000738,-0.10654223881537064
ACH-000746,-0.27909409727731005
ACH-000747,-0.19563276993140602
ACH-000748,-0.21937734690344804
ACH-000753,-0.14208422512715313
ACH-000756,-0.23760622370397566
ACH-000757,-0.03163351476153503
ACH-000758,-0.487204457137005
ACH-000760,-0.20552438963603198
ACH-000762,-0.7627285332236963
ACH-000763,-0.3107856965818339
ACH-000764,0.0180526487747998
ACH-000765,-0.04961316798181524
ACH-000766,-0.2373565746014599
ACH-000767,-0.11861025664041452
ACH-000768,-0.2446570849110336
ACH-000769,-0.20974483481653827
ACH-000770,-0.2134535380823033
ACH-000771,-0.2735913879771089
ACH-000773,-0.35511324029276325
ACH-000776,-0.3583362403456569
ACH-000777,-0.10975437176806516
ACH-000778,-0.21173088333719106
ACH-000781,-0.19917798726290165
ACH-000782,-0.13370177809513994
ACH-000783,-0.23391353197523834
ACH-000784,-0.15108487535080758
ACH-000785,-0.28774992847353537
ACH-000787,-0.2786356778713706
ACH-000788,-0.26922181397205125
ACH-000791,-0.21240351161538326
ACH-000792,-0.21249327131174067
ACH-000794,-0.009514092404904194
ACH-000796,-0.27700293568487244
ACH-000798,-0.4890939308230392
ACH-000799,-0.18626571747572104
ACH-000800,0.011290005558341476
ACH-000802,-0.10793220653858893
ACH-000804,-0.26174016419059803
ACH-000805,-0.184345105659342
ACH-000809,-0.15802984538229636
ACH-000810,-0.1837111976545292
ACH-000811,-0.18542210735178816
ACH-000817,-0.255388225547457
ACH-000819,-0.12937315534682772
ACH-000820,-0.2946631567766587
ACH-000821,0.017172944255913113
ACH-000822,-0.22087760242422874
ACH-000823,-0.1336278194924284
ACH-000824,-0.21873334208786047
ACH-000827,-0.2619394752105283
ACH-000829,-0.15463554466961146
ACH-000831,-0.1200521712239448
ACH-000832,-0.36396923968790384
ACH-000833,-0.3222279605539559
ACH-000834,-0.3714503968975648
ACH-000835,-0.14220304431594746
ACH-000836,-0.07717553674440204
ACH-000837,-0.6088840577890431
ACH-000838,-0.04996431103771822
ACH-000839,-0.2333600347161072
ACH-000840,-0.21944009920066385
ACH-000841,-0.2237850520243701
ACH-000843,-0.3509608357448997
ACH-000846,-0.22090836051379756
ACH-000847,-0.2926109941060361
ACH-000848,-0.3373095141476535
ACH-000849,-0.18682576859453404
ACH-000851,-0.257824641182524
ACH-000855,-0.2126742798412921
ACH-000856,-0.21399959698600748
ACH-000858,-0.3578737929888576
ACH-000859,-0.18822127325479776
ACH-000861,-0.30654528345530824
ACH-000862,-0.16078484495741813
ACH-000865,-0.1867980777220085
ACH-000866,-0.1382569058720827
ACH-000867,-0.2701948654670996
