,OR4F16 (81399)
ACH-000004,-0.08130563127519719
ACH-000005,0.07714325502857626
ACH-000007,-0.03262740645197125
ACH-000009,-0.1992322111290084
ACH-000011,-0.31170386318252696
ACH-000012,-0.23741321558591694
ACH-000013,-0.12432489769223935
ACH-000014,-0.11113854556672532
ACH-000015,-0.11067397486706396
ACH-000017,-0.350941592128774
ACH-000018,-0.17380666357117894
ACH-000019,-0.1418018009518973
ACH-000021,-0.15672487185457729
ACH-000022,0.020695238043175114
ACH-000025,0.12257016983376726
ACH-000028,-0.14304353871717027
ACH-000030,-0.2529530407458206
ACH-000035,-0.07850363621860773
ACH-000036,-0.15940148398314088
ACH-000037,-0.0367499093142468
ACH-000039,-0.3112450508308845
ACH-000040,-0.2373574696740766
ACH-000041,-0.12872633048347826
ACH-000042,-0.20541551858099324
ACH-000045,-0.09041302278956807
ACH-000047,-0.2468537670486383
ACH-000052,-0.18515088878678815
ACH-000053,-0.046348128595075436
ACH-000054,-0.22177035073679632
ACH-000055,-0.0501982810784376
ACH-000060,-0.2912926161967795
ACH-000067,-0.18912643689218528
ACH-000070,-0.14287509837157286
ACH-000075,-0.2982922942450442
ACH-000078,0.016000507474165523
ACH-000082,-0.16537044040314264
ACH-000085,-0.2775531024769006
ACH-000086,-0.05576949493265184
ACH-000087,-0.15826104543846958
ACH-000092,-0.15701242787874334
ACH-000095,-0.2191516164335968
ACH-000097,-0.2189284906525817
ACH-000098,-0.09226627900879217
ACH-000099,-0.1503839453650307
ACH-000108,-0.22224572451901367
ACH-000113,-0.2537344237808342
ACH-000116,0.003136192169125227
ACH-000118,-0.031100780255658794
ACH-000120,-0.23936436154018775
ACH-000123,-0.23105093646572905
ACH-000127,0.1347853583686778
ACH-000128,-0.1837881461677938
ACH-000132,-0.16631953148106435
ACH-000133,-0.2756967187810345
ACH-000137,-0.2697159121170745
ACH-000138,-0.2833699277813334
ACH-000142,-0.2277247311025168
ACH-000143,-0.07106265550920883
ACH-000146,-0.11757182770410785
ACH-000148,-0.07927447090670423
ACH-000150,-0.22638783312834204
ACH-000152,-0.13021203874695647
ACH-000153,-0.14693134014192946
ACH-000159,0.025746785747481
ACH-000160,-0.0076088744704476356
ACH-000163,-0.18824041443910328
ACH-000167,-0.4941738137921097
ACH-000168,-0.10299569009230512
ACH-000169,0.003846835409988882
ACH-000178,-0.2112910396416922
ACH-000183,-0.2907375749972164
ACH-000188,-0.3071224922659033
ACH-000189,-0.32370963492243365
ACH-000190,-0.2625279077035902
ACH-000198,-0.16763574643285042
ACH-000203,0.022678698095740867
ACH-000204,-0.28569872343123764
ACH-000206,-0.19572238555093566
ACH-000207,-0.4705896828950793
ACH-000208,-0.13369523768620767
ACH-000210,-0.15631540475291486
ACH-000211,-0.13564760110805998
ACH-000215,-0.25945033227333314
ACH-000221,0.2381637618579954
ACH-000222,-0.3084250845279852
ACH-000223,-0.24508416664416505
ACH-000226,-0.14253699466437686
ACH-000227,-0.11843246916230755
ACH-000228,-0.08277632604873386
ACH-000231,-0.21660075520158809
ACH-000232,-0.016502026327354584
ACH-000233,-0.1860924604631181
ACH-000234,-0.5053536766598757
ACH-000235,-0.1160575161711999
ACH-000237,-0.18174841915791576
ACH-000238,-0.5062776068385866
ACH-000242,-0.3087087751661561
ACH-000243,-0.08544933129973034
ACH-000244,-0.16718037728863885
ACH-000246,-0.14094268466007911
ACH-000248,-0.03526958075845159
ACH-000250,-0.21805926487390725
ACH-000251,-0.2371762509170093
ACH-000252,-0.31545502338117176
ACH-000253,-0.2516827230897549
ACH-000255,-0.12248917846231505
ACH-000256,-0.15280984673536788
ACH-000257,-0.3766315473475749
ACH-000258,0.07612621149607007
ACH-000259,-0.23275520891212045
ACH-000260,-0.06819495670250847
ACH-000261,-0.0733420649708403
ACH-000262,-0.029149648088898025
ACH-000263,-0.2704885110431299
ACH-000264,0.002396450089918209
ACH-000265,-0.16094892819183226
ACH-000266,-0.052041234394976016
ACH-000272,-0.3349078295776861
ACH-000274,-0.28791764709530004
ACH-000277,0.05330528364308533
ACH-000278,-0.1533373003498155
ACH-000279,-0.1532678900765557
ACH-000280,0.013590948800832992
ACH-000281,-0.21048684251532626
ACH-000288,-0.18220623763950228
ACH-000291,-0.2764688489086425
ACH-000293,-0.09713709665012236
ACH-000294,0.005118678928558889
ACH-000295,-0.04840077366931492
ACH-000296,0.0209006518887621
ACH-000302,-0.010203441802437657
ACH-000304,-0.1338817563190349
ACH-000307,-0.12829496327373854
ACH-000308,-0.3935564403852471
ACH-000310,0.14288845228874655
ACH-000311,-0.26490952397905404
ACH-000312,-0.14097097055773625
ACH-000315,0.007564651791714825
ACH-000316,-0.023796543136526672
ACH-000317,-0.011229411618989374
ACH-000318,-0.006568734837099605
ACH-000319,-0.07160800782656787
ACH-000320,0.012716691619593145
ACH-000322,-0.261900605133952
ACH-000323,-0.0965931958977115
ACH-000324,-0.18536871723343512
ACH-000329,-0.2476180627511129
ACH-000330,-0.08880431413553051
ACH-000331,-0.13615561131497073
ACH-000332,-0.2333027946064052
ACH-000334,-0.3493964392098361
ACH-000335,-0.22354037173595884
ACH-000336,-0.15040621755825315
ACH-000337,-0.3842029352369389
ACH-000338,0.4786438757871556
ACH-000339,-0.02159387048163839
ACH-000341,-0.10761231728323087
ACH-000348,-0.2234486313679944
ACH-000350,-0.08582754782279346
ACH-000352,-0.1488882951058765
ACH-000356,0.032210617255280315
ACH-000361,-0.25421306936713306
ACH-000362,-0.06786525397589145
ACH-000363,-0.2178749339495082
ACH-000364,0.1257922763099996
ACH-000365,-0.0784690179243572
ACH-000366,-0.24627825929773603
ACH-000368,-0.07677478535412101
ACH-000374,-0.12847643725475175
ACH-000375,-0.1796601635941048
ACH-000376,-0.27409406838912154
ACH-000381,-0.23083770369787104
ACH-000383,-0.05811526986924746
ACH-000387,-0.20244840209140114
ACH-000389,-0.13166334624221446
ACH-000390,-0.06414508076382366
ACH-000393,-0.2476262396142199
ACH-000395,-0.1519578565877673
ACH-000396,0.2280108998140585
ACH-000397,-0.08578246896729294
ACH-000401,-0.1345691319649779
ACH-000402,0.15265792328369734
ACH-000403,-0.1879523130623472
ACH-000404,-0.01973764249511493
ACH-000406,-0.016554141916950236
ACH-000407,-0.25648111662247697
ACH-000408,-0.13087675072965754
ACH-000410,-0.05443304999589391
ACH-000411,-0.19350466995336627
ACH-000414,-0.049227695977189255
ACH-000415,0.12021741542034102
ACH-000416,-0.10917383502916997
ACH-000420,-0.15412693459331958
ACH-000421,-0.15430750108358104
ACH-000424,-0.1600878848709851
ACH-000425,-0.21979215533605684
ACH-000426,0.02500262109075503
ACH-000427,-0.5276529623433034
ACH-000433,-0.1930262744521052
ACH-000435,-0.09252780956995403
ACH-000436,-0.14644410431174196
ACH-000444,-0.11864537676082915
ACH-000445,-0.2228294524163669
ACH-000448,-0.10193048183127547
ACH-000450,-0.3743305292193243
ACH-000452,0.010794697154227841
ACH-000454,-0.22069066692218745
ACH-000458,-0.3255394635936687
ACH-000459,-0.0466564986228186
ACH-000460,-0.1936144749378349
ACH-000461,0.05671651571617591
ACH-000463,-0.1880864259391976
ACH-000464,-0.15908014409680002
ACH-000466,-0.18253438493086865
ACH-000467,-0.3176258575761218
ACH-000468,-0.16361721303485108
ACH-000469,-0.0992242026947082
ACH-000470,-0.2743723806669842
ACH-000471,-0.14624417167551934
ACH-000472,0.007347538650911433
ACH-000473,-0.2921586086780585
ACH-000475,-0.09885195090316537
ACH-000476,-0.1375900499042685
ACH-000477,-0.2034168931450061
ACH-000479,0.012925708432383302
ACH-000480,0.06926273003878243
ACH-000481,-0.17616887251951238
ACH-000483,-0.1164724286075856
ACH-000484,-0.203552684087425
ACH-000485,-0.23144094178451635
ACH-000486,-0.0920827825465404
ACH-000487,-0.18393332897598247
ACH-000488,-0.07906450809554885
ACH-000490,-0.2088202689970373
ACH-000491,-0.06374690016223092
ACH-000495,-0.21614616457331584
ACH-000496,-0.07048596507902534
ACH-000499,-0.1631869348337173
ACH-000500,0.11907801563918005
ACH-000502,-0.13447066530850968
ACH-000503,-0.3745896312217542
ACH-000505,-0.12038781309280795
ACH-000507,-0.07790859244125248
ACH-000510,-0.10304106359381876
ACH-000511,-0.273800691554341
ACH-000512,-0.23557353572267584
ACH-000516,-0.0461139762813945
ACH-000517,-0.2999172327972706
ACH-000518,-0.061839200491330876
ACH-000520,-0.22530151164006004
ACH-000521,-0.1269117108797008
ACH-000522,-0.2495559457790777
ACH-000524,-0.09218066599148657
ACH-000527,-0.252459666993003
ACH-000528,-0.25129274280642944
ACH-000537,-0.17140482976422475
ACH-000541,0.29022933843486465
ACH-000542,-0.20490866901014204
ACH-000544,-0.09088914272278167
ACH-000545,-0.2447500587071732
ACH-000547,-0.15239574467918324
ACH-000548,-0.2402642307010077
ACH-000549,-0.3836125142321769
ACH-000550,-0.26525184388214124
ACH-000552,-0.1688100707368334
ACH-000556,-0.13550117165359346
ACH-000557,-0.12601064544910426
ACH-000569,-0.07974649744810018
ACH-000570,-0.008697136592548175
ACH-000571,-0.3261283221034777
ACH-000573,-0.002868222358717055
ACH-000576,-0.0987701640101293
ACH-000579,0.052397777307230026
ACH-000580,0.038582000820574
ACH-000584,-0.04456921169495588
ACH-000585,-0.246441824477762
ACH-000588,-0.10220152003894174
ACH-000589,-0.32445753785530296
ACH-000591,-0.16352590092211874
ACH-000593,-0.15970429648813014
ACH-000600,-0.19120004504063864
ACH-000601,-0.19547512205195386
ACH-000605,-0.16490658379764064
ACH-000606,-0.1914032633317745
ACH-000608,0.004907166481886504
ACH-000614,-0.2347501923586648
ACH-000616,-0.2398118975094815
ACH-000618,-0.045383743792398935
ACH-000619,-0.13551859469912356
ACH-000620,-0.3666604767813786
ACH-000621,-0.2728446280720314
ACH-000622,-0.09436167189815008
ACH-000623,-0.11845248452669767
ACH-000624,-0.1455392030717216
ACH-000627,-0.23467013704116665
ACH-000630,-0.17435724497462074
ACH-000631,-0.15600471861072698
ACH-000632,-0.11545311687242164
ACH-000633,-0.304052062599002
ACH-000637,-0.2847041221355077
ACH-000638,-0.090764774157822
ACH-000646,-0.12202418816103955
ACH-000647,-0.10105724337146324
ACH-000648,-0.32614931105455525
