,NFASC (23114)
ACH-000004,0.13768953596366454
ACH-000005,-0.22847249086081
ACH-000007,0.06669211715775289
ACH-000009,-0.14971893547908766
ACH-000011,-0.09600052290785704
ACH-000012,0.006439560225089673
ACH-000013,-0.044121232003898836
ACH-000014,-0.10856378743985397
ACH-000015,0.052275078106408905
ACH-000017,-0.07693724819139489
ACH-000018,-0.159029186841966
ACH-000019,-0.26317750038436155
ACH-000021,0.07992491891978781
ACH-000022,-0.030407830597915363
ACH-000025,-0.2140831919483148
ACH-000028,-0.08186650793295877
ACH-000030,0.06550529014288979
ACH-000035,0.07201636751975196
ACH-000036,0.08150561296227493
ACH-000037,-0.005306623589337682
ACH-000039,-0.08355139301602726
ACH-000040,-0.004860911179231996
ACH-000041,-0.1349994057325645
ACH-000042,-0.01096556524066709
ACH-000045,-0.013082748308869907
ACH-000047,-0.012668964005253941
ACH-000052,-0.04489282358549088
ACH-000053,-0.11111231230998443
ACH-000054,0.010060624472723543
ACH-000055,-0.2053849551536429
ACH-000060,0.09623066213625378
ACH-000067,-0.06265807904378984
ACH-000070,-0.25669299737717605
ACH-000075,-0.028177070534584257
ACH-000078,-0.11395338139198888
ACH-000082,0.03889382656408739
ACH-000085,-0.2845567961638457
ACH-000086,-0.08956582545265034
ACH-000087,-0.08047286249782228
ACH-000092,-0.03614332921740628
ACH-000095,-0.1016787731611728
ACH-000097,-0.03157285812286202
ACH-000098,-0.10048475322473986
ACH-000099,-0.029584518635694886
ACH-000108,-0.07042702080252855
ACH-000113,-0.029065889809379943
ACH-000116,-0.08333336629532924
ACH-000118,0.08246838252592936
ACH-000120,-0.08014502513725827
ACH-000123,-0.01948056958791106
ACH-000127,-0.03982581666870328
ACH-000128,-0.06426127232988578
ACH-000132,-0.15663377096049425
ACH-000133,-0.02014045168647873
ACH-000137,-0.04099804093836855
ACH-000138,-0.0013066515593107273
ACH-000142,-0.0735672101196981
ACH-000143,-0.07619189923291386
ACH-000146,0.05220369665036652
ACH-000148,-0.12960099279028434
ACH-000150,-0.20924440830285784
ACH-000152,0.05723536631198795
ACH-000153,-0.24666788126436304
ACH-000159,-0.0670951665315033
ACH-000160,0.04898978934842305
ACH-000163,0.0036743975850331437
ACH-000167,-0.0032591798526209344
ACH-000168,-0.04268264526937337
ACH-000169,0.007421858806506649
ACH-000178,0.013140663527862109
ACH-000183,-0.12658458091462185
ACH-000188,-0.08216787388889653
ACH-000189,0.08021819562429176
ACH-000190,-0.07882262738775273
ACH-000198,0.15219009034204584
ACH-000203,-0.2012880354483371
ACH-000204,-0.1412403614746265
ACH-000206,0.015991155222505368
ACH-000207,-0.11289731160795925
ACH-000208,0.11632020351386535
ACH-000210,0.0858795786392019
ACH-000211,0.06938778232641797
ACH-000215,-0.11759825778985873
ACH-000221,0.0073719387210824045
ACH-000222,0.09629097974055006
ACH-000223,0.049716272420919215
ACH-000226,-0.13168040708424353
ACH-000227,-0.07034806060530456
ACH-000228,-0.09388723192889624
ACH-000231,0.005562416410597262
ACH-000232,0.08485982977079434
ACH-000233,-0.1635935601487693
ACH-000234,0.023056277600026227
ACH-000235,-0.10858527842482556
ACH-000237,0.0014048199455028412
ACH-000238,0.006246837907191887
ACH-000242,0.1375657942983472
ACH-000243,0.0746922050030931
ACH-000244,-0.005143003755619562
ACH-000246,-0.016159545657680126
ACH-000248,0.010319779054482213
ACH-000250,-0.01851736453853261
ACH-000251,0.05863904834777393
ACH-000252,-0.13870565268659282
ACH-000253,0.029907094270953026
ACH-000255,-0.013599334029652072
ACH-000256,-0.019035973531187158
ACH-000257,-0.0986311615030288
ACH-000258,-0.04293646260194817
ACH-000259,-0.07641467879350321
ACH-000260,-0.0949720537975242
ACH-000261,0.07544634118031471
ACH-000262,0.10403779836288443
ACH-000263,0.1278370206659075
ACH-000264,-0.10519058491801578
ACH-000265,0.049385504567697226
ACH-000266,-0.03169041299755823
ACH-000272,-0.05809226819794349
ACH-000274,-0.030322961765350175
ACH-000277,0.0657303061086629
ACH-000278,0.1042542827236032
ACH-000279,-0.005405143708985099
ACH-000280,-0.012383209328300344
ACH-000281,-0.15737880327820802
ACH-000288,-0.07199314628180348
ACH-000291,0.01468209078015675
ACH-000293,0.01178239893966287
ACH-000294,0.059259024535712065
ACH-000295,-0.0438649073595904
ACH-000296,0.13016324415065494
ACH-000302,-0.013428663248216791
ACH-000304,0.11885171983985734
ACH-000307,-0.05563095837709312
ACH-000308,0.057473418337828035
ACH-000310,-0.07620573173217718
ACH-000311,-0.0749421717718078
ACH-000312,-0.15664638125314995
ACH-000315,0.02227971858825364
ACH-000316,-0.10425842689624552
ACH-000317,0.05230301231192027
ACH-000318,0.02594587915745388
ACH-000319,0.06270818677320338
ACH-000320,-0.04395914508027085
ACH-000322,0.01866373406264853
ACH-000323,0.11511739914058508
ACH-000324,-0.027056793915333808
ACH-000329,-0.015880772432277864
ACH-000330,-0.05092017005753774
ACH-000331,0.05043182374390827
ACH-000332,-0.014289890552650775
ACH-000334,0.0776924028866238
ACH-000335,-0.1660482452143786
ACH-000336,-0.027404229039524827
ACH-000337,-0.18887318484898136
ACH-000338,-0.16949518172409012
ACH-000339,-0.05217208626720748
ACH-000341,0.007906136611494778
ACH-000348,0.051587743289756106
ACH-000350,-0.17607566452917695
ACH-000352,-0.06555888582297634
ACH-000356,-0.012000468877880916
ACH-000361,-0.15575831119133576
ACH-000362,0.1180639311404669
ACH-000363,-0.026176865252842036
ACH-000364,-0.025850514411708398
ACH-000365,0.004619850995771767
ACH-000366,-0.033948221757748566
ACH-000368,0.008717574493331031
ACH-000374,-0.02399792229292536
ACH-000375,0.12317510951537727
ACH-000376,-0.06816310919424548
ACH-000381,-0.12733134105631205
ACH-000383,-0.038869928092601584
ACH-000387,-0.09683359828932536
ACH-000389,0.09568015342370267
ACH-000390,0.006634232198957603
ACH-000393,0.007362048377110212
ACH-000395,0.049257202486741744
ACH-000396,0.15673252389829184
ACH-000397,0.03405800749354272
ACH-000401,-0.16183097829243095
ACH-000402,-0.017742639462158108
ACH-000403,-0.051473412630664565
ACH-000404,0.06958642229508938
ACH-000406,-0.03707701623162125
ACH-000407,-0.04149552196705136
ACH-000408,0.06438249234474007
ACH-000410,-0.09733194836317326
ACH-000411,-0.04354507358400991
ACH-000414,0.015342619534992994
ACH-000415,-0.08133457179279381
ACH-000416,0.02996975973554445
ACH-000420,-0.007998787583975755
ACH-000421,-0.030707264662591043
ACH-000424,-0.1461220895688346
ACH-000425,0.012872320184350257
ACH-000426,0.04824776049787742
ACH-000427,-0.10634459299692564
ACH-000433,0.06442750896462568
ACH-000435,-0.03727690751942818
ACH-000436,-0.0069347495837155295
ACH-000444,0.018641901012967928
ACH-000445,-0.039351083999462126
ACH-000448,-0.02795691627329229
ACH-000450,-0.0667201868574832
ACH-000452,-0.08794613992471606
ACH-000454,-0.06238488880360731
ACH-000458,0.09890124986170096
ACH-000459,-0.1021445883249274
ACH-000460,-0.02899121360652697
ACH-000461,-0.0018782450124864422
ACH-000463,-0.09699320472855373
ACH-000464,0.02043235941167057
ACH-000466,-0.1302619101441257
ACH-000467,0.025467349923678016
ACH-000468,-0.05311897760920239
ACH-000469,-0.061284191973769775
ACH-000470,0.08246302525378038
ACH-000471,0.02537618096537913
ACH-000472,-0.04408350005360692
