,PDE6G (5148)
ACH-000248,-0.20773051890067426
ACH-000250,-0.21022284056355264
ACH-000251,-0.3934343990626792
ACH-000252,-0.20665162956211205
ACH-000253,-0.12613678315629542
ACH-000255,-0.14657958922877962
ACH-000256,-0.2335848228851274
ACH-000257,-0.08419687745460967
ACH-000258,-0.19100708916836487
ACH-000259,-0.17212343487015444
ACH-000260,-0.11210839556257626
ACH-000261,-0.1964318340094571
ACH-000262,-0.11745911535702545
ACH-000263,-0.13609258771557978
ACH-000264,-0.08980233736449426
ACH-000265,-0.0933526628629012
ACH-000266,-0.1716703270514316
ACH-000272,-0.06336190523824424
ACH-000274,-0.17166162168208854
ACH-000277,-0.1344382561248973
ACH-000278,-0.02000085766978237
ACH-000279,-0.14495061309951635
ACH-000280,-0.06091001982988314
ACH-000281,-0.04724119476459087
ACH-000288,-0.1145174780198384
ACH-000291,-0.07137887591857217
ACH-000293,-0.10536344351836983
ACH-000294,-0.05472434523926957
ACH-000295,-0.17276786274129974
ACH-000296,-0.09476884838010552
ACH-000302,0.03244054225306752
ACH-000304,-0.2677698667852273
ACH-000307,-0.08009643470620206
ACH-000308,-0.05428443406881084
ACH-000310,-0.10155335279386964
ACH-000311,-0.2497862664930873
ACH-000312,-0.0940798586154526
ACH-000315,0.056895457631248564
ACH-000316,-0.21781854388386648
ACH-000317,-0.05253870201944909
ACH-000318,-0.05864984453141797
ACH-000319,-0.05957870559998477
ACH-000320,-0.22955781779582746
ACH-000322,-0.22378674995609102
ACH-000323,-0.2993865311389956
ACH-000324,-0.059443663735771576
ACH-000329,-0.1930485922413984
ACH-000330,-0.0733937131366481
ACH-000331,-0.21441414418943586
ACH-000332,-0.13708086692371885
ACH-000334,-0.1717874417994079
ACH-000335,-0.2363938256961111
ACH-000336,-0.2290001019465426
ACH-000337,-0.0761520459419057
ACH-000338,0.4598155757047264
ACH-000339,-0.15460180926818815
ACH-000341,-0.15993361386455565
ACH-000348,-0.16916729862646893
ACH-000350,-0.10440468401488433
ACH-000352,-0.12695515653952766
ACH-000356,-0.04589230063937972
ACH-000361,-0.09185860655500602
ACH-000362,-0.13650451852567008
ACH-000363,-0.08047575355162016
ACH-000364,-0.10869887481124536
ACH-000365,-0.07546841641297054
ACH-000366,-0.0584325242506508
ACH-000368,0.09769642542128662
ACH-000374,-0.11497367365775085
ACH-000375,-0.31386594931699713
ACH-000376,-0.12175921200901076
ACH-000381,-0.1507557198335394
ACH-000383,-0.1470138080234526
ACH-000387,-0.10544979942861292
ACH-000389,-0.2554736907744229
ACH-000390,-0.04325492988826407
ACH-000393,-0.0952009176370002
ACH-000395,-0.15038773956444487
ACH-000396,-0.13043949183145184
ACH-000397,-0.1020567016895502
ACH-000401,0.08651283904980384
ACH-000402,-0.2882682959425866
ACH-000403,-0.2272764188513364
ACH-000404,-0.2829373889253495
ACH-000406,-0.0695302773409113
ACH-000407,-0.4274373869814744
ACH-000408,0.031076974601771726
ACH-000410,-0.0913665555026066
ACH-000411,-0.32559160166967066
ACH-000414,-0.2747618101234453
ACH-000415,-0.11887821822431645
ACH-000416,-0.14316988461971766
ACH-000420,-0.14877878436670788
ACH-000421,-0.20072227277420548
ACH-000424,-0.2169642919668042
ACH-000425,-0.16603635714147802
ACH-000426,-0.03429214601183053
ACH-000427,-0.23613137050917535
ACH-000433,-0.2273015481599837
ACH-000435,-0.007442514346207842
ACH-000436,0.05378175709892948
ACH-000444,-0.13066071619444464
ACH-000445,-0.15994684801278758
ACH-000448,-0.04660678005885428
ACH-000450,-0.38685644514320333
ACH-000452,-0.1036892454591482
ACH-000454,0.14536239374934934
ACH-000458,0.0072221561740991045
ACH-000459,-0.1984098313230163
ACH-000460,-0.1804086551224584
ACH-000461,0.005183781975503837
ACH-000463,-0.0765522494200054
ACH-000464,-0.25142541735025303
ACH-000466,-0.04212197308080256
ACH-000467,-0.20322933657323825
ACH-000468,-0.1813754271321535
ACH-000469,-0.121481595109611
ACH-000470,-0.3971422935330319
ACH-000471,-0.01567362333876949
ACH-000472,-0.047245425003228265
ACH-000473,-0.16404699639802178
ACH-000475,-0.14825915207783805
ACH-000476,-0.06304421094573523
ACH-000477,-0.06498635590869245
ACH-000479,-0.2316960008322333
ACH-000480,-0.01081779532402198
ACH-000481,-0.05497343911716217
ACH-000483,-0.18134768244151572
ACH-000484,-0.17203850386043607
ACH-000485,-0.2420906331090794
ACH-000486,-0.08976547446082829
ACH-000487,-0.13804361933501097
ACH-000488,-0.1226684716201973
ACH-000490,-0.05015415490935605
ACH-000491,0.056071625616968136
ACH-000495,-0.033137493088513686
ACH-000496,-0.1143585760765362
ACH-000499,-0.023491458246988325
ACH-000500,-0.3785879879187515
ACH-000502,-0.0938112883316644
ACH-000503,-0.3386281166539116
ACH-000505,-0.09982903968202746
ACH-000507,0.019567201885722457
ACH-000510,-0.10238633680402798
ACH-000511,-0.27986811861924177
ACH-000512,-0.2441918174740265
ACH-000516,0.038532140893880164
ACH-000517,-0.029247376254806105
ACH-000518,-0.07681014244174109
ACH-000520,-0.04660847488436976
ACH-000521,-0.3834198077140666
ACH-000522,-0.033738026947322634
ACH-000524,-0.03068460831122488
ACH-000527,-0.13101341750161102
ACH-000528,0.07459575789646129
ACH-000537,-0.22091674922986085
ACH-000541,-0.08145175474565865
ACH-000542,-0.14696651611130834
ACH-000544,-0.3150748035541924
ACH-000545,-0.09477943468511893
ACH-000547,0.08033670371568231
ACH-000548,-0.07870201567807669
ACH-000549,-0.2554059140990294
ACH-000550,-0.210923710485342
ACH-000552,-0.2560931230732101
ACH-000556,-0.09789056302056882
ACH-000557,0.0507345465032404
ACH-000569,-0.2884484448584851
ACH-000570,-0.17321621305156587
ACH-000571,-0.2075618651436293
ACH-000573,-0.018877876156298868
ACH-000576,0.0386350627170896
ACH-000579,-0.14468463594898195
ACH-000580,-0.290697854248516
ACH-000584,-0.0668037216933485
ACH-000585,-0.005022734817269976
ACH-000588,-0.14917793407480126
ACH-000589,-0.0677177769684682
ACH-000591,-0.12758972783147887
ACH-000593,-0.16714921705752792
ACH-000600,-0.1467074857482401
ACH-000601,-0.2780630141302453
ACH-000605,-0.13938163935364514
ACH-000606,-0.1896849161331257
ACH-000608,-0.12317172576019655
ACH-000614,0.009140082869057552
ACH-000616,-0.2942934400148178
ACH-000618,-0.03266860958833172
ACH-000619,-0.12116345514603867
ACH-000620,0.01832740186241352
ACH-000621,-0.1834584070034971
ACH-000622,-0.28316572305293397
ACH-000623,-0.2116343720730243
ACH-000624,-0.03413901585279039
ACH-000627,-0.029986415199453737
ACH-000630,-0.19472613578691975
ACH-000631,-0.025491204430663685
ACH-000632,-0.16171658454772114
ACH-000633,-0.2097377368190227
ACH-000637,-0.031207542664739962
ACH-000638,-0.0825126776704698
ACH-000646,-0.2759083662025162
ACH-000647,-0.1775585473767898
ACH-000648,-0.15666505861522073
ACH-000649,-0.18185997430463416
ACH-000651,-0.021448308692662184
ACH-000652,-0.20180545204034428
ACH-000653,0.0010993076297933938
ACH-000657,-0.0800458225498417
ACH-000658,0.002794560546464999
ACH-000661,-0.11066324334633487
ACH-000662,-0.3478471092034809
ACH-000663,-0.18006606573218306
ACH-000665,-0.13951555896752482
ACH-000671,-0.20196584892775615
ACH-000672,-0.0628580169682078
ACH-000673,-0.21425947778788249
ACH-000676,-0.1276685423441851
ACH-000677,-0.10821833524367816
ACH-000681,-0.2935841292739429
ACH-000683,-0.00522268554071205
ACH-000684,-0.06418212315301387
ACH-000688,-0.2418064038606236
ACH-000693,-0.12467152263328135
ACH-000694,-0.06772317507132686
ACH-000695,-0.15172290680656395
ACH-000696,-0.030127267162304364
ACH-000697,-0.32871746685725445
ACH-000699,-0.06562732838147897
ACH-000701,-0.039056692051223814
ACH-000706,-0.0946164236368884
ACH-000711,-0.13682051958750344
ACH-000713,0.003437773415475404
ACH-000714,-0.07618247489669097
ACH-000718,-0.19584785480885647
ACH-000720,-0.22147518949474013
ACH-000721,-0.09866040147930404
ACH-000724,-0.02501664232562406
ACH-000725,-0.11153908658209374
ACH-000732,-0.18386712848673245
ACH-000734,-0.10125713253929043
ACH-000735,-0.016141554119240516
ACH-000736,-0.32705031525407857
ACH-000738,0.0006709792495996148
ACH-000746,0.08120182742359562
ACH-000747,-0.15275492760795698
ACH-000748,-0.08322918807141852
ACH-000753,-0.021277062019555662
ACH-000756,0.073464054890189
ACH-000757,0.006392856136859344
ACH-000758,-0.04797877821343605
ACH-000760,-0.13229780214754466
ACH-000762,-0.09191480184286163
ACH-000763,0.013704302602648377
ACH-000764,0.07132867533637119
ACH-000765,-0.22298985185277492
ACH-000766,-0.13603802162429315
ACH-000767,0.06445918096949574
ACH-000768,-0.18248140867324425
ACH-000769,-0.027707660151837833
ACH-000770,-0.09638297583890193
ACH-000771,-0.02364255469890235
ACH-000773,-0.17617917130611396
ACH-000776,-0.1323859474185842
ACH-000777,-0.03038683671387455
ACH-000778,-0.15271065073822962
ACH-000781,-0.1219415829083928
ACH-000782,-0.196639099728826
ACH-000783,-0.25151045583514003
ACH-000784,-0.1074644086142984
ACH-000785,-0.058473037947347636
ACH-000787,-0.09891113626046688
ACH-000788,0.05071152040477465
ACH-000791,-0.12853684816144734
ACH-000792,-0.24349134326710614
ACH-000794,-0.05996360258638525
ACH-000796,-0.1458926701855742
ACH-000798,-0.08200927960917252
ACH-000799,-0.05544818298455018
ACH-000800,-0.005501643479691844
ACH-000802,-0.06624280628657549
ACH-000804,-0.02976795622455125
ACH-000805,-0.07703651330065607
ACH-000809,-0.10811207863794632
ACH-000810,-0.3484634905359017
ACH-000811,-0.20972903034567852
ACH-000817,-0.2615492242469994
ACH-000819,-0.08063003540641651
ACH-000820,-0.07553578949960787
ACH-000821,0.010656223237176538
ACH-000822,-0.18055004077384806
ACH-000823,-0.1429041028510636
ACH-000824,-0.09367025317025254
ACH-000827,-0.2966693722410864
ACH-000829,-0.2222258815591705
ACH-000831,-0.0057455351250105926
ACH-000832,-0.1837665885506769
ACH-000833,-0.24156001572504546
ACH-000834,-0.042978534808738166
ACH-000835,-0.02519477437141979
ACH-000836,-0.06505778618796981
ACH-000837,0.016798478295130436
ACH-000838,-0.1288981745924874
ACH-000839,-0.3057097774026934
ACH-000840,0.07200198738223887
ACH-000841,-0.26090564182708176
ACH-000843,-0.0032608730239514004
ACH-000846,-0.3443444375749104
ACH-000847,-0.166922118289838
ACH-000848,-0.14786115890153198
ACH-000849,-0.07599275680164377
ACH-000851,-0.11926338196332482
ACH-000855,-0.14655173665396962
ACH-000856,-0.01597849110411416
ACH-000858,-0.09409648439878046
ACH-000859,-0.06066456295858006
ACH-000861,0.06621003752798356
ACH-000862,0.001326813395611163
ACH-000865,-0.09012354329391142
ACH-000866,-0.10756528976171216
ACH-000867,-0.09908883150854177
ACH-000869,-0.039491289931390686
ACH-000872,-0.09640229580894126
ACH-000873,0.05047956821568822
ACH-000876,-0.035374042117206635
ACH-000878,-0.10836427597831008
ACH-000880,-0.3465315314568776
ACH-000881,-0.1715995682282764
ACH-000882,-0.10933010791203468
ACH-000884,-0.12772592949812742
ACH-000885,-0.043200662670410325
ACH-000887,-0.09049494057242197
ACH-000889,-0.07137050959680306
ACH-000896,-0.05056361678655428
ACH-000898,-0.058461375576861214
ACH-000900,-0.13039781882327353
ACH-000901,-0.048235085824411085
ACH-000905,-0.04450302512355328
ACH-000906,-0.02182424039327436
ACH-000907,-0.05101680436709692
ACH-000910,-0.09382357273270077
ACH-000911,-0.12109697812125166
ACH-000912,-0.12703089787347865
ACH-000913,-0.09887777033666303
ACH-000915,0.014050741689919093
ACH-000916,-0.2018705903819594
ACH-000917,-0.07258445971756873
ACH-000920,0.038398081811258165
ACH-000921,-0.2583091237877196
ACH-000924,-0.07001489186979447
ACH-000926,-0.2266485873301153
ACH-000928,-0.15543895979233854
ACH-000929,-0.18748668629247714
ACH-000932,-0.2567925315309285
ACH-000935,0.020136836353099763
ACH-000936,-0.037549387331405636
ACH-000937,-0.12480538884813595
ACH-000938,0.11516350798187105
ACH-000939,-0.12120003318727693
ACH-000941,-0.25464166710165664
ACH-000943,-0.0785405371558083
ACH-000946,-0.21088846531206654
ACH-000947,-0.15429309646107364
ACH-000948,0.07247522374535884
ACH-000950,0.02348374060384461
ACH-000953,-0.2268046797834964
ACH-000954,-0.2426435655622549
ACH-000957,-0.15940375779832616
ACH-000958,-0.2843162102445504
ACH-000960,-0.013941347182196235
ACH-000963,-0.21372528072470348
ACH-000968,-0.060522755265217686
ACH-000969,-0.1539085674655692
ACH-000972,-0.021288238351387503
ACH-000973,-0.22017445596489846
ACH-000974,-0.27884311660193034
ACH-000978,-0.00405103734596974
ACH-000984,-0.02909655390569169
ACH-000986,-0.002339283211220712
ACH-000988,-0.2476999578023393
ACH-000993,-0.15660789662167018
ACH-000994,-0.11411682502345608
ACH-000996,-0.1932501265183497
ACH-001001,-0.10292882643572923
ACH-001020,-0.09899783087313513
ACH-001028,-0.1720584161201501
ACH-001031,-0.1049078816570026
ACH-001038,-0.1466752043343903
ACH-001048,-0.015642895524197974
ACH-001050,-0.2227689202390308
ACH-001053,-0.11774252028682998
ACH-001054,-0.04501591429642324
ACH-001061,-0.02579040456295098
ACH-001067,-0.2896725464821049
ACH-001075,-0.10742008364462773
ACH-001096,-0.35296022474584404
ACH-001111,-0.05556711876855303
ACH-001119,-0.16470516069121327
ACH-001128,-0.3396201671762811
ACH-001134,-0.19867614856271712
ACH-001151,-0.040473988901826935
ACH-001163,-0.18390301532850156
ACH-001164,0.061824689401481524
ACH-001183,-0.12960369675978556
ACH-001192,-0.10171831822911867
ACH-001193,-0.1890742583161044
ACH-001196,-0.22056000772936876
ACH-001197,-0.1421666502681152
ACH-001205,-0.1585164528904418
ACH-001211,-0.19270255267084196
ACH-001212,-0.2564461043426262
ACH-001228,-0.12160067365012088
ACH-001232,-0.10661640485083933
ACH-001239,-0.2682973922484152
ACH-001270,-0.09936607585900564
ACH-001274,-0.25656189463001283
ACH-001275,-0.18141482334339654
ACH-001277,-0.1202993582655018
ACH-001278,-0.13322854391128672
ACH-001280,-0.2977625767114228
ACH-001283,-0.16538792516096254
ACH-001289,-0.003007125072197215
ACH-001300,-0.08747144873336486
ACH-001301,-0.027994408651203208
ACH-001302,-0.05435657283731192
ACH-001306,-0.1544184849512909
ACH-001318,-0.04128405631483273
ACH-001322,-0.03507245988347787
ACH-001328,-0.006499685426135749
ACH-001332,-0.0058406066518010965
ACH-001336,-0.05517776192170603
ACH-001346,-0.08658009439806245
ACH-001353,-0.16028649653287466
ACH-001354,-0.033545708458747395
ACH-001367,0.1776797675981955
ACH-001368,-0.13920660695338966
ACH-001374,-0.4807255392930229
ACH-001377,-0.12435453295800733
ACH-001380,-0.10036797589467092
ACH-001391,-0.2410340730897789
ACH-001408,-0.2254407764014069
ACH-001430,0.008284793105788054
ACH-001431,-0.15253091802888474
ACH-001450,-0.1225006197482613
ACH-001496,0.02140314562073068
ACH-001500,-0.11963425604548315
ACH-001523,-0.051351424582045
ACH-001532,-0.17263801649947744
ACH-001550,-0.1673180604156231
ACH-001552,-0.0601811442158369
ACH-001554,-0.13614657461658827
ACH-001654,-0.18227352652151407
ACH-001735,0.02889879194590717
ACH-001736,0.1978965797458337
ACH-001737,-0.027676152789772732
ACH-001740,-0.11211210714597766
ACH-001745,-0.039969173178764285
ACH-001765,-0.07458357329649043
