,FAM200B (285550)
ACH-000004,-0.20966293739661807
ACH-000005,-0.15526504757422152
ACH-000007,-0.14174798047096487
ACH-000009,-0.224683090713034
ACH-000011,-0.14360354788365945
ACH-000012,-0.19727009337694407
ACH-000013,-0.22086724360259988
ACH-000014,-0.2559982121608963
ACH-000015,-0.21103809206814
ACH-000017,-0.2608329055074602
ACH-000018,-0.18625450832174406
ACH-000019,-0.224135947837068
ACH-000021,-0.17640976929602986
ACH-000022,-0.2745452941175729
ACH-000025,-0.3097523146904172
ACH-000028,-0.06509724427663374
ACH-000030,-0.20649631808214908
ACH-000035,-0.2313589976629035
ACH-000036,-0.2980371653640974
ACH-000037,-0.3549161676166401
ACH-000039,-0.2704058549768928
ACH-000040,-0.4019309639242966
ACH-000041,-0.3468462074232201
ACH-000042,-0.2692969584963038
ACH-000045,-0.24744818249719944
ACH-000047,-0.12944934390519586
ACH-000052,-0.2416842109204897
ACH-000053,-0.18718684003345806
ACH-000054,-0.13025811692349068
ACH-000055,-0.3134103676151865
ACH-000060,-0.18401103579748024
ACH-000067,-0.06750743207769844
ACH-000070,-0.291769516964069
ACH-000075,-0.07812848785687725
ACH-000078,-0.3362970029271672
ACH-000082,-0.22450532646047627
ACH-000085,-0.2982570473889795
ACH-000086,-0.19525863378919892
ACH-000087,-0.5029201521786271
ACH-000092,-0.19476215489010104
ACH-000095,-0.23054528784415015
ACH-000097,-0.12815891949588304
ACH-000098,-0.18214173480517246
ACH-000099,-0.2681602069479307
ACH-000108,-0.16748308851963467
ACH-000113,-0.25409478306291583
ACH-000116,-0.1288367381626263
ACH-000118,-0.1950864221374937
ACH-000120,-0.12941837186915214
ACH-000123,-0.183639971665936
ACH-000127,-0.2236721274498328
ACH-000128,-0.25698714611184714
ACH-000132,-0.18939778375779373
ACH-000133,-0.4242668173122563
ACH-000137,-0.2113720832494254
ACH-000138,-0.3033389243210017
ACH-000142,-0.26231544303191245
ACH-000143,-0.2327182009522426
ACH-000146,-0.2598086704533512
ACH-000148,-0.426668468581844
ACH-000150,-0.26616192524393417
ACH-000152,-0.1834492589600369
ACH-000153,-0.05300274841963217
ACH-000159,-0.2758816513768756
ACH-000160,-0.2313816258309951
ACH-000163,-0.0992586063366424
ACH-000167,-0.16276053039639907
ACH-000168,-0.2872799982499067
ACH-000169,-0.2605354929445267
ACH-000178,-0.2875461204285303
ACH-000183,-0.2110772362241216
ACH-000188,-0.20509766770159446
ACH-000189,-0.17364133744750854
ACH-000190,-0.4534777022608405
ACH-000198,-0.30968303521596297
ACH-000203,-0.3651061180196823
