,FAM216A (29902)
ACH-000004,0.10045776962746836
ACH-000005,-0.02969025565798304
ACH-000007,0.1228880328743712
ACH-000009,-0.10239532209981472
ACH-000011,-0.020317900655835337
ACH-000012,0.008618001196135532
ACH-000013,-0.0664449753784995
ACH-000014,-0.016219142390374187
ACH-000015,0.012672525837866927
ACH-000017,0.10552215718010016
ACH-000018,0.048442182804407055
ACH-000019,0.09034849526973984
ACH-000021,-0.04199356838676177
ACH-000022,-0.11630874224915926
ACH-000025,-0.14405440730670616
ACH-000028,-0.04742038553235795
ACH-000030,-0.035440340326165984
ACH-000035,0.009872522385968509
ACH-000036,-0.10479088358203846
ACH-000037,-0.1109606325543262
ACH-000039,-0.08261073136808443
ACH-000040,-0.008075721626978892
ACH-000041,0.03711802477946672
ACH-000042,-0.0348423156738319
ACH-000045,-0.2192016319483506
ACH-000047,-0.014710122065328788
ACH-000052,-0.1126750700501413
ACH-000053,-0.0057755120488964685
ACH-000054,0.008661234958894001
ACH-000055,0.015492311435246668
ACH-000060,-0.04151769878966288
ACH-000067,-0.030012230344739533
ACH-000070,-0.005959154586582158
ACH-000075,-0.2088558319142743
ACH-000078,0.10017693579941024
ACH-000082,-0.0599601017647428
ACH-000085,-0.046931277771561065
ACH-000086,0.07951037184216167
ACH-000087,0.4133168131182362
ACH-000092,-0.08774240964168642
ACH-000095,-0.02268074984179778
ACH-000097,-0.0027118739305113373
ACH-000098,0.05060796780595397
ACH-000099,-0.04977171388133075
ACH-000108,0.043440674857840714
ACH-000113,-0.03953202470805413
ACH-000116,-0.007576397538354715
ACH-000118,0.09186264730847456
ACH-000120,-0.0348606219043435
ACH-000123,0.03652713197225792
ACH-000127,-0.08334211929577576
ACH-000128,-0.06908016223346558
ACH-000132,0.07091548708792167
ACH-000133,-0.11489356564504274
ACH-000137,-0.13211711786258531
ACH-000138,0.021688026998631538
ACH-000142,-0.1133926529274873
ACH-000143,-0.02504004162598904
ACH-000146,-0.060799614031939626
ACH-000148,-0.00928955850344762
ACH-000150,-0.02401077583351245
ACH-000152,-0.05805467198807745
ACH-000153,0.022523476590402592
ACH-000159,0.05792007748359877
ACH-000160,-0.035504572991973085
ACH-000163,-0.02729722187587619
ACH-000167,-0.513311628775778
ACH-000168,0.010040249310001208
ACH-000169,-0.23635990569801346
ACH-000178,0.09739127974211118
