,BPIFA1 (51297)
ACH-000004,0.1772097017549472
ACH-000005,0.25762734098074663
ACH-000007,0.09913644305298204
ACH-000009,0.23774242728676215
ACH-000011,0.11690225539902588
ACH-000012,0.17827328087871067
ACH-000013,0.20944607049921748
ACH-000014,-0.006411135519339505
ACH-000015,0.10314033735979186
ACH-000017,0.09243005304624463
ACH-000018,0.1814148783718027
ACH-000019,0.045982393645204574
ACH-000021,0.1525290714490644
ACH-000022,0.13942134807065806
ACH-000025,0.11523681188439112
ACH-000028,0.09314656671117866
ACH-000030,0.04816404659900445
ACH-000035,0.29750488053392776
ACH-000036,0.08887840617958273
ACH-000037,0.1609702264075964
ACH-000039,0.2129203570528279
ACH-000040,0.12841183275531112
ACH-000041,0.19965786360547247
ACH-000042,0.10758205561748528
ACH-000045,0.1487927202143168
ACH-000047,-0.003333274216312507
ACH-000052,0.02963296940085504
ACH-000053,0.158158484235547
ACH-000054,0.16314011006722726
ACH-000055,0.2411356695473656
ACH-000060,0.05090739932095365
ACH-000067,0.21156676239142014
ACH-000070,0.20348291163171825
ACH-000075,0.11596569812531113
ACH-000078,0.02659984773383464
ACH-000082,0.21581834609829084
ACH-000085,-0.010181711093136895
ACH-000086,0.17029679023794295
ACH-000087,0.20939827250342047
ACH-000092,0.07576053405646146
ACH-000095,0.1226849203064602
ACH-000097,0.08183285133300633
ACH-000098,0.16041269684732962
ACH-000099,0.09081000441082852
ACH-000108,0.1564365919587706
ACH-000113,0.1814542753231124
ACH-000116,-0.054955816212420086
ACH-000118,0.10705163820516783
ACH-000120,0.1319301288065047
ACH-000123,0.10842313846558174
ACH-000127,0.18770348183613608
ACH-000128,0.01685818486185478
ACH-000132,0.2550788784862207
ACH-000133,0.09653202607676864
ACH-000137,0.06831752306432932
ACH-000138,0.1554394778327013
ACH-000142,0.1887887785446349
ACH-000143,0.12621423401314127
ACH-000146,0.2333039400235221
ACH-000148,0.039324875204377316
ACH-000150,0.07447038774306515
ACH-000152,0.22517701783525626
ACH-000153,0.15262692113480816
ACH-000159,0.18330085529901896
ACH-000160,0.036833886151152316
ACH-000163,0.07224282461063898
ACH-000167,0.3900402360737599
ACH-000168,0.18904043495947195
ACH-000169,0.11059568562383824
ACH-000178,0.15689272426607254
ACH-000183,0.2265145391658244
ACH-000188,0.07956715268167316
ACH-000189,0.05504790941822895
ACH-000190,0.07654541192493723
ACH-000198,0.19862805694128127
ACH-000203,0.2962169416417565
ACH-000204,0.17000493205473707
ACH-000206,-0.06143928560672466
ACH-000207,0.18515499538071173
ACH-000208,0.1618542267684758
ACH-000210,0.2519257723562021
ACH-000211,0.16494810609048086
ACH-000215,0.1198022642595593
ACH-000221,0.11385384385361562
ACH-000222,0.2109046402210182
ACH-000223,0.1945523231998527
ACH-000226,0.09988734701181268
ACH-000227,0.0908583930876472
ACH-000228,0.08681031413917824
ACH-000231,0.09171617966856824
ACH-000232,0.12902062706574274
ACH-000233,0.14296645174687775
ACH-000234,0.11238908084845868
ACH-000235,0.10778601231922966
ACH-000237,0.13858921505432015
ACH-000238,0.0979741399713052
ACH-000242,0.09251631497578904
ACH-000243,0.14801828293523664
ACH-000244,0.08505821160033994
ACH-000246,0.04262042367508572
ACH-000248,0.17007082723168201
ACH-000250,0.11304681354793575
ACH-000251,0.16572404549550707
ACH-000252,0.1893391381866996
ACH-000253,0.20999137607416715
ACH-000255,-0.18267334449530712
ACH-000256,-0.010749338504902513
ACH-000257,0.22706172312911346
ACH-000258,0.2009839702533942
ACH-000259,0.07300403771849077
ACH-000260,0.06025744603723358
ACH-000261,0.0386983175503044
ACH-000262,0.02043696357011723
