,SPRY1 (10252)
ACH-000004,-0.07838130307862917
ACH-000005,-0.0989780173985922
ACH-000007,-0.09864060100867082
ACH-000009,0.13302570121636842
ACH-000011,0.0727940057467046
ACH-000012,0.10777656941800018
ACH-000013,0.13216217504434555
ACH-000014,0.09544737065912946
ACH-000015,-0.08126087910862162
ACH-000017,0.06790536790616206
ACH-000018,0.1429615773113003
ACH-000019,0.04216115883162218
ACH-000021,0.1532337596313399
ACH-000022,0.01694590475957598
ACH-000025,0.09616573769831
ACH-000028,0.09486488288909073
ACH-000030,0.04420021202060783
ACH-000035,0.12216264582799972
ACH-000036,0.11149084671712693
ACH-000037,0.033334094624227394
ACH-000039,0.20275142896798845
ACH-000040,0.08712527297207323
ACH-000041,-0.05399724951197022
ACH-000042,0.1397240944811579
ACH-000045,0.025016123720574896
ACH-000047,0.049422722987092216
ACH-000052,-0.36535035254427095
ACH-000053,0.08793035944414611
ACH-000054,0.060674409685767386
ACH-000055,-0.08926745435932375
ACH-000060,-0.0737294817685174
ACH-000067,-0.08042757028971419
ACH-000070,0.0120497929106423
ACH-000075,0.018722523635690186
ACH-000078,0.07799741860793187
ACH-000082,0.06838828457234541
ACH-000085,0.12317493989739507
ACH-000086,0.06428626751822385
ACH-000087,0.04206786230356449
ACH-000092,-0.007330150319405925
ACH-000095,-0.08883050769185734
ACH-000097,0.09907302804308972
ACH-000098,-0.10552776461635936
ACH-000099,0.14763852890035986
ACH-000108,0.18551091754662094
ACH-000113,-0.11420233944744805
ACH-000116,0.1736061442394061
ACH-000118,0.05862516672294705
ACH-000120,0.2158240094874544
ACH-000123,-0.0074985201241245455
ACH-000127,0.002970976682137169
ACH-000128,-0.08818575301132797
ACH-000132,0.040542793242425504
ACH-000133,0.07304723047204482
ACH-000137,-0.0019996393188178715
ACH-000138,0.09579141428428793
ACH-000142,-0.020921868823117383
ACH-000143,0.4705985676911613
ACH-000146,0.1074877266352329
ACH-000148,-0.03569082912490232
ACH-000150,-0.056076941843812435
ACH-000152,0.0018850986997591595
ACH-000153,-0.2525357542417927
ACH-000159,0.09935107182860974
ACH-000160,-0.1254845093194315
ACH-000163,0.014023918947002036
ACH-000167,0.23707181803081606
ACH-000168,0.06868478507682095
ACH-000169,0.027102488028471657
ACH-000178,0.0915606601631696
ACH-000183,0.07831795847691128
ACH-000188,0.17867764200150507
ACH-000189,0.03668536265028083
ACH-000190,0.11869405161544623
ACH-000198,0.03748173426719409
ACH-000203,-0.19017082145059175
ACH-000204,0.3205530551957513
ACH-000206,0.3561402587766576
ACH-000207,-0.00952368864266935
ACH-000208,-0.11180052612197704
ACH-000210,-0.01319437691516134
ACH-000211,-0.1127504518879442
ACH-000215,-0.02627523416255468
ACH-000221,-0.08117617128638302
ACH-000222,-0.10783880241491542
ACH-000223,-0.0128608237162528
ACH-000226,0.11835732748871244
ACH-000227,-0.08123874125167176
ACH-000228,0.1423003887707774
ACH-000231,0.025239000258248403
ACH-000232,-0.0536380305458623
ACH-000233,0.09768081468744066
ACH-000234,0.08477891319072878
ACH-000235,0.07598295118963451
ACH-000237,-0.01624780430413855
ACH-000238,0.1318451774264749
ACH-000242,0.3101343944646021
ACH-000243,-0.0359413404225928
ACH-000244,0.16512125547964382
ACH-000246,-0.0005807388163018321
ACH-000248,0.043553216076316716
ACH-000250,-0.05919362026160083
ACH-000251,0.02710969049112869
ACH-000252,0.23890743127412575
ACH-000253,0.08075801106580979
ACH-000255,-0.016068782586968866
ACH-000256,0.055689448419095386
ACH-000257,-0.050566765499606335
ACH-000258,-0.04701978329319168
ACH-000259,0.051752583520010116
ACH-000260,0.05188381953316444
ACH-000261,-0.005689931683533039
ACH-000262,0.2146173700075332
ACH-000263,-0.040434602758568236
ACH-000264,0.13485894710757154
ACH-000265,0.0052804605839803145
ACH-000266,0.03544929730290798
ACH-000272,0.064995295744383
ACH-000274,0.06905839756798181
ACH-000277,0.02432378114634335
ACH-000278,-0.04535175162381794
ACH-000279,-0.0319967496595753
ACH-000280,0.1646747356499496
ACH-000281,0.2728507281683685
ACH-000288,0.2326238823663145
ACH-000291,-0.005618419313915044
ACH-000293,0.09111048204502584
ACH-000294,-0.038937489932001315
ACH-000295,-0.05530365154621589
ACH-000296,0.02298712090956086
ACH-000302,0.0905743704201275
ACH-000304,0.3124976859819947
ACH-000307,0.07645573730982744
ACH-000308,0.07727660942753224
ACH-000310,0.027914745182347017
ACH-000311,0.03573656022759332
ACH-000312,0.009459324075983634
ACH-000315,-0.297551851285528
ACH-000316,0.020624624907447327
ACH-000317,0.055458997839215284
ACH-000318,0.07599182848370596
ACH-000319,0.2257648576934544
ACH-000320,-0.043586380189255335
ACH-000322,0.2664350998899192
ACH-000323,0.06044660712485085
ACH-000324,0.04409825369610049
ACH-000329,0.06655413445858033
ACH-000330,0.033440693597317425
ACH-000331,0.14130811218703124
ACH-000332,0.02632739850261255
ACH-000334,-0.011639288488261476
ACH-000335,0.20400919090766712
ACH-000336,-0.032740104787003725
ACH-000337,0.2422600864492528
ACH-000338,-0.14327287818884804
ACH-000339,0.0365742592037031
ACH-000341,-0.09104075743484973
ACH-000348,0.06926407517266485
ACH-000350,0.12619494084932842
ACH-000352,0.04301141807875191
ACH-000356,0.200745709217957
ACH-000361,-0.09819151681907433
ACH-000362,0.19545404260629967
ACH-000363,-0.019955232971075786
ACH-000364,-0.007676867557465887
ACH-000365,0.07500933902525046
ACH-000366,0.02426266524603172
ACH-000368,0.15614595110191304
ACH-000374,0.02307388940102259
ACH-000375,0.014102061051638269
ACH-000376,0.04021027629136962
ACH-000381,0.20465583183923794
