,DES (1674)
ACH-000004,-0.1453931253705651
ACH-000005,-0.24631178114744096
ACH-000007,0.010645851379561234
ACH-000009,-0.035107284972310415
ACH-000011,-0.11087914939306052
ACH-000012,-0.08810176069143548
ACH-000013,0.02933837249142965
ACH-000014,0.07005703707601957
ACH-000015,0.019415137118563502
ACH-000017,-0.07860211944445301
ACH-000018,-0.15253814724859496
ACH-000019,0.09499419286004662
ACH-000021,-0.01475297136769432
ACH-000022,0.11167036058885048
ACH-000025,0.02475484947452456
ACH-000028,-0.14810531544245809
ACH-000030,-0.09826843155903743
ACH-000035,0.05786705639720961
ACH-000036,-0.08986592123755742
ACH-000037,0.05681529294159071
ACH-000039,0.09977917954836164
ACH-000040,0.04193102000256197
ACH-000041,-0.0822156472329383
ACH-000042,-0.013483158390652998
ACH-000045,-0.011056275702497441
ACH-000047,-0.092103020666077
ACH-000052,-0.026251985080964383
ACH-000053,-0.02945904436687829
ACH-000054,-0.08248187747375929
ACH-000055,-0.101031634282179
ACH-000060,-0.11877197135653793
ACH-000067,-0.03597672295615266
ACH-000070,0.1178266770730853
ACH-000075,0.04439638373419561
ACH-000078,-0.07591471982749685
ACH-000082,-0.0785378303261741
ACH-000085,-0.08091256740691549
ACH-000086,-0.05074615484812667
ACH-000087,-0.06231663275395213
ACH-000092,-0.0028606921560866013
ACH-000095,-0.03266343165616233
ACH-000097,-0.050854644692850635
ACH-000098,-0.10392513541937623
ACH-000099,-0.011931540612870684
ACH-000108,-0.07940756993376659
ACH-000113,0.04773308290063672
ACH-000116,0.08048032651265298
ACH-000118,-0.10610038718995228
ACH-000120,0.03522082781456465
ACH-000123,0.06368717003699627
ACH-000127,-0.09294985357486477
ACH-000128,-0.06191751489566405
ACH-000132,-0.03500622982429361
ACH-000133,-0.09694226409539904
ACH-000137,-0.050393342093396035
ACH-000138,-0.011233550937590679
ACH-000142,-0.04624451223611455
ACH-000143,0.0042097605908969155
ACH-000146,0.006316220639261285
ACH-000148,-0.03914451737779764
ACH-000150,0.08675648798344539
ACH-000152,-0.1305867985486114
ACH-000153,-0.01613035513473234
ACH-000159,0.037193063990709305
ACH-000160,0.00937204743866509
ACH-000163,-0.014297535376912304
ACH-000167,-0.23363028383169965
ACH-000168,-0.15915012901007553
ACH-000169,-0.011079854088745534
ACH-000178,-0.012202416825739141
ACH-000183,0.05753256070239009
ACH-000188,-0.2468092143440066
ACH-000189,-0.21370856146193185
ACH-000190,-0.13348080185838707
ACH-000198,-0.15100651243248922
ACH-000203,-0.26848120742092424
ACH-000204,-0.0013071220001684464
ACH-000206,-0.2034227686134326
ACH-000207,0.04814152171421967
ACH-000208,0.06426804104550826
ACH-000210,0.058023893084868335
ACH-000211,-0.023540859104945692
ACH-000215,-0.08127531941010209
ACH-000221,-0.004202701266946223
ACH-000222,-0.044856082192815
ACH-000223,-0.0919023717698479
ACH-000226,-0.05893698126098725
ACH-000227,-0.14961928869940933
ACH-000228,0.0013341003253778368
ACH-000231,-0.045105580525014025
ACH-000232,-0.0273002499570779
ACH-000233,-0.0030322640579303274
ACH-000234,-0.2142998171979399
ACH-000235,-0.0059409530624862355
ACH-000237,-0.08377619502090207
ACH-000238,0.11112580974290832
ACH-000242,0.17539811383786275
ACH-000243,-0.020622798526869268
ACH-000244,0.06954823115080494
ACH-000246,-0.05934979677670419
ACH-000248,-0.047235483169758535
ACH-000250,-0.05319774984953456
ACH-000251,-0.21329422961357736
ACH-000252,0.2858171903920817
ACH-000253,0.0007482262251886025
ACH-000255,-0.2853211101054289
ACH-000256,-0.050285859661790826
ACH-000257,0.15667724149776086
ACH-000258,-0.03272402205455127
ACH-000259,-0.05049885340795028
ACH-000260,-0.0492340203595774
ACH-000261,-0.027855484898430226
ACH-000262,0.0747101772902527
ACH-000263,0.020639192392651436
ACH-000264,-0.14946430693784826
ACH-000265,0.022539202712688597
ACH-000266,-0.09546773473540814
ACH-000272,-0.030414296596142244
ACH-000274,-0.1612133913848855
ACH-000277,-0.11413843658095613
ACH-000278,-0.024754203398648658
ACH-000279,-0.08619771763944986
ACH-000280,0.030202374068203787
ACH-000281,-0.018126415046958697
ACH-000288,-0.03559441153649826
ACH-000291,-0.1303122774120463
ACH-000293,-0.03144917775217966
ACH-000294,-0.04392308881782346
ACH-000295,0.09218421856551964
ACH-000296,-0.19283545435648375
ACH-000302,-0.04295965373218196
ACH-000304,-0.057623413772773836
ACH-000307,-0.02210124491468918
ACH-000308,-0.05199721239059999
ACH-000310,-0.09001166721757757
ACH-000311,-0.03612990494661795
ACH-000312,0.03933237270139656
ACH-000315,-0.17330029809567488
ACH-000316,-0.07708992939157935
ACH-000317,0.12095069213664456
ACH-000318,-0.02261307725590636
ACH-000319,0.008789010309444203
ACH-000320,0.03569023235406906
ACH-000322,-0.02660116961011721
ACH-000323,0.1137594705062246
ACH-000324,-0.024772333703079196
ACH-000329,-0.1502010052545577
ACH-000330,0.100736668829784
ACH-000331,-0.14174401321772798
ACH-000332,-0.05359316253343418
ACH-000334,-0.2504695127317635
ACH-000335,0.04908667597409128
ACH-000336,-0.34603554877658343
ACH-000337,0.006219562029286845
ACH-000338,0.6185606812691363
ACH-000339,4.9150432164709165e-05
ACH-000341,-0.19402941813344865
ACH-000348,-0.06292154655062074
ACH-000350,-0.026985371516229543
ACH-000352,-0.03939392395815754
ACH-000356,0.023066489462205585
ACH-000361,-0.18872120093595185
ACH-000362,0.015532296501537509
ACH-000363,0.03977050607527099
ACH-000364,-0.040072896396837525
ACH-000365,0.01961251126385369
ACH-000366,-0.14038634667559902
ACH-000368,-0.15350663155309804
ACH-000374,-0.04510655277522037
ACH-000375,-0.09456134479521748
ACH-000376,-0.015250677564998266
ACH-000381,-0.12617643731926126
ACH-000383,-0.10134222415406427
ACH-000387,-0.006568613974947003
ACH-000389,-0.046562310328820716
ACH-000390,-0.04715106424661004
ACH-000393,-0.0342688403381698
ACH-000395,-0.03686377165031224
ACH-000396,-0.3946399794592649
ACH-000397,-0.07088314465196155
ACH-000401,0.14359645547823002
ACH-000402,-0.06507803876251049
ACH-000403,-0.1440155857500052
ACH-000404,0.011834010993622279
ACH-000406,-0.0006530241057777138
ACH-000407,0.046120607799873786
ACH-000408,0.13408067273204086
ACH-000410,0.06005870833081596
