,ATXN1L (342371)
ACH-000004,-0.2824183254152989
ACH-000005,-0.6963990637817826
ACH-000007,0.10524807157345162
ACH-000009,-0.08578848291037834
ACH-000011,0.019832586733504208
ACH-000012,0.00603300042760176
ACH-000013,-0.1218229211380597
ACH-000014,0.06956611772496564
ACH-000015,0.08995438248010074
ACH-000017,-0.20063175819824114
ACH-000018,0.029498848976706862
ACH-000019,-0.11749994899546284
ACH-000021,-0.005259830777693087
ACH-000022,-0.0455732184025185
ACH-000025,-0.16981506838537447
ACH-000028,0.0945405055946695
ACH-000030,-0.12180804412292502
ACH-000035,-0.11682386478548043
ACH-000036,0.11980786103044973
ACH-000037,-0.3632260425703561
ACH-000039,0.09654435153580726
ACH-000040,-0.07492948917105173
ACH-000041,0.011745226681665031
ACH-000042,0.005408827959467578
ACH-000045,-0.1478235638326925
ACH-000047,-0.04520613145007342
ACH-000052,-0.09368123979619088
ACH-000053,-0.082893763198179
ACH-000054,-0.14677708605729484
ACH-000055,0.017071795107761183
ACH-000060,-0.07856403407897126
ACH-000067,-0.17527976097304213
ACH-000070,-0.10621799666557163
ACH-000075,-0.03805259982835643
ACH-000078,-0.20781123523752887
ACH-000082,-0.2202783434002617
ACH-000085,-0.007068799742338992
ACH-000086,-0.026194710956711203
ACH-000087,-0.10929004867063814
ACH-000092,-0.042449807636572134
ACH-000095,-0.11736086159510856
ACH-000097,-0.1814628916624674
ACH-000098,-0.1262309106966734
ACH-000099,0.06986598567112708
ACH-000108,0.0506344988612096
ACH-000113,-0.1191463418545528
ACH-000116,0.1964168364859514
ACH-000118,0.03417850893889342
ACH-000120,-0.011503858619402169
ACH-000123,0.06314589464295102
ACH-000127,-0.14676923374666562
ACH-000128,-0.12845101366193773
ACH-000132,-0.01846825932284217
ACH-000133,-0.14596846419684442
ACH-000137,-0.024255097594014403
ACH-000138,-0.028283636327748617
ACH-000142,-0.13761296404009604
ACH-000143,-0.044355568144774336
ACH-000146,-0.03645900778399408
ACH-000148,-0.09397847376062883
ACH-000150,0.0630849162580718
ACH-000152,-0.04188133329090255
ACH-000153,0.4852434021914441
ACH-000159,0.09824334153784503
ACH-000160,-0.08549636934114425
ACH-000163,0.03889609160387037
ACH-000167,0.0011343308147622436
ACH-000168,-0.2775202802656303
ACH-000169,-0.2580072763939221
ACH-000178,-0.0039159429641879495
ACH-000183,0.0713893023909144
ACH-000188,-0.06762409738449998
ACH-000189,0.21772778211067384
ACH-000190,-0.1229709636696453
ACH-000198,-0.1104942522957894
ACH-000203,0.029839423254873036
