,PTTG1 (9232)
ACH-000255,-0.3094319351428696
ACH-000256,-0.3021286240413973
ACH-000257,-0.7057092543941318
ACH-000258,-0.4827856085933426
ACH-000259,-0.1208835850167458
ACH-000260,-0.363853822993091
ACH-000261,-0.27496423514646745
ACH-000262,-0.4278856553484037
ACH-000263,-0.1470191967646117
ACH-000264,-0.2852903495546891
ACH-000265,-0.2954418459018547
ACH-000266,-0.4941393618582536
ACH-000272,-0.2409012544153789
ACH-000274,-0.5182333031945281
ACH-000277,-0.24674380311593
ACH-000278,-0.3085610762988875
ACH-000279,-0.4329802100023025
ACH-000280,-0.304927113676094
ACH-000281,-0.1877520049573088
ACH-000288,-0.2536715000704751
ACH-000291,-0.3529892635665285
ACH-000293,-0.3510902933089939
ACH-000294,-0.3578199180071285
ACH-000295,-0.23094351498165155
ACH-000296,-0.3443745272152989
ACH-000302,-0.17298985143387413
ACH-000304,-0.4674901330275203
ACH-000307,-0.36495684138943696
ACH-000308,-0.2544857944442163
ACH-000310,-0.3314901897571099
ACH-000311,-0.4338392450160345
ACH-000312,-0.1550263026994902
ACH-000315,-0.13868298628739145
ACH-000316,-0.4047031771629563
ACH-000317,-0.3062058771405919
ACH-000318,-0.16300111480391447
ACH-000319,-0.3519009282826014
ACH-000320,-0.3108860774785922
ACH-000322,-0.5345044480363734
ACH-000323,-0.43774197462083503
ACH-000324,-0.3569256197761471
ACH-000329,-0.4800755589222873
ACH-000330,-0.2043205019378068
ACH-000331,-0.4865275526833475
ACH-000332,-0.3949984928526823
ACH-000334,-0.4724617651991703
ACH-000335,-0.0960886977025302
ACH-000336,-0.27282785852579816
ACH-000337,-0.3364824041072724
ACH-000338,-0.38081672088116747
ACH-000339,-0.3162599880664876
ACH-000341,-0.1843623734808344
ACH-000348,-0.5574128634468916
ACH-000350,-0.4245404274110848
ACH-000352,-0.3499796782457627
ACH-000356,-0.38669512565256586
ACH-000361,-0.4965785442772148
ACH-000362,-0.4750954449055666
ACH-000363,-0.46899198515333207
ACH-000364,-0.352743021040473
ACH-000365,-0.2375190452585905
ACH-000366,-0.17725801153131265
ACH-000368,-0.4842906873721562
ACH-000374,-0.2927699238745624
ACH-000375,-0.2734304035879153
ACH-000376,-0.2958345592046696
ACH-000381,-0.3857198941149329
ACH-000383,-0.33841506549846384
ACH-000387,-0.468702553344413
ACH-000389,-0.15959561325573896
ACH-000390,-0.29417205193578577
ACH-000393,-0.24136136319682594
ACH-000395,-0.16861978974336106
ACH-000396,-0.24204817556859345
ACH-000397,-0.491174587684971
ACH-000401,-0.2639073203548743
ACH-000402,-0.3484148241378645
ACH-000403,-0.3646556448557597
ACH-000404,-0.4068043886769885
ACH-000406,-0.4511227792606368
ACH-000407,-0.3868586123725268
ACH-000408,-0.28195057404474994
ACH-000410,-0.452794497936977
ACH-000411,-0.058379964639466174
ACH-000414,-0.2945921599642025
ACH-000415,-0.328160091396252
ACH-000416,-0.5564202129827395
ACH-000420,-0.5296055835832639
ACH-000421,-0.5760544859001724
ACH-000424,-0.15688337436928074
ACH-000425,-0.3875552350866632
ACH-000426,-0.5956767242701656
ACH-000427,-0.2258978924760153
ACH-000433,-0.39246147129639297
ACH-000435,0.18238156244333895
ACH-000436,-0.696946343639362
ACH-000444,-0.3631924625032607
ACH-000445,-0.6703941275377766
ACH-000448,-0.3394241771793085
ACH-000450,-0.4326595027416956
ACH-000452,-0.24999846682652366
ACH-000454,-0.2825390621844359
ACH-000458,-0.3113201755654606
ACH-000459,-0.2878329602576461
ACH-000460,-0.457537458051709
ACH-000461,-0.060385592480729285
ACH-000463,-0.22075991720170648
ACH-000464,-0.5268061399165249
ACH-000466,-0.22573181256204575
ACH-000467,-0.43116472791779614
ACH-000468,-0.13099296932803586
ACH-000469,-0.5523408713212662
ACH-000470,-0.3482585110764674
ACH-000471,-0.16881694915593842
ACH-000472,-0.24880682125145695
ACH-000473,-0.35197013761230145
ACH-000475,-0.19908795610031987
ACH-000476,-0.3909797398574079
ACH-000477,-0.34235123290721803
ACH-000479,-0.5562948146223762
ACH-000480,-0.26320424960126976
ACH-000481,-0.6407716543427541
ACH-000483,-0.22240522204166546
ACH-000484,-0.3355250604743126
ACH-000485,-0.5166494775727954
ACH-000486,-0.2063511651546264
ACH-000487,-0.5228312756396823
ACH-000488,-0.29161724056838634
ACH-000490,-0.6109692199349108
ACH-000491,-0.33264369040838626
ACH-000495,-0.30833239093878057
ACH-000496,-0.3559846854978158
ACH-000499,-0.361986217677596
ACH-000500,-0.047105920678244366
ACH-000502,-0.2200637482917812
ACH-000503,-0.385736053343858
ACH-000505,-0.2858794503979549
ACH-000507,-0.3815736687184023
ACH-000510,-0.3401584664566072
ACH-000511,-0.4649570980001446
ACH-000512,-0.4406271659972695
ACH-000516,-0.29117324466689243
ACH-000517,-0.32397560729887304
ACH-000518,-0.3235978598552349
ACH-000520,-0.1872499250026874
ACH-000521,-0.3670805203566345
ACH-000522,-0.2981474134741611
ACH-000524,-0.3408801634570458
ACH-000527,-0.16731434800170733
ACH-000528,-0.19720337037935656
ACH-000537,-0.43568671271555015
ACH-000541,-0.3746931784463442
ACH-000542,-0.3456978327418606
ACH-000544,-0.3949965661753148
ACH-000545,-0.2808324525056662
ACH-000547,-0.42950114077256
ACH-000548,-0.3671915112691097
ACH-000549,-0.3512655635045013
ACH-000550,-0.3649456663691443
ACH-000552,-0.3309744860102315
ACH-000556,-0.27424561701174
ACH-000557,-0.5337971712027569
ACH-000569,-0.1014807398600931
ACH-000570,-0.3670769977688697
ACH-000571,-0.3739389159902908
ACH-000573,-0.23783807352108546
ACH-000576,-0.549240204432263
ACH-000579,-0.2736054224447266
ACH-000580,-0.5152174383141978
ACH-000584,-0.17771969237613575
ACH-000585,-0.2965191623173966
ACH-000588,-0.4191473872815975
ACH-000589,-0.18208744895743809
ACH-000591,-0.3407411619644545
ACH-000593,-0.3880252844040107
ACH-000600,-0.12113579471221653
ACH-000601,-0.3380533355849266
ACH-000605,-0.20003059674253792
ACH-000606,-0.3884297241612631
ACH-000608,-0.4364438557642966
ACH-000614,-0.2721991125922879
ACH-000616,-0.3992891576350344
ACH-000618,-0.4888690543965004
ACH-000619,-0.4477501241174285
ACH-000620,-0.1871305738338351
ACH-000621,-0.3250062650216623
ACH-000622,-0.5158974191930804
ACH-000623,-0.41401952236383693
ACH-000624,-0.3533054123891762
ACH-000627,-0.41872426786462796
ACH-000630,-0.3658308516462628
ACH-000631,-0.4746116442732033
ACH-000632,-0.16670427027125745
ACH-000633,-0.2207723461622388
ACH-000637,-0.40831096192376815
ACH-000638,-0.26741175294988
ACH-000646,-0.2704440877594043
ACH-000647,-0.6115373227510418
ACH-000648,-0.3760233185030155
ACH-000649,-0.43913253004953307
ACH-000651,-0.2662557399218661
ACH-000652,-0.3982375970565055
ACH-000653,-0.3906734180526008
ACH-000657,-0.3756612712430068
ACH-000658,-0.5195781699243959
ACH-000661,-0.284078622689165
ACH-000662,-0.4582832388832971
ACH-000663,-0.16592543812239527
ACH-000665,-0.5337253940842979
ACH-000671,-0.3567512055138233
ACH-000672,-0.3630020931048746
ACH-000673,-0.535376789047573
ACH-000676,-0.26442118807161424
ACH-000677,-0.24812132695756334
ACH-000681,-0.24918610403854985
ACH-000683,-0.2493276521299892
ACH-000684,-0.4498970731911783
ACH-000688,-0.5711808365313134
ACH-000693,-0.2743181731183041
ACH-000694,-0.23263994441981106
ACH-000695,-0.30469131113864595
ACH-000696,-0.3200308693697038
ACH-000697,-0.36117268481874665
ACH-000699,-0.5823276425230424
ACH-000701,-0.3273713351338845
ACH-000706,-0.2533356242356661
ACH-000711,-0.4295189352924586
ACH-000713,-0.4951711496051613
ACH-000714,-0.3731313300993525
ACH-000718,-0.3110447053655287
ACH-000720,-0.4561562868986042
ACH-000721,-0.15169366131293602
ACH-000724,-0.18120097688421735
ACH-000725,-0.14871285793926406
ACH-000732,-0.4557090590984921
ACH-000734,-0.17502732285900208
ACH-000735,-0.2106864533243814
ACH-000736,-0.5454170137795052
ACH-000738,-0.20735212158643174
ACH-000746,-0.1904986851070513
ACH-000747,-0.2807090637373809
ACH-000748,-0.03998061856011118
ACH-000753,-0.4335200749342233
ACH-000756,-0.2379367369236766
ACH-000757,-0.17342688222630712
ACH-000758,-0.0716458069397459
ACH-000760,-0.43578025731616704
ACH-000762,-0.36016113685041184
ACH-000763,-0.4399896408084589
ACH-000764,-0.04404634488786701
ACH-000765,-0.32255290978729423
ACH-000766,-0.26182756967893633
ACH-000767,-0.6152031707837546
ACH-000768,-0.5218447242641684
ACH-000769,-0.2613244093738885
ACH-000770,-0.4278495039145991
ACH-000771,-0.5561645901868221
ACH-000773,-0.39067062076021297
ACH-000776,-0.12060997159727276
ACH-000777,-0.08919746905205786
ACH-000778,-0.3647949420108601
ACH-000781,-0.4902278802666572
ACH-000782,-0.2485596785987729
ACH-000783,-0.3368935610535655
ACH-000784,-0.3917215852425689
ACH-000785,-0.2355760221214728
ACH-000787,-0.3730178620542568
ACH-000788,-0.4470690414969186
ACH-000791,-0.2870994762000025
ACH-000792,-0.238870979465393
ACH-000794,-0.27997854938814243
ACH-000796,-0.4598187751288255
ACH-000798,-0.21517391768461136
ACH-000799,-0.7453218839591123
ACH-000800,-0.45471657238135205
ACH-000802,-0.2796010118330101
ACH-000804,-0.2411297297027739
ACH-000805,-0.3994311046289507
ACH-000809,-0.13716695413998534
ACH-000810,-0.5892878480021371
ACH-000811,-0.3394515438049837
ACH-000817,-0.2812351717654873
ACH-000819,-0.3867343737587951
ACH-000820,-0.022258371436050924
ACH-000821,-0.3568628097808198
ACH-000822,-0.3806148897849943
ACH-000823,-0.2324795980855667
ACH-000824,-0.4113720735019376
ACH-000827,-0.5565408627285555
ACH-000829,-0.14475536388756874
ACH-000831,-0.2089578984060147
ACH-000832,-0.2274409646108331
ACH-000833,-0.19454431724064156
ACH-000834,-0.204885311708215
ACH-000835,-0.1287054005768108
ACH-000836,-0.21419098173188697
ACH-000837,-0.3982716084171056
ACH-000838,-0.16343469045077044
ACH-000839,-0.31689274904374204
ACH-000840,-0.3875174541868068
ACH-000841,-0.3904369910277959
ACH-000843,-0.18317182950870675
ACH-000846,-0.2645315387778217
ACH-000847,-0.3533501893305345
ACH-000848,-0.25892577742485995
ACH-000849,-0.19859940194592665
ACH-000851,-0.3789533751958468
ACH-000855,-0.2742924490844391
ACH-000856,-0.1812679301551558
ACH-000858,-0.17979597481134246
ACH-000859,-0.4594115363215104
ACH-000861,-0.3134166431440472
ACH-000862,-0.5334154615957503
ACH-000865,-0.36434261646227617
ACH-000866,-0.13630925684522802
ACH-000867,-0.35970658935746913
ACH-000869,-0.30695812273985223
ACH-000872,-0.3575196102909329
ACH-000873,-0.08147222137541356
ACH-000876,-0.2821565626841652
ACH-000878,-0.11071338031845944
ACH-000880,-0.6781617984333607
ACH-000881,-0.402703589771562
ACH-000882,-0.29823332781958234
ACH-000884,-0.5118911875678425
ACH-000885,-0.2117097518458532
ACH-000887,-0.2952783172096165
ACH-000889,-0.32317743171189744
ACH-000896,-0.23268037290371416
ACH-000898,-0.4220619967230008
ACH-000900,-0.23371124754952316
ACH-000901,-0.3451387573019525
ACH-000905,-0.421302877751044
ACH-000906,-0.39136119610636105
ACH-000907,-0.4294865428560943
ACH-000910,-0.29622307815376475
ACH-000911,-0.5063767634098342
ACH-000912,-0.14899478717892692
ACH-000913,-0.42295888909766205
ACH-000915,-0.4343617537278957
ACH-000916,-0.19374425040580545
ACH-000917,-0.2831251271937417
ACH-000920,-0.4616215919040802
ACH-000921,-0.5559480429980462
ACH-000924,-0.36112077652179
ACH-000926,-0.24004780000206766
ACH-000928,-0.35747020207744745
ACH-000929,-0.6343333716372613
ACH-000932,-0.3808063074784889
ACH-000935,-0.2921332326223097
ACH-000936,-0.13649762272143767
ACH-000937,-0.4577983814579337
ACH-000938,-0.3526508975519915
ACH-000939,-0.4232192090670791
ACH-000941,-0.20095089598390492
ACH-000943,-0.25784270283835303
ACH-000946,-0.4910766139464575
ACH-000947,-0.4486418535152019
ACH-000948,-0.4557018369429977
ACH-000950,-0.14811112826692135
ACH-000953,-0.15860847062077704
ACH-000954,-0.31398777591768817
ACH-000957,-0.4759537633678595
ACH-000958,-0.38322618567091815
ACH-000960,-0.2074805628632097
ACH-000963,-0.33541623396863635
ACH-000968,-0.3790039634030484
ACH-000969,-0.4656312911519062
ACH-000972,-0.6204778512873623
ACH-000973,-0.2835262575177819
ACH-000974,-0.1313716958708613
ACH-000978,-0.11106098559494998
ACH-000984,-0.3364950309996095
ACH-000986,-0.5375401509783839
ACH-000988,-0.22148637573938534
ACH-000993,-0.5454606187442839
ACH-000994,-0.21039076759186925
ACH-000996,-0.31867306698566905
ACH-001001,-0.4288651131675405
ACH-001020,-0.1701194400454592
ACH-001028,-0.1242052380279329
ACH-001031,-0.2270085605125503
ACH-001038,-0.4764106331920658
ACH-001048,-0.23876777164250595
ACH-001050,-0.3358239623371769
ACH-001053,-0.41559363949209693
ACH-001054,-0.2208310447518532
ACH-001061,-0.4235655091442713
ACH-001067,-0.130233853872326
ACH-001075,-0.12471676386621665
ACH-001096,-0.4389882463559983
ACH-001111,-0.4020796234227775
ACH-001119,-0.2618401975706515
ACH-001128,-0.1903641832559889
ACH-001134,-0.36510202827147786
ACH-001151,-0.23735866875555156
ACH-001163,-0.13050626652771646
ACH-001164,-0.4943259911937885
ACH-001183,-0.5467732756121871
ACH-001192,-0.2796952064622409
ACH-001193,-0.3437401855955309
ACH-001196,-0.5136614310009858
ACH-001197,-0.4765296560626379
ACH-001205,-0.4589524152078868
ACH-001211,-0.5664607208493668
ACH-001212,-0.5963599684893302
ACH-001228,-0.2406723158189073
ACH-001232,-0.5546402844228513
ACH-001239,-0.17385317925821056
ACH-001270,-0.44390324573248907
ACH-001274,-0.5001504070855494
ACH-001275,-0.19601448644750755
ACH-001277,-0.290550688600392
ACH-001278,-0.1698019704751076
ACH-001280,-0.7494395365710725
ACH-001283,-0.20280600973935384
ACH-001289,-0.3295711461322483
ACH-001300,-0.24768417347013705
ACH-001301,-0.35648659467887633
ACH-001302,-0.015339556801144618
ACH-001306,-0.2966903214652675
ACH-001318,-0.2605400162839467
ACH-001322,-0.5708275312710819
ACH-001328,-0.3203956768129003
ACH-001332,-0.5583227390689424
ACH-001336,-0.3872283830386539
ACH-001346,-0.2528715632469296
ACH-001353,-0.3979147235453551
ACH-001354,-0.7261665626515662
ACH-001367,0.017885312970115842
ACH-001368,-0.444294078687852
ACH-001374,-0.6046598163865486
ACH-001377,-0.2715700300932972
ACH-001380,-0.2122963427569907
ACH-001391,-0.5730931878356746
ACH-001408,-0.4751090744516031
ACH-001430,-0.10287377238022656
ACH-001431,-0.17846037796010158
ACH-001450,-0.35040061738673584
ACH-001496,-0.5193638698332144
ACH-001500,-0.4275953515187103
ACH-001523,-0.3977691169596075
ACH-001532,-0.4422476296426347
ACH-001550,-0.25811049769499816
ACH-001552,-0.3809172765168772
ACH-001554,-0.463244643873233
ACH-001654,-0.4174300930756474
ACH-001735,-0.446180592316076
ACH-001736,-0.16281680057454506
ACH-001737,-0.7802096492715648
ACH-001740,-0.3437044834823518
ACH-001745,-0.31872182444472336
ACH-001765,-0.08632564935369441
