,LRRTM3 (347731)
ACH-000004,0.0951200210123777
ACH-000005,-0.009503978076871946
ACH-000007,0.10513930972850408
ACH-000009,0.0025521000466200024
ACH-000011,-0.014966287493187581
ACH-000012,-0.13345963826098667
ACH-000013,-0.0348847933000128
ACH-000014,-0.1373099319022972
ACH-000015,-0.0850990647744191
ACH-000017,-0.03663166225584644
ACH-000018,-0.006695982296375896
ACH-000019,-0.055010314907354016
ACH-000021,-0.03579205420788234
ACH-000022,0.012184050148677641
ACH-000025,-0.09846036924342262
ACH-000028,-0.043512047598521925
ACH-000030,-0.16257465407327604
ACH-000035,-0.08931928782692547
ACH-000036,0.002307243599434584
ACH-000037,-0.08107108889506476
ACH-000039,-0.045707815079022315
ACH-000040,-0.19438487704443624
ACH-000041,-0.06656037598054491
ACH-000042,-0.10514656542430624
ACH-000045,0.0429960258956566
ACH-000047,0.04188226076966437
ACH-000052,-0.1316860775538611
ACH-000053,-0.09283654413696762
ACH-000054,-0.029935729078584737
ACH-000055,0.065471685800421
ACH-000060,-0.07495915938685695
ACH-000067,-0.13313555350088008
ACH-000070,-0.012173312203775866
ACH-000075,0.036652203655843735
ACH-000078,-0.016382595901429674
ACH-000082,-0.018660588109064763
ACH-000085,-0.06870006192245769
ACH-000086,-0.09777359658330452
ACH-000087,-0.1738666674318632
ACH-000092,0.014520022264178388
ACH-000095,-0.03898345838284158
ACH-000097,0.013622864918598569
ACH-000098,-0.019168975094448062
ACH-000099,-0.002782941066725905
ACH-000108,-0.004973849644887496
ACH-000113,-0.08686129295392943
ACH-000116,-0.01294953312747606
ACH-000118,0.09682283758586106
ACH-000120,-0.07779123960091792
ACH-000123,-0.1527084021211559
ACH-000127,-0.07400123399237266
ACH-000128,-0.11689597902120327
ACH-000132,-0.11358445082144487
ACH-000133,-0.04977602043645315
ACH-000137,-0.12064825041574873
ACH-000138,0.002439232591716929
ACH-000142,-0.02038665658156744
ACH-000143,-0.04934036226527113
ACH-000146,0.024174104110923036
ACH-000148,-0.15840922934549864
ACH-000150,-0.024085195405471924
ACH-000152,-0.1853393218181658
ACH-000153,0.2386710831592364
ACH-000159,-0.056518997671199965
ACH-000160,-0.00781904203156889
ACH-000163,-0.010513091376906793
ACH-000167,-0.13112360332902098
ACH-000168,-0.06196723279043054
ACH-000169,-0.22376261141307816
ACH-000178,0.023393388559583825
ACH-000183,-0.0035744904852956358
ACH-000188,0.016757698202895882
ACH-000189,-0.1493402426876429
ACH-000190,-0.2162821208663004
ACH-000198,0.008883837756686545
ACH-000203,-0.005281361462773825
ACH-000204,-0.032263301915370926
ACH-000206,0.06605738738224141
ACH-000207,-0.28191273081514
ACH-000208,-0.0005857642078399225
ACH-000210,-0.08571994530139787
ACH-000211,-0.10588567808735497
ACH-000215,-0.021946595464655664
ACH-000221,0.14454844006562256
ACH-000222,-0.04455842948651439
ACH-000223,-0.15817213043236855
ACH-000226,-0.15695062303342916
ACH-000227,-0.06889555308053616
ACH-000228,-0.09156388059135458
ACH-000231,-0.07645245828420165
ACH-000232,-0.2358603045101309
ACH-000233,0.021629836179079345
ACH-000234,-0.004093487546251248
ACH-000235,0.06657136663865301
ACH-000237,-0.09177210329919328
ACH-000238,0.0028877525001194423
ACH-000242,-0.0007247909428654898
ACH-000243,-0.0036155050789322
ACH-000244,0.06662936574087312
ACH-000246,-0.014445841383021596
ACH-000248,-0.0618676264171885
ACH-000250,-0.058960471357440924
ACH-000251,0.06876780998541586
ACH-000252,-0.07686343803915521
ACH-000253,0.06803777867657175
ACH-000255,-0.115358030564139
ACH-000256,-0.04374858281630569
ACH-000257,-0.14391320301716834
ACH-000258,-0.15149042392760995
ACH-000259,-0.02303690144266766
ACH-000260,0.004384647385747946
ACH-000261,-0.03928836867575478
ACH-000262,-0.3220199048337223
ACH-000263,0.01993575843809038
ACH-000264,-0.045084024402609335
ACH-000265,-0.04708124063971223
ACH-000266,0.008450472233738968
ACH-000272,0.04951498993976868
ACH-000274,0.03163274933981865
ACH-000277,-0.037403897660645856
ACH-000278,0.044285228623027084
ACH-000279,-0.09998551741102654
ACH-000280,0.0005009425086734358
ACH-000281,0.011479130713446669
ACH-000288,-0.03878995769350031
ACH-000291,0.07569701080966089
ACH-000293,-0.07609688991176361
ACH-000294,0.05531859458809876
ACH-000295,-0.1816938602679929
ACH-000296,-0.0057094591171946854
ACH-000302,0.0037280052602111633
ACH-000304,-0.042803458431448005
ACH-000307,-0.043360341893843815
ACH-000308,-0.12360144909264467
ACH-000310,-0.08626114454305353
ACH-000311,-0.09523617167406176
ACH-000312,0.08953326363290208
ACH-000315,-0.017042639174455344
ACH-000316,-0.05846779202201929
ACH-000317,0.09217781340175876
ACH-000318,0.032042967236484324
ACH-000319,-0.09947108398343936
ACH-000320,-0.060195961163668064
ACH-000322,-0.04102220747158585
ACH-000323,-0.07399695571706197
ACH-000324,-0.009372934761542969
ACH-000329,-0.043306213271364614
ACH-000330,-0.1274585429118776
ACH-000331,-0.11688294615109725
ACH-000332,-0.07730197037202885
ACH-000334,0.08651770398530456
ACH-000335,-0.20046488659533246
ACH-000336,-0.021751187777956888
ACH-000337,-0.09174604598695997
