,UGT1A3 (54659)
ACH-000004,-0.13695897155920092
ACH-000005,-0.09880560645969702
ACH-000007,-0.0922531676974337
ACH-000009,-0.14330970133065224
ACH-000011,-0.047407765013412206
ACH-000012,-0.20982933267192724
ACH-000013,-0.11155841899761278
ACH-000014,-0.2677792780794229
ACH-000015,-0.18752572212288796
ACH-000017,-0.10358508328715817
ACH-000018,-0.2110011693885145
ACH-000019,0.15112898251151688
ACH-000021,-0.172881913926637
ACH-000022,-0.030491395366295755
ACH-000025,-0.12259584436718445
ACH-000028,-0.10023984991286944
ACH-000030,-0.01634613877898071
ACH-000035,-0.1666028311375696
ACH-000036,-0.15219209385154364
ACH-000037,-0.08151600206050598
ACH-000039,-0.22510003674424853
ACH-000040,-0.18389234498743076
ACH-000041,-0.0027256531499243453
ACH-000042,-0.17816375817340896
ACH-000045,-0.08867270746790752
ACH-000047,-0.13227398551877922
ACH-000052,-0.10721195445130767
ACH-000053,-0.20863425598515528
ACH-000054,-0.22117852534707427
ACH-000055,-0.17057027855477225
ACH-000060,-0.08952192695719505
ACH-000067,-0.1651106889444439
ACH-000070,-0.13384650332192466
ACH-000075,-0.15985327893872994
ACH-000078,-0.0429366242114484
ACH-000082,-0.11132241004078892
ACH-000085,-0.10447093155658944
ACH-000086,-0.1601494731209778
ACH-000087,-0.19201781011753008
ACH-000092,-0.14845081727910436
ACH-000095,-0.13769598316226528
ACH-000097,-0.15271949455643108
ACH-000098,-0.20475807372225927
ACH-000099,-0.12595398075471054
ACH-000108,-0.22065766545687585
ACH-000113,-0.22957187744334245
ACH-000116,-0.16404401031409355
ACH-000118,-0.17021391031594146
ACH-000120,-0.1214709653644334
ACH-000123,-0.1133836480764484
ACH-000127,-0.1355471877043586
ACH-000128,-0.32592285822833084
ACH-000132,-0.19344193528333287
ACH-000133,-0.16101002011207152
ACH-000137,-0.27478980109554685
ACH-000138,-0.1905780528361548
ACH-000142,-0.13793803993361015
ACH-000143,-0.14781976364648505
ACH-000146,0.013760390646621094
ACH-000148,-0.18571369204667396
ACH-000150,-0.05566458849445372
ACH-000152,-0.24119982340637644
ACH-000153,-0.31743432418049794
ACH-000159,-0.1885156841532292
ACH-000160,-0.08829462163943043
ACH-000163,-0.14669675950792155
ACH-000167,-0.20056563748930176
ACH-000168,-0.1453240804635695
ACH-000169,-0.2375827161019441
ACH-000178,-0.08859398487834874
ACH-000183,-0.1163585967782663
ACH-000188,-0.15650371415226952
ACH-000189,-0.536959931781071
ACH-000190,-0.0014730697252352855
ACH-000198,-0.1747382219582958
ACH-000203,-0.2941828874675918
ACH-000204,-0.41407755989852
ACH-000206,-0.3643401249288547
ACH-000207,-0.17376760134469912
ACH-000208,-0.35661527264923804
ACH-000210,-0.4136638574172373
ACH-000211,-0.16235625556120928
ACH-000215,-0.2299405934451321
ACH-000221,-0.18869375384215456
ACH-000222,-0.2031764856890466
ACH-000223,-0.2476019638317834
ACH-000226,-0.14083428125483993
ACH-000227,-0.10475541274115832
ACH-000228,-0.3640789159221631
ACH-000231,-0.11957286912327428
ACH-000232,-0.2441506393693097
ACH-000233,-0.0738141884655383
ACH-000234,-0.4038812555319177
ACH-000235,-0.1684287403113596
ACH-000237,-0.32057215790828025
ACH-000238,-0.187736703727302
ACH-000242,-0.029731213210371345
ACH-000243,-0.20556047898958926
ACH-000244,-0.2035130865179302
ACH-000246,-0.2047050110828585
ACH-000248,-0.21154036400213305
ACH-000250,-0.2253699309977613
ACH-000251,-0.2618747676599221
ACH-000252,-0.15110492641103
ACH-000253,-0.13291931720971858
ACH-000255,-0.2136037451871501
ACH-000256,-0.283593933773229
ACH-000257,-0.216223641566207
ACH-000258,0.0214945852397862
ACH-000259,-0.2722310341670477
ACH-000260,-0.16673101146916305
ACH-000261,-0.171061300995695
ACH-000262,-0.036206151282801004
ACH-000263,-0.6304764360272135
ACH-000264,-0.19204257734691269
ACH-000265,-0.177696247061725
ACH-000266,-0.20772911456669788
ACH-000272,-0.16704557291608949
ACH-000274,-0.10453552452640742
ACH-000277,-0.188852663523118
ACH-000278,-0.2879901502366223
ACH-000279,-0.23098357002726055
ACH-000280,-0.256265781012032
ACH-000281,-0.16329288642708514
ACH-000288,-0.1959954035641415
ACH-000291,-0.2410856363601577
ACH-000293,-0.2593082258319055
ACH-000294,-0.18166996738377109
ACH-000295,-0.15454072020500256
ACH-000296,-0.2686434429595556
ACH-000302,-0.1399619294250906
ACH-000304,-0.14674162289967227
ACH-000307,-0.18735199779907585
ACH-000308,-0.08670097238865407
ACH-000310,-0.1736004069283893
ACH-000311,-0.2994946291216409
ACH-000312,-0.30072663071028216
ACH-000315,-0.104214805657869
ACH-000316,-0.11713618855538875
ACH-000317,-0.2743524658298765
ACH-000318,-0.18960738385344414
ACH-000319,0.007123745041873298
ACH-000320,-0.06136883868362548
ACH-000322,-0.08962227315783898
ACH-000323,-0.08595389292989274
ACH-000324,-0.2153602142439204
