,CALR3 (125972)
ACH-000235,-0.05534057555899723
ACH-000237,-0.07274110194549982
ACH-000238,0.0186615966416922
ACH-000242,0.25079488569326325
ACH-000243,-0.037003127325392834
ACH-000244,0.13517812295108114
ACH-000246,-0.03839627587916928
ACH-000248,-0.18153009409810045
ACH-000250,-0.09593572572736543
ACH-000251,-0.01932315548828498
ACH-000252,0.2403627890990698
ACH-000253,-0.10889903746452048
ACH-000255,-0.0926263446560667
ACH-000256,0.003763099995768994
ACH-000257,-0.03613527594977193
ACH-000258,-0.06045125660663848
ACH-000259,-0.032259325810957674
ACH-000260,-0.13372449693693514
ACH-000261,-0.05603255200617916
ACH-000262,0.014987075294478625
ACH-000263,-0.0846527514469918
ACH-000264,-0.02098203891574021
ACH-000265,-0.053158838713612884
ACH-000266,-0.04618855746189311
ACH-000272,0.03259319859534958
ACH-000274,0.004100800999332665
ACH-000277,0.07274632555618392
ACH-000278,-0.047123187951316925
ACH-000279,-0.037952387595326716
ACH-000280,-0.015720092860305682
ACH-000281,0.07000255046001343
ACH-000288,0.024806432364982332
ACH-000291,0.00869939955371845
ACH-000293,-0.11220342888794306
ACH-000294,0.034399334371654815
ACH-000295,0.11843647371299655
ACH-000296,-0.10871277204199133
ACH-000302,-0.2834447028837785
ACH-000304,0.13128038840304632
ACH-000307,-0.13422732827784506
ACH-000308,0.02460853558769744
ACH-000310,0.03712485863043118
ACH-000311,-0.05198870200011707
ACH-000312,-0.12264157845245355
ACH-000315,-0.08989750917518406
ACH-000316,0.025633641156218242
ACH-000317,0.05977132699204535
ACH-000318,-0.1979746686203476
ACH-000319,-0.12365129564747808
ACH-000320,0.14454768184341787
ACH-000322,-0.04022656954846502
ACH-000323,-0.025029564351812267
ACH-000324,0.013783039815577507
ACH-000329,0.003567951179701799
ACH-000330,-0.147667558569639
ACH-000331,0.041778214288762786
ACH-000332,-0.0603122362876893
ACH-000334,-0.09874273578653946
ACH-000335,-0.10591500592104816
ACH-000336,-0.14014344819875713
ACH-000337,-0.07943887086403158
ACH-000338,-0.15664833804105638
ACH-000339,0.030348327859910526
ACH-000341,-0.16026031276320726
ACH-000348,-0.029989251611824037
ACH-000350,0.0863450441515695
ACH-000352,-0.09047028622727803
ACH-000356,0.13346225678197374
ACH-000361,-0.06494121786269216
ACH-000362,0.044843500462969366
ACH-000363,-0.049047041776449835
ACH-000364,-0.2108436958286051
ACH-000365,0.11578462339885452
ACH-000366,-0.1200735689950541
ACH-000368,-0.04099749913235631
ACH-000374,-0.017336477559921442
ACH-000375,-0.3162157411539692
ACH-000376,0.14014503574060033
ACH-000381,0.07685194573564656
ACH-000383,-0.09171869246170043
ACH-000387,-0.07422184181827013
ACH-000389,0.17956741215396266
ACH-000390,-0.26013041299373185
ACH-000393,-0.06401320069377626
ACH-000395,-0.10120519327840502
ACH-000396,-0.41453625386016396
ACH-000397,-0.023245633072968036
ACH-000401,-0.198490532586328
ACH-000402,0.022618982416879832
ACH-000403,-0.06045289832739525
ACH-000404,0.3834969478892115
ACH-000406,0.026654224886240155
ACH-000407,-0.013744878831442632
ACH-000408,-0.015029900712408456
ACH-000410,-0.02139309392747392
ACH-000411,0.103458201600446
ACH-000414,-0.07648665127883393
ACH-000415,-0.04127862740038685
ACH-000416,-0.10641085504244796
ACH-000420,-0.18229623789962404
ACH-000421,0.036078042327689804
ACH-000424,0.05587123506877049
ACH-000425,-0.0011590549042455153
ACH-000426,0.2041737322415115
ACH-000427,-0.0304388217090136
ACH-000433,0.1054807360253477
ACH-000435,0.24494138581740366
ACH-000436,-0.14220081172484328
ACH-000444,0.03651156353614371
ACH-000445,-0.1407044435839863
ACH-000448,-0.022304540352104583
ACH-000450,-0.06124372596004509
ACH-000452,-0.025872693045273426
ACH-000454,-0.4286216175655022
ACH-000458,-0.034876100410874473
ACH-000459,0.12581299184529846
ACH-000460,-0.06332219198176198
ACH-000461,-0.11894678299173295
ACH-000463,0.05402721848421238
ACH-000464,0.010454878811626218
ACH-000466,-0.14019106215693164
ACH-000467,-0.1107840048232612
ACH-000468,0.014216271585597115
ACH-000469,0.044327211103375085
ACH-000470,0.04130325188311459
ACH-000471,0.1715008839872974
ACH-000472,-0.08202788417990194
ACH-000473,0.1960171857960422
ACH-000475,-0.012412666271983522
ACH-000476,-0.07828003297358753
ACH-000477,-0.012618484458843846
ACH-000479,0.14736091253425287
ACH-000480,-0.0334888873014755
ACH-000481,-0.08749105066682117
ACH-000483,-0.11505184968181452
ACH-000484,0.03422885519915648
ACH-000485,-0.07037414193840348
ACH-000486,0.032275912575188075
ACH-000487,-0.026346625109007184
ACH-000488,-0.022068534399911324
ACH-000490,0.0993224627328733
ACH-000491,0.08894982932932606
ACH-000495,0.003655249996511908
ACH-000496,-0.07256532300011971
ACH-000499,0.09560347038443606
ACH-000500,0.07309967481769251
ACH-000502,-0.05674814164175325
ACH-000503,-0.0767140483909407
ACH-000505,-0.07427671958814634
ACH-000507,-0.015951512694302346
ACH-000510,-0.01387181547176498
ACH-000511,0.009651434482507236
ACH-000512,0.06186581708296754
ACH-000516,-0.004844266664429053
ACH-000517,-0.018299041500832447
ACH-000518,0.06058709806570104
ACH-000520,-0.053595708185932484
ACH-000521,0.06320973822822609
ACH-000522,-0.05550410879018787
ACH-000524,-0.07984866573725098
ACH-000527,-0.03097191386341953
ACH-000528,0.019752925130596358
ACH-000537,-0.1707554035370156
ACH-000541,-0.06258954588477977
ACH-000542,-0.02706323886724292
ACH-000544,-0.040293764299591237
ACH-000545,-0.09568129518553203
ACH-000547,0.4507521449697048
ACH-000548,-0.046849848515184304
ACH-000549,0.03713995267251019
ACH-000550,0.03271942629114544
ACH-000552,-0.025791974302032054
ACH-000556,-0.19970416320789947
ACH-000557,-0.07218239353284571
ACH-000569,0.09035386403731577
ACH-000570,-0.0076647539562171765
ACH-000571,-0.10520679080865536
ACH-000573,0.04587907792338599
ACH-000576,-0.005761805330423194
ACH-000579,0.06793626609345121
ACH-000580,0.00385253051074404
ACH-000584,-0.09280958260523367
ACH-000585,-0.149069006364749
ACH-000588,0.11080581024032668
ACH-000589,-0.08211218192076407
ACH-000591,0.06960086441665861
ACH-000593,-0.1729135213697466
ACH-000600,-0.02397591438312286
ACH-000601,0.001592230813879464
ACH-000605,-0.05083949626552749
ACH-000606,-0.02737903350944766
ACH-000608,-0.06639541026227397
ACH-000614,-0.025586678682191652
ACH-000616,0.16971020095369074
ACH-000618,0.2695285473632443
ACH-000619,-0.11172669953935024
ACH-000620,-0.05315594105830667
ACH-000621,-0.09702550495556854
ACH-000622,-0.0735130854250172
ACH-000623,-0.031325317279177665
ACH-000624,-0.027206720830242986
ACH-000627,-0.0013684395004006096
ACH-000630,0.002103332001333065
ACH-000631,0.09587054733467833
ACH-000632,-0.10641114805768144
ACH-000633,-0.004527899837717961
ACH-000637,0.013128168124495809
ACH-000638,-0.06371701834721145
ACH-000646,-0.010155427796362224
ACH-000647,-0.033470246256025515
ACH-000648,-0.016075621578066853
ACH-000649,-0.005744014094550305
ACH-000651,-0.037522777653653513
ACH-000652,-0.2755767064648727
ACH-000653,-0.11832793638721426
ACH-000657,0.022994669485690743
ACH-000658,0.025605755306240662
ACH-000661,-0.05463670433483502
ACH-000662,-0.3032273516603051
ACH-000663,0.05180567146846304
ACH-000665,-0.2479412296901745
ACH-000671,-0.02761376917926696
ACH-000672,-0.286422683055031
ACH-000673,-0.06702292004696432
ACH-000676,0.018271449460478647
ACH-000677,-0.06690765890541696
ACH-000681,-0.0689835288925947
ACH-000683,-0.13145096759659886
ACH-000684,-0.021523216147166038
ACH-000688,-0.002101622167477134
ACH-000693,-0.1239214933131565
ACH-000694,-0.050148846127804576
ACH-000695,0.16543765842037134
ACH-000696,-0.043466861524492036
ACH-000697,-0.0181095593932651
ACH-000699,-0.10061206950758728
ACH-000701,-0.007380644468091038
ACH-000706,-0.0036369838147375134
ACH-000711,-0.030288606937740194
ACH-000713,-0.11949268059680893
ACH-000714,-0.10392988723083507
ACH-000718,0.07438868727272678
ACH-000720,-0.02922795702523485
ACH-000721,-0.10163317161919233
ACH-000724,0.03618129632357274
ACH-000725,-0.12759752351049053
ACH-000732,-0.047339450414858375
ACH-000734,-0.08991395055796468
ACH-000735,0.04526766860544122
ACH-000736,-0.04395576580242935
ACH-000738,0.027753634179317692
ACH-000746,0.03547686779722172
ACH-000747,-0.1747144628499797
ACH-000748,-0.02678411725298183
ACH-000753,-0.019088987028077712
ACH-000756,0.07916011541082978
ACH-000757,0.13697173377019484
ACH-000758,0.018228165502768318
ACH-000760,0.033873406763238585
ACH-000762,0.020934709886594776
ACH-000763,-0.02895690960385285
ACH-000764,-0.05104223822586863
ACH-000765,0.08194813271561639
ACH-000766,0.04333254944233325
ACH-000767,0.019840727425990686
ACH-000768,-0.19751453986106607
ACH-000769,-0.017502994329836697
ACH-000770,0.016257512891799983
ACH-000771,-0.012492551110766036
ACH-000773,0.1367293047204822
ACH-000776,-0.039393982007823534
ACH-000777,-0.16431228585183055
ACH-000778,0.021575523438906424
ACH-000781,-0.0948199128090945
ACH-000782,-0.08569461567713932
ACH-000783,-0.0226666949112532
ACH-000784,-0.004794765932890528
ACH-000785,-0.06281180190386586
ACH-000787,0.0035273847959863603
ACH-000788,-0.16247506261282554
ACH-000791,-0.08879288037447491
ACH-000792,-0.08953356443195218
ACH-000794,-0.059377312025647826
ACH-000796,0.04296513894176575
ACH-000798,0.046569193163366135
ACH-000799,-0.3350076166553476
ACH-000800,-0.12622609640966864
ACH-000802,0.1079989131827592
ACH-000804,-0.22301798683241825
ACH-000805,0.0658068992943482
ACH-000809,0.06935324091773483
ACH-000810,0.3092560616331513
ACH-000811,-0.06539524433143445
ACH-000817,-0.09042154349503016
ACH-000819,-0.12209524402217325
ACH-000820,-0.0821445054807644
ACH-000821,0.13868780237666786
ACH-000822,-0.06167182663071654
ACH-000823,-0.19030782431833
ACH-000824,-0.021210511512559885
ACH-000827,-0.06475138113175563
ACH-000829,-0.06268174813722335
ACH-000831,-0.12739923029970046
ACH-000832,0.010833535260946379
ACH-000833,0.020816632739473786
ACH-000834,-0.006009703683751507
ACH-000835,0.07511704659109304
ACH-000836,-0.12885123801553905
ACH-000837,-0.05976441839567824
ACH-000838,0.05949622117074424
ACH-000839,0.07279184116284318
ACH-000840,0.02323327875187901
ACH-000841,-0.15117759866331465
ACH-000843,-0.0063795223905851964
ACH-000846,-0.10357786992193192
ACH-000847,-0.01965792736787909
ACH-000848,0.033774805117688995
ACH-000849,-0.015657165055500397
ACH-000851,0.06846518873876274
ACH-000855,0.03386071446752733
ACH-000856,0.12685537166753008
ACH-000858,-0.12565763716734804
ACH-000859,-0.2003766871440761
ACH-000861,-0.03805477180560177
ACH-000862,0.04693888935885692
ACH-000865,-0.062489097750730214
ACH-000866,0.04724357836627253
ACH-000867,-0.03378401471719617
ACH-000869,-0.11245421409930492
ACH-000872,-0.14679365825004215
ACH-000873,-0.06802026251617352
ACH-000876,-0.07799267638597993
ACH-000878,-0.013281305268251272
ACH-000880,-0.14535013822868376
ACH-000881,0.07827216357449537
ACH-000882,-0.11201952143149042
ACH-000884,0.11700750744379823
ACH-000885,-0.035229092708229125
ACH-000887,-0.11426607797561568
ACH-000889,0.028024554311426173
ACH-000896,-0.0024974026094607485
ACH-000898,-0.08826237736304425
ACH-000900,-0.10017514803161948
ACH-000901,0.022561975365113292
ACH-000905,-0.04319234527428528
ACH-000906,-0.0510407356919285
ACH-000907,-0.06427678873495818
ACH-000910,0.016191168047040034
ACH-000911,-0.07146170410007029
ACH-000912,-0.07179547463217219
ACH-000913,-0.007831963252147781
ACH-000915,-0.010071533354029187
ACH-000916,0.13668702084976114
ACH-000917,-0.11529058411187408
ACH-000920,-0.029639350352437737
ACH-000921,-0.0721798458632227
ACH-000924,-0.07349040278357961
ACH-000926,0.045216564214748636
ACH-000928,0.01845465717382647
ACH-000929,-0.23998898100000765
ACH-000932,-0.036821347783595706
ACH-000935,0.0383263128040865
ACH-000936,-0.1186554032050166
ACH-000937,-0.11441274227152935
ACH-000938,0.045164519942126315
ACH-000939,-0.1193919058585633
ACH-000941,-0.036597804954588
ACH-000943,-0.01069574249381542
ACH-000946,0.04950459418058328
ACH-000947,-0.006706539155623858
ACH-000948,-0.050936312879403096
ACH-000950,-0.04781236751108413
ACH-000953,-0.043334314183044495
ACH-000954,-0.1209033459328536
ACH-000957,0.026728268215555826
ACH-000958,0.01814754470152104
ACH-000960,-0.03449871032566392
ACH-000963,-0.17387442244393214
ACH-000968,0.11643550336944827
ACH-000969,-0.10423850993973108
ACH-000972,-0.14291244509043108
ACH-000973,0.056594218497079685
ACH-000974,0.08193339409269307
ACH-000978,-0.15605133030763335
ACH-000984,-0.0004952443241139597
ACH-000986,-0.034723371675674776
ACH-000988,-0.08675331412059767
ACH-000993,-0.018973544881584384
ACH-000994,-0.05439553874045347
ACH-000996,0.22274269587676265
ACH-001001,-0.0640571701545766
ACH-001020,-0.19164417552894106
ACH-001028,-0.07679097644485869
ACH-001031,-0.024919105577805013
ACH-001038,-0.055787225528265816
ACH-001048,0.021436609899119302
ACH-001050,0.020788577074704623
ACH-001053,0.08192849264811324
ACH-001054,-0.00029132471836109785
ACH-001061,0.02155670153847677
ACH-001067,-0.06794088328305851
ACH-001075,0.07957804807767767
ACH-001096,-0.12204150879819142
ACH-001111,-0.3978946386219698
ACH-001119,-0.1295994464597235
ACH-001128,-0.15942803039477954
ACH-001134,-0.13094748993926034
ACH-001151,-0.01963136772844169
ACH-001163,0.031097530806573574
ACH-001164,0.08722787681533815
ACH-001183,-0.03172262932242575
ACH-001192,0.0843064930259172
ACH-001193,0.1067419195376974
ACH-001196,-0.09220731774889432
ACH-001197,-0.011316460590312863
ACH-001205,0.045407372241029184
ACH-001211,-0.013208826994118558
ACH-001212,0.030473790203168392
ACH-001228,-0.2553738979580949
ACH-001232,0.06088883623881033
ACH-001239,0.03934972368872449
ACH-001270,0.2377060834965861
ACH-001274,-0.1797021947441095
ACH-001275,-0.0487279305879187
ACH-001277,0.10299754191584902
ACH-001278,0.04050385862646199
ACH-001280,-0.0612197140711671
ACH-001283,-0.08150505062662065
ACH-001289,0.0024605438473923663
ACH-001300,0.15846795149828338
ACH-001301,0.016790147223152755
ACH-001302,0.11143333413903822
ACH-001306,-0.244044754315434
ACH-001318,-0.05664193561657877
ACH-001322,-0.28799047331771443
ACH-001328,-0.05944833871310424
ACH-001332,-0.16154734567337556
ACH-001336,0.10501643868068444
ACH-001346,-0.18280328753403344
ACH-001353,0.09431903977665128
ACH-001354,-0.0035510565405596686
ACH-001367,0.2356584747408562
ACH-001368,-0.04520713603460536
ACH-001374,-0.07362338277495539
ACH-001377,-0.08957883415068504
ACH-001380,0.024688738566635463
ACH-001391,0.05696852736968005
ACH-001408,-0.0522961147428006
ACH-001430,-0.1934286052500934
ACH-001431,-0.15894593504602922
ACH-001450,-0.22475800850300992
ACH-001496,-0.02124491434789801
ACH-001500,-0.02286693640230187
ACH-001523,-0.06150432534687545
ACH-001532,0.06590983629971964
ACH-001550,-0.08059542575053982
ACH-001552,-0.2264797835230573
ACH-001554,0.04501780830894475
ACH-001654,-0.15996952780620366
ACH-001735,-0.023582437768892628
ACH-001736,-0.08635886254131474
ACH-001737,-0.16753070391731678
ACH-001740,0.002377623975460367
ACH-001745,0.0390466173351146
ACH-001765,-0.11155083228034604
