,DSCAM (1826)
ACH-000004,-0.2790536726713921
ACH-000005,-0.3644982098231629
ACH-000007,0.0425288690380594
ACH-000009,-0.08597753203433871
ACH-000011,-0.2089525065018128
ACH-000012,-0.13022303334325244
ACH-000013,0.007041283924855075
ACH-000014,-0.04222374275808806
ACH-000015,-0.060291808025383815
ACH-000017,0.0449552175860898
ACH-000018,-0.2556085723168396
ACH-000019,-0.11849808720466096
ACH-000021,0.07407800557470191
ACH-000022,-0.20984437156429575
ACH-000025,0.02124688775362572
ACH-000028,-0.02106805081223389
ACH-000030,-0.015805784934330148
ACH-000035,-0.12185373776734384
ACH-000036,0.02839399882917058
ACH-000037,0.005412594660470833
ACH-000039,-0.2966892853192885
ACH-000040,0.032715212244823176
ACH-000041,0.08011732222202497
ACH-000042,-0.061422364622880414
ACH-000045,0.10661595562074402
ACH-000047,-0.07579339606882222
ACH-000052,0.08976284070073777
ACH-000053,0.008823547079210691
ACH-000054,0.0005870965166030881
ACH-000055,0.08664777983357866
ACH-000060,-0.19096028316394395
ACH-000067,0.2257076340208259
ACH-000070,-0.006538493046069772
ACH-000075,0.03324013427055979
ACH-000078,-0.11704156406049045
ACH-000082,-0.08514835400822468
ACH-000085,0.1945917942689037
ACH-000086,0.0888456341210507
ACH-000087,0.031906494739296146
ACH-000092,0.03880991135689907
ACH-000095,0.061245977887465476
ACH-000097,-0.02636359420878146
ACH-000098,-0.05063161285865921
ACH-000099,-0.12892860763509564
ACH-000108,-0.025871929456605387
ACH-000113,-0.0501994276488933
ACH-000116,-0.09770000216923888
ACH-000118,-0.008112355450447074
ACH-000120,0.018665202024086888
ACH-000123,-0.016332837963259142
ACH-000127,-0.08490745495568898
ACH-000128,0.022985979366856885
ACH-000132,-0.15217327620826096
ACH-000133,0.059386540575507886
ACH-000137,-0.040371534808437484
ACH-000138,0.06996556798130331
ACH-000142,0.02132667165227312
ACH-000143,-0.048484433778081315
ACH-000146,-0.02277426122387067
ACH-000148,0.023752101463322395
ACH-000150,0.07686426417554898
ACH-000152,0.032891677964529915
ACH-000153,0.15146276784599444
ACH-000159,-0.08260249468643198
ACH-000160,-0.014437818586285074
ACH-000163,-0.09457796542214786
ACH-000167,-0.2807996997181858
ACH-000168,-0.19613933304418293
ACH-000169,-0.10031532656319407
ACH-000178,-0.08853130749210282
ACH-000183,-0.02933712208605206
ACH-000188,-0.0014707198279820524
ACH-000189,-0.10897971363247544
ACH-000190,0.0898633107629807
ACH-000198,0.039083539061049014
ACH-000203,-0.13570824411347965
ACH-000204,0.0763101920734047
ACH-000206,0.033771363655001614
ACH-000207,0.03080011482616419
ACH-000208,0.033462579771192186
ACH-000210,-0.10962025009148084
ACH-000211,-0.025607298560701756
ACH-000215,-0.045827164535741774
ACH-000221,-0.16442075778202248
ACH-000222,-0.10909372364045757
ACH-000223,-0.03402941953213924
ACH-000226,0.06613982771951052
ACH-000227,-0.053080952587843865
ACH-000228,0.03844168417845422
ACH-000231,-0.04579001213469864
ACH-000232,-0.06651720641086764
ACH-000233,0.024152979896305854
ACH-000234,-0.15212586260723795
ACH-000235,-0.07067371990519745
ACH-000237,-0.13792952947554427
ACH-000238,-0.04714002524221709
ACH-000242,0.2318095137358189
ACH-000243,0.008365338455530206
ACH-000244,0.05978112382624035
ACH-000246,0.04669480879411901
ACH-000248,0.16818820949265495
ACH-000250,-0.1328128101281838
ACH-000251,0.10395788819764452
ACH-000252,-0.16567673871867694
ACH-000253,0.015149931443869438
ACH-000255,0.007796426592381046
ACH-000256,0.14094610949712402
ACH-000257,-0.21274368922776735
ACH-000258,-0.1634825813771758
ACH-000259,-0.002942002275030555
ACH-000260,-0.014889938327776209
ACH-000261,-0.010948232809631572
ACH-000262,0.18908269567784936
ACH-000263,-0.2640057091656024
ACH-000264,-0.04058411867349675
ACH-000265,-0.07002446769072654
ACH-000266,-0.060545314273121126
ACH-000272,-0.014163422433476246
ACH-000274,-0.011469578683061392
ACH-000277,0.04261271263910444
ACH-000278,-0.2041698842939866
ACH-000279,-0.10047208354455776
ACH-000280,-0.18972175738441854
ACH-000281,-0.08689220985022036
ACH-000288,-0.1720813321202938
ACH-000291,-0.09169902160078536
ACH-000293,0.07446990940191657
ACH-000294,0.02931598687348395
ACH-000295,-0.018776107887138
ACH-000296,0.07045266203257294
ACH-000302,-0.020339342779136585
ACH-000304,-0.08005480172170577
ACH-000307,-0.1752038684887151
ACH-000308,-0.07610603195182805
ACH-000310,-0.13962122126233173
ACH-000311,-0.2628104924486044
ACH-000312,-0.0702236359563116
ACH-000315,0.09672337140455448
ACH-000316,0.08927215758405428
ACH-000317,-0.039966585099769934
ACH-000318,-0.06684219743522178
ACH-000319,0.11615232078870275
ACH-000320,-0.03954506224746755
ACH-000322,0.00852149472868254
ACH-000323,0.016563796754544984
ACH-000324,-0.022168104469535613
ACH-000329,-0.06959127987178819
ACH-000330,-0.18419468785521376
ACH-000331,0.052108978284139885
ACH-000332,-0.0734458113762297
ACH-000334,0.11331611049822747
ACH-000335,-0.031448888403061016
ACH-000336,0.033844249450346836
ACH-000337,-0.05104835293337154
ACH-000338,0.4923460396640211
ACH-000339,-0.13052336091963518
ACH-000341,0.09838441346138607
ACH-000348,-0.0763869773431808
ACH-000350,-0.04256587350433864
ACH-000352,-0.07162557127799833
ACH-000356,-0.04850913024548289
ACH-000361,-0.07261643668129482
ACH-000362,-0.058915456564963165
ACH-000363,0.009378251313565232
ACH-000364,0.05559730241184442
ACH-000365,-0.033914176468466964
ACH-000366,-0.008027305289613535
ACH-000368,-0.05817677388561955
ACH-000374,0.12070537594621647
ACH-000375,-0.2959415083216401
ACH-000376,0.027909756494660192
ACH-000381,0.07183649840321768
ACH-000383,-0.10430372408615096
ACH-000387,-0.1094715856996878
ACH-000389,0.0715961652048941
ACH-000390,-0.04563765531631885
ACH-000393,-0.01306467563389505
ACH-000395,0.0602062267764352
ACH-000396,-0.08874059351233451
ACH-000397,0.02004205866888884
ACH-000401,-0.1947055836466405
ACH-000402,0.04712345004249758
ACH-000403,0.01224756117358994
ACH-000404,0.11976178630056812
ACH-000406,-0.057750338000846564
ACH-000407,-0.004751827965144196
ACH-000408,-0.12507520616522794
ACH-000410,0.0034129684817603353
ACH-000411,0.012294772367489595
ACH-000414,0.047759569743072126
ACH-000415,-0.1458719609158825
ACH-000416,-0.07654417383505481
ACH-000420,-0.046450185373321635
ACH-000421,0.02208648849746324
ACH-000424,-0.10032519864192636
ACH-000425,0.09438488527344058
ACH-000426,0.07997961653375606
ACH-000427,-0.00031006328043844153
ACH-000433,-0.07043616847266332
ACH-000435,-0.32307987973166985
ACH-000436,0.11208011571264404
ACH-000444,-0.04632731307356768
ACH-000445,0.054987489792758935
ACH-000448,0.02049286828371779
ACH-000450,0.13892040345079126
ACH-000452,-0.043073731493424035
ACH-000454,-0.08553634356097514
ACH-000458,-0.11058994939563188
ACH-000459,-0.1065767612424639
ACH-000460,-0.02253871702036035
ACH-000461,-0.1283453442277201
ACH-000463,0.0066254942566678545
ACH-000464,-0.18117058628014374
ACH-000466,0.03926667521005545
ACH-000467,0.022020007875686674
ACH-000468,-0.0005010773615694119
ACH-000469,-0.024904382026148
ACH-000470,0.0017388056899131144
ACH-000471,-0.10107635946922162
ACH-000472,-0.03408495564852247
ACH-000473,-0.19375207067513828
ACH-000475,-0.08133836722639007
ACH-000476,0.12297744972670667
ACH-000477,0.022434005471085396
ACH-000479,0.2357061550665316
ACH-000480,-0.02433356044732835
ACH-000481,0.0962379371465398
ACH-000483,0.015712869159875114
ACH-000484,0.11467088937521228
ACH-000485,0.023177578061138238
ACH-000486,-0.07887639121079
ACH-000487,-0.009942605572465893
ACH-000488,-0.0805370068522351
ACH-000490,-0.0704326655111093
ACH-000491,0.059500402430932485
ACH-000495,0.19519620981575955
ACH-000496,-0.05962630706329454
ACH-000499,0.061119239931963935
ACH-000500,-0.18988670550810446
ACH-000502,-0.08391844975614023
