,IGFBP6 (3489)
ACH-000004,0.004281130976560577
ACH-000005,0.04327074798926103
ACH-000007,-0.06652522719390891
ACH-000009,-0.1402837979763704
ACH-000011,-0.1007722349692806
ACH-000012,-0.18203527579922246
ACH-000013,-0.3478245225539496
ACH-000014,-0.13203306076872168
ACH-000015,-0.0016781821057110914
ACH-000017,-0.17316869746754654
ACH-000018,0.045435105789536835
ACH-000019,-0.17135563164461898
ACH-000021,-0.1810264142078208
ACH-000022,-0.08557313809021243
ACH-000025,-0.14346561279740905
ACH-000028,-0.3010141464920371
ACH-000030,-0.18955160780018174
ACH-000035,-0.04015022464297149
ACH-000036,-0.17834124271100252
ACH-000037,-0.1559954906128106
ACH-000039,-0.02140285098650115
ACH-000040,-0.4067330652113375
ACH-000041,-0.2472155175544173
ACH-000042,-0.0906965873572481
ACH-000045,-0.015716252072239045
ACH-000047,-0.12213695706123275
ACH-000052,-0.06020483345859371
ACH-000053,-0.08069854567828506
ACH-000054,-0.045808977123892966
ACH-000055,-0.08645400197890256
ACH-000060,-0.02456952845004104
ACH-000067,-0.2545616526226514
ACH-000070,-0.21323239256013704
ACH-000075,-0.1963711065461957
ACH-000078,-0.07728372755073253
ACH-000082,-0.13975837870206098
ACH-000085,-0.03139204340949435
ACH-000086,-0.3100367310485785
ACH-000087,-0.1657828896548803
ACH-000092,-0.10391403949901296
ACH-000095,-0.02529265188199231
ACH-000097,-0.25309093566890456
ACH-000098,-0.13824515652931801
ACH-000099,-0.1812748825150731
ACH-000108,-0.10728178952297963
ACH-000113,-0.1597813229079086
ACH-000116,-0.2007585983010357
ACH-000118,-0.09100479303310648
ACH-000120,-0.045939326183260666
ACH-000123,-0.17967118597576218
ACH-000127,-0.08844572425889458
ACH-000128,0.041442970159797456
ACH-000132,-0.15786070311329975
ACH-000133,-0.31553049016101115
ACH-000137,-0.30920911768162185
ACH-000138,-0.059095917813243866
ACH-000142,-0.15400178598706155
ACH-000143,-0.09375508216675643
ACH-000146,-0.05587404556279136
ACH-000148,-0.149872341296199
ACH-000150,-0.3233292460282096
ACH-000152,-0.2819146103420148
ACH-000153,-0.3464205501977273
ACH-000159,-0.11712778528422907
ACH-000160,-0.1755524992855573
ACH-000163,-0.10786860921087857
ACH-000167,-0.2676940147638716
ACH-000168,-0.07705978429399657
ACH-000169,-0.15358549839961488
ACH-000178,-0.11876972767085388
ACH-000183,-0.0381748695258215
ACH-000188,-0.02176507772047334
ACH-000189,-0.3591148850259883
ACH-000190,0.055586589221890935
ACH-000198,-0.021010613433010764
ACH-000203,-0.3373558408985672
ACH-000204,0.024303383712063024
ACH-000206,-0.027791121593810943
ACH-000207,-0.11880342854565536
ACH-000208,-0.0837939764395364
ACH-000210,-0.03315698033965889
ACH-000211,-0.2101883238485651
ACH-000215,-0.15874709963270228
ACH-000221,-0.054652459895250936
ACH-000222,-0.10687324499420407
ACH-000223,-0.268682834737052
ACH-000226,-0.061883565341142324
ACH-000227,-0.23279910471351345
ACH-000228,-0.314066142758077
ACH-000231,-0.09173739691549088
ACH-000232,-0.12278291153630967
ACH-000233,-0.1093976868093768
ACH-000234,-0.18130459186446105
ACH-000235,-0.09754234434797616
ACH-000237,-0.038205622557766834
ACH-000238,-0.0965508562201486
ACH-000242,-0.03141548731825061
ACH-000243,-0.1424783372804197
ACH-000244,-0.18220999281434025
ACH-000246,-0.24158557394789476
ACH-000248,-0.28339356869909715
ACH-000250,-0.13904717484941462
ACH-000251,-0.363485427452259
ACH-000252,-0.369712945421217
ACH-000253,-0.19589832655086667
ACH-000255,-0.21890204499140814
ACH-000256,-0.047669692473558664
ACH-000257,0.09968303456567226
ACH-000258,-0.02139377831076361
ACH-000259,-0.1368870325131011
ACH-000260,-0.08893457765557695
ACH-000261,-0.18792259148152493
ACH-000262,-0.061171599780774084
ACH-000263,-0.12256020345708188
ACH-000264,-0.23800970044145575
ACH-000265,-0.01847970140375489
ACH-000266,-0.08549198653613355
ACH-000272,-0.056900728529348375
ACH-000274,-0.13447132530650638
ACH-000277,-0.09669850780166596
ACH-000278,-0.07466523204532355
ACH-000279,-0.08063242977903624
ACH-000280,-0.30938052806124233
ACH-000281,-0.019232140156773356
ACH-000288,-0.115843509599515
ACH-000291,-0.11928169182496533
ACH-000293,-0.01773546741504036
ACH-000294,-0.16364603397162802
ACH-000295,-0.06573881143692681
ACH-000296,0.038995524003345036
ACH-000302,-0.1166000140786687
ACH-000304,-0.2217542307616151
ACH-000307,-0.12008698847097588
ACH-000308,-0.15268478868062882
ACH-000310,-0.10666075290928496
ACH-000311,0.014523236022011197
ACH-000312,-0.06867758255829982
ACH-000315,0.15135481102828244
ACH-000316,-0.09783825287819964
ACH-000317,-0.11642182130534533
ACH-000318,-0.09285661945947744
ACH-000319,-0.2313008217297484
ACH-000320,-0.048415917120487734
ACH-000322,-0.2892769461206747
ACH-000323,0.026455229428068924
ACH-000324,-0.14469580039935998
ACH-000329,-0.2225900648534389
ACH-000330,-0.02866613484668932
ACH-000331,-0.059850814413927075
ACH-000332,-0.1336322959238599
ACH-000334,0.036089211826178726
ACH-000335,-0.17900496393429965
ACH-000336,-0.05915101893230103
ACH-000337,-0.1550903898373295
ACH-000338,0.3988918864998428
ACH-000339,-0.14832605957089426
ACH-000341,-0.1117475528195708
ACH-000348,-0.13396666257846807
ACH-000350,-0.16201317749144994
ACH-000352,-0.19872927264868095
ACH-000356,-0.3411924946446867
ACH-000361,-0.058338301144243314
ACH-000362,-0.001347459560152176
ACH-000363,-0.1811815478048248
ACH-000364,-0.2049685081531908
ACH-000365,-0.10810559241176844
ACH-000366,-0.15855658902625475
ACH-000368,-0.2898392636260821
ACH-000374,-0.17737094410834411
ACH-000375,-0.07647051263358065
ACH-000376,-0.0037409113051143908
ACH-000381,0.17988339145401525
ACH-000383,-0.1438729690365475
ACH-000387,-0.11565865259776645
ACH-000389,-0.1824340008156429
ACH-000390,-0.038504025991614205
ACH-000393,0.009228286257709786
ACH-000395,-0.015448007495762375
ACH-000396,-0.14200468698951266
ACH-000397,-0.09970728042637424
ACH-000401,-0.08538452244185336
ACH-000402,-0.08475011835312693
ACH-000403,-0.2212716697946458
ACH-000404,-0.09857610658903423
ACH-000406,-0.06041850197807696
ACH-000407,-0.15112132185506127
ACH-000408,0.05057808773921031
ACH-000410,-0.2173406660549363
ACH-000411,-0.23395428464569096
ACH-000414,-0.11153002580417187
ACH-000415,-0.14380371797389668
ACH-000416,-0.19538808282788275
ACH-000420,-0.2266596164403163
ACH-000421,-0.20439654976045676
ACH-000424,-0.1750434492834526
ACH-000425,-0.27826723202763004
ACH-000426,-0.22738972747493644
ACH-000427,-0.23150278073010755
ACH-000433,-0.22797165783975645
ACH-000435,0.12194607758784368
ACH-000436,-0.18338288004064926
ACH-000444,-0.048844921238830816
ACH-000445,-0.3846562939232632
ACH-000448,-0.19650735021549545
ACH-000450,-0.29952351707186303
ACH-000452,-0.16647104402803345
ACH-000454,-0.1500008007552176
ACH-000458,-0.21005033288304464
ACH-000459,-0.030846791286622988
ACH-000460,-0.0002635997287036248
ACH-000461,-0.1316502986116712
ACH-000463,-0.203255000292578
ACH-000464,-0.2010567307374331
ACH-000466,-0.07253526621121831
ACH-000467,-0.1341865481517015
ACH-000468,-0.22336580996498398
ACH-000469,-0.13300513168134415
ACH-000470,-0.22999029839134696
ACH-000471,-0.07806159639507086
ACH-000472,-0.15392635892119474
ACH-000473,-0.05129285462140792
ACH-000475,-0.16886458595161855
ACH-000476,-0.06880714028256173
ACH-000477,-0.19650896528064932
ACH-000479,0.06893793856183217
ACH-000480,-0.16281831208277794
ACH-000481,-0.1724013969825864
ACH-000483,-0.19027695992718166
ACH-000484,-0.06273005268150897
ACH-000485,-0.1627506942411497
ACH-000486,-0.26969148584384905
ACH-000487,0.05277596751791986
ACH-000488,-0.21478703106214372
ACH-000490,-0.13826776010439196
ACH-000491,-0.08149831588994758
ACH-000495,0.02035119225073053
ACH-000496,-0.08697233311356924
ACH-000499,0.028401599308350005
ACH-000500,-0.3213226916560733
ACH-000502,-0.1475262107818847
ACH-000503,-0.024767827692639462
ACH-000505,-0.06765631474044695
ACH-000507,-0.2496092676898345
ACH-000510,-0.06753994714168347
ACH-000511,-0.016691790212910878
ACH-000512,0.0401035116452677
ACH-000516,-0.20272531246073205
ACH-000517,-0.11676757226088125
ACH-000518,-0.16077017954786313
ACH-000520,-0.18808338816628103
ACH-000521,-0.03168683368050673
ACH-000522,-0.019026744578150682
ACH-000524,-0.1301579331962806
ACH-000527,-0.20455100006313748
ACH-000528,-0.1719021205871201
ACH-000537,-0.12420624116935575
ACH-000541,-0.3788800309173932
ACH-000542,-0.18357447408790728
ACH-000544,-0.11778206626299355
ACH-000545,-0.13923347336614014
ACH-000547,-0.18324439697528516
ACH-000548,-0.19065826998343172
ACH-000549,-0.2208415162563923
ACH-000550,-0.14363974824111567
ACH-000552,-0.2010642065603971
ACH-000556,-0.2338245842933836
ACH-000557,-0.07267002972050864
ACH-000569,-0.2364341588503716
ACH-000570,-0.06511859083366965
ACH-000571,-0.1070736629128738
ACH-000573,-0.2007154991427005
ACH-000576,-0.2017680847646634
ACH-000579,-0.11126616323509966
ACH-000580,-0.10564380775379037
ACH-000584,-0.10877998370517324
ACH-000585,-0.10015678858669393
ACH-000588,-0.08042150645912485
ACH-000589,-0.1504137368891913
ACH-000591,-0.09819703023249736
ACH-000593,-0.1053743376791304
ACH-000600,-0.0585718744992677
ACH-000601,-0.08580827051104138
ACH-000605,0.060917279834465876
ACH-000606,-0.06773541825629918
ACH-000608,-0.1677081693728089
ACH-000614,-0.2705950975655549
ACH-000616,-0.2121204025881222
ACH-000618,-0.1819574152641308
ACH-000619,-0.08879758545620023
