,MYT1 (4661)
ACH-000004,0.09176549702670136
ACH-000005,0.19788607113904955
ACH-000007,0.06696425283831413
ACH-000009,-0.09117137316193406
ACH-000011,-0.1952488399251644
ACH-000012,-0.0249345659503623
ACH-000013,-0.10973453817002428
ACH-000014,0.011538000616618213
ACH-000015,-0.010258021480606958
ACH-000017,-0.0477957037997895
ACH-000018,-0.014758902354348343
ACH-000019,-0.314674352160538
ACH-000021,0.0062589623577102346
ACH-000022,-0.13514766616161572
ACH-000025,-0.004517202328934
ACH-000028,-0.2027848966304384
ACH-000030,-0.11799949189748013
ACH-000035,-0.09165682168588364
ACH-000036,-0.1018383217110632
ACH-000037,0.06747983162856981
ACH-000039,0.007724478409466624
ACH-000040,-0.0020820903086131107
ACH-000041,-0.02216652735881751
ACH-000042,0.0034226498612090505
ACH-000045,0.06489648994960935
ACH-000047,-0.19162432150231684
ACH-000052,-0.1065089720459729
ACH-000053,-0.19259827343127045
ACH-000054,-0.054087201154486376
ACH-000055,-0.07405175352597565
ACH-000060,0.008603333722508743
ACH-000067,-0.023994989503497183
ACH-000070,-0.12972985451692204
ACH-000075,0.01968540155070263
ACH-000078,-0.5138946964250604
ACH-000082,0.04129335283736218
ACH-000085,-0.08670133617821428
ACH-000086,-0.05442976395374295
ACH-000087,-0.0719857780392121
ACH-000092,-0.018804182754754126
ACH-000095,-0.08735884547506234
ACH-000097,-0.15032120073803806
ACH-000098,0.03551666717348215
ACH-000099,-0.002872766781108973
ACH-000108,-0.03369600451854386
ACH-000113,-0.07502115333460213
ACH-000116,0.09412383808261204
ACH-000118,0.04913765213037717
ACH-000120,-0.2269712603287853
ACH-000123,-0.11081525268889668
ACH-000127,-0.04688337981605591
ACH-000128,0.027775366749156868
ACH-000132,-0.05300516813314515
ACH-000133,0.02624925013787033
ACH-000137,-0.024477245952541728
ACH-000138,-0.026316991130718188
ACH-000142,-0.11102702203779216
ACH-000143,-0.09278338590476123
ACH-000146,-0.17994780273761868
ACH-000148,-0.09777713422901416
ACH-000150,-0.09463766075977216
ACH-000152,-0.06527989642715827
ACH-000153,-0.1284185267825942
ACH-000159,0.007051148387301118
ACH-000160,-0.14569445480996246
ACH-000163,0.015139344113174469
ACH-000167,0.13987656064415446
ACH-000168,0.0037793611223560647
ACH-000169,-0.1839437223888126
ACH-000178,-0.05053848041512115
ACH-000183,0.006173705902438406
ACH-000188,-0.04486306486687504
ACH-000189,0.09025674004473447
ACH-000190,0.04205467627139427
ACH-000198,0.022309274505401308
ACH-000203,-0.4865491224360236
ACH-000204,-0.16670822459825269
ACH-000206,-0.02711284502827727
ACH-000207,-0.13611854597429107
ACH-000208,-0.2985344537748718
ACH-000210,0.3373042619701486
ACH-000211,-0.06695965580845714
ACH-000215,-0.05730611412164995
ACH-000221,-0.05502033875400402
ACH-000222,-0.01263815232649239
ACH-000223,-0.10601902281441618
ACH-000226,0.0008921943286259779
ACH-000227,-0.27753410744433593
ACH-000228,-0.03302647565388358
ACH-000231,-0.2002062802768746
ACH-000232,0.03439430633625077
ACH-000233,-0.1806834064528898
ACH-000234,-0.06227894911835171
ACH-000235,-0.1740294375283802
ACH-000237,0.0007453853019941608
ACH-000238,-0.17606639043592262
ACH-000242,0.007588631196907755
ACH-000243,0.023882674898299174
ACH-000244,-0.13122672137042452
ACH-000246,-0.10811537661597652
ACH-000248,-0.06750942866684559
ACH-000250,-0.08669738001416827
ACH-000251,0.2290788117543157
ACH-000252,-0.35840570769361124
ACH-000253,-0.13283974031948784
ACH-000255,-0.01983505566532796
ACH-000256,-0.12254439950735155
ACH-000257,-0.006680969046622979
ACH-000258,-0.5598597831051471
ACH-000259,-0.5204639198199378
ACH-000260,-0.08298239655020921
ACH-000261,-0.04040601176426936
ACH-000262,-0.0519128075752978
ACH-000263,-0.15720305874969662
ACH-000264,-0.09104995887512668
ACH-000265,0.027684001402492782
ACH-000266,-0.06293290452046983
ACH-000272,-0.09636338468553138
ACH-000274,-0.10890360493315207
ACH-000277,-0.21062289278701712
ACH-000278,-0.13010029152122998
ACH-000279,-0.015113419456469471
ACH-000280,-0.11658051662286766
ACH-000281,-0.012055040463794842
ACH-000288,-0.06817677414149614
ACH-000291,-0.13388733517851178
ACH-000293,-0.03692248573993782
ACH-000294,-0.17704898705279376
ACH-000295,-0.16360245219764313
ACH-000296,-0.1029188446134257
ACH-000302,0.024792449595720037
ACH-000304,-0.04324625227050462
ACH-000307,-0.1036932239964634
ACH-000308,-0.12340334476083345
ACH-000310,-0.12566206687608855
ACH-000311,-0.16184053166709986
ACH-000312,-0.4547067554209142
ACH-000315,0.011950839521761104
ACH-000316,-0.03270620511841898
ACH-000317,-0.03266784079340357
ACH-000318,-0.047520461785061086
ACH-000319,-0.013841805008379714
ACH-000320,-0.12934603076603798
ACH-000322,-0.035290224301145035
ACH-000323,0.02547044440694344
ACH-000324,-0.1669270619656237
ACH-000329,-0.03915302083867447
ACH-000330,-0.1868668913950496
ACH-000331,-0.00876027770266739
ACH-000332,0.034043374162492486
ACH-000334,0.13883192070059194
ACH-000335,0.05753732450825742
ACH-000336,0.2577348827539575
ACH-000337,0.02005023005928943
ACH-000338,-0.4236197029180127
ACH-000339,-0.007402041569623991
ACH-000341,-0.07678411011344559
