,GTF2IRD1 (9569)
ACH-000004,-0.11133959531995864
ACH-000005,-0.09685496903316622
ACH-000007,0.2967881529065628
ACH-000009,-0.00018875598737210587
ACH-000011,-0.22357811316856596
ACH-000012,-0.07921224526893493
ACH-000013,0.06353740481386781
ACH-000014,-0.019077031404595136
ACH-000015,0.07797893020652763
ACH-000017,0.10277002520670386
ACH-000018,-0.0753585054279089
ACH-000019,-0.1276063086525536
ACH-000021,-0.18792973658918505
ACH-000022,-0.1895039769453085
ACH-000025,-0.10839981144201498
ACH-000028,-0.15096821187111553
ACH-000030,0.053968401985162284
ACH-000035,-0.13470173375991615
ACH-000036,0.0702734483366427
ACH-000037,-0.059176187008850585
ACH-000039,-0.21818017929127348
ACH-000040,-0.2751932749909514
ACH-000041,0.11564290401822168
ACH-000042,-0.14247096812921986
ACH-000045,-0.1547121767916933
ACH-000047,-0.0202260200151311
ACH-000052,0.12042324775417515
ACH-000053,-0.10746811222431364
ACH-000054,-0.06136810628061035
ACH-000055,-0.16504869843898767
ACH-000060,-0.1658736762455097
ACH-000067,-0.1686650196643381
ACH-000070,-0.09135458275537843
ACH-000075,0.09419266793707842
ACH-000078,0.007471454360499369
ACH-000082,0.03163651129910778
ACH-000085,0.02051635939215994
ACH-000086,0.08084077356859252
ACH-000087,0.03208911271298777
ACH-000092,0.021963304081596496
ACH-000095,-0.13819903667052585
ACH-000097,-0.20527020547393965
ACH-000098,-0.0939547309149704
ACH-000099,-0.05127308553904765
ACH-000108,-0.018851946618920437
ACH-000113,-0.054760898249604686
ACH-000116,-0.005244364594749101
ACH-000118,-0.12818320375229195
ACH-000120,0.08423112226409339
ACH-000123,-0.05817509348015588
ACH-000127,-0.0644155520586728
ACH-000128,-0.09499813320725
ACH-000132,0.1366921808412171
ACH-000133,0.05389517858997002
ACH-000137,-0.10169979614219454
ACH-000138,-0.016390777119876857
ACH-000142,-0.03510361703309932
ACH-000143,-0.1352185452165162
ACH-000146,-0.12741777802534274
ACH-000148,-0.1929656380824808
ACH-000150,0.003982147091420997
ACH-000152,0.030740228946017436
ACH-000153,-0.059015817643339484
ACH-000159,-0.1278534314676712
ACH-000160,-0.038583384893104464
ACH-000163,0.2997898569681453
ACH-000167,-0.11334493145388955
ACH-000168,-0.04750789900999005
ACH-000169,-0.2380901410636907
ACH-000178,-0.0008041138087687747
ACH-000183,-0.030461574499590787
ACH-000188,-0.032228089897982114
ACH-000189,-0.06049840250462776
ACH-000190,0.1060005671938951
ACH-000198,-0.08882645186029857
ACH-000203,0.04640580554162207
ACH-000204,-0.07843538202234378
ACH-000206,-0.015171745737935978
ACH-000207,-0.2491762129731599
ACH-000208,-0.41806115605649136
ACH-000210,-0.05232762367499762
ACH-000211,-0.2222180034883464
ACH-000215,-0.03929223017298545
ACH-000221,-0.17301249948289762
ACH-000222,-0.0649380276608176
ACH-000223,0.01469426443931011
ACH-000226,-0.01893409553087765
ACH-000227,0.050979177925401874
ACH-000228,-0.07054117624640041
ACH-000231,-0.06689023419491033
ACH-000232,0.029939825020025183
ACH-000233,-0.1231084302791844
ACH-000234,-0.06754805053777951
ACH-000235,-0.14287742858643435
ACH-000237,-0.04078094842429925
ACH-000238,0.04543446524076542
ACH-000242,-0.08920670390569317
