,RAB14 (51552)
ACH-000004,-0.2456109790301353
ACH-000005,-0.4576991600578197
ACH-000007,0.06243781155524902
ACH-000009,-0.17778939476269093
ACH-000011,-0.34983449291505875
ACH-000012,-0.15470401975480558
ACH-000013,-0.3701090135240002
ACH-000014,-0.15970591206660406
ACH-000015,-0.2676774666419557
ACH-000017,-0.3313100712938715
ACH-000018,-0.2396617293279677
ACH-000019,0.010514044494475265
ACH-000021,-0.3313880287675736
ACH-000022,-0.15668989979496736
ACH-000025,-0.15915480561527598
ACH-000028,-0.1456741791823827
ACH-000030,-0.03638180825315163
ACH-000035,-0.09555959571554393
ACH-000036,-0.2777128052552857
ACH-000037,-0.33328508969024195
ACH-000039,-0.13572705299971605
ACH-000040,-0.43509923314540616
ACH-000041,-0.2417854499712245
ACH-000042,-0.08852089642117307
ACH-000045,-0.2090000067742601
ACH-000047,-0.18999463328791366
ACH-000052,-0.16675066777199354
ACH-000053,-0.1264854385082224
ACH-000054,-0.16761189511718785
ACH-000055,0.006871675627787758
ACH-000060,-0.08173344587938929
ACH-000067,-0.34197689895387323
ACH-000070,-0.465349232284889
ACH-000075,-0.16864157443340835
ACH-000078,-0.08039003804006323
ACH-000082,-0.12854436459706184
ACH-000085,-0.16822773281537914
ACH-000086,-0.09422024025729543
ACH-000087,-0.08925516121933202
ACH-000092,-0.2174379870357709
ACH-000095,-0.18701437027422196
ACH-000097,-0.01840745616771824
ACH-000098,-0.13979072861670888
ACH-000099,-0.34414407582372464
ACH-000108,-0.017285027770081753
ACH-000113,0.15461308574459212
ACH-000116,-0.13302145253215236
ACH-000118,-0.27690786654481503
ACH-000120,-0.2518036019558039
ACH-000123,-0.11917095169557608
ACH-000127,-0.27532790294269704
ACH-000128,0.025268595048886372
ACH-000132,-0.22405349008139352
ACH-000133,-0.2315573503552021
ACH-000137,-0.11086927571650124
ACH-000138,-0.0550866705622481
ACH-000142,-0.07826833435054374
ACH-000143,-0.1899466779643572
ACH-000146,-0.092357488556503
ACH-000148,-0.16896804425148346
ACH-000150,-0.15352981326315493
ACH-000152,-0.07013080651596001
ACH-000153,-0.07591588578170061
ACH-000159,-0.05074654927495998
ACH-000160,-0.14666796410320956
ACH-000163,-0.27752359615109085
ACH-000167,-0.4298148424697341
ACH-000168,-0.2956217740458168
ACH-000169,-0.4068012096213051
ACH-000178,-0.13840762274187998
ACH-000183,-0.1899860696393728
ACH-000188,-0.2504008156875973
ACH-000189,0.2394106848490297
ACH-000190,0.10272411821235156
ACH-000198,-0.04361382348514193
ACH-000203,-0.07908760244900702
ACH-000204,-0.3852745661796253
ACH-000206,-0.15371471021247096
ACH-000207,-0.09211174830422243
ACH-000208,-0.18358795787887625
ACH-000210,0.06593090786111037
ACH-000211,-0.07342164100221027
ACH-000215,-0.15224530829760652
ACH-000221,-0.06142541565903566
ACH-000222,-0.25674375007680955
ACH-000223,-0.08930933021222204
ACH-000226,-0.21686358784012602
ACH-000227,-0.20558435461490712
ACH-000228,-0.1731210043356191
ACH-000231,-0.12592117726780075
ACH-000232,0.03677539431634275
ACH-000233,-0.3464007194848682
ACH-000234,-0.17011146814755235
ACH-000235,-0.23576544491049206
ACH-000237,-0.16529446594010444
ACH-000238,-0.2337475294678276
ACH-000242,0.011447134725004405
ACH-000243,-0.11235998096457668
ACH-000244,-0.3403196145736363
ACH-000246,-0.2615062019118281
ACH-000248,0.01584717721514835
ACH-000250,-0.3992585210714785
ACH-000251,-0.11935049623937205
ACH-000252,-0.032427185630320286
ACH-000253,-0.23449842895003026
ACH-000255,-0.1582747367995844
ACH-000256,-0.3217322571848249
ACH-000257,-0.10768675709813393
ACH-000258,-0.12069357197903395
ACH-000259,-0.11680157812986106
ACH-000260,-0.14409697538205274
ACH-000261,-0.10348447901372343
ACH-000262,-0.4406589449384053
ACH-000263,-0.25005586202979396
ACH-000264,-0.06660256335007272
ACH-000265,-0.017405382082427787
ACH-000266,-0.2090617405206001
ACH-000272,-0.4626238622982841
ACH-000274,-0.017195741887821036
ACH-000277,-0.4936061965102363
ACH-000278,-0.21333991858963308
ACH-000279,-0.10230269295409608
ACH-000280,-0.13218936255545688
ACH-000281,-0.009502124380897972
ACH-000288,-0.14610879510548405
ACH-000291,-0.2652300364514165
ACH-000293,-0.2886397545677929
ACH-000294,-0.19977946135111616
ACH-000295,-0.5740868780677663
ACH-000296,-0.19845225819309206
ACH-000302,-0.2223488035627201
ACH-000304,-0.10901514661431362
ACH-000307,-0.3822820278397861
ACH-000308,-0.07378596653918937
ACH-000310,-0.07426668593670338
ACH-000311,-0.12766432425463053
ACH-000312,-0.003761362108819032
ACH-000315,-0.020168376459096148
ACH-000316,-0.34440037200556345
ACH-000317,-0.2519113609520656
ACH-000318,-0.2761045163724461
ACH-000319,-0.07336685181559828
ACH-000320,-0.2784386050252031
ACH-000322,-0.3342368630376045
ACH-000323,-0.27175127123615583
ACH-000324,-0.3203377564527839
ACH-000329,-0.15700306891417393
ACH-000330,0.007012974855776549
ACH-000331,-0.07164696577757725
ACH-000332,0.031789575643122625
ACH-000334,0.04724202149929075
ACH-000335,-0.01904536845165958
ACH-000336,0.04696223318650721
ACH-000337,-0.04058730163964697
ACH-000338,-0.5170823511387409
ACH-000339,-0.11241331836204543
ACH-000341,-0.10621321871220242
ACH-000348,-0.2636623525814064
ACH-000350,-0.09155015406916027
ACH-000352,-0.14111148673363175
ACH-000356,-0.1492251826927848
ACH-000361,-0.11591972195996746
ACH-000362,-0.23655236655113016
ACH-000363,-0.1265751590290799
ACH-000364,-0.07595427833028473
ACH-000365,-0.12017781416608307
ACH-000366,-0.2258866873960348
ACH-000368,-0.1826204256898986
ACH-000374,-0.3134336231587058
ACH-000375,-0.13482061175062035
ACH-000376,-0.11412781400930536
ACH-000381,-0.2249713372845853
ACH-000383,-0.3316614198066073
ACH-000387,-0.16789572072565662
ACH-000389,-0.12976701308516606
ACH-000390,-0.19019483004892865
ACH-000393,-0.0847723817483896
ACH-000395,-0.5646307170707809
ACH-000396,-0.16740567852879995
ACH-000397,-0.3375852530691639
ACH-000401,-0.02723356465528655
ACH-000402,-0.35340694792393884
ACH-000403,-0.3869207231874823
ACH-000404,-0.08147418902974513
ACH-000406,-0.09043953472131963
ACH-000407,-0.2649531226505727
ACH-000408,0.0041941770127623965
ACH-000410,-0.1015993500556234
ACH-000411,-0.25100776787283
ACH-000414,-0.16432800019578653
ACH-000415,-0.3254983060070232
ACH-000416,-0.2264516547176844
ACH-000420,-0.2310992814238262
ACH-000421,-0.4392825267311666
ACH-000424,-0.12608050750697986
ACH-000425,-0.020794762759681087
ACH-000426,0.0736605175539658
ACH-000427,-0.19011276165127167
ACH-000433,-0.35659138864090945
ACH-000435,-0.3566625799801161
ACH-000436,-0.11842401451732006
ACH-000444,-0.22194388314556987
ACH-000445,-0.1655729950157762
ACH-000448,-0.23395146679698545
ACH-000450,-0.41933029973428215
ACH-000452,-0.1782642188000585
ACH-000454,-0.5480877287710916
ACH-000458,-0.2185688982387869
ACH-000459,-0.26414505442832115
ACH-000460,-0.2968905630495905
ACH-000461,-0.21420001553884896
ACH-000463,-0.07770396960755524
ACH-000464,-0.06155330398389362
ACH-000466,-0.26340517131324204
ACH-000467,-0.13297388769076815
ACH-000468,-0.4239768280013447
ACH-000469,-0.2861042713077381
ACH-000470,-0.3569047609201728
ACH-000471,-0.2554522644177253
ACH-000472,-0.0899702356119449
ACH-000473,-0.0040078560528167715
ACH-000475,-0.17123292895796596
ACH-000476,-0.21897274810100006
ACH-000477,-0.22740323848139324
ACH-000479,-0.2614799712086817
ACH-000480,-0.12093135458722545
ACH-000481,-0.08450048799133743
ACH-000483,-0.19301882896023853
ACH-000484,-0.14023135202187678
ACH-000485,-0.0745660529543123
ACH-000486,-0.06628718655136351
ACH-000487,-0.07462574734576513
ACH-000488,-0.15738657229376102
ACH-000490,-0.04571371091509603
ACH-000491,-0.3872046396394854
ACH-000495,-0.20721041905446166
ACH-000496,-0.2031498496080722
ACH-000499,-0.05897432317470652
ACH-000500,0.030920950685441838
ACH-000502,-0.1596490014516171
ACH-000503,-0.05520960798979243
ACH-000505,-0.24831692154882998
ACH-000507,-0.39738979240199135
ACH-000510,-0.019876995257336768
ACH-000511,-0.18560808851059932
ACH-000512,0.005398066235186343
ACH-000516,-0.143805813744093
ACH-000517,-0.25889655363172365
ACH-000518,-0.15426841960572474
ACH-000520,-0.22491480079875312
ACH-000521,-0.1363459909053657
ACH-000522,-0.18094311339581287
ACH-000524,-0.14066816177887806
