,RABGAP1 (23637)
ACH-000004,0.035830517051218036
ACH-000005,0.3257479788301777
ACH-000007,-0.17533386213601518
ACH-000009,-0.17346725434986862
ACH-000011,0.062320663981003915
ACH-000012,0.07441600906447739
ACH-000013,-0.0007200173825757526
ACH-000014,-0.12266945095902412
ACH-000015,-0.05832488721093805
ACH-000017,-0.015926692552429955
ACH-000018,-0.045016555272254434
ACH-000019,-0.07550466017936645
ACH-000021,-0.07294590436278749
ACH-000022,-0.06350477282369425
ACH-000025,-0.11567197097970232
ACH-000028,0.037040626737452495
ACH-000030,-0.027076303129856743
ACH-000035,0.02274499132565863
ACH-000036,0.029152403316767463
ACH-000037,-0.1095164241486322
ACH-000039,-0.025319774600278
ACH-000040,-0.07014517123362041
ACH-000041,-0.007057124442295413
ACH-000042,-0.06398302409629184
ACH-000045,0.11842456355486501
ACH-000047,-0.027953249386872703
ACH-000052,0.012074444993566259
ACH-000053,0.06572842896966112
ACH-000054,0.0023021592719059875
ACH-000055,0.03363205876719925
ACH-000060,-0.08004295919082978
ACH-000067,0.033468300822582064
ACH-000070,-0.027993738259112912
ACH-000075,-0.11503100218228607
ACH-000078,-0.059719656978779276
ACH-000082,0.0025380594574840364
ACH-000085,-0.275869326145052
ACH-000086,-0.1243674280616112
ACH-000087,-0.27855713275505045
ACH-000092,-0.12946527324397689
ACH-000095,-0.043012880137965497
ACH-000097,-0.044971097166131915
ACH-000098,-0.03781702248174525
ACH-000099,-0.002561344764957884
ACH-000108,0.06304157441906905
ACH-000113,-0.020690524176928137
ACH-000116,0.06858020746780992
ACH-000118,-0.1193727946641876
ACH-000120,0.01792125699292298
ACH-000123,0.09175457735674797
ACH-000127,-0.03392806630293913
ACH-000128,-0.04328331454851906
ACH-000132,-0.02561661553137768
ACH-000133,-0.021891610901895744
ACH-000137,-0.0646200892128458
ACH-000138,-0.09291423286965578
ACH-000142,0.07139438842972172
ACH-000143,-0.07760050639810892
ACH-000146,0.021407353408350104
ACH-000148,-0.06308376361191946
ACH-000150,0.08770554534741545
ACH-000152,-0.057034990135270226
ACH-000153,0.012003306935551992
ACH-000159,-0.0205338542742397
ACH-000160,-0.08452896662194766
ACH-000163,-0.0028243700344301463
