,POM121L2 (94026)
ACH-000461,-0.03571359382338046
ACH-000463,-0.04388639508492933
ACH-000464,-0.027546552407712758
ACH-000466,0.016996676564447505
ACH-000467,0.01796497913056519
ACH-000468,-0.039025130790999986
ACH-000469,-0.006355287769267739
ACH-000470,-0.07385394853479887
ACH-000471,-0.05185340694032066
ACH-000472,0.03321436564486442
ACH-000473,0.16470878344368067
ACH-000475,-0.019269921072056443
ACH-000476,0.09373057295298236
ACH-000477,-0.18772327231026847
ACH-000479,0.1245961353716476
ACH-000480,0.0040637433254115925
ACH-000481,-0.11498327179021707
ACH-000483,-0.09317792430868548
ACH-000484,0.14028870429443027
ACH-000485,-0.08619902599055053
ACH-000486,0.011065562692410656
ACH-000487,-0.1887558522337199
ACH-000488,0.010112634300191804
ACH-000490,-0.009438301588502144
ACH-000491,-0.030715112586527493
ACH-000495,-0.0055687015832817325
ACH-000496,-0.13954752322297018
ACH-000499,-0.24423057783986496
ACH-000500,0.07746103594354949
ACH-000502,0.006875684066525871
ACH-000503,-0.08888780064292691
ACH-000505,0.02143055128167395
ACH-000507,-0.09540797994236898
ACH-000510,0.02385295842619076
ACH-000511,0.0723550371548696
ACH-000512,0.032525654676026264
ACH-000516,-0.1509873879774899
ACH-000517,-0.052905348571204124
ACH-000518,-0.0929976390761416
ACH-000520,-0.046689220835159695
ACH-000521,-0.18035065407614384
ACH-000522,0.018277034284186384
ACH-000524,-0.10716868695701198
ACH-000527,-0.04088161084078761
ACH-000528,-0.051304655722248856
ACH-000537,-0.08511087201382052
ACH-000541,0.0486634121576866
ACH-000542,-0.06117910041554226
ACH-000544,0.03710086117888853
ACH-000545,0.0008161789500177244
ACH-000547,0.043117054718648094
ACH-000548,0.02228034550469381
ACH-000549,-0.024823567651205504
ACH-000550,-0.04438016910587514
ACH-000552,0.08268642818140705
ACH-000556,0.10067151124950856
ACH-000557,0.044740918200993136
ACH-000569,-0.2446766038361248
ACH-000570,0.08006537535374428
ACH-000571,0.04490006781836888
ACH-000573,-0.08681024065979906
ACH-000576,-0.14649533780641724
ACH-000579,-0.053130384951419946
ACH-000580,-0.02578839914257012
ACH-000584,-0.012904842809734527
ACH-000585,0.03049630854193394
ACH-000588,0.05498447998080385
ACH-000589,0.003877091933319521
ACH-000591,0.01779236354455023
ACH-000593,0.12681788377566314
ACH-000600,0.04701668847937523
ACH-000601,0.03179192436956374
ACH-000605,-0.0814422256295995
ACH-000606,0.11711861203506305
ACH-000608,-0.07262051998876158
ACH-000614,0.2588419322214866
ACH-000616,0.1095603320963356
ACH-000618,0.016755678792239933
ACH-000619,-0.05921588810862559
ACH-000620,-0.04456428301241911
ACH-000621,0.0056623346694847105
ACH-000622,0.0022000369200607006
ACH-000623,-0.06572283724845544
ACH-000624,-0.03436262168193178
ACH-000627,0.005968669755858204
ACH-000630,-0.004983430710470526
ACH-000631,0.18136354343957087
ACH-000632,-0.029919943078595326
ACH-000633,0.06000843084245688
ACH-000637,-0.24114566440812255
ACH-000638,-0.02850605287726723
ACH-000646,-0.1195552671575066
ACH-000647,-0.042439600280523286
ACH-000648,-0.17824462499915347
ACH-000649,0.04393493764569482
ACH-000651,0.01962624493259151
ACH-000652,0.04984037008664508
ACH-000653,-0.03486199194283822
ACH-000657,-0.010902714788808335
ACH-000658,0.012261147377474056
ACH-000661,-0.006388634672571739
ACH-000662,0.09679204775962916
ACH-000663,-0.15023666646570558
ACH-000665,-0.03908594279797703
ACH-000671,-0.06795476223805595
ACH-000672,0.062287758894561465
ACH-000673,-0.019098517333893998
ACH-000676,0.005598820894350568
ACH-000677,-0.04572274528686249
ACH-000681,0.08131849932321396
ACH-000683,-0.10680277089734608
ACH-000684,0.001741421550801881
ACH-000688,-0.1347001873115105
ACH-000693,0.011074573378733304
ACH-000694,0.02030183820326804
ACH-000695,0.09654474452827587
ACH-000696,-0.040205539408480095
ACH-000697,0.047878173503750635
ACH-000699,0.05114797011425118
ACH-000701,0.02980378310431625
ACH-000706,0.039651806971315935
ACH-000711,-0.03548375151915094
ACH-000713,-0.04824813038667723
ACH-000714,0.06464275640280362
ACH-000718,-0.11634479710476192
ACH-000720,-0.032553522663614734
ACH-000721,0.07977032652649915
ACH-000724,-0.031037558892666024
ACH-000725,0.0509773329154035
ACH-000732,0.3024505100516603
ACH-000734,0.01833855783810649
ACH-000735,0.03098387640682615
ACH-000736,-0.0875068581314511
ACH-000738,-0.09188607322086274
ACH-000746,0.061581947422598635
ACH-000747,0.05922252185004581
ACH-000748,-0.07888824666498792
ACH-000753,-0.010207427843320823
ACH-000756,-0.003916066032266568
ACH-000757,-0.01183639321946639
ACH-000758,-0.06941193472409145
ACH-000760,0.0021244666711590057
ACH-000762,-0.21440322674199647
ACH-000763,-0.15501601251486016
ACH-000764,-0.3422441953713013
ACH-000765,-0.0576521959896359
ACH-000766,0.0038234032550265038
ACH-000767,-0.0656911455854609
ACH-000768,-0.040350455955709096
ACH-000769,0.06435248112489213
ACH-000770,0.04790436041115938
ACH-000771,0.1000677521691146
ACH-000773,-0.09601237326119257
ACH-000776,0.014612230104540238
ACH-000777,-0.04978759805777278
ACH-000778,-0.07445724765589523
ACH-000781,-0.03970248906577056
ACH-000782,-0.11446392678026693
ACH-000783,0.07083260427072427
ACH-000784,0.029813786495451376
ACH-000785,-0.057627011981085864
ACH-000787,-0.05725990530384325
ACH-000788,-0.05390573274745505
ACH-000791,-0.038700497608750765
ACH-000792,0.0031929991113237017
ACH-000794,0.04598179020431836
ACH-000796,0.03321464702093184
ACH-000798,0.03758847774934752
ACH-000799,0.15155920851508314
ACH-000800,-0.043739670492171735
ACH-000802,-0.1415844966519061
ACH-000804,0.011068664480135356
ACH-000805,-0.11380251382526335
ACH-000809,-0.08344331526459701
ACH-000810,0.15692325365254298
ACH-000811,-0.05883889709422404
ACH-000817,-0.16427588555271347
ACH-000819,-0.06423991014950353
ACH-000820,-0.15913908434459187
ACH-000821,0.010138659649812105
ACH-000822,0.0772547965693394
ACH-000823,0.11438977606287627
ACH-000824,-0.07694606552211747
ACH-000827,-0.006319444895260175
ACH-000829,-0.10948057348859956
ACH-000831,0.12886300562379507
ACH-000832,0.040974843765955435
ACH-000833,0.1959879464814629
ACH-000834,-0.10503886217979744
ACH-000835,0.08122133223101896
ACH-000836,0.09520553018086927
ACH-000837,0.05361734218530318
ACH-000838,-0.10317698488122856
ACH-000839,0.017550749573800692
ACH-000840,-0.09232535166545734
ACH-000841,-0.03278866259778998
ACH-000843,-0.004762456176679929
ACH-000846,-0.1745119798302648
ACH-000847,0.04585781955945184
ACH-000848,0.13183663481739372
ACH-000849,-0.00981893121501622
ACH-000851,-0.036729326010004816
ACH-000855,-0.24227579005933514
ACH-000856,-0.08818687106618907
ACH-000858,0.0049259020627725
ACH-000859,0.1278897216100812
ACH-000861,0.023432326120503697
ACH-000862,-0.048479808129451935
ACH-000865,-0.025656282680720902
ACH-000866,-0.08649234491333413
ACH-000867,0.003632633434870994
ACH-000869,0.03940213177852082
ACH-000872,-0.12044512295497158
ACH-000873,-0.060062708170795176
ACH-000876,-0.07064591087827027
ACH-000878,0.0518766584166818
ACH-000880,0.01579375735965851
ACH-000881,0.009701601289828832
ACH-000882,-0.09141155741646392
ACH-000884,0.0972850891302776
ACH-000885,0.10857883020640732
ACH-000887,-0.030790989030478638
ACH-000889,-0.14596807837429138
ACH-000896,-0.047626702277554514
ACH-000898,0.031588250967315316
ACH-000900,0.03628313831074954
ACH-000901,0.04397165178449239
ACH-000905,-0.09423370784096496
ACH-000906,-0.01860648554005381
ACH-000907,0.08718341740468888
ACH-000910,0.01082920623184442
ACH-000911,0.026592759254495432
ACH-000912,0.02448846628904694
ACH-000913,-0.1507008591766323
ACH-000915,-0.01982993925568424
ACH-000916,-0.008137647088281437
ACH-000917,-0.09520649273627234
ACH-000920,0.20923973869389015
ACH-000921,-0.005453064906472268
ACH-000924,-0.12022661378238098
ACH-000926,-0.06849118178981058
ACH-000928,0.07306348643446844
ACH-000929,0.2256931211526741
ACH-000932,0.058495868404871525
ACH-000935,-0.05975765017059164
ACH-000936,-0.105404267102831
ACH-000937,-0.04785797930343502
ACH-000938,-0.05438664473602615
ACH-000939,-0.098775241389912
ACH-000941,0.040413641493322494
ACH-000943,-0.016356708282622624
ACH-000946,0.07467488525258624
ACH-000947,-0.0548071141287205
ACH-000948,0.04604160649860648
ACH-000950,-0.08297901268185974
ACH-000953,-0.04748620943648475
ACH-000954,-0.010173143750868868
ACH-000957,0.020571182469161144
ACH-000958,-0.16798084446689845
ACH-000960,-0.028546343657778073
ACH-000963,0.130125932737023
ACH-000968,-0.11938995907200947
ACH-000969,-0.02470442761922553
ACH-000972,0.5209178783765209
ACH-000973,-0.1305109287978828
ACH-000974,0.02652513044875251
ACH-000978,-0.16972193890164572
ACH-000984,0.009747347253719882
ACH-000986,-0.03107116448768292
ACH-000988,-0.08034710083772234
ACH-000993,-0.0381337195586301
ACH-000994,-0.17435466396497376
ACH-000996,-0.13611453812836993
ACH-001001,-0.031640527781003014
ACH-001020,-0.1814210890411243
ACH-001028,-0.03628842094136051
ACH-001031,-0.04022863749266646
ACH-001038,0.017746064571825346
ACH-001048,-0.06989998898384271
ACH-001050,-0.017502418213871808
ACH-001053,0.02194331786926326
ACH-001054,-0.0030271761713417424
ACH-001061,0.02816368808432592
ACH-001067,0.017664237241087268
ACH-001075,-0.10449856691548397
ACH-001096,0.11432576526985146
ACH-001111,-0.04446591067197599
ACH-001119,0.11717324923719935
ACH-001128,-0.21520774696078826
ACH-001134,0.14742203808753432
ACH-001151,-0.08263140622309073
ACH-001163,0.05375115825319789
ACH-001164,0.03952425644318582
ACH-001183,-0.037817442968923004
ACH-001192,0.031822567534785705
ACH-001193,-0.0018118407091578363
ACH-001196,0.07511952317536111
ACH-001197,0.08122773473830412
ACH-001205,0.23755106140713603
ACH-001211,0.032917524608864886
ACH-001212,-0.3476494030776908
ACH-001228,-0.0482413888368327
ACH-001232,0.020374964040505792
ACH-001239,-0.09389306514402702
ACH-001270,-0.2755859651828594
ACH-001274,-0.019530843609302143
ACH-001275,0.017012998190848144
ACH-001277,0.07416183262487541
ACH-001278,-0.021586953131621855
ACH-001280,0.12575811135201412
ACH-001283,-0.1556005198239988
ACH-001289,-0.09162564717320464
ACH-001300,-0.05006272877684003
ACH-001301,-0.11092591723285601
ACH-001302,0.1515224218261639
ACH-001306,-0.0016320349956178944
ACH-001318,-0.06637623338124173
ACH-001322,-0.07626519329010101
ACH-001328,0.020888625746110192
ACH-001332,0.0813736478118724
ACH-001336,-0.05501570868200584
ACH-001346,0.11170879618989883
ACH-001353,-0.08216599827439652
ACH-001354,-0.025084214103795792
ACH-001367,0.161421008186099
ACH-001368,-0.061942768880117835
ACH-001374,0.18966976383949968
ACH-001377,-0.046253193823230426
ACH-001380,0.04533100034654082
ACH-001391,0.08170112343672889
ACH-001408,0.018645475747128083
ACH-001430,0.009420929746284465
ACH-001431,-0.16193234525077216
ACH-001450,-0.1220100981267246
ACH-001496,-0.06755891453024608
ACH-001500,-0.04275976992436645
ACH-001523,-0.02801202488967459
ACH-001532,0.13086029793837056
ACH-001550,0.010315523250980759
ACH-001552,-0.11273985866018635
ACH-001554,0.009298720086268824
ACH-001654,-0.07766518764591852
ACH-001735,-0.06304259706579253
ACH-001736,-0.06406074261016398
ACH-001737,0.16193021074609018
ACH-001740,0.027116696500885943
ACH-001745,-0.004534666625448111
ACH-001765,0.0077607857543247425
