,TPCN2 (219931)
ACH-000004,-0.043233329214373284
ACH-000005,0.12530778628777914
ACH-000007,-0.05998451029748705
ACH-000009,-0.02800004481950544
ACH-000011,-0.022956354524607186
ACH-000012,0.07402341049988108
ACH-000013,-0.01950542579219434
ACH-000014,0.06536666687557459
ACH-000015,0.12256108051853047
ACH-000017,-0.06643209714621211
ACH-000018,-0.07790041614722891
ACH-000019,-0.07037297925279064
ACH-000021,-0.014750998382091688
ACH-000022,0.13493169284039833
ACH-000025,-0.01226933518958746
ACH-000028,-0.0668277406052544
ACH-000030,0.03310701090284063
ACH-000035,0.13328924393333189
ACH-000036,-0.0338897570774665
ACH-000037,0.02179719360336216
ACH-000039,0.1821156068954938
ACH-000040,-0.019598266682192042
ACH-000041,0.012761288410202982
ACH-000042,-0.04006326980896609
ACH-000045,0.09795855485462918
ACH-000047,0.14209583750102495
ACH-000052,-0.17500350016294253
ACH-000053,0.020833822986339325
ACH-000054,0.02278269254439639
ACH-000055,0.01687020237107738
ACH-000060,0.0964863493437378
ACH-000067,0.1297198689233122
ACH-000070,-0.01483479474068955
ACH-000075,-0.2299937779303839
ACH-000078,0.15755815386560534
ACH-000082,0.03932119369185981
ACH-000085,0.05474097543746482
ACH-000086,-0.012161673665547294
ACH-000087,0.0738212350928537
ACH-000092,0.15881999908502556
ACH-000095,0.010792795568415687
ACH-000097,-0.05006038178003848
ACH-000098,-0.014425645115058816
ACH-000099,0.14563193217358106
ACH-000108,0.12520577898456153
ACH-000113,0.09713267521979392
ACH-000116,-0.040113804828488094
ACH-000118,-0.035285697021809184
ACH-000120,0.016709309867017384
ACH-000123,0.014655656421793513
ACH-000127,0.015711347092886033
ACH-000128,0.10897540452499864
ACH-000132,-0.05806511868186672
ACH-000133,0.10666279612239336
ACH-000137,0.1587793497280129
ACH-000138,0.0020010079848067825
ACH-000142,-0.14825990800641986
ACH-000143,-0.049401874545472006
ACH-000146,0.09143244981327543
ACH-000148,0.028452202333646183
ACH-000150,0.11170461656374744
ACH-000152,0.1391599887633621
ACH-000153,-0.21176237636175724
ACH-000159,0.04507366054612957
ACH-000160,-0.1606302231154669
ACH-000163,0.16302144998674745
ACH-000167,-0.16221309766833625
ACH-000168,0.13915683000071702
ACH-000169,0.059316717524225876
ACH-000178,-0.05110462523082682
ACH-000183,-0.11882274212863896
ACH-000188,0.012159315745395357
ACH-000189,-0.0042241388753048404
ACH-000190,0.0407785567356089
ACH-000198,0.04800601680639634
ACH-000203,-0.3973709508922956
ACH-000204,-0.17493271331013913
ACH-000206,0.17512874036207055
ACH-000207,-0.24859571149647006
ACH-000208,-0.05150067334926662
ACH-000210,0.2339945818817923
ACH-000211,0.05707920826249927
ACH-000215,0.015619242662851541
ACH-000221,0.03393565196237438
ACH-000222,0.0138071911069207
ACH-000223,-0.06252380929289847
ACH-000226,-0.035061261498344216
ACH-000227,-0.00541520209990447
