,PPFIA2 (8499)
ACH-000004,-0.07242523248536027
ACH-000005,0.18229325274892705
ACH-000007,0.08168263990312237
ACH-000009,0.019376892972970624
ACH-000011,-0.1434297835019223
ACH-000012,0.0028331358145545892
ACH-000013,-0.044730342060496434
ACH-000014,-0.17607148038282916
ACH-000015,-0.05580717756677458
ACH-000017,-0.12183959947293885
ACH-000018,-0.12028048062685227
ACH-000019,0.032195712300350954
ACH-000021,-0.1115684444334183
ACH-000022,0.030501696020634492
ACH-000025,-0.09625174137171898
ACH-000028,-0.0966742944895894
ACH-000030,-0.06120612494198125
ACH-000035,-0.1830448305206148
ACH-000036,-0.15068367757570014
ACH-000037,-0.03133048922026235
ACH-000039,-0.23183983962122834
ACH-000040,-0.1086134938492103
ACH-000041,-0.1188840825676969
ACH-000042,-0.07308922487736323
ACH-000045,-0.046517904208059735
ACH-000047,-0.2060732031041744
ACH-000052,-0.2196882596132859
ACH-000053,-0.11397408435781099
ACH-000054,-0.15969846164188534
ACH-000055,0.002102138700985019
ACH-000060,0.03092068221531635
ACH-000067,-0.0864535918379546
ACH-000070,-0.0386728665065394
ACH-000075,-0.21057172590037185
ACH-000078,0.02641233153406814
ACH-000082,-0.1513225619833762
ACH-000085,0.12837301958758915
ACH-000086,-0.15947080530979915
ACH-000087,-0.1350636033757512
ACH-000092,-0.1422855136805342
ACH-000095,-0.10191548103281314
ACH-000097,-0.009638336177788113
ACH-000098,0.04846615644107965
ACH-000099,-0.11659925594160606
ACH-000108,0.007803652718756597
ACH-000113,-0.0830398875571618
ACH-000116,-0.11133329204355538
ACH-000118,-0.00984277861195753
ACH-000120,0.06381126829151405
ACH-000123,-0.06659754806310142
ACH-000127,-0.1276674277136915
ACH-000128,-0.09975362056699308
ACH-000132,0.07378236106084378
ACH-000133,-0.0657454063133282
ACH-000137,-0.2106337809259322
ACH-000138,0.05428536458332217
ACH-000142,0.016238792803600844
ACH-000143,-0.021480337286986846
ACH-000146,-0.12673695147874095
ACH-000148,-0.15105771984503616
ACH-000150,-0.048067283325674115
ACH-000152,-0.17734743863974153
ACH-000153,0.1505561512507914
ACH-000159,-0.05483986115413261
ACH-000160,-0.09285653544469492
ACH-000163,-0.08663855756408269
ACH-000167,-0.3877994332801897
ACH-000168,-0.1734923097918568
