,YKT6 (10652)
ACH-000510,-1.0610120946944317
ACH-000511,-1.155168581413546
ACH-000512,-1.1336027583818202
ACH-000516,-1.015605507477485
ACH-000517,-1.0514319745085603
ACH-000518,-0.9726382547546928
ACH-000520,-1.1054971687147372
ACH-000521,-1.0773551059432658
ACH-000522,-1.1444489522395245
ACH-000524,-0.8348236578981646
ACH-000527,-0.9159336742673292
ACH-000528,-1.2422816035850497
ACH-000537,-0.7061883149544531
ACH-000541,-0.946877078773602
ACH-000542,-1.1077934150987871
ACH-000544,-1.00213617326565
ACH-000545,-0.8876799811828483
ACH-000547,-1.2714610596482392
ACH-000548,-1.0802509087383518
ACH-000549,-0.6174265124120801
ACH-000550,-0.9967913596491336
ACH-000552,-1.190552453533816
ACH-000556,-1.2848214826954742
ACH-000557,-1.0316555969848156
ACH-000569,-0.8663635411141279
ACH-000570,-1.0506734461476313
ACH-000571,-0.6716381168228923
ACH-000573,-0.902352597531251
ACH-000576,-1.010192330068138
ACH-000579,-1.0385661571923432
ACH-000580,-0.7465023051707256
ACH-000584,-1.2279057185152786
ACH-000585,-1.1915539720265318
ACH-000588,-1.3593814814720977
ACH-000589,-1.0959809998359942
ACH-000591,-0.8152615764754736
ACH-000593,-1.2950382341868918
ACH-000600,-1.1587832590858016
ACH-000601,-1.0510067044399916
ACH-000605,-1.1435655026784923
ACH-000606,-0.9776261205058876
ACH-000608,-1.3638967468760907
ACH-000614,-1.0535831452094278
ACH-000616,-1.265933021291462
ACH-000618,-1.288431291004478
ACH-000619,-1.080892822647438
ACH-000620,-1.0328222754193437
ACH-000621,-0.8634694728920785
ACH-000622,-0.9892498022199088
ACH-000623,-0.8184347147584133
ACH-000624,-1.2835986495351286
ACH-000627,-0.9059563589229706
ACH-000630,-1.134565334022015
ACH-000631,-1.3840497681456414
ACH-000632,-1.0388689712445685
ACH-000633,-1.0674328578355146
ACH-000637,-1.1562858868183905
ACH-000638,-1.1737561567488959
ACH-000646,-1.1068542538322317
ACH-000647,-0.6762943682476215
ACH-000648,-1.083091507325673
ACH-000649,-1.043795054289615
ACH-000651,-0.952644486458674
ACH-000652,-1.1085372843157868
ACH-000653,-1.2496060838598235
ACH-000657,-1.227897512987234
ACH-000658,-1.206274024079093
ACH-000661,-1.0069182905386405
ACH-000662,-1.3291429099155017
ACH-000663,-0.9528651294198416
ACH-000665,-0.9069881672940024
ACH-000671,-1.1714623544084752
ACH-000672,-0.9795748623871208
ACH-000673,-1.1125997853251826
ACH-000676,-0.8519298213856313
ACH-000677,-1.178269084030005
ACH-000681,-0.9481074386775009
ACH-000683,-0.978972193938924
ACH-000684,-0.8917066886150876
ACH-000688,-1.135475930318804
ACH-000693,-1.0487981925128391
ACH-000694,-1.1198239100840102
ACH-000695,-1.11252122772885
ACH-000696,-1.2010154756297378
ACH-000697,-1.0816635408862396
ACH-000699,-1.3522294512226232
ACH-000701,-0.6882362972044131
ACH-000706,-1.006726077367798
ACH-000711,-1.3101787678732173
ACH-000713,-1.115836922454365
ACH-000714,-1.053643076379886
ACH-000718,-1.1637188854413838
ACH-000720,-1.0630057738517156
ACH-000721,-1.2603203611513565
ACH-000724,-1.3701401639011022
ACH-000725,-0.9611639402680638
ACH-000732,-1.2293782546691197
ACH-000734,-1.0428804289941291
ACH-000735,-0.9761698506024346
ACH-000736,-1.1844689031898432
ACH-000738,-0.8776733083547484
ACH-000746,-1.220993505820882
ACH-000747,-1.0031541031854725
ACH-000748,-0.9013720994550416
ACH-000753,-1.2353584437164873
ACH-000756,-0.8721726707946955
ACH-000757,-1.0152566878815996
ACH-000758,-0.8971869496015689
ACH-000760,-0.7357323265593458
ACH-000762,-1.1174404341880784
ACH-000763,-1.3584860383441475
ACH-000764,-1.1861473637004396
ACH-000765,-1.1637114312932348
ACH-000766,-1.2030440545038017
ACH-000767,-0.8568273959536337
ACH-000768,-1.1156615561383358
ACH-000769,-0.9484853696560358
ACH-000770,-0.9707377736941968
ACH-000771,-0.9400495752551382
ACH-000773,-1.0788575264938978
ACH-000776,-1.2564214534958775
ACH-000777,-1.083792685214939
ACH-000778,-1.29600429562961
ACH-000781,-0.9852948999609986
ACH-000782,-1.1752170223145717
ACH-000783,-1.267401011006818
ACH-000784,-1.1515921638273636
ACH-000785,-1.2430061737852898
ACH-000787,-0.9673646444306148
ACH-000788,-0.9993837478946608
ACH-000791,-0.9922823563253236
ACH-000792,-1.0067383855237753
ACH-000794,-1.0184333216297563
ACH-000796,-1.292830569233102
ACH-000798,-1.5318261880164932
ACH-000799,-1.0430840466265998
ACH-000800,-1.2457258080569555
ACH-000802,-1.1826328279057263
ACH-000804,-1.1750391628482257
ACH-000805,-0.941196871952261
ACH-000809,-0.9471385355606614
ACH-000810,-0.978067375532371
ACH-000811,-1.180103181682683
ACH-000817,-1.2416298956042984
ACH-000819,-1.0629778191179369
ACH-000820,-0.9370398738118818
ACH-000821,-1.4717685758211618
ACH-000822,-0.7588393819724812
ACH-000823,-1.1782760420484202
ACH-000824,-0.996620641996404
ACH-000827,-0.8842793915328493
ACH-000829,-0.6873834653752772
ACH-000831,-0.9780415859913308
ACH-000832,-0.8813743597607596
ACH-000833,-0.7795940556974208
ACH-000834,-1.104681751742662
ACH-000835,-1.0710943698101578
ACH-000836,-1.131133342224437
ACH-000837,-1.131548420781126
ACH-000838,-1.2308904973345318
ACH-000839,-1.2169795638173475
ACH-000840,-0.919287479114449
ACH-000841,-1.0328142933744782
ACH-000843,-1.3128804880276852
ACH-000846,-1.1671699247083025
ACH-000847,-0.9243497341625762
ACH-000848,-1.0466640431784338
ACH-000849,-1.113888986240977
ACH-000851,-1.0020002644722987
ACH-000855,-0.761339680778785
ACH-000856,-1.1085061584394462
ACH-000858,-1.2688348798600502
ACH-000859,-1.2754331764098532
ACH-000861,-0.9900085427982496
ACH-000862,-1.182251103078613
ACH-000865,-0.9721570300450064
ACH-000866,-1.0979364647172505
ACH-000867,-1.1355010577084328
ACH-000869,-1.0503777852048677
ACH-000872,-1.0082733527369496
ACH-000873,-0.7735541266616439
ACH-000876,-1.0358824060565286
ACH-000878,-0.9128459728509996
ACH-000880,-1.0302853075336331
ACH-000881,-0.8542397615225881
ACH-000882,-1.0112468068555478
ACH-000884,-0.9638346752687228
ACH-000885,-0.935367529761022
ACH-000887,-1.0669727245079932
ACH-000889,-1.1741035725515327
ACH-000896,-1.1089254848626644
ACH-000898,-0.985994879842156
ACH-000900,-1.2008188765071437
ACH-000901,-0.9259061278035404
ACH-000905,-1.0193115556425754
ACH-000906,-0.8429007808439808
ACH-000907,-0.9418965483975416
ACH-000910,-1.1992759576663008
ACH-000911,-1.0776485169321277
ACH-000912,-0.8931579921933857
ACH-000913,-1.0079120494489742
ACH-000915,-1.0986792407103576
ACH-000916,-1.3853392239082107
ACH-000917,-0.9835518134682296
ACH-000920,-1.0253829495710167
ACH-000921,-1.1978234298882808
ACH-000924,-0.9890877024866864
ACH-000926,-1.036283715760195
ACH-000928,-1.1852067554639998
ACH-000929,-1.0095954810274013
ACH-000932,-0.9874538024044908
ACH-000935,-0.8866294654271086
ACH-000936,-1.1704876628357137
ACH-000937,-1.1595375349928343
ACH-000938,-1.0826249121124394
ACH-000939,-1.2043478060077686
ACH-000941,-1.2723528519701215
ACH-000943,-1.0305998702740844
ACH-000946,-1.0925901470156567
ACH-000947,-1.1008911088316384
ACH-000948,-1.074142106230016
ACH-000950,-1.1505307838411316
ACH-000953,-0.8598478448295394
ACH-000954,-1.095019767957483
ACH-000957,-1.133252173437877
ACH-000958,-1.0610712676987497
ACH-000960,-0.9449854605562968
ACH-000963,-1.1465179315567615
ACH-000968,-0.8135732794206729
ACH-000969,-1.0388964271485457
ACH-000972,-1.1000296839188912
ACH-000973,-1.0407656854031069
ACH-000974,-1.0888714408549236
ACH-000978,-1.199773545179626
ACH-000984,-1.1815314768471383
ACH-000986,-0.9978877286834056
ACH-000988,-1.3784186822873619
ACH-000993,-0.9643759810728181
ACH-000994,-1.2375128159451552
ACH-000996,-1.1445998725285993
ACH-001001,-0.9894202709895388
ACH-001020,-1.089663041847986
ACH-001028,-1.167252426156851
ACH-001031,-1.249145981185929
ACH-001038,-0.9318918735315398
ACH-001048,-1.022785280999691
ACH-001050,-1.0856051630913228
ACH-001053,-1.0014348641457882
ACH-001054,-1.1500876128098836
ACH-001061,-0.9608326865298716
ACH-001067,-1.0461047743135
ACH-001075,-0.8246418281384702
ACH-001096,-1.0889105229730536
ACH-001111,-1.1162861664355848
ACH-001119,-1.0109732789214096
ACH-001128,-1.168707425760955
ACH-001134,-1.1810058967493695
ACH-001151,-1.1182681584888319
ACH-001163,-1.2780401427058812
ACH-001164,-1.0038537728386805
ACH-001183,-1.2438471650941114
ACH-001192,-1.0222118246296978
ACH-001193,-1.116284204215325
ACH-001196,-0.8930446438374713
ACH-001197,-0.9360055747798336
ACH-001205,-0.8317685882826467
ACH-001211,-1.1461025967412788
ACH-001212,-1.1431078160332255
ACH-001228,-0.9876421083388992
ACH-001232,-1.1836049519927476
ACH-001239,-0.7758232293898204
ACH-001270,-0.8621366191495468
ACH-001274,-0.8853335693126815
ACH-001275,-0.9372201783275174
ACH-001277,-1.0993921200402532
ACH-001278,-1.0710461367589927
ACH-001280,-1.1533821380048137
ACH-001283,-1.1481323852771546
ACH-001289,-1.2127668968901846
ACH-001300,-1.0694801361715955
ACH-001301,-0.9484381528795474
ACH-001302,-0.9265888455633352
ACH-001306,-1.2483699748787986
ACH-001318,-1.0605937493847084
ACH-001322,-0.8997403026504416
ACH-001328,-1.1807136959021745
ACH-001332,-0.7618336022923623
ACH-001336,-1.2135408326832078
ACH-001346,-0.9936981085725604
ACH-001353,-1.1391652456751526
ACH-001354,-1.176477259016424
ACH-001367,-1.2440449355705483
ACH-001368,-1.1643873330508514
ACH-001374,-1.1780449423655752
ACH-001377,-1.1058941411169514
ACH-001380,-1.098296756606139
ACH-001391,-1.3021660828401056
ACH-001408,-0.9878903591132348
ACH-001430,-1.0954642838197857
ACH-001431,-1.1081582445940918
ACH-001450,-1.04189611424676
ACH-001496,-1.1113742330034089
ACH-001500,-1.1694234933546717
ACH-001523,-1.2250899948354037
ACH-001532,-1.0387323528940746
ACH-001550,-1.1970557590402688
ACH-001552,-1.1999786260957377
ACH-001554,-1.070014655787806
ACH-001654,-1.1497992338984686
ACH-001735,-1.235138144266905
ACH-001736,-0.876632249351473
ACH-001737,-0.8792215367413843
ACH-001740,-1.0079507628585946
ACH-001745,-1.0533226399279132
ACH-001765,-0.9702967481038288
