,GALR1 (2587)
ACH-000004,0.15077863412921952
ACH-000005,0.2066355263680955
ACH-000007,0.011528975405309805
ACH-000009,0.08843404623341251
ACH-000011,-0.04299888677018845
ACH-000012,-0.0071623207728931815
ACH-000013,0.062633993037516
ACH-000014,-0.058420323133727775
ACH-000015,0.026814584669569104
ACH-000017,0.12464823825744438
ACH-000018,0.052137182838044784
ACH-000019,-0.2058431771831482
ACH-000021,0.14726110147634955
ACH-000022,0.13302190840933187
ACH-000025,-0.09421717622310204
ACH-000028,0.06850678748280553
ACH-000030,0.09176509758249746
ACH-000035,-0.1787099292034338
ACH-000036,-0.016640466562948437
ACH-000037,-0.0028536457265344573
ACH-000039,-0.08032705700848385
ACH-000040,0.0678343656770512
ACH-000041,-0.07418229645609531
ACH-000042,-0.09591143048491263
ACH-000045,0.09713051533678983
ACH-000047,0.06556247010924582
ACH-000052,0.05332254685049435
ACH-000053,-0.017142129744260583
ACH-000054,0.10111481424287948
ACH-000055,-0.03069566488182783
ACH-000060,-0.06909945258408741
ACH-000067,0.08934367710087754
ACH-000070,-0.05277116472141581
ACH-000075,0.0840176733624762
ACH-000078,0.009822921562512668
ACH-000082,-0.013202210782851213
ACH-000085,-0.09772422461174844
ACH-000086,0.02152669380896674
ACH-000087,0.0541803225284725
ACH-000092,-0.009680913551822507
ACH-000095,0.043616498629690977
ACH-000097,0.10300398486303908
ACH-000098,-0.028520876333469707
ACH-000099,-0.14684469045624526
ACH-000108,-0.04992127319781193
ACH-000113,0.01292704703802107
ACH-000116,0.13681398410814416
ACH-000118,0.02576317987804436
ACH-000120,0.05356655627668853
ACH-000123,0.03855272551732941
ACH-000127,0.07833696755367124
ACH-000128,-0.017407333644864874
ACH-000132,0.017692733806883864
ACH-000133,0.1820753277090823
ACH-000137,-0.007850188191675806
ACH-000138,0.09550383565299787
ACH-000142,0.06505118669823898
ACH-000143,-0.10819338985907796
ACH-000146,0.11557166949314683
ACH-000148,0.05219127298648706
ACH-000150,0.047963172690463934
ACH-000152,0.07324159846629849
ACH-000153,0.10583609162122724
ACH-000159,0.023448530892788144
ACH-000160,-0.008635402236996735
ACH-000163,0.049069342007118114
ACH-000167,-0.3615856572776011
ACH-000168,-0.2973499132928832
ACH-000169,0.09196141910020544
ACH-000178,0.01986744656086244
ACH-000183,0.02466696944015135
ACH-000188,0.2339557789297173
ACH-000189,0.0537752546338644
ACH-000190,-0.03002741391747025
ACH-000198,0.013187861546278571
ACH-000203,-0.13075138868258995
ACH-000204,-0.0013741405184822485
ACH-000206,0.050207838176122274
ACH-000207,0.12219480220093187
ACH-000208,0.005695439565709626
ACH-000210,-0.03903403406137337
ACH-000211,-0.0013475200585752085
ACH-000215,0.055434656453817135
ACH-000221,0.1048867699432433
ACH-000222,0.07317494706526102
ACH-000223,-0.14722756621196936
ACH-000226,0.006089720484463665
ACH-000227,-0.017052205645605226
ACH-000228,-0.2430150340055305
ACH-000231,0.1083031789759726
ACH-000232,-0.07570408545002309
ACH-000233,0.03031497128491688
ACH-000234,0.029506783023958483
ACH-000235,0.02753417904672854
ACH-000237,0.022480563982349332
ACH-000238,-0.05752642523929453
ACH-000242,0.4344452760586097
ACH-000243,0.07765341692444082
ACH-000244,-0.06631313127448946
ACH-000246,-0.0385943271508672
ACH-000248,0.1905324631131312
ACH-000250,0.004128258654477835
ACH-000251,0.14543420860704193
ACH-000252,0.08997343880835205
ACH-000253,0.09007818818667172
ACH-000255,0.035962997031266916
