,VPS72 (6944)
ACH-000004,-0.5333253052076851
ACH-000005,-0.002496338509106461
ACH-000007,-0.3723277808642992
ACH-000009,-0.4920088061116984
ACH-000011,-0.2958283650297172
ACH-000012,-0.3255426075662945
ACH-000013,-0.4582372148279846
ACH-000014,-0.3996605031072966
ACH-000015,-0.4716206518309424
ACH-000017,-0.24679935280653825
ACH-000018,-0.5559243606646199
ACH-000019,-0.5605612809032595
ACH-000021,-0.3724516090600713
ACH-000022,-0.2797734121356878
ACH-000025,-0.42707190432525904
ACH-000028,-0.2185291720400927
ACH-000030,-0.3741208270276154
ACH-000035,-0.4959414672635761
ACH-000036,-0.4685334934164678
ACH-000037,-0.4015485668600397
ACH-000039,-0.4821135436484222
ACH-000040,-0.5390617435390159
ACH-000041,-0.32218519211621305
ACH-000042,-0.4732470199485679
ACH-000045,-0.44641541748059416
ACH-000047,-0.2863563391659563
ACH-000052,-0.6488415463358063
ACH-000053,-0.32111513921830404
ACH-000054,-0.375685466442218
ACH-000055,-0.4275164887394916
ACH-000060,-0.5515703061835616
ACH-000067,-0.5227081484521221
ACH-000070,-0.42627355473490336
ACH-000075,-0.3365306399244759
ACH-000078,-0.2474296582435532
ACH-000082,-0.30252285268579865
ACH-000085,-0.2386149008363392
ACH-000086,-0.4268825857666984
ACH-000087,-0.2664286954812413
ACH-000092,-0.5525207705708983
ACH-000095,-0.35458104341656044
ACH-000097,-0.4140972656669241
ACH-000098,-0.6384151445575261
ACH-000099,-0.273479175549269
ACH-000108,-0.5895962009702677
ACH-000113,-0.5349827608951706
ACH-000116,-0.4146439690976113
ACH-000118,-0.5273726867936587
ACH-000120,-0.5471745060371406
ACH-000123,-0.5466260266138472
ACH-000127,-0.4258462498932497
ACH-000128,-0.4456661786044605
ACH-000132,-0.4775864214086366
ACH-000133,-0.5104896304711123
ACH-000137,-0.4474804486122868
ACH-000138,-0.2634126884453904
ACH-000142,-0.4881555672145037
ACH-000143,-0.6113954147291504
ACH-000146,-0.3047753806071821
ACH-000148,-0.3763727156462221
ACH-000150,-0.4529773633592183
ACH-000152,-0.4746269785016656
ACH-000153,-0.6331388827062998
ACH-000159,-0.4487938986994641
ACH-000160,-0.148910551458365
