,EMR1 (2015)
ACH-000004,-0.18357691330362627
ACH-000005,0.046296293852701474
ACH-000007,-0.12692207855013812
ACH-000009,-0.0685729762451813
ACH-000011,0.0377378094968153
ACH-000012,-0.17484583612212962
ACH-000013,-0.12041586992705887
ACH-000014,-0.04686823991261292
ACH-000015,-0.06518198883272992
ACH-000017,-0.2251795952402916
ACH-000018,-0.12875035229393614
ACH-000019,-0.1842999190526692
ACH-000021,-0.14097311418247954
ACH-000022,-0.06521403984071303
ACH-000025,-0.16273549321931655
ACH-000028,-0.13319806000798787
ACH-000030,-0.09234621028291044
ACH-000035,-0.06696475062752504
ACH-000036,0.02009313574496491
ACH-000037,-0.04069016099504527
ACH-000039,-0.04842060750219236
ACH-000040,-0.06393042427152623
ACH-000041,-0.08235320655521243
ACH-000042,0.021843586659768755
ACH-000045,0.017353723500157472
ACH-000047,-0.12970170388931984
ACH-000052,-0.15741478013359828
ACH-000053,-0.06443302570800345
ACH-000054,-0.011726806979665
ACH-000055,-0.09638916150809157
ACH-000060,-0.04118261115890562
ACH-000067,-0.1252065889828596
ACH-000070,-0.05677340563392703
ACH-000075,-0.05933161817923027
ACH-000078,-0.16755811737397092
ACH-000082,-0.0631335591538639
ACH-000085,-0.11963434267377625
ACH-000086,-0.12832146794342414
ACH-000087,0.1253095108489022
ACH-000092,-0.059935586688038577
ACH-000095,-0.08669329870180409
ACH-000097,-0.038292845843432385
ACH-000098,-0.15764750237457142
ACH-000099,-0.007914185447387673
ACH-000108,-0.08291078780375563
ACH-000113,-0.11844879854768693
ACH-000116,0.03627683584276965
ACH-000118,0.02058847203658782
ACH-000120,0.18896056508647271
ACH-000123,-0.09599908102574498
ACH-000127,-0.22514030872609286
ACH-000128,-0.1307967062733544
ACH-000132,0.0253885963207566
ACH-000133,-0.015008678985254003
ACH-000137,0.009950596474194806
ACH-000138,0.030079877580948187
ACH-000142,-0.21836927638246792
ACH-000143,-0.08005584290283158
ACH-000146,-0.12618191142656127
ACH-000148,0.009506452050340166
ACH-000150,0.05943822889875744
ACH-000152,-0.0652729219621928
ACH-000153,-0.2822104953995528
ACH-000159,-0.0656463594003285
ACH-000160,-0.05751914795257097
ACH-000163,-0.09097620584045596
ACH-000167,-0.015772723093243936
ACH-000168,0.11738010670553227
ACH-000169,-0.01707823668241008
ACH-000178,-0.12331302986102445
ACH-000183,-0.08612042737833353
ACH-000188,-0.2679962383420476
ACH-000189,0.04209324968936845
ACH-000190,-0.033686919763920006
ACH-000198,-0.05449037639379418
ACH-000203,0.2233166634833353
ACH-000204,-0.2380132501993387
ACH-000206,-0.1672017801650384
ACH-000207,0.06532389381808397
ACH-000208,-0.029016588772114507
ACH-000210,-0.03779074867915845
ACH-000211,-0.09188203490443683
ACH-000215,-0.02545098718678145
ACH-000221,-0.01483660690206221
ACH-000222,0.03990971717125697
ACH-000223,-0.06554117354871525
ACH-000226,-0.1438652090736902
ACH-000227,-0.016789410838142525
ACH-000228,-0.09682687808393192
ACH-000231,-0.03771401709482948
ACH-000232,-0.0449693604687104
ACH-000233,-0.05456659284284115
ACH-000234,-0.007910611476341858
ACH-000235,-0.006075793803095489
ACH-000237,-0.18418772523719407
ACH-000238,0.00929881529284569
ACH-000242,-0.11124420199014934
ACH-000243,-0.13723957757277536
ACH-000244,0.003039209898041072
ACH-000246,-0.002581964588528299
ACH-000248,-0.1114469697892892
ACH-000250,-0.12460799951724973
ACH-000251,-0.2336393314600877
ACH-000252,0.012878433273149236
ACH-000253,-0.10184343960513847
ACH-000255,0.02449060276880964
ACH-000256,0.1726354895540521
ACH-000257,0.006153317875480682
ACH-000258,-0.14716879394932594
ACH-000259,0.025977682115503803
ACH-000260,-0.11884621731649808
ACH-000261,-0.07653111806423495
ACH-000262,0.2012912275003764
ACH-000263,-0.07841840155764238
ACH-000264,-0.03357892035679617
ACH-000265,0.07695259753388299
ACH-000266,-0.0548340870564249
ACH-000272,-0.09066089735780733
ACH-000274,-0.09739033994124408
ACH-000277,-0.024511888881562874
ACH-000278,-0.08267276835506393
ACH-000279,0.0010087524172418306
ACH-000280,-0.08459605923357552
ACH-000281,0.07561256816725268
ACH-000288,0.09847074062292502
ACH-000291,-0.1086400326121184
ACH-000293,-0.03492198749317728
ACH-000294,-0.060146890575971376
ACH-000295,0.04177037181062043
ACH-000296,0.017370350904170353
ACH-000302,-0.15668060351626314
ACH-000304,-0.0483204862659607
ACH-000307,-0.026270913908329557
ACH-000308,-0.11375099198074287
ACH-000310,-0.07747737159808826
ACH-000311,0.006805852328455683
ACH-000312,-0.052066873687913316
ACH-000315,-0.1448202274197461
ACH-000316,0.04127668882090086
ACH-000317,-0.0778773271798172
ACH-000318,-0.0946632156082349
ACH-000319,-0.19430624657998674
ACH-000320,-0.10689686155290216
ACH-000322,0.1888295556562453
ACH-000323,-0.15898703113817902
ACH-000324,-0.07440607722543809
ACH-000329,-0.051658179625956605
ACH-000330,-0.008225018804733123
ACH-000331,-0.19727489979303894
ACH-000332,-0.041123391681455776
ACH-000334,-0.12705819055688686
ACH-000335,-0.03211497355360317
ACH-000336,-0.1414092005421306
ACH-000337,-0.05066541659951336
ACH-000338,0.25494840251775835
ACH-000339,-0.06965723759789809
ACH-000341,-0.17719507839619766
ACH-000348,-0.08381300427355602
ACH-000350,0.024462248461048688
ACH-000352,-0.04423489935461228
ACH-000356,0.006258632236423794
ACH-000361,-0.07320558197988605
ACH-000362,-0.1432627477352162
ACH-000363,-0.20037424698664266
ACH-000364,-0.04056237623939748
ACH-000365,-0.11324907280486693
ACH-000366,0.02535374799163569
ACH-000368,-0.1704365324285828
ACH-000374,-0.08043538897417381
ACH-000375,-0.058990181952804026
ACH-000376,0.1442837619841571
ACH-000381,0.050618676785355664
ACH-000383,-0.08774757782407794
ACH-000387,-0.05766522326058322
ACH-000389,-0.11411336886307695
ACH-000390,-0.10739002270264024
ACH-000393,-0.13944471150622534
ACH-000395,0.13232479729649382
ACH-000396,-0.2648808792229223
ACH-000397,-0.01069856898243535
ACH-000401,-0.06780949383834914
ACH-000402,0.016521522747319325
ACH-000403,-0.0889466055701997
ACH-000404,0.03977098696787965
ACH-000406,-0.02284179641420574
ACH-000407,-0.0561410280838682
ACH-000408,-0.029945670461636983
ACH-000410,-0.11998315462118055
ACH-000411,-0.10109879108472354
ACH-000414,0.06720297274208921
ACH-000415,-0.023121077318721813
ACH-000416,-0.07110021327129977
ACH-000420,-0.22959778829253036
ACH-000421,0.021736659389258915
ACH-000424,-0.2777739308703492
ACH-000425,-0.06734421679857043
ACH-000426,-0.1869873871162575
ACH-000427,-0.10604807325284356
ACH-000433,-0.3335089294334951
ACH-000435,-0.053491453738046264
ACH-000436,0.003005390263142393
ACH-000444,-0.020899498710130016
ACH-000445,-0.14605508097366862
ACH-000448,-0.10879093603276298
ACH-000450,-0.1786852844960673
ACH-000452,-0.08015208194594269
ACH-000454,-0.0017294398674576818
ACH-000458,-0.1608074157620834
ACH-000459,-0.15207883008484566
ACH-000460,-0.07136100725619046
ACH-000461,-0.048231276839335965
ACH-000463,-0.027914059307438014
ACH-000464,0.06939268667669078
ACH-000466,-0.121235466380594
ACH-000467,-0.06810506817265867
ACH-000468,-0.07770935459409598
ACH-000469,-0.041229082560440826
ACH-000470,0.0671542109771298
ACH-000471,-0.04879906688507135
ACH-000472,-0.06971723423953012
ACH-000473,0.03828285054013299
ACH-000475,0.05601917601813148
ACH-000476,0.10595431030207242
ACH-000477,0.005588194419592714
ACH-000479,0.10462759658518796
ACH-000480,-0.029109426486664668
ACH-000481,-0.024003037643129204
ACH-000483,-0.048149047359602765
ACH-000484,0.03613234681262805
ACH-000485,-0.1489839581107562
ACH-000486,-0.07808233407341056
ACH-000487,0.0670922586860125
ACH-000488,-0.19972799149952936
ACH-000490,-0.0485254776415561
ACH-000491,0.031631632217407966
ACH-000495,-0.12202724965386745
ACH-000496,0.09879719638296204
ACH-000499,-0.09321044515379567
ACH-000500,0.2580929210643952
ACH-000502,-0.09478792809190076
ACH-000503,0.0693294761168139
ACH-000505,-0.20649807023612948
ACH-000507,-0.15069033660981446
ACH-000510,-0.08249002582780958
ACH-000511,-0.09082833483752407
ACH-000512,0.0071165793481803965
ACH-000516,-0.17084641849710694
ACH-000517,-0.05090271895624468
ACH-000518,-0.0007145432622662816
ACH-000520,0.1085439639327106
ACH-000521,-0.049967737514893015
ACH-000522,-0.16164764875951268
ACH-000524,-0.050880978855296695
ACH-000527,-0.08036403379017708
ACH-000528,-0.04752001259454537
ACH-000537,-0.01193649052299001
ACH-000541,0.15731298765391472
ACH-000542,0.02574455211626301
ACH-000544,-0.028590145348829605
ACH-000545,-0.09289955147167557
ACH-000547,-0.11511417013205873
ACH-000548,-0.16912173750007908
ACH-000549,-0.10024075691972596
ACH-000550,-0.013590812067136018
ACH-000552,-0.00394410665624824
ACH-000556,-0.17314137119347836
ACH-000557,-0.10890127676596896
ACH-000569,0.037956648865338
ACH-000570,-0.011873466758169277
ACH-000571,-0.04890203367768985
ACH-000573,-0.1426049864943987
ACH-000576,-0.16901501131683766
ACH-000579,0.1182531247201961
ACH-000580,0.05843788008529671
ACH-000584,-0.07373479049776285
ACH-000585,-0.2233206998088791
ACH-000588,0.04223235302232321
ACH-000589,-0.04702321453859905
ACH-000591,-0.06044703958118939
ACH-000593,-0.07044210398524488
ACH-000600,-0.11627169996892395
ACH-000601,-0.061956912118611686
ACH-000605,-0.13142342634302406
ACH-000606,-0.13974672514663675
ACH-000608,-0.09242303545147164
