,CDC20B (166979)
ACH-000460,-0.04643882520036633
ACH-000461,-0.22138939885346445
ACH-000463,-0.10100528426106807
ACH-000464,-0.3199229361512677
ACH-000466,-0.16651525717432902
ACH-000467,-0.13356531366799426
ACH-000468,-0.1463561315402219
ACH-000469,-0.08178070075337905
ACH-000470,-0.1087006657093854
ACH-000471,-0.05814308632068944
ACH-000472,-0.08062856212852143
ACH-000473,-0.01227717361756708
ACH-000475,-0.14791130286144485
ACH-000476,-0.1777103056471718
ACH-000477,-0.0601271339519425
ACH-000479,-0.1441099305355952
ACH-000480,-0.22378229371044406
ACH-000481,-0.19902881119802196
ACH-000483,-0.02851650047126744
ACH-000484,-0.15909473977454586
ACH-000485,-0.20255814421228602
ACH-000486,-0.1483361370511534
ACH-000487,-0.0622748290103959
ACH-000488,-0.19281809134547634
ACH-000490,-0.15377358559504808
ACH-000491,-0.2226601783530995
ACH-000495,-0.022912095190885558
ACH-000496,0.04930248164423205
ACH-000499,-0.09891442038446653
ACH-000500,0.2727672581302427
ACH-000502,-0.15584478826371922
ACH-000503,-0.1549777102475953
ACH-000505,-0.1799392453207434
ACH-000507,-0.07195960183519233
ACH-000510,-0.199631993391873
ACH-000511,-0.03650005104826425
ACH-000512,-0.14088563637380924
ACH-000516,-0.16361434281138518
ACH-000517,-0.1694900632453886
ACH-000518,-0.2789230587562177
ACH-000520,-0.1740644312133376
ACH-000521,-0.02719798513820559
ACH-000522,-0.06275172557745051
ACH-000524,-0.14222497667642972
ACH-000527,-0.09866063756998064
ACH-000528,-0.16758890822608846
ACH-000537,-0.03398440175440853
ACH-000541,0.1515565506338316
ACH-000542,-0.14774915206982467
ACH-000544,-0.0683372064210959
ACH-000545,-0.2856838508634919
ACH-000547,-0.17740923822383015
ACH-000548,-0.15668222598030926
ACH-000549,-0.20783247736852836
ACH-000550,-0.06969984719565199
ACH-000552,-0.21126200901112235
ACH-000556,-0.1834573832950561
ACH-000557,-0.18003507233049762
ACH-000569,-0.2886289694100276
ACH-000570,-0.14913338354345385
ACH-000571,-0.15168808531013608
ACH-000573,-0.15373252638261858
ACH-000576,-0.1391355844028013
ACH-000579,-0.16207257668229647
ACH-000580,-0.02049346140402017
ACH-000584,-0.14564540185312227
ACH-000585,-0.17747028362631728
ACH-000588,-0.2695754835089052
ACH-000589,-0.2268758854380959
ACH-000591,-0.15473744210294035
ACH-000593,-0.2441424607014052
ACH-000600,-0.026203165739190477
ACH-000601,-0.11463412379484765
ACH-000605,-0.0017597248747757796
ACH-000606,-0.2843959942663513
ACH-000608,-0.06512294961331569
ACH-000614,-0.2766094762373513
ACH-000616,-0.20939684406778936
ACH-000618,-0.06110998113784213
ACH-000619,-0.17551681426522922
ACH-000620,-0.15693564695798562
ACH-000621,-0.10952466399592156
ACH-000622,-0.24889686177321704
ACH-000623,-0.13978831116609516
ACH-000624,-0.16423589764022314
ACH-000627,-0.2855487795404028
ACH-000630,-0.2881877437892852
ACH-000631,-0.15614268097456882
ACH-000632,-0.13785671379980982
ACH-000633,0.026176503868730387
ACH-000637,-0.2181995159705088
ACH-000638,-0.13653582464679476
ACH-000646,-0.06167879962039253
ACH-000647,-0.15348905322049214
ACH-000648,-0.2339367598383336
ACH-000649,-0.18236750144783606
ACH-000651,-0.08462209212898704
ACH-000652,-0.17138112915600565
ACH-000653,0.005792575715104361
ACH-000657,-0.09597754606181352
ACH-000658,-0.0802135807278912
ACH-000661,-0.20520485887025652
ACH-000662,-0.015808449036131583
ACH-000663,-0.052554672221396835
ACH-000665,-0.2010449812955991
ACH-000671,-0.3719595885016136
ACH-000672,-0.26160310685273064
ACH-000673,-0.21785373983634904
ACH-000676,-0.0895353033679068
ACH-000677,-0.2822299855002962
ACH-000681,-0.012707931221012108
ACH-000683,-0.2069729896193736
ACH-000684,-0.1504856449867322
ACH-000688,-0.4437766824535211
ACH-000693,-0.15133173758082388
ACH-000694,-0.1338500309271302
ACH-000695,-0.3334531734074085
ACH-000696,-0.18863935336922416
ACH-000697,-0.07945496137651425
ACH-000699,-0.19326806953843625
ACH-000701,0.05363315227761418
ACH-000706,-0.18067214028889614
ACH-000711,-0.2324013074036196
ACH-000713,-0.12174892403461975
ACH-000714,-0.07288167819460109
ACH-000718,-0.16214926544469307
ACH-000720,-0.1110827377482494
ACH-000721,-0.20067720389064528
ACH-000724,-0.11180791332618197
ACH-000725,-0.07504278998075202
ACH-000732,-0.19980664536100334
ACH-000734,-0.2130790273676266
ACH-000735,-0.1919650483991201
ACH-000736,-0.09834771569571284
ACH-000738,-0.19761180313102333
ACH-000746,-0.2221381901297171
ACH-000747,-0.118273676569921
ACH-000748,-0.101989221680599
ACH-000753,-0.10094791047720833
ACH-000756,-0.1687773800213919
ACH-000757,-0.16842907792203105
ACH-000758,-0.009427991402173515
ACH-000760,-0.08534409074555907
ACH-000762,-0.09131216515742993
ACH-000763,-0.2705096851008433
ACH-000764,-0.17899816039673286
ACH-000765,-0.1451880375517302
ACH-000766,-0.3338281474767247
ACH-000767,-0.19788539272723304
ACH-000768,-0.18016577755091348
ACH-000769,-0.23774327642012544
ACH-000770,-0.2258395815148861
ACH-000771,-0.15987486364297418
ACH-000773,-0.13088608625722567
ACH-000776,-0.1645752974433886
ACH-000777,-0.09136491895948104
ACH-000778,-0.017774176136330838
ACH-000781,-0.16649610436050666
ACH-000782,-0.14256943102809205
ACH-000783,-0.12656024588270512
ACH-000784,-0.16058152011921262
ACH-000785,-0.2149432028838911
ACH-000787,-0.21072016074740246
ACH-000788,-0.1226248925391534
ACH-000791,-0.10360815729670436
ACH-000792,-0.16253140449943546
ACH-000794,-0.1241923494278627
ACH-000796,-0.17196118847174746
ACH-000798,-0.04643393837492829
ACH-000799,-0.1393166048017744
ACH-000800,-0.2516985351382169
ACH-000802,-0.3342560553517659
ACH-000804,-0.4204010676271625
ACH-000805,-0.2470307563774081
ACH-000809,-0.1046803773918574
ACH-000810,-0.21328426164574374
ACH-000811,-0.28471661950222155
ACH-000817,-0.08053707223525923
ACH-000819,-0.10419222583708074
ACH-000820,0.11867191031253875
ACH-000821,-0.08827265103558375
ACH-000822,-0.1113832810220502
ACH-000823,-0.14797842133333405
ACH-000824,-0.14187875180769965
ACH-000827,-0.09171603071598876
ACH-000829,-0.10480600157076653
ACH-000831,-0.06383418098617638
ACH-000832,-0.16415195328598786
ACH-000833,-0.03965272307572965
ACH-000834,-0.17787190286808593
ACH-000835,-0.07292366865392673
ACH-000836,-0.061484072023430335
ACH-000837,-0.0872372929978188
ACH-000838,0.025358583356066642
ACH-000839,-0.3202251907243045
ACH-000840,-0.03716859164942756
ACH-000841,-0.10457582514055784
ACH-000843,-0.1290606912562475
ACH-000846,-0.12112653179462905
ACH-000847,-0.1467628604379756
ACH-000848,-0.08586850501277146
ACH-000849,-0.04320984943107923
ACH-000851,-0.14442404692174746
ACH-000855,-0.1816757752417176
ACH-000856,-0.19787439156195252
ACH-000858,-0.005362595435301321
ACH-000859,-0.21270159620439452
ACH-000861,-0.1940806977638617
ACH-000862,-0.15641440420196506
ACH-000865,-0.11570281144996375
ACH-000866,-0.1495369533578393
ACH-000867,-0.15441116224499113
ACH-000869,-0.20406306489204454
ACH-000872,-0.1985693543895044
ACH-000873,-0.24545709307054064
ACH-000876,-0.10098795889298698
ACH-000878,-0.18233795417941254
ACH-000880,-0.10387518099996516
ACH-000881,-0.023417140599211676
ACH-000882,-0.036467945892715535
ACH-000884,-0.27323736538928045
ACH-000885,-0.018081659176198427
ACH-000887,-0.23360738138248555
ACH-000889,-0.03095927947422062
ACH-000896,-0.1442475681535218
ACH-000898,-0.2276089515362464
ACH-000900,-0.198749187110476
ACH-000901,-0.22159771924198304
ACH-000905,-0.1339108351996303
ACH-000906,-0.20816183200836166
ACH-000907,-0.1187527040830406
ACH-000910,-0.1876522782053692
ACH-000911,-0.18594245904075035
ACH-000912,-0.2127186711581504
ACH-000913,-0.24551394532305024
ACH-000915,-0.050841635824420174
ACH-000916,-0.08169664534948022
ACH-000917,-0.09830132071359238
ACH-000920,-0.1291502437016354
ACH-000921,-0.046153739819819566
ACH-000924,-0.20440335099056875
ACH-000926,-0.18009516639059375
ACH-000928,0.07384154133659537
ACH-000929,-0.08617418313898807
ACH-000932,-0.14511358549526734
ACH-000935,-0.1981034317430069
ACH-000936,-0.263049965723233
ACH-000937,-0.1144688856129022
ACH-000938,-0.000291525826884306
ACH-000939,-0.3835644092534776
ACH-000941,-0.03991831782612685
ACH-000943,-0.1562329871660986
ACH-000946,-0.20178229698794292
ACH-000947,-0.0911993149760539
ACH-000948,-0.2133522774667385
ACH-000950,-0.16024724091007686
ACH-000953,-0.08674275849662866
ACH-000954,0.048471129125472655
ACH-000957,-0.15896544014688546
ACH-000958,-0.12425963327062962
ACH-000960,-0.0432474314094294
ACH-000963,-0.2776042290118089
ACH-000968,-0.06473889336620968
ACH-000969,-0.19775186518826854
ACH-000972,-0.1265702112406597
ACH-000973,-0.20989894246047844
ACH-000974,-0.14501700771220505
ACH-000978,-0.20258200577712165
ACH-000984,-0.2433557154806573
ACH-000986,-0.22806721852760425
ACH-000988,-0.21567431033401907
ACH-000993,-0.04720861637130915
ACH-000994,-0.21300738294726815
ACH-000996,-0.2340056180672199
ACH-001001,-0.07539026242623467
ACH-001020,0.2271321688100636
ACH-001028,-0.20836029431225372
ACH-001031,-0.14215635831637605
ACH-001038,-0.17298854374140382
ACH-001048,-0.17641126227170828
ACH-001050,-0.32771031312675264
ACH-001053,-0.20960622915600952
ACH-001054,-0.21343572312995232
ACH-001061,-0.11755694462981192
ACH-001067,-0.15333374471211692
ACH-001075,-0.16124430856882402
ACH-001096,-0.0490849541072536
ACH-001111,-0.26046360234422633
ACH-001119,-0.3989124591972656
ACH-001128,-0.19206579054329426
ACH-001134,-0.1685336408952307
ACH-001151,-0.1857126774613272
ACH-001163,-0.1437734054040374
ACH-001164,-0.04711785338602139
ACH-001183,-0.013866199489721136
ACH-001192,-0.07312247453544038
ACH-001193,-0.06289774012423577
ACH-001196,-0.09769349954328828
ACH-001197,-0.3078601733144528
ACH-001205,-0.18418060754338886
ACH-001211,-0.10501653839328594
ACH-001212,0.002840714542365332
ACH-001228,-0.06667121915874527
ACH-001232,-0.2755894731430999
ACH-001239,-0.12341154262564
ACH-001270,-0.5437170562490081
ACH-001274,-0.1388933885755585
ACH-001275,-0.08958163451574683
ACH-001277,-0.19842161187126592
ACH-001278,-0.07826433427582327
ACH-001280,-0.15860901251239726
ACH-001283,-0.3338548432315569
ACH-001289,-0.14850077772444825
ACH-001300,-0.03402272568164864
ACH-001301,-0.2224575875353285
ACH-001302,-0.007763515700033399
ACH-001306,-0.17226570498718846
ACH-001318,-0.14747203631683115
ACH-001322,-0.17669240263105468
ACH-001328,-0.2979620431144303
ACH-001332,-0.03864777587701222
ACH-001336,-0.15724969655748255
ACH-001346,-0.2647720727511666
ACH-001353,-0.1461475919876347
ACH-001354,-0.14358196866861864
ACH-001367,-0.1201020369404257
ACH-001368,-0.2037960188566092
ACH-001374,0.06583205565787667
ACH-001377,-0.07418959461906356
ACH-001380,-0.15970168670219606
ACH-001391,-0.3446374112110832
ACH-001408,-0.14055995318039682
ACH-001430,-0.1181195715496425
ACH-001431,-0.22426192641233386
ACH-001450,-0.09044561978172908
ACH-001496,-0.2017774694550049
ACH-001500,-0.2667996370996669
ACH-001523,0.00608760577143792
ACH-001532,-0.13007311973291294
ACH-001550,-0.09676215405481116
ACH-001552,-0.2636145380894361
ACH-001554,-0.2320544887461937
ACH-001654,-0.1634940000785316
ACH-001735,-0.07119612737262926
ACH-001736,-0.09112667010932687
ACH-001737,-0.6773809088146673
ACH-001740,-0.3386329157799571
ACH-001745,-0.07227913930024611
ACH-001765,-0.1551022588940535
