,PRKRIR (5612)
ACH-000237,-0.6057040600278433
ACH-000238,-0.5700856415282108
ACH-000242,-0.4217874255553215
ACH-000243,-0.5278269901558007
ACH-000244,-0.3971355507450952
ACH-000246,-0.6091034075352771
ACH-000248,-0.5765987969107262
ACH-000250,-0.5921952319276751
ACH-000251,-0.4979556379717095
ACH-000252,-0.5062425203034666
ACH-000253,-0.6183529477123494
ACH-000255,-0.44364418728447386
ACH-000256,-0.3855988388555
ACH-000257,-0.4990014073480109
ACH-000258,-0.6864677662894713
ACH-000259,-0.5483523879366901
ACH-000260,-0.6349905800117173
ACH-000261,-0.5748677490352491
ACH-000262,-0.4938706403657898
ACH-000263,-0.4072470209627057
ACH-000264,-0.4749168816036708
ACH-000265,-0.5713482604099025
ACH-000266,-0.6459866488071763
ACH-000272,-0.39416221627965736
ACH-000274,-0.0627061422682513
ACH-000277,-0.6111414345729737
ACH-000278,-0.486614677818046
ACH-000279,-0.6352974787049929
ACH-000280,-0.4533147656028741
ACH-000281,-0.5152596273396822
ACH-000288,-0.4523668829550901
ACH-000291,-0.6676845257857023
ACH-000293,-0.6597151773365523
ACH-000294,-0.44719615830276416
ACH-000295,-0.4933233386055842
ACH-000296,-0.2819609012115253
ACH-000302,-0.1783599605797045
ACH-000304,-0.3775255806388726
ACH-000307,-0.6059548337240257
ACH-000308,-0.4087568470514422
ACH-000310,-0.42628110460233504
ACH-000311,-0.4980162040901605
ACH-000312,-0.6772170521313511
ACH-000315,-0.4041990329137544
ACH-000316,-0.9155863865832436
ACH-000317,-0.6383522095663053
ACH-000318,-0.4238767796107599
ACH-000319,-0.3037866728833291
ACH-000320,-0.5770974782752366
ACH-000322,-0.701225544484386
ACH-000323,-0.6219103246612819
ACH-000324,-0.3907751816593379
ACH-000329,-0.4860898022158816
ACH-000330,-0.4879023657989298
ACH-000331,-0.4391948194669297
ACH-000332,-0.3455011002330185
ACH-000334,-0.26378926382837936
ACH-000335,-0.5656377577856313
ACH-000336,-0.4766738909392837
ACH-000337,-0.61710266380394
ACH-000338,-0.5066631646326667
ACH-000339,-0.6533847304323013
ACH-000341,-0.2821178053070631
ACH-000348,-0.5214995556346538
ACH-000350,-0.28205457148682594
ACH-000352,-0.4606955290080363
ACH-000356,-0.3489139426114123
ACH-000361,-0.31761728157469266
ACH-000362,-0.3215765208920197
ACH-000363,-0.23835891631956815
ACH-000364,-0.4772743352066334
ACH-000365,-0.39978960191299695
ACH-000366,-0.4260857002760616
ACH-000368,-0.3676227642305697
ACH-000374,-0.6304018622132574
ACH-000375,-0.4918682995271732
ACH-000376,-0.6148549175440066
ACH-000381,-0.4391441513915793
ACH-000383,-0.3159908176097932
ACH-000387,-0.3947172916135855
ACH-000389,-0.6838995001741043
ACH-000390,-0.3297454352407361
ACH-000393,-0.4343757701203754
ACH-000395,-0.5166586327049224
ACH-000396,-0.5920866069073104
ACH-000397,-0.4877934927766384
ACH-000401,-0.6934005425940963
ACH-000402,-0.4846928146172654
ACH-000403,-0.4803116352701189
ACH-000404,-0.5827084093774979
ACH-000406,-0.5066807681771858
ACH-000407,-0.3880702130111677
ACH-000408,-0.5239161481150811
ACH-000410,-0.7532261369089336
ACH-000411,-0.4455954185191821
ACH-000414,-0.5033951142024081
ACH-000415,-0.5805438673388721
ACH-000416,-0.4718672934824818
ACH-000420,-0.4564216075371188
ACH-000421,-0.4302802402650488
ACH-000424,-0.4913543808903869
ACH-000425,-0.4568856520351272
ACH-000426,-0.5469376390409548
ACH-000427,-0.3672180088575964
ACH-000433,-0.5219131071162899
ACH-000435,-0.4612612577593824
ACH-000436,-0.2976383633832465
ACH-000444,-0.4802538217264381
ACH-000445,-0.5467811590205008
ACH-000448,-0.4945795100671592
ACH-000450,-0.7525903237816406
ACH-000452,-0.5751450802392751
ACH-000454,-0.656893705186197
ACH-000458,-0.3660985715681545
ACH-000459,-0.4983349535469093
ACH-000460,-0.4899663476936151
ACH-000461,-0.5055790906224537
ACH-000463,-0.5146455927989461
ACH-000464,-0.3797857579448845
ACH-000466,-0.37516630699331616
ACH-000467,-0.724331977471543
ACH-000468,-0.5072962798325684
ACH-000469,-0.5925284047333577
ACH-000470,-0.5158774729603605
ACH-000471,-0.3928629459455503
ACH-000472,-0.43370307855035584
ACH-000473,-0.6906622271887888
ACH-000475,-0.482766238685236
ACH-000476,-0.6022035775947587
ACH-000477,-0.5143354623642403
ACH-000479,-0.5072383403545071
ACH-000480,-0.9259027247884792
ACH-000481,-0.3674875403316829
ACH-000483,-0.3202669249876584
ACH-000484,-0.3774825928243376
ACH-000485,-0.4662708593924499
ACH-000486,-0.3653328262967237
ACH-000487,-0.5227263234975614
ACH-000488,-0.6724880314941473
ACH-000490,-0.5010985618216184
ACH-000491,-0.6580121033165315
ACH-000495,-0.4507045244257182
ACH-000496,-0.3036742517209289
ACH-000499,-0.7241006476656463
ACH-000500,-0.4400447844804235
ACH-000502,-0.3229947133928852
ACH-000503,-0.7489596879413186
ACH-000505,-0.7625001441439775
ACH-000507,-0.4285185981118386
ACH-000510,-0.5282880150624025
ACH-000511,-0.283134319583388
ACH-000512,-0.9281245267886888
ACH-000516,-0.4963639728796931
ACH-000517,-0.4512434092512773
ACH-000518,-0.4150496500300802
ACH-000520,-0.6034616375795141
ACH-000521,-0.4825526270046345
ACH-000522,-0.3045163830699745
ACH-000524,-0.2885735902910359
ACH-000527,-0.5310535203165643
ACH-000528,-0.4931715852203583
ACH-000537,-0.7612686355410786
ACH-000541,-0.11105276606288868
ACH-000542,-0.5399853174840538
ACH-000544,-0.7262091137240361
ACH-000545,-0.4769209893424212
ACH-000547,-0.2531221253975624
ACH-000548,-0.3728213298041643
ACH-000549,-0.6476843194197429
ACH-000550,-0.662227561372174
ACH-000552,-0.3520450346730618
ACH-000556,-0.25603259987010424
ACH-000557,-0.22260509080407406
ACH-000569,-0.4111090454950052
ACH-000570,-0.4565192979032986
ACH-000571,-0.4347367272828387
ACH-000573,-0.4860137275554378
ACH-000576,-0.6353400122031916
ACH-000579,-0.3521217135755156
ACH-000580,-0.5787100510646226
ACH-000584,-0.4558289555718774
ACH-000585,-0.3324535293160141
ACH-000588,-0.8295851505131584
ACH-000589,-0.4307552278480282
ACH-000591,-0.5715448951370439
ACH-000593,-0.44670183057092827
ACH-000600,-0.31414290617531515
ACH-000601,-0.49513834781081
ACH-000605,-0.3250963233387245
ACH-000606,-0.8749484352346044
ACH-000608,-0.44516020102020176
ACH-000614,-0.5382188804242134
ACH-000616,-0.4438795226839132
ACH-000618,-0.6218536602735584
ACH-000619,-0.5665889625040698
ACH-000620,-0.2394869009617799
ACH-000621,-0.5039641997071755
ACH-000622,-0.3619401543589226
ACH-000623,-0.5222375053340174
ACH-000624,-0.5753831153187358
ACH-000627,-0.4789598651735116
ACH-000630,-0.5954623874458194
ACH-000631,-0.5097180558299557
ACH-000632,-0.4982487357708375
ACH-000633,-0.4285948930885499
ACH-000637,-0.4517451813628411
ACH-000638,-0.2663050835152012
ACH-000646,-0.31276306491195577
ACH-000647,-0.4752030175352524
ACH-000648,-0.6008198254089562
ACH-000649,-0.540081425490798
ACH-000651,-0.2657832609761389
ACH-000652,-0.6052715549111646
ACH-000653,-0.2529473470452892
ACH-000657,-0.4656054969945506
ACH-000658,-0.4586749877847585
ACH-000661,-0.4923232124877319
ACH-000662,-0.4120752398364024
ACH-000663,-0.33332598680594155
ACH-000665,-0.4924643637465548
ACH-000671,-0.5442988277276422
ACH-000672,-0.6974178917585223
ACH-000673,-0.6954008726539344
ACH-000676,-0.7206496261379582
ACH-000677,-0.4554224818906273
ACH-000681,-0.4272920783892112
ACH-000683,-0.595059554037603
ACH-000684,-0.7455861147315459
ACH-000688,-0.4958815769661412
ACH-000693,-0.5011078770663089
ACH-000694,-0.7926094784190516
ACH-000695,-0.22306138482910812
ACH-000696,-0.5815420884615647
ACH-000697,-0.4721105101671071
ACH-000699,-0.4427798262224093
ACH-000701,-0.6323574527021097
ACH-000706,-0.5610683120950366
ACH-000711,-0.5058587370580803
ACH-000713,-0.6212112947757737
ACH-000714,-0.2455592371238965
ACH-000718,-0.3037547669435351
ACH-000720,-0.5863966503834496
ACH-000721,-0.17572473914694126
ACH-000724,-0.488262304705514
ACH-000725,-0.4879920407058839
ACH-000732,-0.5078541344547749
ACH-000734,-0.4721958561031
ACH-000735,-0.6235263953713693
ACH-000736,-0.4199884531291917
ACH-000738,-0.5095603430461068
ACH-000746,-0.2505120615867108
ACH-000747,-0.5618792513862658
ACH-000748,-0.7751502488952673
ACH-000753,-0.6107279855045857
ACH-000756,-0.6142700398588445
ACH-000757,-0.5312268849713124
ACH-000758,-0.4354130373898423
ACH-000760,-0.7697212134085515
ACH-000762,-0.4703930986292223
ACH-000763,-0.4905172342618381
ACH-000764,-0.6765721550447821
ACH-000765,-0.7182374578674288
ACH-000766,-0.4130324537180596
ACH-000767,-0.5544238499237369
ACH-000768,-0.5689706349393827
ACH-000769,-0.4246615637509429
ACH-000770,-0.3946284658611267
ACH-000771,-0.6805738539342869
ACH-000773,-0.6609832449972558
ACH-000776,-0.2800851037606047
ACH-000777,-0.6936773596774201
ACH-000778,-0.6013193091413417
ACH-000781,-0.5029178464043367
ACH-000782,-0.5151988797278299
ACH-000783,-0.4641065674434634
ACH-000784,-0.4316862567514919
ACH-000785,-0.5881991053667905
ACH-000787,-0.580333510824079
ACH-000788,-0.7104556535449481
ACH-000791,-0.5100016076998238
ACH-000792,-0.6212297329516147
ACH-000794,-0.6550315978966295
ACH-000796,-0.5873142409743436
ACH-000798,-0.5723004308680263
ACH-000799,-0.5276924987305179
ACH-000800,-0.7685006772704102
ACH-000802,-0.6586883204978932
ACH-000804,-0.3861524811838061
ACH-000805,-0.5158590158605798
ACH-000809,-0.4500410279667788
ACH-000810,-0.4491559202502939
ACH-000811,-0.400441591763069
ACH-000817,-0.6287285910892367
ACH-000819,-0.6933387318225361
ACH-000820,-0.1398392251410588
ACH-000821,-0.4314440264088101
ACH-000822,-0.4624461722557259
ACH-000823,-0.3022833695374437
ACH-000824,-0.3017325173010796
ACH-000827,-0.4901867331397973
ACH-000829,-0.5063569862430133
ACH-000831,-0.5353913858823134
ACH-000832,-0.5676090548121702
ACH-000833,-0.3569836674736313
ACH-000834,-0.469507823962498
ACH-000835,-0.3897930949040214
ACH-000836,-0.4748897822046229
ACH-000837,-0.610142520342516
ACH-000838,-0.6956141277480707
ACH-000839,-0.6282467713191473
ACH-000840,-0.3613917907763738
ACH-000841,-0.4579522914750246
ACH-000843,-0.4917720346215272
ACH-000846,-0.45004394404880216
ACH-000847,-0.3506971139616915
ACH-000848,-0.7052779716916812
ACH-000849,-0.6103438201079019
ACH-000851,-0.7548779896642202
ACH-000855,-0.4626354009926757
ACH-000856,-0.5856236926113634
ACH-000858,-0.7008738437599004
ACH-000859,-0.6948146613776559
ACH-000861,-0.4098319429154029
ACH-000862,-0.3051220238788632
ACH-000865,-0.35770737819565707
ACH-000866,-0.4980792635475738
ACH-000867,-0.40610302511102747
ACH-000869,-0.6107401412814678
ACH-000872,-0.4588808432940516
ACH-000873,-0.43237613144150266
ACH-000876,-0.4077423042794357
ACH-000878,-0.5279826296030291
ACH-000880,-0.3730412171406228
ACH-000881,-0.3229654693350889
ACH-000882,-0.6149910606080737
ACH-000884,-0.5417215859494613
ACH-000885,-0.5230077179896496
ACH-000887,-0.5348056291483391
ACH-000889,-0.562135195140408
ACH-000896,-0.4594641228209837
ACH-000898,-0.1111723032704924
ACH-000900,-0.6241044459258206
ACH-000901,-0.6276191258881144
ACH-000905,-0.3767305150413915
ACH-000906,-0.2130316662212832
ACH-000907,-0.5717695159745179
ACH-000910,-0.3603716421092822
ACH-000911,-0.5390924435579569
ACH-000912,-0.6677525386860219
ACH-000913,-0.4757501146249661
ACH-000915,-0.7047263235757067
ACH-000916,-0.701440874160698
ACH-000917,-0.4324459327077624
ACH-000920,-0.429117292862589
ACH-000921,-0.38264382745744746
ACH-000924,-0.6620139191574879
ACH-000926,-0.42695064895929213
ACH-000928,-0.6331334350589356
ACH-000929,-0.3853000012951006
ACH-000932,-0.5300085978702109
ACH-000935,-0.6007319452227603
ACH-000936,-0.2419594685108799
ACH-000937,-0.5649856665818088
ACH-000938,-0.33805752951540724
ACH-000939,-0.4440975994826986
ACH-000941,-0.2732300201442409
ACH-000943,-0.5011350864219728
ACH-000946,-0.23621234568512714
ACH-000947,-0.3908973199798908
ACH-000948,-0.6223852324916401
ACH-000950,-0.5449216336131316
ACH-000953,-0.22419281743642536
ACH-000954,-0.5180032158270206
ACH-000957,-0.7617455818404949
ACH-000958,-0.3319734779097469
ACH-000960,-0.3582181423691465
ACH-000963,-0.5563847673274382
ACH-000968,-0.7880157533685991
ACH-000969,-0.3942304417262017
ACH-000972,-0.34029281001463874
ACH-000973,-0.21914341476773466
ACH-000974,-0.25882027465597496
ACH-000978,-0.5235619538336352
ACH-000984,-0.3699292240055032
ACH-000986,-0.4489362888699439
ACH-000988,-0.4371711632359755
ACH-000993,-0.5225016372746191
ACH-000994,-0.4037402393785949
ACH-000996,-0.3403683662675365
ACH-001001,-0.3823377848822856
ACH-001020,-0.5696000260845229
ACH-001028,-0.2787785502509351
ACH-001031,-0.6008451856452603
ACH-001038,-0.6327464342963471
ACH-001048,-0.5047866679758651
ACH-001050,-0.37234375838213934
ACH-001053,-0.6561734778806574
ACH-001054,-0.6164019638730684
ACH-001061,-0.6652206826569936
ACH-001067,-0.28750662707614777
ACH-001075,-0.5595179079846873
ACH-001096,-0.5454808790199707
ACH-001111,-0.5509321098000718
ACH-001119,-0.6846526321127309
ACH-001128,-0.7206262291552165
ACH-001134,-0.3716293460223151
ACH-001151,-0.5317407139482947
ACH-001163,-0.5009900123500044
ACH-001164,-0.5943506208092781
ACH-001183,-0.4443388554423718
ACH-001192,-0.5130713472060235
ACH-001193,-0.6406369791225555
ACH-001196,-0.4829169548692371
ACH-001197,-0.6405786618503412
ACH-001205,-0.5449717979843263
ACH-001211,-0.7366639925776681
ACH-001212,-0.6778512424901619
ACH-001228,-0.6080570166368355
ACH-001232,-0.6173724237174357
ACH-001239,-0.1789697531091953
ACH-001270,-0.2150024086304834
ACH-001274,-0.3922016220194287
ACH-001275,-0.4381335742096634
ACH-001277,-0.1239879146685846
ACH-001278,-0.9002165799080573
ACH-001280,-0.3839490323550033
ACH-001283,-0.4654335395164773
ACH-001289,-0.42662533403274544
ACH-001300,-0.5118712074124999
ACH-001301,-0.5277200733218192
ACH-001302,-0.6169763210811153
ACH-001306,-0.5087922942885648
ACH-001318,-0.5194831028485195
ACH-001322,-0.5039760204961854
ACH-001328,-0.7655232120841763
ACH-001332,-0.2683225446381307
ACH-001336,-0.4406473953899013
ACH-001346,-0.4644927094454611
ACH-001353,-0.3280245708690864
ACH-001354,-0.5049909638537352
ACH-001367,-1.27534605564316
ACH-001368,-0.4928110988179616
ACH-001374,-0.3565674422293642
ACH-001377,-0.6225971204424472
ACH-001380,-0.409185385446677
ACH-001391,-0.2772449357579964
ACH-001408,-0.5664030254444656
ACH-001430,-0.4913754543742052
ACH-001431,-0.5821011247691645
ACH-001450,-0.6918079570494288
ACH-001496,-0.5593171059939381
ACH-001500,-0.4487366509709251
ACH-001523,-0.6138300719888462
ACH-001532,-0.6099052229763178
ACH-001550,-0.6949175428142316
ACH-001552,-0.4683292870271482
ACH-001554,-0.507898173526195
ACH-001654,-0.4368905070374205
ACH-001735,-0.27793795497014445
ACH-001736,-0.6375036144231112
ACH-001737,0.2187864919151559
ACH-001740,-0.4331945740679615
ACH-001745,-0.3404250793924126
ACH-001765,-0.4571850580270498
