,NCL (4691)
ACH-000420,-0.4249979425842804
ACH-000421,-0.5594378287883571
ACH-000424,-0.6985820820414828
ACH-000425,-0.8535611607809497
ACH-000426,-0.6864775528005311
ACH-000427,-0.5585689210454704
ACH-000433,-0.8319622429175533
ACH-000435,-0.5304094288903912
ACH-000436,-0.5655626206294242
ACH-000444,-0.7450078811824226
ACH-000445,-0.8156146145126879
ACH-000448,-0.6179721763169396
ACH-000450,-0.4521173391615082
ACH-000452,-0.4690368844163294
ACH-000454,-0.5760203820886397
ACH-000458,-0.7437048584944274
ACH-000459,-0.5300375967092492
ACH-000460,-0.7939786837608944
ACH-000461,-0.4779687780003645
ACH-000463,-0.5824625434594454
ACH-000464,-0.6145371095726819
ACH-000466,-0.5135763351319415
ACH-000467,-0.7391639881117527
ACH-000468,-0.6035836777437971
ACH-000469,-0.7557037493082951
ACH-000470,-0.5559954509503549
ACH-000471,-0.6686269930000097
ACH-000472,-0.5043106294730518
ACH-000473,-0.5216185480941841
ACH-000475,-0.5575667211829204
ACH-000476,-0.4400838025810023
ACH-000477,-0.5245439790127846
ACH-000479,-0.7739483482808693
ACH-000480,-0.692433231681069
ACH-000481,-0.3773605642211156
ACH-000483,-0.7324864230353532
ACH-000484,-0.5187252882938039
ACH-000485,-0.7919812997433139
ACH-000486,-0.7525396541943755
ACH-000487,-0.4889234184939684
ACH-000488,-0.5512838635098254
ACH-000490,-0.5701348228446937
ACH-000491,-0.3668643042619653
ACH-000495,-1.1365280023794118
ACH-000496,-0.7367016467914872
ACH-000499,-0.5574542983378463
ACH-000500,-0.9223150275975012
ACH-000502,-0.6247888407019393
ACH-000503,-0.7767194078425115
ACH-000505,-0.5814111512154317
ACH-000507,-0.5674228203793913
ACH-000510,-0.6083085110700358
ACH-000511,-0.6817061949640498
ACH-000512,-0.6404897070536183
ACH-000516,-0.7062266245968887
ACH-000517,-0.5233616686505017
ACH-000518,-0.5317746769109096
ACH-000520,-0.6474427579017398
ACH-000521,-0.6434369407295153
ACH-000522,-0.5671275155006389
ACH-000524,-0.5645497194804432
ACH-000527,-0.5080765840948583
ACH-000528,-0.7327800145681214
ACH-000537,-0.6922599582005743
ACH-000541,-0.7313450797019438
ACH-000542,-0.8782416000432328
ACH-000544,-0.808276237856992
ACH-000545,-0.4884000245886606
ACH-000547,-0.7031086890119027
ACH-000548,-0.43445062963320175
ACH-000549,-0.7832008035278085
ACH-000550,-0.6308539482069346
ACH-000552,-0.4817017221372015
ACH-000556,-0.6309803264194042
ACH-000557,-0.3847004734783339
ACH-000569,-0.8228097558701737
ACH-000570,-0.8117014121263334
ACH-000571,-0.39321827773833
ACH-000573,-0.5115780504147605
ACH-000576,-0.5828788964911193
ACH-000579,-0.7242385851560623
ACH-000580,-0.9653467571008232
ACH-000584,-0.6189099138704802
ACH-000585,-0.7558561032901919
ACH-000588,-0.4795374432483712
ACH-000589,-0.7915849133885864
ACH-000591,-0.6862709969529386
ACH-000593,-0.6246471909538819
ACH-000600,-0.8885846955533621
ACH-000601,-0.7748565822920992
ACH-000605,-0.6261647655885257
ACH-000606,-0.819009532515469
ACH-000608,-0.5879862687804829
ACH-000614,-0.7208922782003168
ACH-000616,-0.33972765964598617
ACH-000618,-0.3809688779439687
ACH-000619,-0.4637045825587575
ACH-000620,-0.458761042061836
ACH-000621,-0.6487007387180094
ACH-000622,-0.5708257528744407
ACH-000623,-0.7759602922518808
ACH-000624,-0.7013953843305618
ACH-000627,-0.8048521532003047
ACH-000630,-0.5856990432427618
ACH-000631,-0.8970597450729505
ACH-000632,-0.4951086263058256
ACH-000633,-0.6008390823437559
ACH-000637,-0.5021201450769346
ACH-000638,-0.5542611725409979
ACH-000646,-0.5166848049306091
ACH-000647,-0.5350096798213378
ACH-000648,-0.8713306304355436
ACH-000649,-0.4987808405159631
ACH-000651,-0.3736736979483814
ACH-000652,-0.4249948501903617
ACH-000653,-0.6012289879565881
ACH-000657,-0.7504019003781812
ACH-000658,-0.4306602636213196
ACH-000661,-0.5950296287679491
ACH-000662,-0.5010177806011422
ACH-000663,-0.9701549489514314
ACH-000665,-0.506767179802121
ACH-000671,-0.4014805095466173
ACH-000672,-0.9125624485591496
ACH-000673,-0.6386200297561635
ACH-000676,-0.5462383311060149
ACH-000677,-0.613301796105822
ACH-000681,-0.6413295592672229
ACH-000683,-0.5582459362938984
ACH-000684,-0.7400740106058075
ACH-000688,-0.6142454530600079
ACH-000693,-0.6816612409924316
ACH-000694,-0.5511334171254232
ACH-000695,-0.7737193389042619
ACH-000696,-0.7963355849730509
ACH-000697,-0.5069829827932887
ACH-000699,-0.60179068599776
ACH-000701,-0.8255275600810776
ACH-000706,-0.6622057745573765
ACH-000711,-0.5141253880819342
ACH-000713,-0.551985641139592
ACH-000714,-0.5666782025749666
ACH-000718,-0.6701803092956246
ACH-000720,-0.6090831478905248
ACH-000721,-0.7950975164647777
ACH-000724,-0.6235272341231167
ACH-000725,-0.6612423281486899
ACH-000732,-0.5592329375932364
ACH-000734,-0.5819085477603902
ACH-000735,-0.7955558874325068
ACH-000736,-0.6773873594472134
ACH-000738,-0.6823502288851921
ACH-000746,-0.44857118158531095
ACH-000747,-0.5644724843328359
ACH-000748,-0.6883918243422886
ACH-000753,-0.4626835846229943
ACH-000756,-1.052139002854004
ACH-000757,-0.6328006682772597
ACH-000758,-0.4288381652060742
ACH-000760,-0.8632115595165025
ACH-000762,-0.8409165397519959
ACH-000763,-0.8260641833715953
ACH-000764,-0.5804404381629855
ACH-000765,-0.6493484589808637
ACH-000766,-0.6259832752929068
ACH-000767,-0.3824070117295996
ACH-000768,-0.6277542543655314
ACH-000769,-0.7573038301622287
ACH-000770,-0.7016862487978839
ACH-000771,-0.7524935354527875
ACH-000773,-0.5139116098178331
ACH-000776,-0.9400328735775898
ACH-000777,-0.7266848056039421
ACH-000778,-0.6023947058288869
ACH-000781,-0.6435965536010325
ACH-000782,-0.5534766532140997
ACH-000783,-0.8113108054040776
ACH-000784,-0.4507154807765756
ACH-000785,-0.5084818435727927
ACH-000787,-0.4200340620483488
ACH-000788,-0.6582767725918591
ACH-000791,-0.6820386076725597
ACH-000792,-0.558288430185687
ACH-000794,-0.8561840296388357
ACH-000796,-0.5014927212576163
ACH-000798,-0.7387799004556782
ACH-000799,-1.06944308825941
ACH-000800,-0.7565581022580866
ACH-000802,-0.4530050561422241
ACH-000804,-0.6708589133340223
ACH-000805,-0.7270783867052285
ACH-000809,-0.7130352386547429
ACH-000810,-0.9624008679929358
ACH-000811,-0.6262939318917861
ACH-000817,-0.7242967502337754
ACH-000819,-0.5772297039722744
ACH-000820,-0.9797311084256396
ACH-000821,-0.5024681586942611
ACH-000822,-0.599541199859033
ACH-000823,-0.6778349948821221
ACH-000824,-0.6691348595975122
ACH-000827,-0.8988793164050619
ACH-000829,-0.5440811923831393
ACH-000831,-0.6418893777914676
ACH-000832,-0.7625979361491944
ACH-000833,-0.4927578749701828
ACH-000834,-0.6599794544418921
ACH-000835,-0.6133971828062554
ACH-000836,-0.6873220771655106
ACH-000837,-0.6101206326192684
ACH-000838,-0.4531936325790231
ACH-000839,-0.5935791723078012
ACH-000840,-0.32528077516948034
ACH-000841,-0.4235518269668384
ACH-000843,-0.6569984194439913
ACH-000846,-0.4287379613435608
ACH-000847,-0.3920777847638761
ACH-000848,-0.6417168769180439
ACH-000849,-0.8706280491791263
ACH-000851,-0.5801232697686856
ACH-000855,-0.7737212719254364
ACH-000856,-0.7131871306368915
ACH-000858,-0.7286058807924641
ACH-000859,-0.6998576041528519
ACH-000861,-0.6855733880554933
ACH-000862,-0.5384187053854301
ACH-000865,-0.6988977737264227
ACH-000866,-0.5001272496807221
ACH-000867,-0.5184979829150647
ACH-000869,-0.6153214560546433
ACH-000872,-0.5832729634736703
ACH-000873,-0.6304028770685307
ACH-000876,-0.5413561902282911
ACH-000878,-0.339628961300714
ACH-000880,-0.46031781338100103
ACH-000881,-0.7868188019473149
ACH-000882,-0.7951193297475663
ACH-000884,-0.6890649218724859
ACH-000885,-0.5529616007550389
ACH-000887,-0.7431041702148554
ACH-000889,-0.6394188538325343
ACH-000896,-0.6660074658797649
ACH-000898,-0.6213868684877493
ACH-000900,-0.8120192225531933
ACH-000901,-0.6194714361139454
ACH-000905,-0.5648998916219097
ACH-000906,-0.7210565093740033
ACH-000907,-0.8434046076374708
ACH-000910,-0.7190357953888016
ACH-000911,-0.7161091302111396
ACH-000912,-0.7395349630397879
ACH-000913,-0.7096031122661446
ACH-000915,-0.4685722622798008
ACH-000916,-0.535295680864655
ACH-000917,-0.4165360695361097
ACH-000920,-0.4738007273366597
ACH-000921,-0.6797519812538975
ACH-000924,-0.827431936648855
ACH-000926,-0.6698798827426098
ACH-000928,-0.5603743274506299
ACH-000929,-0.725946968483379
ACH-000932,-0.4632116005113378
ACH-000935,-1.0784341510747693
ACH-000936,-0.5850738626185952
ACH-000937,-0.5081269963514141
ACH-000938,-0.6716150575857641
ACH-000939,-0.3594369881064225
ACH-000941,-0.5325015378949634
ACH-000943,-0.502573247750867
ACH-000946,-0.4735156876531838
ACH-000947,-0.5904804247300449
ACH-000948,-0.5285906028921817
ACH-000950,-0.3059457666275696
ACH-000953,-0.6572070456419999
ACH-000954,-0.7571456370478872
ACH-000957,-0.6046208521593629
ACH-000958,-0.6552602494861103
ACH-000960,-0.7205899643663757
ACH-000963,-0.8620644183933701
ACH-000968,-0.6394571851661199
ACH-000969,-0.4636283188810996
ACH-000972,-1.035518720620602
ACH-000973,-0.8532616998592254
ACH-000974,-0.5967145130215323
ACH-000978,-0.4794347176733279
ACH-000984,-0.6662409573265818
ACH-000986,-0.6913985451143998
ACH-000988,-0.5035875920916595
ACH-000993,-0.7638119776456973
ACH-000994,-0.5035539450013591
ACH-000996,-0.7148419241964518
ACH-001001,-0.6062406069767305
ACH-001020,-0.7891404031096247
ACH-001028,-0.9180808479081872
ACH-001031,-0.6503349252508724
ACH-001038,-0.3587043139853656
ACH-001048,-0.7183217505265336
ACH-001050,-0.643866594593143
ACH-001053,-0.5478569064479945
ACH-001054,-0.4864138090755008
ACH-001061,-0.7639229564613002
ACH-001067,-0.7869677431870309
ACH-001075,-0.6423596976193178
ACH-001096,-0.44625954852431376
ACH-001111,-0.48042123449962804
ACH-001119,-0.6399994876078713
ACH-001128,-0.9453695823966132
ACH-001134,-0.5921885635414541
ACH-001151,-0.6430724211730344
ACH-001163,-0.7234476039125387
ACH-001164,-0.9312146561678096
ACH-001183,-0.4358909394614092
ACH-001192,-0.4210411101761292
ACH-001193,-0.4859950325969188
ACH-001196,-0.408595147823171
ACH-001197,-0.8669517949024668
ACH-001205,-0.6502824322767083
ACH-001211,-0.7776232097099004
ACH-001212,-0.7315010272069447
ACH-001228,-0.5631763829894056
ACH-001232,-1.0729238757478623
ACH-001239,-0.6566099154532574
ACH-001270,-0.6343624046351224
ACH-001274,-1.3575991354527812
ACH-001275,-0.667885891487225
ACH-001277,-0.4675291534389569
ACH-001278,-0.6802126043707922
ACH-001280,-0.7556449946284695
ACH-001283,-0.5962967721682806
ACH-001289,-0.4911021947077676
ACH-001300,-0.4202289740469973
ACH-001301,-0.4233920182046165
ACH-001302,-0.4769841668043906
ACH-001306,-0.7647092460751089
ACH-001318,-0.5700160280978754
ACH-001322,-0.3726631992832468
ACH-001328,-0.617484113171773
ACH-001332,-0.7716760435309841
ACH-001336,-0.7209822419368426
ACH-001346,-0.4700331653455242
ACH-001353,-0.6390777596394179
ACH-001354,-0.4372552273137075
ACH-001367,-0.6977602209889819
ACH-001368,-0.5955179801572825
ACH-001374,-0.6217626889604935
ACH-001377,-0.5445719761422514
ACH-001380,-0.7587498168841026
ACH-001391,-0.6764160458241227
ACH-001408,-0.4873662579354404
ACH-001430,-0.515898990946322
ACH-001431,-0.4113088014005153
ACH-001450,-0.4474815022860812
ACH-001496,-0.3784872092873782
ACH-001500,-0.4014461670675432
ACH-001523,-0.7769677975392771
ACH-001532,-0.6664853827268841
ACH-001550,-0.626307459593241
ACH-001552,-0.5589303786074868
ACH-001554,-0.5698489433170733
ACH-001654,-0.6830271718306626
ACH-001735,-0.3299300411579416
ACH-001736,-0.5646138684881226
ACH-001737,-0.17515384471391227
ACH-001740,-0.786719102769906
ACH-001745,-0.5269638425914449
ACH-001765,-0.4996877155204968
