,LHX9 (56956)
ACH-000004,-0.024173736415403147
ACH-000005,0.05346809254630582
ACH-000007,-0.01500653676026925
ACH-000009,-0.02270199502032217
ACH-000011,0.11083205228208122
ACH-000012,0.04614280335421175
ACH-000013,-0.05428489307619196
ACH-000014,0.06312618990704805
ACH-000015,-0.03282299307661524
ACH-000017,0.05119793343015623
ACH-000018,-0.09233797138583756
ACH-000019,0.17345590618313098
ACH-000021,0.0932694859250944
ACH-000022,-0.036305638793508364
ACH-000025,-0.037137142339053235
ACH-000028,0.05725232623056022
ACH-000030,-0.013355912308693749
ACH-000035,-0.08284346081477932
ACH-000036,-0.01674957840661763
ACH-000037,-0.07566692640087515
ACH-000039,0.1311318309195941
ACH-000040,0.046305149638439895
ACH-000041,-0.12330496328655005
ACH-000042,0.03267903624844545
ACH-000045,0.01932366531337731
ACH-000047,0.06147611607835341
ACH-000052,-0.2114756873458972
ACH-000053,0.04772474590032922
ACH-000054,0.10213023405217302
ACH-000055,0.1496563409055096
ACH-000060,0.2080631804653948
ACH-000067,0.10604605232427626
ACH-000070,0.013559664395661449
ACH-000075,-0.04546340673243469
ACH-000078,0.11580882490303485
ACH-000082,0.06501074015299214
ACH-000085,-0.19138337706542388
ACH-000086,-0.07792682840444551
ACH-000087,0.261331566007531
ACH-000092,-0.0006353590385594676
ACH-000095,-0.060731720273849835
ACH-000097,0.010463516449977532
ACH-000098,0.01160062695443467
ACH-000099,0.02104117499168543
ACH-000108,0.09077080352987442
ACH-000113,0.03538969558558516
ACH-000116,-0.05661496482967888
ACH-000118,0.08025118862048998
ACH-000120,-0.144616259659207
ACH-000123,-0.04934478406057027
ACH-000127,0.02255773288126901
ACH-000128,-0.04260219059644041
ACH-000132,-0.06942624297581255
ACH-000133,-0.062458779266226665
ACH-000137,0.05412513325606569
ACH-000138,0.021008298520771008
ACH-000142,0.06049110093789335
ACH-000143,0.0008008188331430497
ACH-000146,0.07517964674185783
ACH-000148,0.07097553654357128
ACH-000150,0.09483546555959052
ACH-000152,0.12879250871804362
ACH-000153,0.07541237728961064
ACH-000159,0.01986651677666197
ACH-000160,-0.013542482824694986
ACH-000163,0.0984645297808764
ACH-000167,-0.11538829230832738
ACH-000168,-0.07173756661009517
ACH-000169,0.0990514540713097
ACH-000178,0.06134815956041069
ACH-000183,-0.04264889433202804
ACH-000188,-0.002590013664139832
ACH-000189,0.20430782957458365
ACH-000190,0.1381594091481851
ACH-000198,0.0755391493312626
ACH-000203,-0.3969541873481893
ACH-000204,-0.1645012068201399
ACH-000206,-0.058016473467141824
ACH-000207,-0.06217557278429357
ACH-000208,-0.01896587739863492
ACH-000210,-0.14587922949325047
ACH-000211,0.04883396099573591
ACH-000215,-0.02201546690436159
ACH-000221,0.03912973909563548
ACH-000222,0.06694263823238984
ACH-000223,0.007324027927135474
ACH-000226,0.055944165482428254
ACH-000227,-0.06416839706248596
ACH-000228,0.03061700225114255
ACH-000231,0.013607496167675169
ACH-000232,-0.05087707453063723
ACH-000233,-0.018383888882967298
ACH-000234,-0.06824044644132791
ACH-000235,-0.04872867713272477
ACH-000237,0.028957301359702387
ACH-000238,0.06963576004611853
ACH-000242,0.23817187073214485
ACH-000243,0.06778699113063981
ACH-000244,-0.055560454827983316
ACH-000246,0.05316105264302359
ACH-000248,0.09416747435042107
ACH-000250,-0.04751232908670815
ACH-000251,0.0318708473437435
ACH-000252,0.15882339854886182
ACH-000253,0.04547758192073476
ACH-000255,0.00205400794355302
ACH-000256,0.041757941026406266
ACH-000257,-0.015912733324089455
ACH-000258,-0.09347767057120718
ACH-000259,0.08537815512053051
ACH-000260,0.013967830912191942
ACH-000261,0.08128209117356744
ACH-000262,0.1028893366971652
ACH-000263,0.026236257630175872
ACH-000264,-0.08312000537700649
ACH-000265,0.09259926543127996
ACH-000266,-0.011305101025063245
ACH-000272,0.03638810090758677
ACH-000274,0.04249387153275234
ACH-000277,-0.07582261459157953
ACH-000278,0.057713506939157375
ACH-000279,0.07868620130511578
ACH-000280,-0.024932390442479482
ACH-000281,0.012896991189122492
ACH-000288,0.04330324028349804
ACH-000291,0.07293590253556748
ACH-000293,-0.00040100606700587896
ACH-000294,-0.052112603277929
ACH-000295,0.1425373807216388
ACH-000296,0.09818300764917527
ACH-000302,0.05935723420142839
ACH-000304,-0.00993078219461558
ACH-000307,0.040152008267525685
ACH-000308,0.060407468594879714
ACH-000310,-0.028545277148403488
ACH-000311,0.0414633416080554
ACH-000312,0.013266436569734905
ACH-000315,-0.08854677241703858
ACH-000316,0.12129048491321585
ACH-000317,-0.08744698788643059
ACH-000318,-0.01854967457690037
ACH-000319,0.04715184560969893
ACH-000320,-0.0235164546088478
ACH-000322,-0.010808597010933792
ACH-000323,0.0663971831124486
ACH-000324,0.010977650963084269
ACH-000329,-0.020007246377341897
ACH-000330,0.10486883788585863
ACH-000331,0.07914716914763344
ACH-000332,-0.06830585946108225
ACH-000334,0.13092636199494098
