,BLCAP (10904)
ACH-000004,0.15961314197037785
ACH-000005,-0.1515952015567766
ACH-000007,0.017717285413177502
ACH-000009,-0.14321739670773312
ACH-000011,-0.06717290133158113
ACH-000012,0.008979973118360933
ACH-000013,0.0051329993908143315
ACH-000014,-0.06346333920592738
ACH-000015,-0.05550701748492088
ACH-000017,-0.33048637021507965
ACH-000018,0.020633019715220743
ACH-000019,-0.08642161276226712
ACH-000021,-0.07777884176888246
ACH-000022,-0.06837117936671132
ACH-000025,-0.034272903298532824
ACH-000028,-0.061502185803208625
ACH-000030,0.008090270992196339
ACH-000035,0.007416573492727062
ACH-000036,-0.16679161422864985
ACH-000037,-0.11025389223822996
ACH-000039,-0.225804669802578
ACH-000040,-0.15469155081463049
ACH-000041,-0.14149378962213027
ACH-000042,-0.06555042840710143
ACH-000045,-0.11374504162238197
ACH-000047,-0.1218096848174025
ACH-000052,-0.020812180847488745
ACH-000053,-0.05454225855747084
ACH-000054,-0.1238051465621636
ACH-000055,-0.10882716707798623
ACH-000060,-0.07557209763827295
ACH-000067,-0.1341425810836994
ACH-000070,-0.051338981678064284
ACH-000075,-0.08031188021435735
ACH-000078,-0.21962326251409472
ACH-000082,-0.16356212554612912
ACH-000085,-0.2125751645420544
ACH-000086,-0.17141664406429852
ACH-000087,-0.27694411015860115
ACH-000092,-0.16598933238114086
ACH-000095,-0.2405973838004263
ACH-000097,-0.1457114672503742
ACH-000098,0.03968083042427966
ACH-000099,-0.2071095593350377
ACH-000108,-0.054788748831778665
ACH-000113,-0.13125949781565358
ACH-000116,-0.1484759409484506
ACH-000118,0.08055247274119018
ACH-000120,-0.0969220059747542
ACH-000123,-0.058403458892242764
ACH-000127,0.09934824490814316
ACH-000128,-0.16036680989195387
ACH-000132,-0.0767987662132265
ACH-000133,-0.18270966448969814
ACH-000137,-0.08430580533121658
ACH-000138,-0.02262684445482245
ACH-000142,-0.014946671671714257
ACH-000143,-0.21366078109093056
ACH-000146,-0.1552717470976945
ACH-000148,-0.14684580183463913
ACH-000150,-0.06988190698185373
ACH-000152,-0.030470538722311712
ACH-000153,-0.02721847864517915
ACH-000159,-0.11784580417749704
ACH-000160,-0.06800744918613673
ACH-000163,-0.14469199226736404
ACH-000167,0.0349159977276266
ACH-000168,-0.21307514963005333
ACH-000169,-0.0011517638140617628
ACH-000178,-0.020712294314448352
ACH-000183,-0.05856895574768775
ACH-000188,-0.003776301783602176
ACH-000189,0.00603159262066561
ACH-000190,-0.20668611696372768
ACH-000198,-0.17424025399144746
ACH-000203,-0.22383412025313915
ACH-000204,-0.13686204642023614
ACH-000206,0.13811991146409386
ACH-000207,-0.22865702185599754
ACH-000208,-0.41191926411581786
ACH-000210,-0.1010398447421847
ACH-000211,-0.10038573400781406
ACH-000215,-0.04595900661776278
ACH-000221,-0.11215879723925254
ACH-000222,-0.014554082007403447
ACH-000223,-0.18794358571226707
ACH-000226,0.03934750143278887
ACH-000227,-0.15934380966383654
ACH-000228,-0.1388057170453373
ACH-000231,-0.1861956907650424
ACH-000232,-0.16219200394026162
ACH-000233,-0.0757615771786202
ACH-000234,-0.11926864252559324
ACH-000235,-0.15718419652360008
ACH-000237,-0.060671687809619214
ACH-000238,0.026546496843743845
ACH-000242,0.04688333092504913
ACH-000243,-0.10594784946535828
ACH-000244,-0.014459650841049368
ACH-000246,-0.056219250578151865
ACH-000248,-0.2114431772252381
ACH-000250,-0.12161816907741875
ACH-000251,-0.06446658132471986
ACH-000252,0.043294789792990035
ACH-000253,-0.1936042490773821
ACH-000255,-0.3540021866243519
ACH-000256,-0.07708550802470747
ACH-000257,-0.2700715890702636
ACH-000258,-0.023025976449691482
ACH-000259,-0.1802319203706889
ACH-000260,-0.14234666345985672
ACH-000261,-0.2102375496530576
ACH-000262,0.09737949438650748
ACH-000263,0.04872908217775715
ACH-000264,-0.10685490142472558
ACH-000265,-0.10087625155451226
ACH-000266,-0.055877057325208805
ACH-000272,-0.07104936305881036
ACH-000274,-0.2729468381959153
ACH-000277,-0.2461203898153431
ACH-000278,-0.013236684339794736
ACH-000279,-0.06969455626798837
ACH-000280,-0.2024973912844292
ACH-000281,0.10579535754981836
ACH-000288,-0.14954135507576388
ACH-000291,-0.14146856927098828
ACH-000293,-0.14177858954703432
ACH-000294,-0.06601367062907487
ACH-000295,-0.08178533585402895
ACH-000296,-0.11901368874774293
ACH-000302,-0.17865140041034303
ACH-000304,-0.15800303914800198
ACH-000307,0.06883556555220739
ACH-000308,-0.08797262069333134
ACH-000310,-0.2337721801345185
ACH-000311,-0.16579531813422013
ACH-000312,-0.1262248603186082
ACH-000315,-0.12520312692464527
ACH-000316,-0.005484092825912734
ACH-000317,-0.12728740701210134
ACH-000318,-0.043648406537066725
ACH-000319,-0.10026860622287297
ACH-000320,-0.14535387428464214
ACH-000322,-0.06717109911798523
ACH-000323,-0.11280029790893895
ACH-000324,-0.017877397603268456
ACH-000329,-0.09637992545561512
ACH-000330,-0.4493515356546656
ACH-000331,-0.1932966806635022
ACH-000332,-0.10967852980407937
ACH-000334,-0.24446615341791214
ACH-000335,0.0028109923833713807
ACH-000336,-0.040355228029089266
ACH-000337,-0.22457078473246814
ACH-000338,-0.20986626029592514
ACH-000339,-0.07260366006831452
ACH-000341,-0.16635562392133668
ACH-000348,-0.11113925706491422
ACH-000350,-0.16576107446363256
ACH-000352,-0.24815897794406025
ACH-000356,-0.12379740653947123
ACH-000361,-0.1867739375942682
ACH-000362,-0.3092125030204672
ACH-000363,-0.013618054525757008
ACH-000364,0.020136209222747448
ACH-000365,-0.2141121349218686
ACH-000366,-0.10635633673590532
ACH-000368,0.06305852596518312
ACH-000374,-0.1457512535285516
ACH-000375,-0.11048699545868794
ACH-000376,-0.20290203568467144
ACH-000381,-0.2722609299819219
ACH-000383,-0.13646539312493636
ACH-000387,-0.2528817339652123
ACH-000389,-0.14863081652364807
ACH-000390,-0.07501134765998567
ACH-000393,0.031999097326049816
ACH-000395,-0.14028912167358315
ACH-000396,-0.39380474026657375
ACH-000397,-0.07526286340103726
ACH-000401,-0.19216262028648187
ACH-000402,0.029821543174523808
ACH-000403,-0.13012505825564827
ACH-000404,-0.10693001423318722
ACH-000406,-0.1055825516316507
ACH-000407,-0.11254234065670027
ACH-000408,-0.2595331236428775
ACH-000410,-0.10949997019263512
ACH-000411,-0.06338123899981653
ACH-000414,-0.1512475986498294
ACH-000415,-0.04254301759624619
ACH-000416,-0.09684733180698143
ACH-000420,-0.16303670879190887
ACH-000421,-0.1132735952588462
ACH-000424,-0.3482811888739531
ACH-000425,-0.3095099099798832
ACH-000426,-0.1266680028518283
ACH-000427,-0.03842947989452312
ACH-000433,-0.02033746181748328
ACH-000435,0.08952295803903962
ACH-000436,-0.1595999466485091
ACH-000444,-0.1113074138318665
ACH-000445,-0.2432137462792048
ACH-000448,-0.024790910927890687
ACH-000450,-0.13956194141418826
ACH-000452,-0.0798315841904544
ACH-000454,0.1431878917871192
ACH-000458,0.05000787871004405
ACH-000459,0.03921640470273649
ACH-000460,-0.02625909644095251
ACH-000461,-0.20501833413018725
ACH-000463,-0.047946697490987455
ACH-000464,-0.09141572209152528
ACH-000466,-0.28463588762443603
ACH-000467,-0.1937153308890585
ACH-000468,-0.17003399642712094
ACH-000469,-0.2174675522233235
ACH-000470,-0.18625940557290815
ACH-000471,-0.010866563320900566
ACH-000472,-0.20758620081249932
ACH-000473,-0.15389200955097213
ACH-000475,-0.3622631387851631
ACH-000476,-0.10554753823501786
ACH-000477,-0.007378001057247478
ACH-000479,-0.01196097619551395
ACH-000480,-0.15282374423134662
ACH-000481,-0.0969708307634374
ACH-000483,-0.09224904618632654
ACH-000484,-0.2490719419281484
ACH-000485,-0.3122136456966117
ACH-000486,-0.09059564093254596
ACH-000487,-0.19067084997589384
ACH-000488,-0.050894888426394336
ACH-000490,-0.19254808734025847
ACH-000491,-0.20500501665349893
ACH-000495,-0.1259674534546162
ACH-000496,-0.3426010008334453
ACH-000499,-0.031020356021701664
ACH-000500,-0.28195842785897474
ACH-000502,0.0006322229296790808
ACH-000503,0.1810398268560886
ACH-000505,-0.2276996186435645
ACH-000507,-0.05032259051590341
ACH-000510,-0.14248486129331747
