,CSTA (1475)
ACH-000264,-0.09871690564693077
ACH-000265,-0.2090486345875996
ACH-000266,-0.06916533012618244
ACH-000272,-0.26521005398608544
ACH-000274,-0.2594995860574501
ACH-000277,-0.06775554231018946
ACH-000278,-0.17295490232672026
ACH-000279,-0.19377828586511875
ACH-000280,-0.25154751754502963
ACH-000281,-0.10049400734589448
ACH-000288,-0.12045365463105576
ACH-000291,-0.07928132890941769
ACH-000293,-0.2870351676726097
ACH-000294,-0.2613947322735567
ACH-000295,-0.16715359055357915
ACH-000296,-0.24819919689242084
ACH-000302,-0.2125373976398134
ACH-000304,-0.40397667196056003
ACH-000307,-0.0732319335759702
ACH-000308,-0.042845444072402816
ACH-000310,-0.07365934323576738
ACH-000311,-0.11095348198048463
ACH-000312,-0.13779601369134664
ACH-000315,-0.4218527990094148
ACH-000316,-0.17732366056771806
ACH-000317,-0.22062882743272907
ACH-000318,-0.14376395971617942
ACH-000319,-0.14243593065173368
ACH-000320,-0.023069566252305242
ACH-000322,-0.04084878632662087
ACH-000323,-0.08059538420649758
ACH-000324,-0.21348716540222287
ACH-000329,-0.19622103519523484
ACH-000330,0.11698090711968508
ACH-000331,-0.21723157105084587
ACH-000332,-0.1394283027865273
ACH-000334,-0.3750117289173757
ACH-000335,-0.04552138261740255
ACH-000336,-0.15190276423475765
ACH-000337,-0.13077920052509073
ACH-000338,0.25243016748629743
ACH-000339,-0.1827929440364629
ACH-000341,-0.1357170152930609
ACH-000348,-0.13613397362617302
ACH-000350,-0.09869269827785013
ACH-000352,-0.21953145715312308
ACH-000356,-0.18693116085233805
ACH-000361,-0.02795560787824621
ACH-000362,-0.2644705834319753
ACH-000363,-0.13364278214260533
ACH-000364,-0.2826926494916457
ACH-000365,-0.24586278754812835
ACH-000366,-0.14901279474465914
ACH-000368,0.01974256461808973
ACH-000374,-0.10373703621822866
ACH-000375,-0.18142527532180908
ACH-000376,-0.12902737370192924
ACH-000381,-0.1634546289293507
ACH-000383,-0.18390434990244314
ACH-000387,-0.0516275057051621
ACH-000389,-0.22255764501792016
ACH-000390,-0.09295744225444924
ACH-000393,-0.20447170305590626
ACH-000395,-0.11766769480894038
ACH-000396,-0.4895607164588461
ACH-000397,-0.1610467733620446
ACH-000401,-0.08050645098618718
ACH-000402,-0.35397450065563396
ACH-000403,-0.1899029998949481
ACH-000404,-0.34777324518205
ACH-000406,-0.14808157953736653
ACH-000407,-0.24990348537628496
ACH-000408,-0.05927667256269568
ACH-000410,-0.18264626410060933
ACH-000411,-0.07354698390072302
ACH-000414,-0.017104542327777077
ACH-000415,-0.15362850611855994
ACH-000416,-0.07464206122870892
ACH-000420,-0.1625829720883091
ACH-000421,-0.2956453130958514
ACH-000424,-0.21574269384442746
ACH-000425,-0.09076527258602474
ACH-000426,-0.199767113452079
ACH-000427,-0.15833473625129152
ACH-000433,0.11247629549522756
ACH-000435,-0.05564808289536468
ACH-000436,-0.13685905509516974
ACH-000444,-0.2461490528274877
ACH-000445,-0.3171090093721901
ACH-000448,-0.1106835414800786
ACH-000450,-0.06374623574561743
ACH-000452,-0.21976879302019026
ACH-000454,-0.09529434526391388
ACH-000458,-0.016317590672567786
ACH-000459,-0.1994760904866764
ACH-000460,-0.12896703187793224
ACH-000461,0.003781993662443835
ACH-000463,0.030473474420780532
ACH-000464,-0.20422363000412613
ACH-000466,-0.12051658907205932
ACH-000467,-0.0945170332067941
ACH-000468,-0.1340070557730284
ACH-000469,-0.16688076449147274
ACH-000470,-0.4851854942704306
ACH-000471,-0.17138713537824155
ACH-000472,-0.13056259672060672
ACH-000473,-0.015171552751527284
ACH-000475,-0.24797801428924066
ACH-000476,-0.19160035779460205
ACH-000477,-0.1675183657324649
ACH-000479,-0.13824841848724306
ACH-000480,-0.09110000498951801
ACH-000481,-0.16072165827609514
ACH-000483,-0.12906826914573433
ACH-000484,-0.0009358575772714
ACH-000485,-0.14040546225487874
ACH-000486,-0.1557057637478359
ACH-000487,-0.08025369720246825
ACH-000488,-0.15749294047979967
ACH-000490,-0.19355770062352096
ACH-000491,-0.055052855890089146
ACH-000495,-0.24929680716775546
ACH-000496,-0.08107458737548791
ACH-000499,-0.2090582158137804
ACH-000500,-0.1033509260990369
ACH-000502,-0.15248007451160206
ACH-000503,-0.13856108937973388
ACH-000505,-0.27328929207387154
ACH-000507,-0.2010392233171002
ACH-000510,-0.06578945514820013
ACH-000511,-0.1886273396619705
ACH-000512,-0.2237457023802016
ACH-000516,-0.0749508260515061
ACH-000517,-0.15846486697402526
ACH-000518,-0.2735502765436997
ACH-000520,-0.22467814849917234
ACH-000521,-0.09359122702794967
ACH-000522,-0.1168528287935491
ACH-000524,-0.15482335059834956
ACH-000527,-0.19716844576137388
ACH-000528,-0.2684869530684537
ACH-000537,-0.1955680262423032
ACH-000541,-0.33118994756383235
ACH-000542,-0.1550738862161398
ACH-000544,-0.06506936803316563
ACH-000545,-0.20893313663453653
ACH-000547,-0.24269423341523064
ACH-000548,-0.13144409170323007
ACH-000549,-0.14760753613499125
ACH-000550,-0.1319159450155112
ACH-000552,-0.1577717695580285
ACH-000556,-0.06750477257201856
ACH-000557,0.005330588269320652
ACH-000569,-0.3567238145394884
ACH-000570,-0.23052508369968525
ACH-000571,-0.0976511164060168
ACH-000573,-0.18940934441691007
ACH-000576,-0.09723657396146262
ACH-000579,-0.04146865073682356
ACH-000580,-0.14308961401232215
ACH-000584,-0.15155476453425026
ACH-000585,-0.22142094093537645
ACH-000588,-0.1921879010892968
ACH-000589,-0.15221671242082904
ACH-000591,-0.09873315054568768
ACH-000593,-0.21589461836243248
ACH-000600,-0.1265495412154737
ACH-000601,-0.09292722398510547
ACH-000605,-0.24992670539784376
ACH-000606,-0.006252663183026999
ACH-000608,-0.12172584721985387
ACH-000614,-0.16926167931036598
ACH-000616,-0.06897882226383427
ACH-000618,-0.2744710706771681
ACH-000619,-0.31318434167566056
ACH-000620,-0.05531176966925457
ACH-000621,-0.1981130991024873
ACH-000622,-0.09809773417996816
ACH-000623,-0.1350340781603579
ACH-000624,-0.14155100907107054
ACH-000627,-0.05860197479517468
ACH-000630,-0.5967234564295566
ACH-000631,-0.4717207122992091
ACH-000632,-0.14935900082239253
ACH-000633,-0.2606163565176959
ACH-000637,-0.04470770172833532
ACH-000638,-0.14847932759627036
ACH-000646,-0.3398392325241068
ACH-000647,-0.1953531138460004
ACH-000648,-0.16149185925165924
ACH-000649,-0.15668907895975842
ACH-000651,-0.13960546129756687
ACH-000652,0.0077279206786549735
ACH-000653,-0.09599914173750404
ACH-000657,-0.16577568808740906
ACH-000658,-0.3342912078146155
ACH-000661,-0.13600258259651055
ACH-000662,-0.19594280326915725
ACH-000663,-0.06932441368876534
ACH-000665,-0.13164299750405253
ACH-000671,-0.09111579138910796
ACH-000672,-0.20661192353236904
ACH-000673,-0.1584765470577175
ACH-000676,-0.08468548580644103
ACH-000677,-0.14417713779393224
ACH-000681,-0.061366109136877865
ACH-000683,-0.04154016139990694
ACH-000684,-0.18215357713748254
ACH-000688,-0.22335593562904255
ACH-000693,-0.22278921823824369
ACH-000694,-0.16732639597619575
ACH-000695,-0.16981645473564724
ACH-000696,-0.17938923159095135
ACH-000697,-0.17955008859834026
ACH-000699,-0.13085943957749507
ACH-000701,-0.17647952199976288
ACH-000706,-0.21238847211975345
ACH-000711,-0.12919545140674005
ACH-000713,-0.27404778903229665
ACH-000714,-0.27465219016003745
ACH-000718,-0.14266162340125346
ACH-000720,-0.13411960555188138
ACH-000721,-0.17729702337343534
ACH-000724,-0.0523339717210158
ACH-000725,-0.1773424425782489
ACH-000732,0.05131894031251975
ACH-000734,-0.19857480914512274
ACH-000735,-0.2274950211244085
ACH-000736,-0.26723451360351475
ACH-000738,-0.11999114438037878
ACH-000746,0.03185626907897246
ACH-000747,-0.1287814812179163
ACH-000748,-0.2480175950305338
ACH-000753,-0.19669215156219055
ACH-000756,-0.08164438875631584
ACH-000757,-0.5147407670256046
ACH-000758,-0.17835163456441774
ACH-000760,-0.07515901484532822
ACH-000762,0.0429113638368131
ACH-000763,-0.1280253569366544
ACH-000764,-0.046576323372943734
ACH-000765,-0.09118832267842454
ACH-000766,-0.12137460774641867
ACH-000767,-0.14426650452644732
ACH-000768,-0.2635163881735505
ACH-000769,-0.19031276196595254
ACH-000770,-0.1451648204856862
ACH-000771,0.02506195179421396
ACH-000773,-0.20759624085947206
ACH-000776,-0.10019609859896972
ACH-000777,-0.03645265994401363
ACH-000778,-0.1896708490971818
ACH-000781,-0.0633388472180776
ACH-000782,0.045392865775065655
ACH-000783,-0.09942356670643004
ACH-000784,-0.035937828970704445
ACH-000785,-0.16997272165198654
ACH-000787,-0.10897380439243264
ACH-000788,-0.17756771970465912
ACH-000791,-0.24149596869517415
ACH-000792,-0.15418813517478755
ACH-000794,-0.13990500540840406
ACH-000796,-0.2179105564344812
ACH-000798,-0.2476758350960941
ACH-000799,0.08322814592959431
ACH-000800,-0.18985203196089756
ACH-000802,-0.1794589861542799
ACH-000804,-0.06920448024996458
ACH-000805,-0.12169775690971135
ACH-000809,-0.24426836714012154
ACH-000810,-0.3712973634493379
ACH-000811,-0.12278621566525845
ACH-000817,-0.16684164071174
ACH-000819,-0.2025093638408076
ACH-000820,-0.1853700546188578
ACH-000821,-0.3584544045473671
ACH-000822,-0.14735747861177026
ACH-000823,-0.0711620715067412
ACH-000824,-0.06343646554636485
ACH-000827,-0.1059338776111788
ACH-000829,-0.3225088249509532
ACH-000831,-0.3358475947061047
ACH-000832,-0.047980546917368964
ACH-000833,-0.0012353803013403911
ACH-000834,-0.0945129188370912
ACH-000835,-0.25298539711843915
ACH-000836,-0.28186957669930063
ACH-000837,-0.07824994712052694
ACH-000838,-0.1731026797858301
ACH-000839,-0.14064823840637586
ACH-000840,0.07641816052512468
ACH-000841,-0.25100770251823473
ACH-000843,-0.261491108749758
ACH-000846,-0.1429549241014985
ACH-000847,-0.24073791366910066
ACH-000848,-0.11587090247289845
ACH-000849,-0.11980693454666387
ACH-000851,0.0624665290665206
ACH-000855,-0.21415964477805366
ACH-000856,-0.02826337606702805
ACH-000858,-0.1875872620694976
ACH-000859,-0.14565416534777642
ACH-000861,-0.1797207327524336
ACH-000862,-0.26294143302064504
ACH-000865,-0.13385236168750836
ACH-000866,-0.15261694542479268
ACH-000867,-0.05357509029879663
ACH-000869,-0.15763860274940816
ACH-000872,-0.08811819051506525
ACH-000873,-0.23107250282715694
ACH-000876,-0.11713879343061248
ACH-000878,-0.07795669710497309
ACH-000880,-0.07926650887641487
ACH-000881,-0.04417577158005845
ACH-000882,-0.2350348406760349
ACH-000884,-0.2671329960660761
ACH-000885,-0.18932020190553892
ACH-000887,-0.08581110379368861
ACH-000889,-0.13076980602543095
ACH-000896,-0.19953664790333586
ACH-000898,-0.20928281494797815
ACH-000900,-0.2274658616230211
ACH-000901,-0.157890680930791
ACH-000905,-0.3415122171810643
ACH-000906,-0.19322152246219565
ACH-000907,-0.20085682244623507
ACH-000910,-0.075804334318968
ACH-000911,-0.18316930738821527
ACH-000912,-0.13062366085859006
ACH-000913,-0.1124547067115019
ACH-000915,-0.16065481553057642
ACH-000916,-0.255215732898833
ACH-000917,-0.11886934590375592
ACH-000920,0.0848484262617466
ACH-000921,-0.22365614563301345
ACH-000924,-0.17822832711177
ACH-000926,-0.11335482442866995
ACH-000928,-0.06289947187092906
ACH-000929,-0.09969044812526764
ACH-000932,-0.07288056407647897
ACH-000935,-0.1275462839856252
ACH-000936,-0.17158560321773667
ACH-000937,-0.09675656536125132
ACH-000938,-0.24017578613302
ACH-000939,-0.15357900611478822
ACH-000941,-0.1382887582978172
ACH-000943,-0.20285013891237488
ACH-000946,-0.2687668705305281
ACH-000947,-0.17989520165229336
ACH-000948,-0.14633481170838036
ACH-000950,-0.3140022477243965
ACH-000953,-0.09549078896523007
ACH-000954,-0.14736048328765322
ACH-000957,-0.18764499709997146
ACH-000958,-0.13411178079774252
ACH-000960,-0.13979548991882387
ACH-000963,-0.3287668808742704
ACH-000968,-0.25535387271375826
ACH-000969,-0.17057331780696822
ACH-000972,-0.3043970376066581
ACH-000973,-0.2037092256544984
ACH-000974,-0.3388006006733571
ACH-000978,-0.151550104041399
ACH-000984,-0.279665597105815
ACH-000986,-0.06417023990232966
ACH-000988,-0.2531417926226854
ACH-000993,-0.15184763303128707
ACH-000994,-0.31893645129771697
ACH-000996,-0.1403299040366775
ACH-001001,-0.05065202907566341
ACH-001020,-0.2506067047541465
ACH-001028,-0.13381941889127386
ACH-001031,-0.10446828095266528
ACH-001038,-0.2377244168440229
ACH-001048,-0.05366945248698247
ACH-001050,-0.1236343386274132
ACH-001053,-0.1778234317499617
ACH-001054,-0.1104849931616821
ACH-001061,-0.24997828370288205
ACH-001067,-0.2343380521272907
ACH-001075,-0.15098874927963896
ACH-001096,-0.015117165041029144
ACH-001111,0.06082258426143033
ACH-001119,-0.2940099397968156
ACH-001128,0.07467328356472737
ACH-001134,-0.06467431060535851
ACH-001151,-0.1447483989396389
ACH-001163,-0.08919339817674114
ACH-001164,0.01822849899063475
ACH-001183,-0.2577216280408782
ACH-001192,-0.1473394652217774
ACH-001193,-0.02956805126704874
ACH-001196,-0.09592090256693313
ACH-001197,-0.19168556805994236
ACH-001205,-0.16868067170219414
ACH-001211,-0.07706061007572768
ACH-001212,-0.050651228315741065
ACH-001228,-0.2708042913927451
ACH-001232,-0.2116763005986716
ACH-001239,-0.16977072917164682
ACH-001270,-0.18126097703646926
ACH-001274,-0.16821462483047284
ACH-001275,-0.016062667566510716
ACH-001277,0.1127089656002432
ACH-001278,-0.05973252782433346
ACH-001280,-0.2239470840937837
ACH-001283,-0.16840714740758422
ACH-001289,-0.12465662121974465
ACH-001300,-0.05541388321886346
ACH-001301,-0.04810576826719157
ACH-001302,0.06624949963756975
ACH-001306,-0.09424421136945653
ACH-001318,-0.06580652093314797
ACH-001322,-0.11129558146618564
ACH-001328,-0.15038233228271491
ACH-001332,0.041695043809929284
ACH-001336,-0.07781312547173481
ACH-001346,-0.0853506148607537
ACH-001353,-0.2081490491651643
ACH-001354,-0.01461469685431475
ACH-001367,-0.1609443667011557
ACH-001368,-0.22416391068681774
ACH-001374,-0.14435949452353844
ACH-001377,-0.24640517135472506
ACH-001380,-0.20575996263166305
ACH-001391,-0.2792377594554491
ACH-001408,-0.2056999078917232
ACH-001430,-0.2932884779800894
ACH-001431,-0.04214361497567079
ACH-001450,-0.03291515270064844
ACH-001496,-0.0146921759302366
ACH-001500,-0.15139880220378285
ACH-001523,-0.04695834928332986
ACH-001532,-0.08723690379132605
ACH-001550,-0.2414999917621729
ACH-001552,0.013475565235055626
ACH-001554,-0.2077775440256576
ACH-001654,-0.10570549761384697
ACH-001735,-0.1980259108137792
ACH-001736,-0.2367477932832568
ACH-001737,-0.02076092090219568
ACH-001740,-0.14542479135374384
ACH-001745,-0.16818089355186408
ACH-001765,-0.05593650221610813
