,PPAPDC2 (403313)
ACH-000004,-0.6713501637297458
ACH-000005,-0.24576894800272456
ACH-000007,0.19646420863319272
ACH-000009,0.1071586746323218
ACH-000011,0.17233151117478285
ACH-000012,0.08506695299925428
ACH-000013,0.16009848189648587
ACH-000014,0.11644073111872486
ACH-000015,0.0511065413458543
ACH-000017,0.16238872906013205
ACH-000018,0.18285608537662887
ACH-000019,0.05923320788469045
ACH-000021,0.1364965862716411
ACH-000022,0.17412302148483522
ACH-000025,0.12774078863351096
ACH-000028,0.14422057529668444
ACH-000030,0.10751303124372592
ACH-000035,0.21242240165465068
ACH-000036,0.14453244076472846
ACH-000037,0.1784397325769297
ACH-000039,0.08350095768974501
ACH-000040,0.3001374323897705
ACH-000041,0.19832789644046087
ACH-000042,0.1292978093129196
ACH-000045,0.08864277058781993
ACH-000047,0.018754794811935663
ACH-000052,0.0904664646706651
ACH-000053,0.08065835425145829
ACH-000054,-0.018324798466054167
ACH-000055,0.14076734332420146
ACH-000060,0.21845293155929954
ACH-000067,0.15023845389613116
ACH-000070,0.05081573742252005
ACH-000075,-0.07697469606175379
ACH-000078,0.08509118102340298
ACH-000082,0.05918066889143313
ACH-000085,0.07875844695846577
ACH-000086,0.15074524117873062
ACH-000087,0.09796542358671906
ACH-000092,0.1744935291647149
ACH-000095,0.07138112891042822
ACH-000097,0.15317579690069108
ACH-000098,0.15498274478051907
ACH-000099,0.1301527091768511
ACH-000108,0.04515446774118815
ACH-000113,0.10591655123654274
ACH-000116,0.17762299094750558
ACH-000118,0.15861931289160122
ACH-000120,0.06926019552018774
ACH-000123,0.1482932944477322
ACH-000127,0.08541720870711182
ACH-000128,0.26269204605411645
ACH-000132,0.09044698343109007
ACH-000133,0.13202598586621275
ACH-000137,0.13857360794378884
ACH-000138,0.1030497815424196
ACH-000142,0.21166947603198774
ACH-000143,0.08049693436512262
ACH-000146,0.09397158140682996
ACH-000148,0.0679859598599368
ACH-000150,0.06430372497232109
ACH-000152,0.15400573819820096
ACH-000153,0.2264331688254843
ACH-000159,0.1187179379648839
ACH-000160,0.15259333803258532
ACH-000163,0.13585196101383412
ACH-000167,0.7163724488805225
ACH-000168,0.10528928210276907
ACH-000169,0.1998824542337802
ACH-000178,0.20876419181508546
ACH-000183,0.10288652882773996
ACH-000188,0.14271014458934253
ACH-000189,0.21388892233106274
ACH-000190,0.019344474463200496
ACH-000198,0.19520989988270435
ACH-000203,-0.09765564668953808
ACH-000204,0.2679953587335029
ACH-000206,0.14360021993819247
ACH-000207,0.12205748221383025
ACH-000208,0.21000260367780585
ACH-000210,0.09675207643245767
ACH-000211,0.046956627219079915
ACH-000215,0.1242654059619596
ACH-000221,0.07805410278581876
ACH-000222,0.3349504750068259
ACH-000223,0.20811278762602992
ACH-000226,0.1906898273716866
ACH-000227,0.17623250240973728
ACH-000228,0.17820313580404964
ACH-000231,0.0978541621746696
ACH-000232,0.0555503900464342
ACH-000233,0.1315570026427909
ACH-000234,0.21141207202219725
ACH-000235,0.1559773017086015
ACH-000237,-0.004892979236738318
ACH-000238,0.16046580314340494
ACH-000242,-0.05271061037781534
ACH-000243,0.1520490923790464
ACH-000244,0.28355779302193324
ACH-000246,0.048739950550596704
ACH-000248,0.1602034260489026
ACH-000250,0.18479961177393225
ACH-000251,0.1201399432085152
ACH-000252,0.17475847714715456
ACH-000253,0.16249852999834327
ACH-000255,0.0852245695707258
ACH-000256,0.2824352090015819
ACH-000257,-0.06066416234231015
ACH-000258,0.21012527717510274
ACH-000259,0.08118405876309227
ACH-000260,0.1528838472473464
ACH-000261,0.06944953543397514
ACH-000262,0.050631998891997175
ACH-000263,0.2541733671629155
ACH-000264,0.21302285310926244
ACH-000265,0.01182430810183306
ACH-000266,0.1916872573480368
ACH-000272,0.005797733611840569
ACH-000274,0.08477282140490686
ACH-000277,0.0926771612442151
ACH-000278,0.10034720083388682
ACH-000279,0.12641628068446106
ACH-000280,0.09380021110743256
ACH-000281,0.258285115543232
ACH-000288,0.18236656110654376
ACH-000291,0.19231857203124264
ACH-000293,0.19664373432045595
ACH-000294,0.012731203614704622
ACH-000295,0.15844065399698173
ACH-000296,0.28880163820853344
ACH-000302,0.11093892957423562
ACH-000304,0.31099994631071004
ACH-000307,0.12937847116159454
ACH-000308,0.12055414619792287
ACH-000310,-0.0779138762047099
ACH-000311,0.030560529699056763
ACH-000312,0.10939797578671336
ACH-000315,0.2849616530065009
ACH-000316,0.17415168608324266
ACH-000317,0.28835791371044106
ACH-000318,0.16932065242810648
ACH-000319,0.20085254353954413
ACH-000320,0.18268632498771706
ACH-000322,0.2059843454734834
ACH-000323,0.03845001257570455
ACH-000324,0.09047809161868466
ACH-000329,0.2366348801619959
ACH-000330,0.1758392603036262
ACH-000331,0.1916266153362446
ACH-000332,0.1643038785283007
ACH-000334,0.2037503638213472
ACH-000335,0.12330974429797828
ACH-000336,0.4338531092708775
ACH-000337,0.11871134924618515
ACH-000338,-0.5658199645456403
ACH-000339,0.15214665157188995
ACH-000341,0.26844721819425754
ACH-000348,0.21609014600004767
ACH-000350,0.13262942307408734
ACH-000352,0.09406956888052584
ACH-000356,0.1288506642766693
ACH-000361,0.34490274463585785
ACH-000362,0.09573965209286338
ACH-000363,0.046247341699338335
ACH-000364,0.11228537893260887
ACH-000365,0.12850342132208728
ACH-000366,0.17061930436240152
ACH-000368,0.11303545078294268
ACH-000374,0.07061650395724606
ACH-000375,0.08926801506357142
