,FBXO3 (26273)
ACH-000004,-0.3218345820796145
ACH-000005,-0.3461692499928105
ACH-000007,-0.11611586055304125
ACH-000009,-0.21733285192750215
ACH-000011,-0.2683942538253842
ACH-000012,-0.13138408378878394
ACH-000013,-0.3319134878202882
ACH-000014,-0.3623597254162885
ACH-000015,-0.16848302827624267
ACH-000017,-0.4110484405726055
ACH-000018,-0.12243131942598708
ACH-000019,-0.2314613820594201
ACH-000021,-0.15513691853991632
ACH-000022,-0.2865251864237435
ACH-000025,-0.33541975888918785
ACH-000028,-0.2478759509243417
ACH-000030,-0.3784839586581858
ACH-000035,-0.4090104395967121
ACH-000036,-0.18235498908932415
ACH-000037,-0.22183372149216696
ACH-000039,-0.13190467984200066
ACH-000040,-0.13439116667105655
ACH-000041,-0.19734908082564787
ACH-000042,-0.17896489792700473
ACH-000045,-0.28055007114927594
ACH-000047,-0.01363686839460732
ACH-000052,-0.6157187677645753
ACH-000053,-0.2620425277591407
ACH-000054,-0.14031651530527384
ACH-000055,-0.22376349055499692
ACH-000060,-0.04109636274541836
ACH-000067,-0.23641370856349064
ACH-000070,-0.14768938513824964
ACH-000075,-0.24729401067170564
ACH-000078,-0.2115614469005189
ACH-000082,-0.1907093444471751
ACH-000085,-0.2971750593476625
ACH-000086,-0.2676298277346634
ACH-000087,-0.09803302270797458
ACH-000092,-0.14412619943827948
ACH-000095,-0.22363007580940253
ACH-000097,-0.2449839421824393
ACH-000098,-0.31996166688362704
ACH-000099,-0.12355931891063986
ACH-000108,-0.09864466020584332
ACH-000113,-0.2158740353006184
ACH-000116,-0.12836655801558486
ACH-000118,-0.1718504575762503
ACH-000120,-0.24540773403885904
ACH-000123,-0.27165201019290264
ACH-000127,-0.2777136132686643
ACH-000128,-0.2499145708506959
ACH-000132,-0.11002160897824267
ACH-000133,-0.4464451989204044
ACH-000137,-0.31784300933047466
ACH-000138,-0.1797381714931592
ACH-000142,-0.1969897223428374
ACH-000143,-0.20152908192542188
ACH-000146,-0.2254684409823533
ACH-000148,-0.2156519917505121
ACH-000150,-0.06370249698222698
ACH-000152,-0.12031912493329433
ACH-000153,0.007910002818684463
ACH-000159,-0.3280461099085637
ACH-000160,-0.2499816910402417
ACH-000163,-0.17004841248869915
ACH-000167,-0.28349373252590754
ACH-000168,-0.2772842544645681
ACH-000169,-0.291816442741511
ACH-000178,-0.13399627469413586
ACH-000183,-0.19632914902176948
ACH-000188,-0.0840412550327582
ACH-000189,-0.27633923561295864
ACH-000190,-0.10304714022990397
ACH-000198,-0.09698057421756574
ACH-000203,-0.14454699855025493
ACH-000204,-0.2160974698642331
ACH-000206,-0.1737671302974186
ACH-000207,-0.2123776994211505
ACH-000208,-0.21223406554440727
ACH-000210,-0.3547945481171172
ACH-000211,-0.1908748099021821
ACH-000215,-0.17687523019744994
ACH-000221,-0.3297968728357673
ACH-000222,-0.2539353737475999
ACH-000223,-0.13863183959665026
ACH-000226,-0.2605889309908618
ACH-000227,-0.21327378195784027
ACH-000228,-0.02773435287492738
ACH-000231,-0.2540575793145381
ACH-000232,-0.35645790672193656
ACH-000233,-0.218447689650686
ACH-000234,-0.1853209810662423
ACH-000235,-0.18830438869349034
ACH-000237,-0.27612183911975435
ACH-000238,-0.19412374404407653
ACH-000242,0.08252434745674644
ACH-000243,-0.2403789079353397
ACH-000244,-0.2684636931416723
ACH-000246,-0.20671458064677006
ACH-000248,-0.20695981694419374
ACH-000250,-0.237372412857882
ACH-000251,-0.2367870340260007
ACH-000252,-0.00032391735949258653
ACH-000253,-0.0579615271356121
ACH-000255,-0.21784019258513834
ACH-000256,-0.2924731466263589
ACH-000257,-0.21197724045955102
ACH-000258,-0.196069249296112
ACH-000259,-0.1001696057418154
ACH-000260,-0.17630869818420192
ACH-000261,-0.2521465186735591
ACH-000262,-0.19507297246932725
ACH-000263,-0.17257640889317322
ACH-000264,-0.20795538818796586
ACH-000265,-0.19783237104192414
ACH-000266,-0.09590671981885146
ACH-000272,-0.2505799093803209
ACH-000274,-0.25729515086609905
ACH-000277,-0.28822501050483224
ACH-000278,-0.3830340057650344
ACH-000279,-0.3089106027666668
ACH-000280,-0.1878061017794691
ACH-000281,-0.20652856369005146
ACH-000288,-0.13993033332861754
ACH-000291,-0.08434001215601174
ACH-000293,-0.3689848953687303
ACH-000294,-0.15958850008193265
ACH-000295,-0.17273652205397266
ACH-000296,-0.057144652565167126
ACH-000302,-0.11974695441860747
ACH-000304,-0.09091334610099466
ACH-000307,-0.34393529724105737
ACH-000308,-0.2815274621576696
ACH-000310,-0.20680197677216128
ACH-000311,-0.01909680293084769
ACH-000312,-0.16676087852434435
ACH-000315,-0.03065487793694425
ACH-000316,-0.0896307940556557
ACH-000317,-0.19919176064547967
ACH-000318,-0.24102472035824266
ACH-000319,-0.3901924544769672
ACH-000320,-0.1693133573156255
ACH-000322,-0.0923982592641632
ACH-000323,-0.3821597856954822
ACH-000324,-0.2329695012491529
ACH-000329,-0.13367258547913388
ACH-000330,-0.2368518144573941
ACH-000331,-0.1956223690776956
ACH-000332,-0.12324816693924615
ACH-000334,-0.07250305967905238
ACH-000335,-0.36498611162040906
ACH-000336,-0.16100926181030809
ACH-000337,-0.33029537229552025
ACH-000338,-0.04855336966174168
ACH-000339,-0.34544773366969195
ACH-000341,-0.12883839697073413
ACH-000348,-0.22094377947959745
