,RUVBL2 (10856)
ACH-000503,-1.2377543109057505
ACH-000505,-1.3690783545870773
ACH-000507,-1.1811866986446702
ACH-000510,-1.3154314031906722
ACH-000511,-1.2764132131947223
ACH-000512,-0.9555927313408356
ACH-000516,-1.1451513231359505
ACH-000517,-1.1967054968953044
ACH-000518,-1.3473593678228646
ACH-000520,-1.2056449470712491
ACH-000521,-1.1325908209599282
ACH-000522,-1.0374651073860028
ACH-000524,-1.2394760944959815
ACH-000527,-1.2018147135077508
ACH-000528,-1.1423996826841458
ACH-000537,-1.3436598225425238
ACH-000541,-1.2886407932848478
ACH-000542,-1.198871145550205
ACH-000544,-1.2751183606839944
ACH-000545,-1.2673645643265534
ACH-000547,-1.2799119995455548
ACH-000548,-1.291542111502195
ACH-000549,-1.2563027188104787
ACH-000550,-1.3149904816179725
ACH-000552,-1.2007076274496862
ACH-000556,-1.1389356171154754
ACH-000557,-1.2226303334463329
ACH-000569,-1.187368417410418
ACH-000570,-1.3327506660476158
ACH-000571,-1.1244781581390833
ACH-000573,-1.3689038598463945
ACH-000576,-1.1747734840437352
ACH-000579,-1.062955643479048
ACH-000580,-1.3470955002902505
ACH-000584,-1.310144206035827
ACH-000585,-1.2963044537765738
ACH-000588,-1.1520125358308737
ACH-000589,-1.1810733793453956
ACH-000591,-1.3663171058857222
ACH-000593,-1.310240425980302
ACH-000600,-1.1150276670964063
ACH-000601,-1.1039662928583711
ACH-000605,-1.1997035017996012
ACH-000606,-1.2580655287338314
ACH-000608,-1.1493169175629745
ACH-000614,-1.181478836392846
ACH-000616,-1.3204496686063534
ACH-000618,-1.0967598606950415
ACH-000619,-1.1605997130843249
ACH-000620,-1.0984459878657349
ACH-000621,-1.2372222779054871
ACH-000622,-1.3923369176864684
ACH-000623,-1.1488388808684362
ACH-000624,-1.2279488629373905
ACH-000627,-1.1804792823373262
ACH-000630,-1.072399265096322
ACH-000631,-1.504529597260732
ACH-000632,-1.2820259265275933
ACH-000633,-1.1977755636784957
ACH-000637,-1.157524432905831
ACH-000638,-1.2050549867778733
ACH-000646,-0.9027225564309828
ACH-000647,-1.1881291847721065
ACH-000648,-1.2647807077150863
ACH-000649,-1.380668969678737
ACH-000651,-1.16808663516678
ACH-000652,-1.3580988195415509
ACH-000653,-1.2750294499899115
ACH-000657,-1.2595359059226912
ACH-000658,-1.2892053781463786
ACH-000661,-1.1373836449147894
ACH-000662,-1.5250459308737827
ACH-000663,-1.2205129157439154
ACH-000665,-1.075613155276156
ACH-000671,-1.4355904061334763
ACH-000672,-1.3876754212620837
ACH-000673,-1.2189154026528422
ACH-000676,-1.2414431503822705
ACH-000677,-1.2202375289907743
ACH-000681,-1.0462910760554314
ACH-000683,-1.2355402268987092
ACH-000684,-1.1960404387765902
ACH-000688,-1.2043644653197998
ACH-000693,-1.2530932627091909
ACH-000694,-1.3281265225503192
ACH-000695,-1.1924010514982375
ACH-000696,-1.2058359976782418
ACH-000697,-1.2981714147613643
ACH-000699,-1.5044502433835614
ACH-000701,-1.0894300337027645
ACH-000706,-1.2739960589331842
ACH-000711,-1.0600877187190163
ACH-000713,-1.2437297457863388
ACH-000714,-1.1132123616296152
ACH-000718,-1.1038662081661117
ACH-000720,-1.4043041377763477
ACH-000721,-1.1204339657150086
ACH-000724,-1.466502292738843
ACH-000725,-1.0093318797525428
ACH-000732,-1.077950153085336
ACH-000734,-1.3035788288049937
ACH-000735,-1.0316244799571734
ACH-000736,-1.1152465119561634
ACH-000738,-1.303761076186513
ACH-000746,-1.1837844105219957
ACH-000747,-1.172950760323764
ACH-000748,-1.2156872213803338
ACH-000753,-1.4093793350701584
ACH-000756,-1.3160236002794825
ACH-000757,-1.3932099852186823
ACH-000758,-1.3221998628883342
ACH-000760,-1.1312094863796107
ACH-000762,-1.3275639201972185
ACH-000763,-0.988619134588323
ACH-000764,-0.9720174963904116
ACH-000765,-1.3888328460744008
ACH-000766,-1.2247807444900656
ACH-000767,-1.190682259208164
ACH-000768,-1.0446353394406322
ACH-000769,-1.0464484538059386
ACH-000770,-1.1573763988690318
ACH-000771,-1.2021841798208697
ACH-000773,-1.2518655326565618
ACH-000776,-1.4434383238715618
ACH-000777,-1.2700616223714318
ACH-000778,-1.0785875210273237
ACH-000781,-1.2691529336975218
ACH-000782,-1.323513765468688
ACH-000783,-1.2901926143933569
ACH-000784,-1.240233653219306
ACH-000785,-0.9598467124688312
ACH-000787,-1.419605880347688
ACH-000788,-1.1857958115342442
ACH-000791,-1.3339515238870214
ACH-000792,-1.2952899707402066
ACH-000794,-1.0881068021888438
ACH-000796,-1.1625760241483232
ACH-000798,-1.3590276465015363
ACH-000799,-1.1801047648909218
ACH-000800,-1.0278956696993986
ACH-000802,-1.169652887735111
ACH-000804,-1.4007074025759032
ACH-000805,-1.1224760952298027
ACH-000809,-1.1724719867632478
ACH-000810,-1.2519296912877225
ACH-000811,-1.2298884505318537
ACH-000817,-1.2923794017211379
ACH-000819,-1.293519389640797
ACH-000820,-1.183572786078129
ACH-000821,-0.9397821531748188
ACH-000822,-1.0630619400541916
ACH-000823,-1.1955242476094623
ACH-000824,-1.0765424515349582
ACH-000827,-1.3599468657813625
ACH-000829,-1.3012629604660584
ACH-000831,-1.2428627948490931
ACH-000832,-1.138456163166624
ACH-000833,-1.4889691643495424
ACH-000834,-1.104278091918785
ACH-000835,-1.3448078229490337
ACH-000836,-0.8059270525840458
ACH-000837,-1.2062123168612733
ACH-000838,-1.1151219294721908
ACH-000839,-1.2380512461109785
ACH-000840,-1.3500694895904013
ACH-000841,-1.3987698351223743
ACH-000843,-1.4549930042753518
ACH-000846,-0.9987035322536392
ACH-000847,-1.6974630774284805
ACH-000848,-1.285872807712222
ACH-000849,-1.0991107929752015
ACH-000851,-1.2378668463639242
ACH-000855,-1.3805064487154397
ACH-000856,-1.4220218845350496
ACH-000858,-1.2577706722035091
ACH-000859,-1.1656432530433305
ACH-000861,-1.390935889386822
ACH-000862,-1.3304844478404172
ACH-000865,-1.4204429997776546
ACH-000866,-1.3188592388395464
ACH-000867,-1.0914082763707798
ACH-000869,-1.3406391655681762
ACH-000872,-1.2470719554768577
ACH-000873,-1.4453633909692092
ACH-000876,-1.1348980063759089
ACH-000878,-1.2330016097401917
ACH-000880,-1.2122278417020964
ACH-000881,-1.1657064163987807
ACH-000882,-1.1550041588839948
ACH-000884,-1.2381074524933948
ACH-000885,-1.330650514430477
ACH-000887,-1.2573722713054198
ACH-000889,-1.3459257404919724
ACH-000896,-1.2836169729740483
ACH-000898,-1.1078757750496522
ACH-000900,-1.3240186803036165
ACH-000901,-1.3037419309813725
ACH-000905,-1.1561053231245737
ACH-000906,-1.2685216203257943
ACH-000907,-1.1618575537592315
ACH-000910,-1.232903709148604
ACH-000911,-1.0545278791057244
ACH-000912,-1.2349049840331072
ACH-000913,-1.151985710375419
ACH-000915,-1.329466223175113
ACH-000916,-1.5087766425308606
ACH-000917,-1.2566719836188351
ACH-000920,-1.2374214616283992
ACH-000921,-1.063307490812182
ACH-000924,-1.1332632020995677
ACH-000926,-1.137989018638201
ACH-000928,-1.2023807045760633
ACH-000929,-1.0870147242841899
ACH-000932,-1.3792002701862214
ACH-000935,-1.034734316850249
ACH-000936,-1.2610217660123044
ACH-000937,-1.0924745537663232
ACH-000938,-1.1742579067437509
ACH-000939,-1.0125937045776388
ACH-000941,-1.2635036518706753
ACH-000943,-1.1877990724080154
ACH-000946,-1.138493934934152
ACH-000947,-1.2705333599019015
ACH-000948,-1.082621366623309
ACH-000950,-1.2459027427358762
ACH-000953,-1.215116540793736
ACH-000954,-0.9565696481213256
ACH-000957,-1.1355112839800776
ACH-000958,-1.3495305343818784
ACH-000960,-1.3025397065407482
ACH-000963,-0.9821826948875702
ACH-000968,-1.221963469258572
ACH-000969,-1.1732903891171595
ACH-000972,-1.39942037743304
ACH-000973,-1.1832437570634642
ACH-000974,-1.11016257216059
ACH-000978,-1.5389780619328284
ACH-000984,-1.2148260544416156
ACH-000986,-1.238440788553614
ACH-000988,-1.2368902189387998
ACH-000993,-1.4254870682900431
ACH-000994,-1.368637746576039
ACH-000996,-0.9918239642833446
ACH-001001,-1.146878212418031
ACH-001020,-1.0778685417432825
ACH-001028,-1.2363697347441405
ACH-001031,-1.296734976813802
ACH-001038,-1.242804572029304
ACH-001048,-1.217817622895316
ACH-001050,-1.4078723607680614
ACH-001053,-1.273571945368155
ACH-001054,-1.2682646563188704
ACH-001061,-1.2490195519210865
ACH-001067,-1.2909723754163458
ACH-001075,-0.9887961935389908
ACH-001096,-1.2403409497867601
ACH-001111,-0.968685315576052
ACH-001119,-1.1996385954793236
ACH-001128,-0.7395028080721404
ACH-001134,-1.3500669871608622
ACH-001151,-1.1937390425093106
ACH-001163,-1.1185471049721472
ACH-001164,-1.477229224771503
ACH-001183,-1.1973814408472063
ACH-001192,-1.38703700421207
ACH-001193,-1.350548330135943
ACH-001196,-1.2120792881943254
ACH-001197,-1.2614824197594288
ACH-001205,-1.163303394221584
ACH-001211,-1.3969393704366102
ACH-001212,-1.0746913801390563
ACH-001228,-1.2845157309843789
ACH-001232,-1.096220864382923
ACH-001239,-1.2437335731555257
ACH-001270,-1.3287612031422305
ACH-001274,-1.22921680167017
ACH-001275,-1.3104677476323592
ACH-001277,-1.6485140126642075
ACH-001278,-1.301382277613414
ACH-001280,-1.1432801083925523
ACH-001283,-1.2559379183099881
ACH-001289,-1.300537714889523
ACH-001300,-1.0937930982278132
ACH-001301,-1.1003067300075724
ACH-001302,-1.262656938884238
ACH-001306,-1.0132522907917108
ACH-001318,-1.1304023430798682
ACH-001322,-1.3549870608783594
ACH-001328,-1.0412576748464517
ACH-001332,-1.1616925101462612
ACH-001336,-1.191867165576203
ACH-001346,-1.2684568337692386
ACH-001353,-1.2139069970451113
ACH-001354,-1.101826728949977
ACH-001367,-1.2311584310059978
ACH-001368,-1.2248422675319717
ACH-001374,-0.9043194483627378
ACH-001377,-1.197799980040663
ACH-001380,-1.2071416980374363
ACH-001391,-0.974548395198976
ACH-001408,-1.2272241037530631
ACH-001430,-1.2345298451251916
ACH-001431,-1.2015315968736668
ACH-001450,-0.9348078423453332
ACH-001496,-0.9871735007916026
ACH-001500,-1.2278308738414572
ACH-001523,-1.3510581183099746
ACH-001532,-1.1623810924766496
ACH-001550,-1.0620221211888352
ACH-001552,-1.2686500542598869
ACH-001554,-1.2982851201238346
ACH-001654,-1.2380031098930506
ACH-001735,-1.2604110592583155
ACH-001736,-1.2460357215767963
ACH-001737,-0.7900485716117399
ACH-001740,-1.5148945194647283
ACH-001745,-1.4967609177812715
ACH-001765,-1.368654721689364
