,LIG4 (3981)
ACH-000356,-0.05804332751554719
ACH-000361,-0.02195758488421389
ACH-000362,-0.04212164730997457
ACH-000363,-0.06855957256573336
ACH-000364,-0.1038479335990422
ACH-000365,0.022664987192686132
ACH-000366,-0.12725863902643655
ACH-000368,-0.2293179959545558
ACH-000374,-0.046545657767791265
ACH-000375,-0.29070838745491745
ACH-000376,-0.10544865831464392
ACH-000381,-0.01765241891693324
ACH-000383,-0.19651733849017036
ACH-000387,-0.026572879799606892
ACH-000389,-0.17521968321101827
ACH-000390,-0.0729413101545786
ACH-000393,-0.09012218291715098
ACH-000395,0.02705664100210797
ACH-000396,0.09887184583090756
ACH-000397,-0.13465196140509147
ACH-000401,-0.16697693844026534
ACH-000402,-0.017181048246006424
ACH-000403,-0.2161549913514451
ACH-000404,-0.437016818545451
ACH-000406,-0.11119712441498487
ACH-000407,-0.07550898098956918
ACH-000408,-0.09888202699321973
ACH-000410,-0.08863262984440395
ACH-000411,-0.23388418340137554
ACH-000414,-0.2334519137840936
ACH-000415,-0.18716896578680467
ACH-000416,-0.11745118567272007
ACH-000420,-0.057290517360085426
ACH-000421,-0.2111633119021574
ACH-000424,-0.17087638251156198
ACH-000425,-0.2417610594837832
ACH-000426,-0.2149010531725816
ACH-000427,-0.04222844724849671
ACH-000433,-0.12163875330909366
ACH-000435,-0.019992681480302643
ACH-000436,-0.10571221025872653
ACH-000444,-0.09167565956319916
ACH-000445,-0.15727094277057194
ACH-000448,-0.15767967980452796
ACH-000450,-0.11990825479043225
ACH-000452,-0.21324148005202853
ACH-000454,-0.032184715507018985
ACH-000458,-0.11061139399753522
ACH-000459,-0.11650811662503585
ACH-000460,-0.2405377973153923
ACH-000461,-0.11355462901014884
ACH-000463,-0.16732701492303745
ACH-000464,-0.15028192153853925
ACH-000466,-0.1914178291362452
ACH-000467,-0.11748031412968366
ACH-000468,-0.20855685124744625
ACH-000469,-0.1035592826410164
ACH-000470,0.051346689272126864
ACH-000471,-0.14420451899485648
ACH-000472,-0.167864847504537
ACH-000473,-0.21153408474041405
ACH-000475,-0.13579786417172496
ACH-000476,0.01658293082966844
ACH-000477,-0.16170282112723974
ACH-000479,-0.008177119989209586
ACH-000480,-0.10806972072834116
ACH-000481,-0.1335828822038707
ACH-000483,-0.12286589433429758
ACH-000484,-0.3391924526814263
ACH-000485,-0.2247625130443962
ACH-000486,-0.12884231372428448
ACH-000487,0.026304719183535653
ACH-000488,-0.2199483588466308
ACH-000490,-0.02320191238810568
ACH-000491,-0.03028243600453617
ACH-000495,-0.053291219914411665
ACH-000496,-0.3449547327198941
ACH-000499,-0.013631709537691132
ACH-000500,-0.31517997517671154
ACH-000502,-0.047286331057618695
ACH-000503,-0.11621449555161475
ACH-000505,-0.2269954549382573
ACH-000507,0.0143606115114938
ACH-000510,-0.1357439068344355
ACH-000511,-0.1979922790385231
ACH-000512,-0.023285441081753004
ACH-000516,-0.10786928039954304
ACH-000517,-0.104703995564561
ACH-000518,-0.2387201892146179
ACH-000520,-0.2460764693604793
ACH-000521,-0.2354098606741792
ACH-000522,-0.1542593955737493
ACH-000524,-0.22500978064992092
ACH-000527,-0.15814447328403325
ACH-000528,-0.2731610378718473
ACH-000537,-0.2028426803624806
ACH-000541,0.1014182754445302
ACH-000542,-0.240293099261653
ACH-000544,-0.08523109744447907
ACH-000545,-0.08703793356989127
ACH-000547,-0.1362439428585251
ACH-000548,-0.3740237624134246
ACH-000549,-0.018795075661200526
ACH-000550,-0.1598239830268188
ACH-000552,-0.04199035766584675
ACH-000556,-0.14714660306786087
ACH-000557,-0.14751616569408174
ACH-000569,-0.2024435212510737
ACH-000570,-0.27962578710859565
ACH-000571,-0.13677185842533912
ACH-000573,-0.2254283715812873
ACH-000576,-0.10915030856269002
ACH-000579,-0.13190711327492324
ACH-000580,-0.2261647972628269
ACH-000584,-0.2307824902104919
ACH-000585,-0.17971369739669346
ACH-000588,0.010479568551479341
ACH-000589,-0.10972711370606424
ACH-000591,-0.08117177442527604
ACH-000593,-0.1564109492112425
ACH-000600,-0.19997354057922848
ACH-000601,-0.09841836559343124
ACH-000605,-0.07832924504265923
ACH-000606,-0.15627171448051685
ACH-000608,-0.2289070637495151
ACH-000614,-0.2673389388422012
ACH-000616,-0.21952016428249446
ACH-000618,-0.16650739241350998
ACH-000619,-0.12767026901861528
ACH-000620,-0.10566524359843316
ACH-000621,-0.15377874590652216
ACH-000622,-0.16777705242201427
ACH-000623,-0.21132470173963308
ACH-000624,-0.03219432714038118
ACH-000627,-0.1749880096064016
ACH-000630,-0.22131466068571212
ACH-000631,-0.4150009103845658
ACH-000632,-0.0933510736861138
ACH-000633,-0.02863683393829787
ACH-000637,-0.16264298514361514
ACH-000638,-0.2000977534104765
ACH-000646,-0.2305816169644208
ACH-000647,-0.056295046832389214
ACH-000648,-0.1876417959228015
ACH-000649,-0.1491625198188516
ACH-000651,0.015563209576920362
ACH-000652,-0.048605279235743135
ACH-000653,-0.12015328876111407
ACH-000657,-0.12859901477473393
ACH-000658,-0.010504182958981626
ACH-000661,0.03514516268215228
ACH-000662,-0.19333729162317054
ACH-000663,-0.2526427630708369
ACH-000665,-0.2318334156238373
ACH-000671,-0.12676463286146408
ACH-000672,-0.2524967563354241
ACH-000673,-0.14460027589115418
ACH-000676,-0.032173556300382614
ACH-000677,-0.0537646457905161
ACH-000681,-0.2831625996957835
ACH-000683,-0.10008702622724353
ACH-000684,-0.2913751682464997
ACH-000688,-0.26428314093853383
ACH-000693,-0.09445549376968228
ACH-000694,-0.057470003759077064
ACH-000695,-0.08280331812467268
ACH-000696,-0.2035367521490796
ACH-000697,-0.1493436292057861
ACH-000699,-0.2016558394909668
ACH-000701,-0.15556976946123868
ACH-000706,-0.09213664656395253
ACH-000711,-0.1168704666150412
ACH-000713,0.06975671540946891
ACH-000714,-0.12037361002799013
ACH-000718,-0.29646915653318456
ACH-000720,-0.060628346661287184
ACH-000721,-0.07822380606807981
ACH-000724,-0.3778179909326306
ACH-000725,0.056636381898794726
ACH-000732,-0.10200400291573228
ACH-000734,-0.1208493878189217
ACH-000735,-0.2192439857169804
ACH-000736,-0.15900135624079406
ACH-000738,-0.08693252281216847
ACH-000746,0.01868551306672957
ACH-000747,-0.04158968141366655
ACH-000748,-0.1116376113223316
ACH-000753,-0.17547155837669093
ACH-000756,-0.1059098733103266
ACH-000757,-0.027794847410633268
ACH-000758,-0.1105026478815948
ACH-000760,-0.056487428386368464
ACH-000762,-0.04022622397897632
ACH-000763,-0.09897200843748848
ACH-000764,-0.04571077009345347
ACH-000765,-0.21763553668696115
ACH-000766,-0.1982147099479558
ACH-000767,0.00101347638832844
ACH-000768,-0.32748453530405275
ACH-000769,-0.21736405222818692
ACH-000770,0.010888441419360032
ACH-000771,-0.1493871115090448
ACH-000773,-0.09971044882446556
ACH-000776,-0.23627242187806866
ACH-000777,-0.19871527327121724
ACH-000778,-0.2496123617362104
ACH-000781,-0.17752361657831467
ACH-000782,-0.09550603671917328
ACH-000783,-0.12850168128503167
ACH-000784,-0.20032373179989926
ACH-000785,-0.16105116714655526
ACH-000787,-0.15013147639741453
ACH-000788,-0.1001675946730861
ACH-000791,-0.13377549906169742
ACH-000792,-0.17156866093875967
ACH-000794,-0.18561901581263915
ACH-000796,-0.17976327499144562
ACH-000798,0.020304370885000908
ACH-000799,-0.2069282812896956
ACH-000800,-0.2939043525741211
ACH-000802,-0.15641884732637473
ACH-000804,-0.17665405817694224
ACH-000805,-0.3080067439263645
ACH-000809,-0.2019967712649789
ACH-000810,-0.11078863263734666
ACH-000811,-0.3046224711580604
ACH-000817,-0.06442837379870392
ACH-000819,-0.06824736998700548
ACH-000820,0.033055829330080666
ACH-000821,0.018626125104522964
ACH-000822,-0.10078464556980583
ACH-000823,-0.1204320805920478
ACH-000824,-0.06676441942837183
ACH-000827,-0.2755484541714853
ACH-000829,-0.19822116085308306
ACH-000831,-0.15958922289020422
ACH-000832,-0.18479712015868371
ACH-000833,-0.1894379817630267
ACH-000834,-0.08788161359363568
ACH-000835,-0.17879264835156
ACH-000836,-0.19443661085610225
ACH-000837,-0.07097115137943763
ACH-000838,0.002507421936762825
ACH-000839,-0.24785945440873255
ACH-000840,-0.19571463336449768
ACH-000841,-0.19571968834622547
ACH-000843,-0.1180808150818256
ACH-000846,0.05376437776916678
ACH-000847,-0.07997942124707333
ACH-000848,-0.02525032644918903
ACH-000849,-0.03475420225821592
ACH-000851,-0.03513409430542048
ACH-000855,-0.1399328511612102
ACH-000856,-0.12052454799128882
ACH-000858,-0.11446510908780255
ACH-000859,-0.16225419166296534
ACH-000861,-0.1662547296209995
ACH-000862,-0.06783592195050908
ACH-000865,-0.2164542458454176
ACH-000866,-0.05964617979024725
ACH-000867,-0.06835424053556965
ACH-000869,-0.05466212640748728
ACH-000872,-0.10660075501666123
ACH-000873,-0.003727066384714868
ACH-000876,-0.16589980568687873
ACH-000878,-0.11133398510475354
ACH-000880,-0.2567549458933342
ACH-000881,-0.2574366119013137
ACH-000882,-0.13950543054149295
ACH-000884,-0.11248711058633973
ACH-000885,-0.2743482131664545
ACH-000887,-0.12217364391242365
ACH-000889,-0.02503346607641458
ACH-000896,-0.17564106986852934
ACH-000898,-0.041256183344914765
ACH-000900,-0.3357001252241362
ACH-000901,-0.1573417785684141
ACH-000905,-0.13791138961285818
ACH-000906,-0.30260359101041445
ACH-000907,-0.18624503647553592
ACH-000910,-0.21066602543576646
ACH-000911,-0.16841453183361033
ACH-000912,-0.3466820329391809
ACH-000913,-0.013353300584377965
ACH-000915,0.006462434855878631
ACH-000916,-0.04203788132498498
ACH-000917,-0.18385445733289274
ACH-000920,-0.16720795188555465
ACH-000921,-0.09670009304319704
ACH-000924,0.01701677285792488
ACH-000926,-0.051185920790681
ACH-000928,-0.04617357833111057
ACH-000929,-0.2553271890422006
ACH-000932,-0.06487946337591298
ACH-000935,-0.3028056357409763
ACH-000936,-0.062044872738338815
ACH-000937,-0.2099475838572432
ACH-000938,-0.09359948390758906
ACH-000939,-0.1587392458056104
ACH-000941,-0.17890120226900025
ACH-000943,-0.1582102072546778
ACH-000946,-0.07203624734607654
ACH-000947,-0.15331162336709792
ACH-000948,-0.12917963420361905
ACH-000950,-0.07600728627455777
ACH-000953,-0.07491119451735867
ACH-000954,-0.22272372917114644
ACH-000957,-0.2060769538327576
ACH-000958,-0.12290978524504426
ACH-000960,-0.2739464647175181
ACH-000963,-0.180112241281817
ACH-000968,-0.13863724963569635
ACH-000969,0.041287819609552065
ACH-000972,-0.17696545943285866
ACH-000973,-0.17818620584237932
ACH-000974,-0.2108548001799209
ACH-000978,-0.2365856681579797
ACH-000984,-0.054721877457078114
ACH-000986,-0.18730019916107826
ACH-000988,-0.2722278084374889
ACH-000993,-0.1062448345471544
ACH-000994,-0.0017774287442625246
ACH-000996,-0.20884639169134647
ACH-001001,-0.21155617746043365
ACH-001020,-0.2061903996869273
ACH-001028,-0.10215231235496856
ACH-001031,0.004946120649230642
ACH-001038,-0.12078936667725935
ACH-001048,-0.057002446833223475
ACH-001050,-0.1773222789032818
ACH-001053,-0.10104576588869346
ACH-001054,-0.09610527802915478
ACH-001061,-0.08284262534775512
ACH-001067,-0.3404912290581661
ACH-001075,-0.3990837318439126
ACH-001096,-0.17959877248545195
ACH-001111,0.03385298182272223
ACH-001119,-0.3187530658510859
ACH-001128,-0.5556908401866546
ACH-001134,-0.2362723234127745
ACH-001151,-0.1306709132711555
ACH-001163,-0.1352160182132088
ACH-001164,-0.1805259145523616
ACH-001183,-0.15190990573501215
ACH-001192,-0.13881309632458072
ACH-001193,-0.2880021959528735
ACH-001196,-0.10882791833498068
ACH-001197,-0.03368840649799372
ACH-001205,-0.4622759680282276
ACH-001211,-0.2935092866347589
ACH-001212,-0.3614488192056221
ACH-001228,-0.10243565753353318
ACH-001232,-0.12524940033175966
ACH-001239,-0.1386721982716475
ACH-001270,0.11701652168375727
ACH-001274,-0.16619710436706606
ACH-001275,-0.3105505041021788
ACH-001277,-0.0647148095132266
ACH-001278,-0.18895051692485745
ACH-001280,-0.24996957817389925
ACH-001283,-0.12535705754998144
ACH-001289,-0.4147916523133888
ACH-001300,-0.03999467944925179
ACH-001301,-0.2902608878874394
ACH-001302,-0.25810299819550764
ACH-001306,-0.17697559441361807
ACH-001318,-0.05945274727806011
ACH-001322,-0.08729037529848048
ACH-001328,-0.13721473105296422
ACH-001332,-0.08351925338631304
ACH-001336,-0.14497722957660678
ACH-001346,-0.14690368489897515
ACH-001353,-0.19010233679617708
ACH-001354,-0.13199034200175727
ACH-001367,-0.01414815348802825
ACH-001368,-0.15149347851607073
ACH-001374,0.09328797825991854
ACH-001377,-0.15163318454541766
ACH-001380,-0.20774913085857388
ACH-001391,-0.13216392611557515
ACH-001408,-0.2412319519629898
ACH-001430,-0.2613267679617816
ACH-001431,-0.033303892101351894
ACH-001450,-0.1667109891237707
ACH-001496,-0.08853903471306683
ACH-001500,-0.07421543513942834
ACH-001523,-0.2405286357422401
ACH-001532,-0.5580173507742744
ACH-001550,-0.00621115904045854
ACH-001552,-0.2681913121011654
ACH-001554,-0.2255913963546506
ACH-001654,-0.2396300793087857
ACH-001735,-0.2850982806177729
ACH-001736,-0.13323057419710502
ACH-001737,-0.16960943528050262
ACH-001740,-0.11301938078037835
ACH-001745,-0.1967317387871168
ACH-001765,-0.1770442624827567
