,CLEC4C (170482)
ACH-000004,0.10361414010703406
ACH-000005,0.186049543536892
ACH-000007,0.015542730556843527
ACH-000009,-0.0019709172892537637
ACH-000011,0.06894287859217854
ACH-000012,0.18840870685624775
ACH-000013,0.05796677931423876
ACH-000014,0.05043882645218164
ACH-000015,0.11603184374645993
ACH-000017,0.07482096385010187
ACH-000018,0.09887092484707856
ACH-000019,-0.020307959993692816
ACH-000021,0.055293874038029836
ACH-000022,0.05263743436603165
ACH-000025,0.1223539801342476
ACH-000028,0.03586664589839483
ACH-000030,0.10497961591076417
ACH-000035,0.050150096061203284
ACH-000036,0.14589486708582772
ACH-000037,0.27813143318622585
ACH-000039,0.1039870014447366
ACH-000040,0.11850917875801673
ACH-000041,0.07654160525761798
ACH-000042,0.12837626473781286
ACH-000045,-0.00599722128129465
ACH-000047,0.1383506101771516
ACH-000052,-0.04475007442374685
ACH-000053,-0.004183695286482921
ACH-000054,0.13574414652657335
ACH-000055,0.016531137720486897
ACH-000060,0.0636124850197251
ACH-000067,0.09542490941851256
ACH-000070,0.10394177588380646
ACH-000075,-0.037317581908554213
ACH-000078,0.12743919019955907
ACH-000082,0.17717579513908438
ACH-000085,-0.03657158819131172
ACH-000086,0.11945834347891543
ACH-000087,0.12451393915379795
ACH-000092,0.1676985659709357
ACH-000095,0.13261671443337258
ACH-000097,0.15632648979825842
ACH-000098,0.13026730082650118
ACH-000099,0.03534149757559873
ACH-000108,0.07544997520861395
ACH-000113,0.11772396403014165
ACH-000116,0.1116129256247686
ACH-000118,0.03058725341438146
ACH-000120,0.08419017345342751
ACH-000123,0.037842453910277817
ACH-000127,0.05569117083353349
ACH-000128,0.07879340817007283
ACH-000132,0.19723302788786928
ACH-000133,0.06326935629709016
ACH-000137,0.07407929962123395
ACH-000138,0.06953765240200767
ACH-000142,0.12483539729031967
ACH-000143,0.005296158605369314
ACH-000146,0.0714077721336767
ACH-000148,0.1849318543235077
ACH-000150,-0.09222099382448457
ACH-000152,0.15810613249875327
ACH-000153,0.2106563939407368
ACH-000159,0.1488876169639702
ACH-000160,0.05034635439988088
ACH-000163,0.10847237321560872
ACH-000167,0.12226438119594801
ACH-000168,0.08338452729648911
ACH-000169,0.028003242248933174
ACH-000178,0.05994054104447021
ACH-000183,-0.0117635034666951
ACH-000188,0.19381912293682135
ACH-000189,-0.17160040062504436
ACH-000190,0.2007169832420657
ACH-000198,-0.028684347195641474
ACH-000203,-0.009910698937646827
ACH-000204,0.028839917303554074
ACH-000206,0.03463318969576799
ACH-000207,0.1662445988505144
ACH-000208,0.1517791324822586
ACH-000210,0.31793914707547977
ACH-000211,-0.015356895615760513
ACH-000215,0.0994997624359679
ACH-000221,0.06629285465525138
ACH-000222,0.05474160287721566
ACH-000223,-0.015876081158495644
ACH-000226,0.16597765752486754
ACH-000227,0.19036369927558588
ACH-000228,-0.03897894046676596
ACH-000231,0.17694546600554933
ACH-000232,0.09957077838935102
ACH-000233,-0.025302797127315438
ACH-000234,0.13487535074329635
ACH-000235,0.06494984996684372
ACH-000237,0.14669756160735073
ACH-000238,0.0759733412426257
ACH-000242,0.02329915999131723
ACH-000243,0.1254567054770863
ACH-000244,0.2865597207644127
ACH-000246,0.08768240501695608
ACH-000248,-0.027559374869569626
ACH-000250,0.16481657639482916
ACH-000251,-0.1009320563844133
ACH-000252,0.1610725341732011
ACH-000253,0.1961715785579775
ACH-000255,0.09790680135965064
ACH-000256,0.06624934780138057
ACH-000257,0.3278207119900475
ACH-000258,0.1003938810413711
ACH-000259,0.08660504909378146
ACH-000260,0.23500412629558898
ACH-000261,0.07802865830690209
ACH-000262,0.19248203403074693
ACH-000263,0.23068836697352674
ACH-000264,0.11006273437285807
ACH-000265,0.1421740376036835
ACH-000266,0.10213911226336872
ACH-000272,0.16548396416188724
ACH-000274,0.1167474737024032
ACH-000277,0.14725320222047114
ACH-000278,0.16205185966996433
ACH-000279,0.00032209318558857556
ACH-000280,0.11408314826307625
ACH-000281,-0.0918527697610154
ACH-000288,0.016882927620479157
ACH-000291,0.08474190723577421
ACH-000293,0.21137410919486527
ACH-000294,0.18156202936160631
ACH-000295,0.14491111616173846
ACH-000296,0.2523912671381054
ACH-000302,0.0741950625530583
ACH-000304,0.13496910536922502
ACH-000307,-0.005774177505311687
ACH-000308,0.03918010502482887
ACH-000310,0.2715831026831936
ACH-000311,0.0908041733095274
ACH-000312,-0.06147680494689312
ACH-000315,0.15596737041519002
ACH-000316,-0.032615227731944314
ACH-000317,0.23594955643621074
ACH-000318,0.15901493419588092
ACH-000319,0.047808136169383564
ACH-000320,0.07181458660793671
ACH-000322,0.2809155885087173
ACH-000323,0.10933117964373534
ACH-000324,0.07596719320452093
ACH-000329,0.16236839990425586
ACH-000330,0.07959355931950733
ACH-000331,0.09941159513007787
ACH-000332,0.038521749871419785
ACH-000334,0.0452485307155862
ACH-000335,0.22486166864190665
ACH-000336,0.1894426626804771
ACH-000337,0.3060671445351925
ACH-000338,-0.0923101187424359
ACH-000339,0.0753354013511694
ACH-000341,0.22518946503708215
ACH-000348,0.06600938997412037
ACH-000350,-0.08015605959757521
ACH-000352,0.003447119380186176
ACH-000356,0.031394203918520575
ACH-000361,-0.08320945210175569
ACH-000362,0.14620843220084054
ACH-000363,0.1524766456333436
ACH-000364,0.12122483016819804
ACH-000365,0.16613567059915635
ACH-000366,0.12293699491375301
ACH-000368,0.11749874260388797
ACH-000374,0.08230853262236675
ACH-000375,-0.031124324221668977
ACH-000376,0.0022152843390367888
