,B4GALT5 (9334)
ACH-000004,0.06973859934684917
ACH-000005,-0.1037512927255179
ACH-000007,-0.031015409534585394
ACH-000009,-0.2602807636577025
ACH-000011,-0.3987145110966455
ACH-000012,-0.05436501032031002
ACH-000013,0.182420660699828
ACH-000014,-0.07264123906547723
ACH-000015,-0.11610028112906914
ACH-000017,-0.042491752715447285
ACH-000018,-0.18900067790609573
ACH-000019,-0.022171350808792938
ACH-000021,-0.05339336036296221
ACH-000022,-0.08114156625110684
ACH-000025,-0.14307194718230418
ACH-000028,-0.15061299713634052
ACH-000030,-0.30877221446770065
ACH-000035,-0.1783137857460311
ACH-000036,0.035274355983497714
ACH-000037,-0.06737012138257639
ACH-000039,-0.4258973151690804
ACH-000040,-0.052031496822997785
ACH-000041,-0.036105321471889364
ACH-000042,-0.22300606494435968
ACH-000045,-0.5803049047397817
ACH-000047,-0.11918731882316758
ACH-000052,-0.3448071556800821
ACH-000053,-0.1501374686007017
ACH-000054,-0.06482632638212238
ACH-000055,0.14830278712908124
ACH-000060,-0.1712236450675121
ACH-000067,-0.019799027643702408
ACH-000070,0.22450721198193305
ACH-000075,-0.3478533049699976
ACH-000078,-0.20964613981499894
ACH-000082,-0.21952795868856467
ACH-000085,-0.0414358457559288
ACH-000086,-0.15679814781701035
ACH-000087,-0.08550753818195256
ACH-000092,-0.4578775046444237
ACH-000095,-0.10267034802013374
ACH-000097,-0.09698261828633767
ACH-000098,0.12086750416696974
ACH-000099,-0.12988521784362198
ACH-000108,-0.03471962401511114
ACH-000113,-0.2991494533536867
ACH-000116,-0.1806140451969592
ACH-000118,0.02590727535578264
ACH-000120,-0.10038482270853057
ACH-000123,-0.09988164048003366
ACH-000127,-0.025844515257050716
ACH-000128,-0.07189523248650409
ACH-000132,-0.03242364221292098
ACH-000133,-0.1138144507744057
ACH-000137,-0.07907747354218372
ACH-000138,0.041875101196828836
ACH-000142,-0.3428992798896235
ACH-000143,-0.10971319032455253
ACH-000146,-0.32113647322363165
ACH-000148,-0.025342841861333357
ACH-000150,-0.053244852449432535
ACH-000152,-0.12536840236212685
ACH-000153,-0.32667353883011835
ACH-000159,-0.051504083011081135
ACH-000160,-0.19031763362638668
ACH-000163,0.012483902588506459
ACH-000167,-0.16083712728550895
ACH-000168,-0.07404771477550467
ACH-000169,-0.3459183580635289
ACH-000178,-0.00803328025153345
ACH-000183,0.06559488329234586
ACH-000188,-0.09695239006413624
ACH-000189,-0.4934687795783399
ACH-000190,0.1873357099649983
ACH-000198,-0.13188757610715654
ACH-000203,0.029435918498334573
ACH-000204,-0.08577834320577579
ACH-000206,-0.11043249102485928
ACH-000207,-0.11772558984882865
ACH-000208,0.38624189072782494
ACH-000210,-0.09514987750039884
ACH-000211,-0.04992952861416626
ACH-000215,-0.02290797846597205
ACH-000221,-0.06009394209657226
ACH-000222,-0.11149522753853268
ACH-000223,-0.12818429930753614
ACH-000226,-0.12652029327934652
ACH-000227,0.009988442071622658
ACH-000228,-0.08952134350582748
ACH-000231,-0.206211972688071
ACH-000232,-0.06815065989595925
ACH-000233,-0.15264710325895794
ACH-000234,-0.226540752410982
ACH-000235,-0.03812565293429128
ACH-000237,-0.08244198367331214
ACH-000238,-0.16492839409988447
ACH-000242,-0.16959212508359486
ACH-000243,-0.023314143323784228
ACH-000244,0.054012548563388066
ACH-000246,-0.4057559357146316
ACH-000248,-0.028683250715138275
ACH-000250,-0.0191433972284092
ACH-000251,-0.0273588459791016
ACH-000252,-0.01385008979359143
ACH-000253,0.03206400191484024
ACH-000255,-0.13159315541952826
ACH-000256,-0.2908846313986048
ACH-000257,0.05043354732401608
ACH-000258,0.055841245718450484
ACH-000259,-0.18266917282745485
ACH-000260,-0.10153344871582007
ACH-000261,-0.11342364040749453
ACH-000262,-0.5634782906770719
ACH-000263,-0.1765971936435087
ACH-000264,-0.04977363814967015
ACH-000265,0.03084346426040649
ACH-000266,-0.15802462548512147
ACH-000272,-0.2513614101682375
ACH-000274,0.011773895057096112
ACH-000277,0.03546983006635868
ACH-000278,-0.08424638671399146
ACH-000279,-0.14529863496038614
ACH-000280,-0.2032967525615964
ACH-000281,-0.10752593553837048
ACH-000288,-0.17722139170274734
ACH-000291,-0.10294172116280144
ACH-000293,0.00864486919720688
ACH-000294,0.1271260663138883
ACH-000295,-0.16308175965231553
ACH-000296,-0.11179465154194576
ACH-000302,-0.22102327257021406
ACH-000304,0.04126105626966072
ACH-000307,0.06319148335054108
ACH-000308,-0.12643589850225476
ACH-000310,-0.15267133829358814
ACH-000311,0.06278126940807817
ACH-000312,0.0044151104285634615
ACH-000315,-0.006566623459949882
ACH-000316,-0.25304576608294704
ACH-000317,0.039101157362996866
ACH-000318,-0.2958994760137192
ACH-000319,-0.1762641174874144
ACH-000320,-0.17334619692846187
ACH-000322,0.009919686101695135
ACH-000323,0.303671775817925
ACH-000324,-0.16932858147051338
ACH-000329,-0.06297171847695388
ACH-000330,-0.10056385887978084
ACH-000331,0.0282810719653944
ACH-000332,-0.1058197492510107
ACH-000334,-0.050749101074064384
ACH-000335,-0.063842975883663
ACH-000336,-0.2853507675623757
ACH-000337,0.13766094863215286
ACH-000338,-0.015462442165353087
ACH-000339,-0.042958815308789686
ACH-000341,-0.2337780794169089
ACH-000348,0.0859479787696952
ACH-000350,-0.08581629345120746
ACH-000352,-0.006117723593204017
ACH-000356,0.25025140660770073
ACH-000361,0.12189460955286713
ACH-000362,-0.1555533910652408
ACH-000363,-0.1745740472131998
ACH-000364,-0.016904493948104168
ACH-000365,-0.26005567851594125
ACH-000366,-0.20364427852642752
ACH-000368,0.08021683892570049
ACH-000374,-0.2146245425887143
ACH-000375,-0.02588445042480053
ACH-000376,-0.13913231050739647
ACH-000381,-0.07947257248933329
ACH-000383,-0.02691421721301261
ACH-000387,0.029242911969800695
