,TMEM106B (54664)
ACH-000004,-0.11770627846654105
ACH-000005,0.0448702241204676
ACH-000007,0.18642958220643785
ACH-000009,0.05129300902130464
ACH-000011,-0.010625479308907818
ACH-000012,-0.05374254467794471
ACH-000013,-0.035483006343427916
ACH-000014,0.025865418418322385
ACH-000015,-0.17821991220636654
ACH-000017,-0.1114053191102252
ACH-000018,-0.2692748408855146
ACH-000019,-0.2690017948423436
ACH-000021,-0.014741693828336575
ACH-000022,-0.20944418221617453
ACH-000025,-0.009535111744796014
ACH-000028,-0.10945177538825626
ACH-000030,-0.03721951143740988
ACH-000035,-0.2165596233783704
ACH-000036,0.13282525186134034
ACH-000037,0.0010492209258471405
ACH-000039,-0.0364366224027414
ACH-000040,0.05046981181919681
ACH-000041,-0.07019298162212924
ACH-000042,-0.0671774815367568
ACH-000045,0.08175362076724325
ACH-000047,-0.06895032379491763
ACH-000052,0.1270941405129255
ACH-000053,-0.1248885207616912
ACH-000054,0.014570596405733802
ACH-000055,-0.10318636811542307
ACH-000060,-0.14190206814896816
ACH-000067,-0.12698096469423173
ACH-000070,0.07261829182946163
ACH-000075,-0.27263293033973857
ACH-000078,0.15541744241345867
ACH-000082,-0.2913000370738681
ACH-000085,0.2791008796865609
ACH-000086,0.1315601252837416
ACH-000087,-0.016582978594904447
ACH-000092,-0.19295119001827896
ACH-000095,-0.05618869912619137
ACH-000097,-0.07983396424156583
ACH-000098,0.09578808607139276
ACH-000099,-0.05163359315586485
ACH-000108,0.13000022601910158
ACH-000113,-0.26775349844333673
ACH-000116,-0.23072560924968874
ACH-000118,0.02566512086327528
ACH-000120,-0.04166079172608704
ACH-000123,0.0791910313047649
ACH-000127,-0.0897731763176943
ACH-000128,-0.020844701741372162
ACH-000132,-0.014761837839036729
ACH-000133,-0.14386628475485913
ACH-000137,-0.18835895184961327
ACH-000138,0.13359817763473178
ACH-000142,-0.18039965272476155
ACH-000143,-0.20044415883350106
ACH-000146,-0.017807015726943775
ACH-000148,-0.3360796734763216
ACH-000150,-0.16510104002889162
ACH-000152,-0.07018454171324831
ACH-000153,-0.29280617217592353
ACH-000159,-0.16109902019616515
ACH-000160,-0.06755030536257653
ACH-000163,0.14616197884012727
ACH-000167,-0.05734530575307665
ACH-000168,0.044943512678023635
ACH-000169,-0.16080887485564713
ACH-000178,-0.03320604374314571
ACH-000183,0.13738617589078772
ACH-000188,-0.032747806587014504
ACH-000189,-0.4918895508227246
ACH-000190,0.1600040468549416
