,CLIP1 (6249)
ACH-000004,0.009697558206326895
ACH-000005,0.20193177416821131
ACH-000007,0.06928266674327963
ACH-000009,0.1573846650017007
ACH-000011,0.004085136714923724
ACH-000012,0.18478737710050452
ACH-000013,-0.022821955943198118
ACH-000014,0.10468547124530828
ACH-000015,0.09523189561596944
ACH-000017,0.027971009462663187
ACH-000018,0.017544052079143804
ACH-000019,-0.10013332126890312
ACH-000021,-0.04992078668912433
ACH-000022,0.07067726257641843
ACH-000025,-0.03273279678425415
ACH-000028,0.06785545810062947
ACH-000030,0.16789125423261114
ACH-000035,0.17534871640891234
ACH-000036,0.008138552848928643
ACH-000037,0.007622428666336491
ACH-000039,-0.020063803080403373
ACH-000040,0.08396570097626747
ACH-000041,0.02617782864807028
ACH-000042,0.16779606401758698
ACH-000045,0.03416692850671794
ACH-000047,0.07751859166473653
ACH-000052,-0.2071938441958662
ACH-000053,0.06524116113252326
ACH-000054,0.17633056750825404
ACH-000055,0.1483094327669169
ACH-000060,0.07959211719165331
ACH-000067,0.1089908122804397
ACH-000070,0.09853909724754616
ACH-000075,0.050266266473179784
ACH-000078,-0.023298360338286514
ACH-000082,0.09850382483408944
ACH-000085,0.32064616966981313
ACH-000086,0.01710551107437671
ACH-000087,-0.09176521436592584
ACH-000092,0.06051364097546313
ACH-000095,0.0911557573686428
ACH-000097,0.0168596512605295
ACH-000098,0.0467205485117558
ACH-000099,0.03612848733629353
ACH-000108,0.13661914979337295
ACH-000113,0.09761062183534648
ACH-000116,0.10354257545673914
ACH-000118,-0.05069242194082492
ACH-000120,0.11091671061123752
ACH-000123,0.17511532304914051
ACH-000127,0.033456828404863824
ACH-000128,0.16758930853382836
ACH-000132,0.1726226265652918
ACH-000133,-0.0604255268862141
ACH-000137,0.04404187711273208
ACH-000138,0.08008492107536085
ACH-000142,0.12837060189586375
ACH-000143,0.00833593872059738
ACH-000146,0.17252590194426545
ACH-000148,0.11473492268748807
ACH-000150,0.028604189504430458
ACH-000152,0.11267370939344695
ACH-000153,0.08497692159003263
ACH-000159,0.08535405193996012
ACH-000160,-0.08345390462978987
ACH-000163,0.07206820251460769
ACH-000167,-0.08704550111192566
ACH-000168,0.09005904148156484
ACH-000169,0.054439725483180886
ACH-000178,0.026784478111246984
ACH-000183,0.02712749626379924
ACH-000188,0.11912432453345895
ACH-000189,-0.16435194062208755
ACH-000190,-0.004376543491643674
ACH-000198,0.027909434969579476
ACH-000203,-0.16086748154466474
ACH-000204,0.15965693401116032
ACH-000206,0.06717832697008448
ACH-000207,0.13976227616469633
ACH-000208,0.16860819395222798
ACH-000210,0.15225398186962594
ACH-000211,0.07662389516277983
ACH-000215,-0.029883509383015924
ACH-000221,0.2150099201207981
ACH-000222,-0.048289745450196014
ACH-000223,0.15070568257833894
ACH-000226,-0.007905656783158
ACH-000227,0.00548678372805491
ACH-000228,0.1945041974795218
ACH-000231,0.06493720588545503
ACH-000232,0.04765457638589999
ACH-000233,0.09133530928328952
ACH-000234,0.112539741941934
ACH-000235,0.12506811550596994
ACH-000237,0.04599691798614637
ACH-000238,0.020322787759792956
ACH-000242,0.0830133196316307
ACH-000243,0.14588295031177365
ACH-000244,0.13638728192056654
ACH-000246,0.04654667702734787
ACH-000248,0.02868795598193093
ACH-000250,0.1723978296135353
ACH-000251,0.022640883663430048
ACH-000252,0.13896572687753025
ACH-000253,0.0585758216500821
ACH-000255,0.18684767691098575
ACH-000256,0.10504121205640757
ACH-000257,0.2756233265192557
ACH-000258,0.10893937679634316
ACH-000259,-0.012936105560211778
ACH-000260,0.08889102295584943
ACH-000261,0.0848124814456636
ACH-000262,0.036149274477735485
ACH-000263,-0.062257605253856436
ACH-000264,0.09228374930791368
ACH-000265,0.16163867601926454
ACH-000266,0.06301258806316473
ACH-000272,-0.012067107555160472
ACH-000274,-0.022006064457749785
ACH-000277,0.026798258708923144
ACH-000278,0.0401735417242354
ACH-000279,0.051942546460380636
ACH-000280,0.12234496766952355
ACH-000281,0.032439200074207634
ACH-000288,0.04942915949959933
ACH-000291,0.1376838082457338
ACH-000293,0.2101938432439205
