,GUCA1B (2979)
ACH-000004,-0.07155612909291031
ACH-000005,0.12562135343887582
ACH-000007,0.003500350255929507
ACH-000009,0.04681810747756608
ACH-000011,0.03649407340552184
ACH-000012,0.0795942741952638
ACH-000013,0.0706707993394544
ACH-000014,-0.04364818714278538
ACH-000015,0.17535563669425494
ACH-000017,0.004231704795038684
ACH-000018,0.09791652651641716
ACH-000019,-0.02438539426651824
ACH-000021,0.0977728045614328
ACH-000022,-0.047373747988479376
ACH-000025,0.05423902302307982
ACH-000028,0.16926821293578642
ACH-000030,0.051931990081408634
ACH-000035,0.10691862912169173
ACH-000036,0.12360632290671995
ACH-000037,0.10582437641092084
ACH-000039,0.00230591247182728
ACH-000040,0.05785990373864251
ACH-000041,-0.006178500789513102
ACH-000042,0.02261003811665166
ACH-000045,0.006994819323167598
ACH-000047,0.08384145784940615
ACH-000052,0.027922990087143558
ACH-000053,0.008657236703827374
ACH-000054,0.16166564820743715
ACH-000055,0.2054661380101384
ACH-000060,0.02210771543510047
ACH-000067,0.0969675269651884
ACH-000070,0.14801258984489274
ACH-000075,0.025462907245621558
ACH-000078,0.020030015599974287
ACH-000082,0.06359414828113576
ACH-000085,0.2822570964195609
ACH-000086,-0.025749878481104008
ACH-000087,0.13714429095111702
ACH-000092,0.10560273219651732
ACH-000095,0.12016851862511045
ACH-000097,-0.012513696695008202
ACH-000098,-0.003280067308935722
ACH-000099,0.11183197236412994
ACH-000108,0.07466519618369759
ACH-000113,0.208444624461104
ACH-000116,0.021922296565499363
ACH-000118,0.0578166660827543
ACH-000120,0.05996093899339493
ACH-000123,0.007788705016475967
ACH-000127,0.06540355897729322
ACH-000128,0.030490155994854932
ACH-000132,-0.008420596407449086
ACH-000133,0.05034174584147081
ACH-000137,0.047958445162217415
ACH-000138,0.130061386743395
ACH-000142,-0.04111714951601251
ACH-000143,0.10227025682728724
ACH-000146,0.08257602143894577
ACH-000148,0.03112202139580272
ACH-000150,0.03962940412987635
ACH-000152,0.1169751941396945
ACH-000153,0.07733523746090352
ACH-000159,-0.055522992291863
ACH-000160,0.1454055792167992
ACH-000163,0.02973919836315964
ACH-000167,-0.0015363117499481212
ACH-000168,-0.028253587916227164
ACH-000169,0.04703481030460798
ACH-000178,0.017419419488045276
ACH-000183,0.13826253814137196
ACH-000188,0.07131864665031201
ACH-000189,0.042005408944896384
ACH-000190,0.11363769925696975
ACH-000198,-0.03838827265998231
ACH-000203,0.17522766706177173
ACH-000204,-0.08424543003802427
ACH-000206,0.1167952996727198
ACH-000207,-0.016922058241693634
ACH-000208,0.01470383318557841
ACH-000210,0.13382150926820555
ACH-000211,0.10747859290382113
ACH-000215,0.06675229085453596
ACH-000221,0.14124420687243106
ACH-000222,-0.002032173096445751
ACH-000223,-0.04824043036912253
ACH-000226,0.13185605089701494
ACH-000227,0.0033351123695509817
ACH-000228,0.1042406447976401
ACH-000231,0.08647806327651261
ACH-000232,0.21322410658313445
ACH-000233,0.12537046333924892
ACH-000234,-0.004905233113521991
ACH-000235,0.07176542743573606
ACH-000237,0.12075412346273155
ACH-000238,0.1225826368411371
ACH-000242,-0.023525144790336624
ACH-000243,0.08029594622069046
ACH-000244,0.11310460057586375
ACH-000246,0.03066162438898371
ACH-000248,-0.12102867056401835
ACH-000250,-0.0675377956436589
ACH-000251,0.09551810273628443
ACH-000252,-0.02298429805142444
ACH-000253,0.08692018063634482
ACH-000255,0.08426524875863023
ACH-000256,0.16099517235990815
ACH-000257,0.0070498718400112265
ACH-000258,0.2700420838140332
ACH-000259,0.0323508464190993
ACH-000260,0.027287530251389358
ACH-000261,0.13006376298886493
ACH-000262,-0.031231611160353924
ACH-000263,0.058383029397184025
ACH-000264,-0.03367874571236501
ACH-000265,0.10483590831367444
ACH-000266,0.051989410231933986
ACH-000272,0.16556074022610928
ACH-000274,0.15901862816566642
ACH-000277,-0.030360597233698355
ACH-000278,0.2077942162966812
ACH-000279,0.02198823523823317
ACH-000280,0.06522488976372971
ACH-000281,0.05207504306673981
ACH-000288,0.037232388331232165
ACH-000291,-0.0007825324629551557
ACH-000293,0.12105581222208207
ACH-000294,0.09765243653290452
ACH-000295,0.047875907652514336
ACH-000296,0.3413672214219368
ACH-000302,0.02571394225794468
ACH-000304,-0.003231644429807816
ACH-000307,-0.02000356947664905
ACH-000308,0.0980029483377589
ACH-000310,0.0650030090962026
ACH-000311,0.02643536754305267
ACH-000312,0.06044162080959195
ACH-000315,0.2056896354222636
ACH-000316,0.03527329426539174
ACH-000317,0.0583722825127677
ACH-000318,-0.10290211101577272
ACH-000319,0.1452670493794833
ACH-000320,0.1947057427355484
ACH-000322,-0.061763207871062965
ACH-000323,0.4137590556011168
ACH-000324,-0.011167701768688459
ACH-000329,0.1539934473334341
ACH-000330,0.14587291903153227
ACH-000331,0.06711128635484642
ACH-000332,0.13657120497899722
ACH-000334,-0.08175855396762917
ACH-000335,-0.104381343747652
ACH-000336,0.2376067690423164
ACH-000337,0.011566025838905796
ACH-000338,0.053532896942532215
ACH-000339,0.10844175361937257
ACH-000341,-0.03214869405026057
ACH-000348,0.044862386996819485
ACH-000350,0.2541078307027845
ACH-000352,0.06816555418439789
ACH-000356,0.03935928528636305
ACH-000361,0.3401559921519208
ACH-000362,0.03606544426158862
ACH-000363,0.11004711300764207
ACH-000364,0.07173508205517445
ACH-000365,0.06969393752656995
ACH-000366,0.12962746298539846
ACH-000368,0.1485677227733272
ACH-000374,0.017887733747594104
ACH-000375,0.17277630899554286
ACH-000376,-0.05525469857279743
ACH-000381,0.2145420894896733
ACH-000383,-0.028479515841911857
ACH-000387,-0.02763003539535504
ACH-000389,-0.02910774716439392
ACH-000390,0.049391182789162484
ACH-000393,0.02445334189619675
ACH-000395,0.1644719284481984
ACH-000396,0.188556212639322
ACH-000397,0.05406998285386218
ACH-000401,0.2587043969134666
ACH-000402,-0.16837966210571356
ACH-000403,0.06213139155696298
ACH-000404,0.02722316646468125
ACH-000406,0.017231194911229628
ACH-000407,0.008023579848587672
ACH-000408,0.16258532513907775
ACH-000410,0.0447897919556866
ACH-000411,-0.0015914690464771412
ACH-000414,0.06203422561781127
ACH-000415,0.0017155256833044233
ACH-000416,0.06946477986724821
ACH-000420,0.06406887829973755
ACH-000421,-0.03116454855113737
ACH-000424,0.08068375379715814
ACH-000425,0.11740180719967346
ACH-000426,0.10375354249308254
ACH-000427,0.16290505937395533
ACH-000433,0.036218338480085835
ACH-000435,0.4050132498901451
ACH-000436,0.2402665330503322
ACH-000444,0.08119651847160582
ACH-000445,0.1000410220513647
ACH-000448,0.054150202329234114
ACH-000450,0.055556330122795344
ACH-000452,0.05660047172555058
