,CAPZB (832)
ACH-000004,-0.9290646940942096
ACH-000005,-0.7546981790742249
ACH-000007,-0.7373057473021241
ACH-000009,-1.1103520619585046
ACH-000011,-0.9612516494953868
ACH-000012,-1.1005122975020951
ACH-000013,-1.4166271516373814
ACH-000014,-0.91380294387221
ACH-000015,-0.8779701053311479
ACH-000017,-1.1348563176942792
ACH-000018,-0.9657518702645485
ACH-000019,-1.297756343284609
ACH-000021,-0.9178989296820348
ACH-000022,-0.8369704804859524
ACH-000025,-0.8102389230164438
ACH-000028,-1.1271289742775237
ACH-000030,-1.2736249821607175
ACH-000035,-1.1245882241944187
ACH-000036,-1.1737590804896312
ACH-000037,-1.1397343201041643
ACH-000039,-1.0093420825370416
ACH-000040,-1.164024444980294
ACH-000041,-0.5537928242020456
ACH-000042,-0.8940155029522185
ACH-000045,-0.9051489942123084
ACH-000047,-1.0206296769920176
ACH-000052,-0.8334977361294446
ACH-000053,-0.7073420152567296
ACH-000054,-0.7771172750862843
ACH-000055,-1.0189683525719393
ACH-000060,-0.8973373560203447
ACH-000067,-1.0991255092269274
ACH-000070,-0.8534338100151926
ACH-000075,-0.8734583698391923
ACH-000078,-0.8820611735596563
ACH-000082,-0.9036023683969612
ACH-000085,-1.226605261648518
ACH-000086,-0.9097076533977044
ACH-000087,-0.8624722108299291
ACH-000092,-1.0000332453946466
ACH-000095,-1.0141620838578953
ACH-000097,-1.1572810548934245
ACH-000098,-0.9133103759558501
ACH-000099,-1.034894614042644
ACH-000108,-0.10086520686564003
ACH-000113,-0.7496394278238208
ACH-000116,-1.0683841545354091
ACH-000118,-0.937529924056034
ACH-000120,-1.3532406044954266
ACH-000123,-0.9557660850586184
ACH-000127,-1.0080974797414153
ACH-000128,-0.7858777638688629
ACH-000132,-1.1494023151509651
ACH-000133,-0.7141037537595568
ACH-000137,-0.953455431146266
ACH-000138,-1.0104036718218243
ACH-000142,-1.0681359044434304
ACH-000143,-0.9872344596994744
ACH-000146,-0.8745687321983415
ACH-000148,-0.9776535967551696
ACH-000150,-1.180966672033652
ACH-000152,-0.6753818560705039
ACH-000153,-0.6920913719164314
ACH-000159,-0.9579245839416384
ACH-000160,-1.3754044782626351
ACH-000163,-0.9677704137232132
ACH-000167,-1.2876781825287698
ACH-000168,-0.6765996433301732
ACH-000169,-0.7353504807537989
ACH-000178,-0.8769951862062909
ACH-000183,-1.3120505815999752
ACH-000188,-1.0147190970248898
ACH-000189,-0.8994835494298341
ACH-000190,-0.9479270555650277
ACH-000198,-0.9244446337515156
ACH-000203,-0.7290054607113855
ACH-000204,-1.0130629686155377
ACH-000206,-1.0469849271615217
ACH-000207,-0.6898639575142563
ACH-000208,-0.9585118163636532
ACH-000210,-1.3012313980383226
ACH-000211,-0.9256933750049524
ACH-000215,-1.2137251895575911
ACH-000221,-0.9231206450813216
ACH-000222,-1.2559571052655618
ACH-000223,-1.0595248644759228
ACH-000226,-0.9515935914044732
ACH-000227,-0.4844053685228988
ACH-000228,-1.07442281614067
ACH-000231,-1.167295473104338
ACH-000232,-0.9147093240125193
ACH-000233,-0.8174607424172877
ACH-000234,-0.9502037661083842
ACH-000235,-1.0307205810143407
ACH-000237,-0.882880214249783
ACH-000238,-1.2283738903555932
ACH-000242,-0.8999958599712871
ACH-000243,-1.0861425448824995
ACH-000244,-0.6445025330567284
ACH-000246,-1.299537290710015
ACH-000248,-1.0101485189227837
ACH-000250,-0.9291658213717674
ACH-000251,-0.9405597400398984
ACH-000252,-1.2113120107740265
ACH-000253,-1.126485444722185
ACH-000255,-0.8495731916374286
ACH-000256,-0.9467945163600104
ACH-000257,-0.579229247245444
ACH-000258,-1.1472999179000003
ACH-000259,-1.138157530515302
ACH-000260,-0.8309770327230604
ACH-000261,-1.0802902417822993
ACH-000262,-0.8624405412488954
ACH-000263,-0.8299196503522835
ACH-000264,-1.1254818153629524
ACH-000265,-0.9792313836138052
ACH-000266,-0.8712603882552034
ACH-000272,-1.1081392679556628
ACH-000274,-0.5584122535736372
ACH-000277,-1.3930376189599851
ACH-000278,-0.8651708787407524
ACH-000279,-0.6861113959965258
ACH-000280,-0.8705618921686329
ACH-000281,-1.1356063584011349
ACH-000288,-0.9798503975052386
ACH-000291,-1.124239244239378
ACH-000293,-0.8909549147029433
ACH-000294,-1.05464776693213
ACH-000295,-1.1178164974497231
ACH-000296,-1.3370915090087476
ACH-000302,-1.282662922766488
ACH-000304,-1.0600866971830845
ACH-000307,-1.1185706334863532
ACH-000308,-1.2634560302561582
ACH-000310,-1.0369401731188286
ACH-000311,-1.1957539959177017
ACH-000312,-0.7246291098376341
ACH-000315,-0.9875622443371078
ACH-000316,-0.9860049118941026
ACH-000317,-1.2412743383683071
ACH-000318,-1.1043049069145636
ACH-000319,-1.0932281349348618
ACH-000320,-0.9666402877129012
ACH-000322,-1.0964607585358863
ACH-000323,-0.9258704514008459
ACH-000324,-1.0110031857271526
ACH-000329,-0.7571530542481583
ACH-000330,-1.110490769113623
ACH-000331,-1.0837421210919882
ACH-000332,-1.1512714048241546
ACH-000334,-0.7655970602775709
ACH-000335,-0.9039140497236771
ACH-000336,-0.7590779359001629
ACH-000337,-1.074072636108702
ACH-000338,-0.8083338700345073
ACH-000339,-0.9692147277935316
ACH-000341,-0.6878558367931746
ACH-000348,-1.1590385564026868
ACH-000350,-1.1677874661871863
ACH-000352,-1.1680771433216357
ACH-000356,-1.0110523732401744
ACH-000361,-0.6124047674672144
ACH-000362,-0.9588543111640232
ACH-000363,-1.0585372811174665
ACH-000364,-1.0620476282878677
ACH-000365,-1.1514923631592928
ACH-000366,-0.8844987298850789
ACH-000368,-1.1922084327969245
ACH-000374,-1.0171050541817277
ACH-000375,-0.9612080812495924
ACH-000376,-1.031695459813488
ACH-000381,-1.0763260714974017
ACH-000383,-1.1060046716874097
ACH-000387,-1.0668607291402636
ACH-000389,-0.8863286489145951
ACH-000390,-1.1215242163725876
ACH-000393,-0.8835639173788346
ACH-000395,-1.4436788536467708
ACH-000396,-0.7593441721383953
ACH-000397,-1.2731522736881506
ACH-000401,-0.8977073669616555
ACH-000402,-1.5089079597056243
ACH-000403,-1.217346150195184
ACH-000404,-0.8180394447533227
ACH-000406,-0.8817762227015671
ACH-000407,-0.90375015395699
ACH-000408,-1.07202591276104
ACH-000410,-0.6960952598635375
ACH-000411,-1.0011822731243551
ACH-000414,-1.2256824350074336
ACH-000415,-0.7787702065270045
ACH-000416,-0.7796539247578607
ACH-000420,-1.1907878454746916
ACH-000421,-0.8649931550365461
ACH-000424,-1.1000214676693738
ACH-000425,-0.8344702753371593
ACH-000426,-0.7385836361755103
ACH-000427,-1.4554635601393064
ACH-000433,-0.9346895517271784
ACH-000435,-1.2699386894036602
ACH-000436,-1.2241211882644485
ACH-000444,-0.9065473032020565
ACH-000445,-0.9476934477752856
ACH-000448,-1.0836398738888338
ACH-000450,-0.94823158693913
ACH-000452,-1.2652219964605644
ACH-000454,-1.1215096874923889
ACH-000458,-0.9918207527344699
ACH-000459,-0.7823760620137533
ACH-000460,-1.0962520698687108
ACH-000461,-1.005352785234273
ACH-000463,-1.0539882878923041
ACH-000464,-1.0864745633046418
ACH-000466,-0.9948800529754566
ACH-000467,-1.3388306433018675
ACH-000468,-1.1549322259694241
ACH-000469,-0.7753393759996042
ACH-000470,-1.0276633184129054
ACH-000471,-1.175763163539195
ACH-000472,-1.276173076900844
ACH-000473,-1.053832820920284
ACH-000475,-0.9994612558083572
ACH-000476,-1.0207683227412845
ACH-000477,-0.914636249584906
ACH-000479,-1.2025669620000767
ACH-000480,-1.1182388259331868
ACH-000481,-0.9562858166443738
ACH-000483,-1.051865720121408
ACH-000484,-1.08529806285705
ACH-000485,-1.3482287217633941
ACH-000486,-0.8706176172634169
ACH-000487,-0.9490943471589603
ACH-000488,-0.8946459503615739
ACH-000490,-0.9622835116188888
ACH-000491,-1.1551664062300926
ACH-000495,-1.0624902201924529
ACH-000496,-1.0498344780666609
ACH-000499,-0.9404846245012748
ACH-000500,-1.297239068768332
ACH-000502,-1.2603501547411575
ACH-000503,-1.3479918367590298
ACH-000505,-0.8881522875734801
ACH-000507,-0.8762458816920412
ACH-000510,-0.920032769731272
ACH-000511,-0.8487089037362209
ACH-000512,-0.9868511021440703
ACH-000516,-0.7273645462616428
ACH-000517,-1.2617722406377123
ACH-000518,-1.2276630591216593
ACH-000520,-0.9923469569838436
ACH-000521,-1.0706366091237125
ACH-000522,-0.6259257754608744
ACH-000524,-0.9471792486052788
ACH-000527,-0.9179397523354148
ACH-000528,-1.0866509528666797
ACH-000537,-1.1062164561097083
ACH-000541,-0.9510729172311122
ACH-000542,-0.9013957521659072
ACH-000544,-0.8976684032578737
ACH-000545,-1.0714896345002571
ACH-000547,-1.2832638448150555
ACH-000548,-1.0578128910481683
ACH-000549,-0.9144085725879768
ACH-000550,-1.1213805651965532
ACH-000552,-1.1096504711669364
ACH-000556,-0.9198498334031614
ACH-000557,-0.7916772213135973
ACH-000569,-0.8748526957489671
ACH-000570,-1.0410100745250208
ACH-000571,-1.0139131166798852
ACH-000573,-1.0309024954860029
ACH-000576,-1.0566223640580736
ACH-000579,-0.5116231312330138
ACH-000580,-0.9041013954637344
ACH-000584,-1.0329929801188358
ACH-000585,-0.9379492746003816
ACH-000588,-1.0825166254187335
ACH-000589,-0.9162010455505244
ACH-000591,-1.056580169263852
ACH-000593,-0.8924226168097604
ACH-000600,-1.2832610013750374
ACH-000601,-1.0039699535757636
ACH-000605,-1.2131095248715422
ACH-000606,-0.8627837280483371
ACH-000608,-0.9792211761280702
ACH-000614,-0.690905316100947
ACH-000616,-0.9533556339090984
ACH-000618,-1.006617463159335
ACH-000619,-1.1699134253075092
ACH-000620,-1.1428995966358404
ACH-000621,-0.981984530895026
ACH-000622,-1.1833304920269594
ACH-000623,-1.0861405435038525
ACH-000624,-1.1386932139887118
ACH-000627,-0.9356859520037836
ACH-000630,-1.0181859493133492
ACH-000631,-1.0118994330227824
ACH-000632,-1.014143472385692
ACH-000633,-1.0526671872142432
ACH-000637,-1.0449601176297871
ACH-000638,-0.748559051094837
ACH-000646,-1.2246693877966606
ACH-000647,-1.0780772861769965
ACH-000648,-1.2557052546382776
ACH-000649,-1.1352388141460683
ACH-000651,-1.1795418154568011
ACH-000652,-1.1824821164441413
ACH-000653,-0.9891883109081409
ACH-000657,-0.9253178936362404
ACH-000658,-0.6275016076774868
ACH-000661,-0.7251008845510446
ACH-000662,-1.0817201786078698
ACH-000663,-0.8905032236067316
ACH-000665,-0.770962268928944
ACH-000671,-1.0526626133228
ACH-000672,-1.067223193972009
ACH-000673,-0.9707652271595866
ACH-000676,-0.5807341632548311
ACH-000677,-0.8488860291045698
ACH-000681,-1.1165186933173277
ACH-000683,-1.1936247363532608
ACH-000684,-1.1082595823104742
ACH-000688,-0.721781780631893
ACH-000693,-1.1267091789552302
ACH-000694,-1.0564442008058497
ACH-000695,-0.6702153345651684
ACH-000696,-1.0742997704039523
ACH-000697,-0.8863307830907917
ACH-000699,-0.8807405629449856
ACH-000701,-0.8882229841750701
ACH-000706,-1.0571997395404673
ACH-000711,-1.085824218828148
ACH-000713,-1.1457743589244669
ACH-000714,-0.8735367372197044
ACH-000718,-1.2686656514913297
ACH-000720,-1.0046526030410832
ACH-000721,-1.050794802200518
ACH-000724,-1.1763596320619938
ACH-000725,-1.601481055211825
ACH-000732,-1.0960578147777782
ACH-000734,-0.9401434552060014
ACH-000735,-1.0293970095322311
ACH-000736,-1.137652559415904
ACH-000738,-0.9851261948799784
ACH-000746,-1.1845833279601359
ACH-000747,-1.055107474954634
ACH-000748,-0.8372151546080112
ACH-000753,-0.845424708546309
ACH-000756,-0.9471132401157438
ACH-000757,-0.8478238885014876
ACH-000758,-1.2453979543573186
ACH-000760,-1.1830752702468632
ACH-000762,-0.8197379286288399
ACH-000763,-0.8403650425689058
ACH-000764,-1.047031894465456
ACH-000765,-0.7785671113710092
ACH-000766,-0.44442853034770136
ACH-000767,-0.9643204947466261
ACH-000768,-0.6949267200138463
ACH-000769,-1.13671318667031
ACH-000770,-1.0664907883917372
ACH-000771,-0.9537336929964204
ACH-000773,-0.8799039901707207
ACH-000776,-0.9345500364135912
ACH-000777,-1.016859790800576
ACH-000778,-0.988786359864704
ACH-000781,-1.067277841581484
ACH-000782,-1.1242133665788758
ACH-000783,-0.964438463602125
ACH-000784,-0.9126878430819596
ACH-000785,-0.6486741651018284
ACH-000787,-1.196923746209414
ACH-000788,-0.8119823145845053
ACH-000791,-0.9193632894930676
ACH-000792,-1.034972636391239
ACH-000794,-1.026038114956367
ACH-000796,-1.082152571925595
ACH-000798,-1.153080386945012
ACH-000799,-0.8069553591392318
ACH-000800,-1.1420134728912903
ACH-000802,-0.9115058794576334
ACH-000804,-0.9364106724215434
ACH-000805,-1.124281533941133
ACH-000809,-0.9839731888909432
ACH-000810,-1.0670739435369372
ACH-000811,-1.010570446454289
ACH-000817,-0.8314863557067023
ACH-000819,-1.1198972998041286
ACH-000820,-1.2119078146643547
ACH-000821,-0.7261457872901365
ACH-000822,-1.0013474610975857
ACH-000823,-1.1267388116858896
ACH-000824,-1.0775990088958065
ACH-000827,-1.0252956358671967
ACH-000829,-1.1331210274486114
ACH-000831,-0.9637048545394624
ACH-000832,-0.7486634011446044
ACH-000833,-1.1750601681834625
ACH-000834,-1.1687139564230764
ACH-000835,-0.5988985312964945
ACH-000836,-0.9810210078723504
ACH-000837,-0.9418611138194248
ACH-000838,-1.0556216690242142
ACH-000839,-0.9614026989949744
ACH-000840,-1.2951383994867791
ACH-000841,-1.0052343814125706
ACH-000843,-1.0207150868906858
ACH-000846,-1.0505754879744085
ACH-000847,-1.1873495947733386
ACH-000848,-0.9909151511765698
ACH-000849,-0.9923746808866386
ACH-000851,-1.021454721194893
ACH-000855,-1.2786950038114466
ACH-000856,-0.9012619856864538
ACH-000858,-1.1894976520467513
ACH-000859,-0.8848772652082627
ACH-000861,-1.135562933145169
ACH-000862,-0.8857731234195519
ACH-000865,-0.8917362816690483
ACH-000866,-0.8055295011555447
ACH-000867,-0.8359023507428706
ACH-000869,-0.9749392833903354
ACH-000872,-1.3018836790854222
ACH-000873,-1.115191530660148
ACH-000876,-0.8359970297378998
ACH-000878,-1.0394527030100067
ACH-000880,-1.0762894495122164
ACH-000881,-1.0124565557382592
ACH-000882,-0.6445847524416305
ACH-000884,-0.9657707491027316
ACH-000885,-0.6874268202301981
ACH-000887,-1.197391492107834
ACH-000889,-0.9588758321375148
ACH-000896,-0.9933688960337238
ACH-000898,-1.066329643431678
ACH-000900,-0.901597198990978
ACH-000901,-0.8812637387490336
ACH-000905,-1.0292193434471288
ACH-000906,-0.8211417277939348
ACH-000907,-1.1168894675373071
ACH-000910,-1.0512599709776302
ACH-000911,-1.059292251734094
ACH-000912,-0.9010982641886556
ACH-000913,-0.904496307131654
ACH-000915,-0.9351640171274488
ACH-000916,-0.7040947299951219
ACH-000917,-0.9077143095009576
ACH-000920,-0.9829922867600612
ACH-000921,-0.9639989516776962
ACH-000924,-0.7599670214413287
ACH-000926,-1.3791445321014373
ACH-000928,-1.051046068391284
ACH-000929,-1.2978399526756506
ACH-000932,-1.0681328556892484
ACH-000935,-1.1095984996075232
ACH-000936,-1.1790483338966444
ACH-000937,-0.8936188352785656
ACH-000938,-0.901636158766184
ACH-000939,-0.8374167389050969
ACH-000941,-1.4268234276533494
ACH-000943,-0.8755102024157371
ACH-000946,-0.7683029768405027
ACH-000947,-0.9800652217197848
ACH-000948,-0.9513005699511756
ACH-000950,-0.9232724588617759
ACH-000953,-0.6966058183696259
ACH-000954,-0.9527425959804876
ACH-000957,-1.0374408725739486
ACH-000958,-1.0365015424930626
ACH-000960,-0.8113126652020137
ACH-000963,-1.4128796382644653
ACH-000968,-0.7347829157479433
ACH-000969,-1.079750729863703
ACH-000972,-1.0523554436661195
ACH-000973,-0.9161786258820486
ACH-000974,-0.8252311911154351
ACH-000978,-1.1340387923172783
ACH-000984,-0.8935345199856217
ACH-000986,-1.0952197615690826
ACH-000988,-0.8065219717810336
ACH-000993,-0.8838161553161105
ACH-000994,-0.7890153232331706
ACH-000996,-1.000801104747036
ACH-001001,-1.0628454867677823
ACH-001020,-0.6763942632543921
ACH-001028,-1.132697071099387
ACH-001031,-1.197136898042394
ACH-001038,-0.3793294799883921
ACH-001048,-0.9519386916907909
ACH-001050,-1.1366135029348157
ACH-001053,-0.9867835928563088
ACH-001054,-1.099687782123388
ACH-001061,-0.7635326927750177
ACH-001067,-0.8065949063618045
ACH-001075,-1.2497023589523404
ACH-001096,-0.9959609568411958
ACH-001111,-0.6995795668509767
ACH-001119,-1.1189620443571917
ACH-001128,-0.9662596405978112
ACH-001134,-0.8436163021344795
ACH-001151,-1.1724046182040382
ACH-001163,-1.3101384358469128
ACH-001164,-0.8874492314234114
ACH-001183,-1.1431319616431128
ACH-001192,-0.8808555610562702
ACH-001193,-0.9598306997967276
ACH-001196,-0.8297917812910277
ACH-001197,-0.8976552365498928
ACH-001205,-0.8605184609852328
ACH-001211,-0.7767282509881783
ACH-001212,-0.9869827742679326
ACH-001228,-0.7994245861680108
ACH-001232,-1.0249121296424597
ACH-001239,-0.7121643756689446
ACH-001270,-1.1427771650194511
ACH-001274,-0.998363565190673
ACH-001275,-1.1700270660331074
ACH-001277,-0.9034434699238434
ACH-001278,-0.9667878545481368
ACH-001280,-0.7346943432096555
ACH-001283,-0.6238888173548081
ACH-001289,-0.6810657631723223
ACH-001300,-1.0812101177258409
ACH-001301,-0.9660695226818176
ACH-001302,-0.4914113062223962
ACH-001306,-0.9812176372707426
ACH-001318,-1.3042035612348346
ACH-001322,-0.9760811458745852
ACH-001328,-0.9764076393401104
ACH-001332,-1.075015577447841
ACH-001336,-1.1860734050988202
ACH-001346,-1.0270750637294244
ACH-001353,-1.0668498231544414
