,MTERF4 (130916)
ACH-000503,-0.5728316021864241
ACH-000505,-0.3212687173389926
ACH-000507,-0.4520562201086707
ACH-000510,-0.4357157615560951
ACH-000511,-0.19489273846867536
ACH-000512,-0.3947882367274431
ACH-000516,-0.22563529748806035
ACH-000517,-0.2072663510844481
ACH-000518,-0.26326462500070463
ACH-000520,-0.08337688389884565
ACH-000521,-0.390662204971702
ACH-000522,-0.4448331542575161
ACH-000524,-0.3318987731667913
ACH-000527,-0.3866703133517197
ACH-000528,-0.5319649387379828
ACH-000537,-0.3965718187581397
ACH-000541,-0.3598932282397526
ACH-000542,-0.3431378381331873
ACH-000544,-0.4357705205761765
ACH-000545,-0.3939257829394535
ACH-000547,-0.5575281502443817
ACH-000548,-0.21606889472976615
ACH-000549,-0.4716580618511543
ACH-000550,-0.15786841885984698
ACH-000552,-0.4637031377318608
ACH-000556,-0.3816462185785671
ACH-000557,-0.24249991332893536
ACH-000569,-0.18094183933636446
ACH-000570,-0.3431504248622536
ACH-000571,-0.3956989265886805
ACH-000573,-0.30562974937627924
ACH-000576,-0.18541656394075035
ACH-000579,-0.7912831239816761
ACH-000580,-0.34569143120646423
ACH-000584,-0.33222525819236565
ACH-000585,-0.30061786067829555
ACH-000588,-0.3645637983948583
ACH-000589,-0.5254931409618457
ACH-000591,-0.4449312090093013
ACH-000593,-0.455626781618255
ACH-000600,-0.3198774325551125
ACH-000601,-0.24539324831420986
ACH-000605,-0.4149035796560105
ACH-000606,-0.5477678537663934
ACH-000608,-0.31432586034024745
ACH-000614,-0.6178064291471121
ACH-000616,-0.2420734242200685
ACH-000618,-0.5834195879051766
ACH-000619,-0.3793923828206542
ACH-000620,-0.2154652309379428
ACH-000621,-0.2333360528678765
ACH-000622,-0.4164276352274465
ACH-000623,-0.3647181140807295
ACH-000624,-0.17837954703188386
ACH-000627,-0.35374060954532033
ACH-000630,-0.4970129923540931
ACH-000631,-0.17190843554151514
ACH-000632,-0.3643524498266157
ACH-000633,-0.5805339553428356
ACH-000637,-0.6084010883922254
ACH-000638,-0.09101057131514076
ACH-000646,-0.42739949019374257
ACH-000647,-0.4530998160942983
ACH-000648,-0.4004111536470378
ACH-000649,-0.2774040068265341
ACH-000651,-0.8232391251821853
ACH-000652,-0.4933412272830633
ACH-000653,-0.3922183452184024
ACH-000657,-0.4408989090348536
ACH-000658,-0.3695263142938609
ACH-000661,-0.2618342198838446
ACH-000662,-0.3987961174324157
ACH-000663,-0.3485552592158142
ACH-000665,-0.2177268899943697
ACH-000671,-0.4155511434141588
ACH-000672,-0.6916814538860849
ACH-000673,-0.19549211294502875
ACH-000676,-0.5372947925971759
ACH-000677,-0.4669381425112489
ACH-000681,-0.3633981337893805
ACH-000683,-0.3908391463122191
ACH-000684,-0.5459792193613994
ACH-000688,-0.5070261581692479
ACH-000693,-0.4937784589522031
ACH-000694,-0.5771032833222939
ACH-000695,-0.30153643137059205
ACH-000696,-0.4292583522754891
ACH-000697,-0.4785913594115645
ACH-000699,-0.34587328584563826
ACH-000701,-0.4489748454468802
ACH-000706,-0.4243578734312808
ACH-000711,-0.30316259826505265
ACH-000713,-0.2844828011158887
ACH-000714,-0.11744179789476755
ACH-000718,-0.259304064468256
ACH-000720,-0.3170773990173257
ACH-000721,-0.4028317475044434
ACH-000724,-0.4288885335266438
ACH-000725,-0.3814775714447539
ACH-000732,-0.3656591855158659
ACH-000734,-0.4244574642413321
ACH-000735,-0.3022880834640037
ACH-000736,-0.3455717794645675
ACH-000738,-0.6810856961050052
ACH-000746,-0.3073256496588088
ACH-000747,-0.6778602213154228
ACH-000748,-0.16687359912374009
ACH-000753,-0.3650555094581942
ACH-000756,-0.11589516862241682
ACH-000757,-0.4592909545662758
ACH-000758,-0.5763531997853093
ACH-000760,-0.6114825006056333
ACH-000762,-0.2978461986694862
ACH-000763,-0.2927021240845564
ACH-000764,-0.22241082082955746
ACH-000765,-0.4177961857124881
ACH-000766,-0.191924540392234
ACH-000767,-0.4613112923613954
ACH-000768,-0.2371520616810097
ACH-000769,-0.436777583129173
ACH-000770,-0.4727892338909999
ACH-000771,-0.3928852992247439
ACH-000773,-0.09766711073068314
ACH-000776,-0.34397430867468703
ACH-000777,-0.5124596319848571
ACH-000778,-0.2001317555026318
ACH-000781,-0.3354387532586525
ACH-000782,-0.4361795655237757
ACH-000783,-0.2393779053754317
ACH-000784,-0.638844094670978
ACH-000785,-0.2226977687114293
ACH-000787,-0.36363695877658697
ACH-000788,-0.3558048923354774
ACH-000791,-0.3170138087645801
ACH-000792,-0.1962160244959923
ACH-000794,-0.3424183064587065
ACH-000796,-0.3354564633201572
ACH-000798,-0.1870282617386719
ACH-000799,-0.2281469748775575
ACH-000800,-0.5174613555086368
ACH-000802,-0.4878832366170825
ACH-000804,-0.30197085882043184
ACH-000805,-0.3627931341839655
ACH-000809,-0.4513103965067246
ACH-000810,-0.3896016161663423
ACH-000811,-0.28330566685135106
ACH-000817,-0.14659653449859572
ACH-000819,-0.4179757306548036
ACH-000820,-0.5935266182798278
ACH-000821,-0.4113418174040793
ACH-000822,-0.2458821570487059
ACH-000823,-0.4903306525664355
ACH-000824,-0.0804799981989683
ACH-000827,-0.1939319047703406
ACH-000829,-0.2489698704142803
ACH-000831,-0.680500553314854
ACH-000832,-0.44396802543121056
ACH-000833,-0.3632774653895808
ACH-000834,-0.3572683827810655
ACH-000835,-0.4113948204260489
ACH-000836,-0.2509594456129098
ACH-000837,-0.4971151911741608
ACH-000838,-0.3251540937108213
ACH-000839,-0.15319076570159246
ACH-000840,-0.43237378845568736
ACH-000841,-0.3259885862351231
ACH-000843,-0.6578086775240093
ACH-000846,-0.21512817016509056
ACH-000847,-0.3663288129892632
ACH-000848,-0.5208686684949912
ACH-000849,-0.5557275581207043
ACH-000851,-0.6362448193387772
ACH-000855,-0.5963648049704753
ACH-000856,-0.511054322460109
ACH-000858,-0.7768427343236496
ACH-000859,-0.3950558316732843
ACH-000861,-0.30438639275934365
ACH-000862,-0.4009983062101105
ACH-000865,-0.5210378560308351
ACH-000866,-0.3654949613927157
ACH-000867,-0.27291202659273195
ACH-000869,-0.5268152720399385
ACH-000872,-0.3161582233573012
ACH-000873,-0.4096719620254625
ACH-000876,-0.484435957235052
ACH-000878,-0.4147501841846595
ACH-000880,-0.1965513501014396
ACH-000881,-0.4225513035623201
ACH-000882,-0.4065242678918981
ACH-000884,-0.4134524189910598
ACH-000885,-0.3810788224114313
ACH-000887,-0.3454528996524909
ACH-000889,-0.2959583286752999
ACH-000896,-0.2573052581740691
ACH-000898,-0.3450798932513854
ACH-000900,-0.3579154489379425
ACH-000901,-0.2751174525355713
ACH-000905,-0.4529025493174095
ACH-000906,-0.32648511616476616
ACH-000907,-0.3960505341538254
ACH-000910,-0.5935247456268485
ACH-000911,-0.4170535783115129
ACH-000912,-0.10817484356692927
ACH-000913,-0.4413670503499856
ACH-000915,-0.3949582946936508
ACH-000916,-0.21391510217504464
ACH-000917,-0.37972461673433866
ACH-000920,-0.23320093859863336
ACH-000921,-0.22961485517773556
ACH-000924,-0.5247866842454277
ACH-000926,-0.29939136727114185
ACH-000928,-0.3479976760181515
ACH-000929,-0.11646844927630676
ACH-000932,-0.5468747936822086
ACH-000935,-0.3751118312852528
ACH-000936,-0.5139591214799333
ACH-000937,-0.20873066095702034
ACH-000938,-0.571229248822029
ACH-000939,-0.582605495987945
ACH-000941,-0.2993618284999331
ACH-000943,-0.5880087324234838
ACH-000946,-0.21827012560848733
ACH-000947,-0.7166753616174437
ACH-000948,-0.5595359136851035
ACH-000950,-0.28302090464502344
ACH-000953,-0.10996679779573566
ACH-000954,-0.5982396041988625
ACH-000957,-0.3743911305432572
ACH-000958,-0.4424279352646929
ACH-000960,-0.2604039806472141
ACH-000963,-0.44808922768935855
ACH-000968,-0.5412839128920224
ACH-000969,-0.5619062001948223
ACH-000972,-0.2635457103155625
ACH-000973,-0.26775048890987857
ACH-000974,-0.3269030025096133
ACH-000978,-0.5612629097815602
ACH-000984,-0.4027226208521212
ACH-000986,-0.3861880822742732
ACH-000988,-0.3843001540130482
ACH-000993,-0.3925886891305996
ACH-000994,-0.4608138559655337
ACH-000996,-0.15712227687818198
ACH-001001,-0.5399217647678027
ACH-001020,-0.5121557468876031
ACH-001028,-0.484500622971697
ACH-001031,-0.5819060612731829
ACH-001038,-0.3992650719143485
ACH-001048,-0.288629478507543
ACH-001050,-0.22322251676147584
ACH-001053,-0.21590324580692188
ACH-001054,-0.3799489836028835
ACH-001061,-0.4358564691675655
ACH-001067,-0.31082368694534745
ACH-001075,-0.5591611783737285
ACH-001096,-0.4384626339880807
ACH-001111,-0.3614180886827097
ACH-001119,-0.5837807758058206
ACH-001128,-0.3322997682048684
ACH-001134,-0.3481987366993995
ACH-001151,-0.21490719292973887
ACH-001163,-0.4554150549623354
ACH-001164,-0.4135435764309209
ACH-001183,-0.3126235377093732
ACH-001192,-0.254237821841454
ACH-001193,-0.10730589458372387
ACH-001196,-0.30681859305220377
ACH-001197,-0.25928682325828833
ACH-001205,-0.25844347206537643
ACH-001211,-0.22095975353801886
ACH-001212,-0.44809642336540506
ACH-001228,-0.17352652583391628
ACH-001232,-0.3051577027910161
ACH-001239,-0.4431125952580231
ACH-001270,-0.4944430132105786
ACH-001274,-0.22220986494631373
ACH-001275,-0.4642544234342458
ACH-001277,-0.12090901305041768
ACH-001278,-0.6234691978926554
ACH-001280,-0.33411494921144336
ACH-001283,-0.291006663278386
ACH-001289,-0.3961025971626673
ACH-001300,-0.4269436915079191
ACH-001301,-0.07307059072811414
ACH-001302,-0.4345833860318694
ACH-001306,-0.3960809924863311
ACH-001318,-0.5790036738701789
ACH-001322,-0.5558251800868507
ACH-001328,-0.4322375817629999
ACH-001332,-0.10857239180897132
ACH-001336,-0.5886970826450264
ACH-001346,-0.3198944476537628
ACH-001353,-0.1884863123262715
ACH-001354,-0.4079868832756367
ACH-001367,-0.5689748936253465
ACH-001368,-0.4884180828933386
ACH-001374,-0.07318824445191384
ACH-001377,-0.4352438562669082
ACH-001380,-0.5278357698765433
ACH-001391,-0.2181933388809657
ACH-001408,-0.1840889330894146
ACH-001430,-0.1944625091648188
ACH-001431,-0.18774833754833775
ACH-001450,-0.3875565655570316
ACH-001496,-0.3322192904506059
ACH-001500,-0.6300062085633861
ACH-001523,-0.9586457448194959
ACH-001532,-0.3713764425639761
ACH-001550,-0.4878440531180975
ACH-001552,-0.4145576348188372
ACH-001554,-0.3016696830242121
ACH-001654,-0.2687814390527877
ACH-001735,-0.15838867011362692
ACH-001736,-0.4113820543612002
ACH-001737,0.08025955890160336
ACH-001740,-0.44862779764468097
ACH-001745,-0.24172756304454604
ACH-001765,-0.2961993739479038
