,TTC21A (199223)
ACH-000004,0.024966448855582996
ACH-000005,0.10441512775705378
ACH-000007,0.19126022086225092
ACH-000009,0.1162224616751827
ACH-000011,0.12936505796508802
ACH-000012,0.1224984212913658
ACH-000013,0.1988242725484574
ACH-000014,0.2079796490626915
ACH-000015,0.04209412125501071
ACH-000017,0.12612708720109236
ACH-000018,0.048717734322427285
ACH-000019,0.07260896940893725
ACH-000021,0.08523991042878623
ACH-000022,0.23163201617688106
ACH-000025,0.10235161707294613
ACH-000028,0.1889283305054564
ACH-000030,0.20254032050696846
ACH-000035,0.20652910594931265
ACH-000036,0.12253636822476972
ACH-000037,0.09360559768551596
ACH-000039,0.13979383499779446
ACH-000040,0.14339359645236324
ACH-000041,0.11079750847485152
ACH-000042,0.031582857187229973
ACH-000045,0.21934409386558174
ACH-000047,0.05838685659147156
ACH-000052,0.26532557477894075
ACH-000053,0.06384085387872526
ACH-000054,0.1889898722731244
ACH-000055,0.062312025647692434
ACH-000060,0.11031059786358616
ACH-000067,0.14590751018624767
ACH-000070,0.26151593894484776
ACH-000075,0.0555609358321684
ACH-000078,0.07483752414396751
ACH-000082,0.16429976212557892
ACH-000085,0.3708170712129044
ACH-000086,0.21294112484886404
ACH-000087,0.10676070579297492
ACH-000092,0.11310271656877174
ACH-000095,0.13137629718993654
ACH-000097,0.1860001415187344
ACH-000098,0.18610752652194631
ACH-000099,0.1912555683500571
ACH-000108,0.02559282185061644
ACH-000113,0.13678894631328986
ACH-000116,0.108824479187134
ACH-000118,0.19456216169624516
ACH-000120,0.06853882697276972
ACH-000123,0.20053865612844116
ACH-000127,0.16151849588154726
ACH-000128,0.34077913802001913
ACH-000132,0.08496146214851738
ACH-000133,0.1284639180073075
ACH-000137,0.17345078448248782
ACH-000138,0.11397547443923045
ACH-000142,0.18095212257667054
ACH-000143,0.20165574505158051
ACH-000146,0.1793732684828802
ACH-000148,0.15715432881073044
ACH-000150,0.1369852538917192
ACH-000152,0.015191988740895269
ACH-000153,0.11334204923026707
ACH-000159,-0.026645663743778608
ACH-000160,0.19340394933591395
ACH-000163,0.20108789151187947
ACH-000167,0.009465559243618834
ACH-000168,0.1368571938081873
ACH-000169,0.19098134949423912
ACH-000178,0.06480871912790448
ACH-000183,0.1377422445658584
ACH-000188,0.12600339612535766
ACH-000189,0.15732193039422634
ACH-000190,0.12882944403206728
ACH-000198,0.11063592101702154
ACH-000203,-0.12840382154344873
ACH-000204,0.2705541282364277
ACH-000206,0.01010036914854693
ACH-000207,0.10132751660120584
ACH-000208,0.14583142372876032
ACH-000210,0.08570049711022522
ACH-000211,0.04481105102455574
ACH-000215,0.15527000829823132
ACH-000221,0.11598911061989595
ACH-000222,0.30990050182362816
ACH-000223,0.014237633271053474
ACH-000226,0.12815516455502954
ACH-000227,0.16866797062369002
ACH-000228,0.1087965076933102
ACH-000231,0.1172200863599748
ACH-000232,0.2014325670379308
ACH-000233,0.2405340756600479
ACH-000234,0.22212268737221505
ACH-000235,0.11554567579615173
ACH-000237,0.05893026587742081
ACH-000238,0.0840892807055872
ACH-000242,0.0587396911470213
ACH-000243,0.09664563283196488
ACH-000244,0.042996275937447516
ACH-000246,0.04513195504218328
ACH-000248,0.1498064914295274
ACH-000250,0.11993593945529647
ACH-000251,-0.1527076326307735
ACH-000252,0.07869878297834591
ACH-000253,0.12567845850092066
ACH-000255,0.07793279043557177
ACH-000256,0.10169511243704707
ACH-000257,0.17578202548179564
ACH-000258,0.3832062006638272
ACH-000259,0.13166433010695294
ACH-000260,0.1644754209752726
ACH-000261,0.20968938131075354
ACH-000262,0.2460473335563512
ACH-000263,-0.234745510023852
ACH-000264,0.1356754533420712
ACH-000265,0.07666496151895036
ACH-000266,0.07887821940224671
ACH-000272,0.13689774160792825
ACH-000274,0.12098310161764544
ACH-000277,0.16859408627738334
ACH-000278,0.0029910386530945503
ACH-000279,0.09358551036056244
ACH-000280,0.004389025181108952
ACH-000281,0.18284765985439694
ACH-000288,0.08655707761730243
ACH-000291,0.13232854413502218
ACH-000293,0.19936226992157025
ACH-000294,0.18680073848972695
ACH-000295,-0.01291545502305326
ACH-000296,0.06280213598163185
ACH-000302,0.17679590435140488
ACH-000304,0.3465741732703396
ACH-000307,0.22383672581766131
ACH-000308,0.16656852588699653
ACH-000310,0.18795515836591714
ACH-000311,0.09132921469475422
ACH-000312,0.1481979325919871
ACH-000315,0.1809512605882662
ACH-000316,0.05612073334954909
ACH-000317,0.16719266252206055
ACH-000318,0.07710851056016113
ACH-000319,0.21887353917502175
ACH-000320,0.1038892140301353
ACH-000322,0.06792330523496361
ACH-000323,0.014082898213143043
ACH-000324,0.1306669430980281
ACH-000329,0.18629716250413253
ACH-000330,0.04059144786339197
ACH-000331,0.14319865798592146
ACH-000332,0.07351633558701813
ACH-000334,0.17902604507843162
ACH-000335,0.25008109958829994
ACH-000336,0.34235784471561564
ACH-000337,0.23042287776266
ACH-000338,0.2181949608072344
