,PGF (5228)
ACH-000004,-0.14270636130754055
ACH-000005,-0.017975961572452317
ACH-000007,0.13144058001855966
ACH-000009,-0.029207508273701707
ACH-000011,0.07303289730315303
ACH-000012,-0.12523536727089532
ACH-000013,-0.019110251227958088
ACH-000014,0.02953160675878515
ACH-000015,-0.03880798193107901
ACH-000017,-0.1258811579381533
ACH-000018,-0.05370116911698382
ACH-000019,-0.13930237503058904
ACH-000021,0.05415358414834026
ACH-000022,-0.09594042174193902
ACH-000025,0.09327693753057867
ACH-000028,0.04808532512732392
ACH-000030,0.005367856139400472
ACH-000035,0.07024908803069749
ACH-000036,0.05124167294052778
ACH-000037,0.008785308224656532
ACH-000039,-0.21027411349880692
ACH-000040,0.06258676828434548
ACH-000041,-0.06622422802726836
ACH-000042,0.04928416073124872
ACH-000045,-0.2100401874598448
ACH-000047,-0.0028867538440776677
ACH-000052,-0.06343522628366692
ACH-000053,-0.058550900378482276
ACH-000054,0.0008430431924404762
ACH-000055,0.11652028890219734
ACH-000060,-0.1205763303289879
ACH-000067,0.0015066771036657842
ACH-000070,0.05518004234743062
ACH-000075,-0.21043057787616884
ACH-000078,0.01376191411657718
ACH-000082,-0.0606834294554988
ACH-000085,-0.04068469769311693
ACH-000086,-0.051605517001881485
ACH-000087,-0.3279440041158267
ACH-000092,-0.02878037485161133
ACH-000095,-0.06090130568967597
ACH-000097,-0.06390624904604769
ACH-000098,0.024060182543538144
ACH-000099,0.036446683543184144
ACH-000108,0.15575674932535732
ACH-000113,-0.04055113048286766
ACH-000116,-0.07956869161196142
ACH-000118,-0.08526706102599076
ACH-000120,0.1285004731223421
ACH-000123,0.03352762884591942
ACH-000127,-0.04589588069115318
ACH-000128,0.11119340830501212
ACH-000132,-0.03587235223007289
ACH-000133,-0.03658522845764309
ACH-000137,0.0090231625303435
ACH-000138,-0.04180775744740785
ACH-000142,0.003263349398865753
ACH-000143,-0.04198890978989555
ACH-000146,0.08342596239056159
ACH-000148,-0.04646451042299567
ACH-000150,0.2574412343284785
ACH-000152,0.047528365700133385
ACH-000153,-0.07963667849979239
ACH-000159,-0.060543877377383676
