,EZH1 (2145)
ACH-000968,-0.14504398483868872
ACH-000969,-0.08399265467563648
ACH-000972,0.019024736304386475
ACH-000973,-0.21660510564575602
ACH-000974,-0.1798415155690512
ACH-000978,0.09686334056347393
ACH-000984,-0.2340917929114374
ACH-000986,-0.08341558465192829
ACH-000988,-0.2063899344055659
ACH-000993,-0.059121625286443186
ACH-000994,-0.12650243271332395
ACH-000996,0.018798482195472352
ACH-001001,-0.11934241621917195
ACH-001020,0.09146956140437447
ACH-001028,-0.16424300381912468
ACH-001031,-0.14590249371193373
ACH-001038,-0.10320594907054813
ACH-001048,-0.07776653639991862
ACH-001050,-0.21767783284816186
ACH-001053,-0.23550434568915996
ACH-001054,-0.15840282707084485
ACH-001061,-0.19741180981655676
ACH-001067,-0.14611143265371862
ACH-001075,-0.11612087373676128
ACH-001096,-0.0845532265476282
ACH-001111,-0.04991875832663646
ACH-001119,-0.2873401484276755
ACH-001128,0.7422312347903391
ACH-001134,-0.01395069900791578
ACH-001151,-0.14595488338162704
ACH-001163,-0.21604632064767945
ACH-001164,-0.12826404533640198
ACH-001183,-0.13617718905098175
ACH-001192,-0.14678600339164746
ACH-001193,-0.15662474708950772
ACH-001196,-0.08031701864448769
ACH-001197,-0.3205684980571375
ACH-001205,-0.002157338824738148
ACH-001211,0.08555533131061988
ACH-001212,-0.2571971336646792
ACH-001228,-0.0862673267772674
ACH-001232,-0.13708185516555038
ACH-001239,-0.1625880762150704
ACH-001270,-0.10031716848596753
ACH-001274,-0.09834560582080164
ACH-001275,-0.08417911542460585
ACH-001277,-0.08935267499406288
ACH-001278,-0.11939128440355355
ACH-001280,-0.1749945624159562
ACH-001283,-0.04417883187178293
ACH-001289,-0.038923016829296365
ACH-001300,-0.12761526232084275
ACH-001301,-0.2932857168728634
ACH-001302,-0.3123510481800099
ACH-001306,-0.19885632810544468
ACH-001318,-0.021206098918488743
ACH-001322,-0.03339643253381324
ACH-001328,-0.3209500490756809
ACH-001332,-0.030367099466002325
ACH-001336,-0.030191041796180627
ACH-001346,-0.010904317208572491
ACH-001353,-0.1202071322204398
ACH-001354,-0.2280762149892308
ACH-001367,0.08551329224306284
ACH-001368,-0.1371780773308133
ACH-001374,-0.07799806097066317
ACH-001377,-0.12821153313133274
ACH-001380,-0.20818699175689376
ACH-001391,-0.2842159884613356
ACH-001408,-0.2214858485189732
ACH-001430,-0.17902859995351267
ACH-001431,-0.239897816696418
ACH-001450,-0.0008673975332464237
ACH-001496,0.03596079765390064
ACH-001500,-0.10148302585511547
ACH-001523,-0.023651660375637047
ACH-001532,-0.09915548947648672
ACH-001550,0.09882399908999508
ACH-001552,-0.04960271199722408
ACH-001554,-0.1261016787560207
ACH-001654,-0.16171562871668868
ACH-001735,-0.15239348493349456
ACH-001736,-0.0038905808718493226
ACH-001737,-0.2801528226742114
ACH-001740,-0.16761018781990206
ACH-001745,-0.12141429330584315
ACH-001765,-0.028022548203740883
