,SNN (8303)
ACH-000004,-0.09533215234491242
ACH-000005,-0.39071721013913696
ACH-000007,-0.12302710842047156
ACH-000009,0.06998971662475738
ACH-000011,0.039728986540039736
ACH-000012,0.1096625025697818
ACH-000013,-0.05275279553311412
ACH-000014,0.19403933928958156
ACH-000015,0.06761449596323035
ACH-000017,0.04965931073811421
ACH-000018,-0.00626999947772279
ACH-000019,0.2045045346864272
ACH-000021,-0.07172955407408256
ACH-000022,0.06889823580765167
ACH-000025,-0.09477006372667596
ACH-000028,0.06427507488903411
ACH-000030,0.10504615321358644
ACH-000035,-0.08513706163699553
ACH-000036,0.038152799534156116
ACH-000037,-0.06523857320822153
ACH-000039,-0.05143523936706533
ACH-000040,0.050834677493269614
ACH-000041,0.2145597015856659
ACH-000042,0.09244817493193236
ACH-000045,-0.03978177110204
ACH-000047,0.0886590862744331
ACH-000052,0.12195730686001492
ACH-000053,0.07346187940918639
ACH-000054,0.002276160088094288
ACH-000055,-0.02657878693919125
ACH-000060,0.15263426091238744
ACH-000067,0.023396167975173864
ACH-000070,0.07850934943835032
ACH-000075,-0.09786968101204008
ACH-000078,0.13010009792529684
ACH-000082,0.034344967017375834
ACH-000085,-0.10329509123124847
ACH-000086,-0.04995045007290483
ACH-000087,0.1348429345341615
ACH-000092,0.06352984996443331
ACH-000095,0.04344510474044081
ACH-000097,0.043372110607767966
ACH-000098,-0.037199575435662616
ACH-000099,0.1568547115495757
ACH-000108,0.017860443442206192
ACH-000113,-0.012864304518257545
ACH-000116,0.11298025725289715
ACH-000118,-0.04142019919367858
ACH-000120,0.1036302861132192
ACH-000123,-0.04144785378161233
ACH-000127,-0.015443389147586738
ACH-000128,-0.12459729855110666
ACH-000132,0.01887257961884494
ACH-000133,0.08714017158636463
ACH-000137,-0.14083513293444727
ACH-000138,0.07243875087259202
ACH-000142,0.0007310185191654494
ACH-000143,0.1032398994179604
ACH-000146,-0.08838418949708242
ACH-000148,-0.013077181760111791
ACH-000150,0.035779280010198415
ACH-000152,0.11726906601295205
ACH-000153,-0.10865000935098368
ACH-000159,0.02870604470343077
ACH-000160,0.05247924026092792
ACH-000163,0.11807018600340614
ACH-000167,-0.07073125292216094
ACH-000168,-0.16768040115161684
ACH-000169,0.08772504597534879
ACH-000178,-0.008780349349899933
ACH-000183,0.0132421918233652
ACH-000188,0.1319951073956731
ACH-000189,-0.01500537256221379
ACH-000190,0.1296415709090316
ACH-000198,-0.11604818921805934
ACH-000203,0.016966536544761938
ACH-000204,-0.23892166330096345
ACH-000206,0.047129521489661166
ACH-000207,-0.07536280084368993
ACH-000208,-0.2119835423125478
ACH-000210,0.02717114212805337
ACH-000211,0.03855394511755879
ACH-000215,0.08446038457367337
ACH-000221,-0.020530248481051058
ACH-000222,-0.043327206324417035
ACH-000223,0.06918944155001426
ACH-000226,-0.06778373440761121
ACH-000227,-0.005495164087508713
ACH-000228,-0.11613083863069415
ACH-000231,-0.1576000391401887
ACH-000232,0.022308643739683817
ACH-000233,0.0049636480368733076
ACH-000234,-0.008364503859356106
ACH-000235,0.04630866365270663
ACH-000237,-0.009154101251884516
ACH-000238,0.2414866494164997
ACH-000242,0.2806385927325776
ACH-000243,-0.05564924645098427
ACH-000244,0.15450145665344278
ACH-000246,0.08905294839723737
ACH-000248,0.04107967508674014
ACH-000250,0.02807639847095753
ACH-000251,0.0639736145924185
ACH-000252,0.10714253461928802
ACH-000253,0.022823744016331058
ACH-000255,0.08353682124713585
ACH-000256,0.1570340236862242
ACH-000257,-0.11477535042910995
ACH-000258,0.1236940914476144
ACH-000259,0.14279786203708664
ACH-000260,0.01905361117492981
ACH-000261,0.03137098838204537
ACH-000262,-0.039054650071287784
ACH-000263,-0.03616320798618067
ACH-000264,0.01688689374125097
ACH-000265,-0.12364021842499452
ACH-000266,0.10725431221756823
ACH-000272,-0.003721214554293812
ACH-000274,-0.033582793507806415
ACH-000277,0.19784234338246226
ACH-000278,0.02299430371145446
ACH-000279,0.08332973758984978
ACH-000280,-0.0474601435365394
ACH-000281,-0.08525722855133996
ACH-000288,-0.003175996474123101
ACH-000291,0.04800296172881347
ACH-000293,0.2234452139902064
ACH-000294,-0.04008770667583938
ACH-000295,-0.060186689924335436
ACH-000296,-0.1725319180076414
ACH-000302,0.09086663837320867
ACH-000304,-0.01886445779780004
ACH-000307,-0.010679870368099423
ACH-000308,-0.03248845968053737
ACH-000310,0.0883119160601001
ACH-000311,0.08682322858539664
ACH-000312,0.004589860583725606
ACH-000315,-0.22723019148934176
ACH-000316,-0.0020340839351958764
ACH-000317,0.18099682678806345
ACH-000318,0.013450785890476621
ACH-000319,0.10750054071782407
ACH-000320,-0.02511551957724301
ACH-000322,0.043463491251182436
ACH-000323,-0.05853710322985151
ACH-000324,-0.012950016576309693
ACH-000329,-0.08576793651088993
ACH-000330,-0.13600708173327872
ACH-000331,0.08250466925088601
ACH-000332,-0.0473110286137658
ACH-000334,-0.004447317447701248
ACH-000335,0.06544043706816233
ACH-000336,0.06527609294645757
ACH-000337,0.05459076779899007
ACH-000338,0.27363384702144505
ACH-000339,0.054370352083755145
ACH-000341,0.32992078756577675
ACH-000348,-0.04631656590692779
ACH-000350,0.07063056893181648
ACH-000352,0.11512864036668655
ACH-000356,0.02018954965633596
ACH-000361,0.2322035460114737
ACH-000362,0.018450018346728284
ACH-000363,-0.011032411647896504
ACH-000364,0.03976511679783682
ACH-000365,0.027572788695196384
ACH-000366,0.027398512166947237
ACH-000368,0.011593727260039748
ACH-000374,-0.00438972792448115
ACH-000375,-0.003727767353363672
ACH-000376,-0.03494038907676278
ACH-000381,0.03986670320659466
ACH-000383,0.0010394202048017783
ACH-000387,-0.07151239647069585
ACH-000389,0.030750607082713082
ACH-000390,0.005680848321690428
ACH-000393,-0.002472326677328798
ACH-000395,0.2415951689558189
ACH-000396,-0.34778710661258944
ACH-000397,0.005675580947706444
ACH-000401,0.02271743397976567
ACH-000402,-0.13964681962193864
ACH-000403,0.0041658778491121705
ACH-000404,0.07583063868912543
ACH-000406,-0.011638496246477049
ACH-000407,0.0487192559139736
ACH-000408,0.1194967799815894
ACH-000410,0.048670923788879786
ACH-000411,0.0907597045949136
ACH-000414,0.011366236183163332
ACH-000415,-0.10974321392702296
ACH-000416,-0.041570093952795636
ACH-000420,0.11792379637592855
ACH-000421,0.06397807467206869
ACH-000424,-0.02853541259873658
ACH-000425,-0.05093439324545952
ACH-000426,-0.1369744542565524
ACH-000427,0.05216761655945773
ACH-000433,0.02522185679707423
ACH-000435,-0.02445787521665589
ACH-000436,-0.10798640239411847
ACH-000444,0.03185199373910072
ACH-000445,-0.010573572452500738
ACH-000448,0.04056241004592601
ACH-000450,0.1299475845977279
ACH-000452,0.10730698908571457
ACH-000454,0.04572474840232037
ACH-000458,-0.06286116347729565
ACH-000459,0.15569315666709296
ACH-000460,0.13784747180204365
ACH-000461,0.10184660568821392
ACH-000463,0.08992262684472882
ACH-000464,-0.09614362848307084
ACH-000466,0.0724088742979323
ACH-000467,0.12107042166374425
ACH-000468,0.11380413068834798
ACH-000469,0.05645934877309027
ACH-000470,0.1053879271346602
ACH-000471,-0.08725948900683629
ACH-000472,-0.010789515496964004
ACH-000473,0.06468866139877992
ACH-000475,0.049507075807812426
ACH-000476,0.15142479682523352
ACH-000477,0.17705050221676052
ACH-000479,0.11976518233268328
ACH-000480,-0.04442643924289511
ACH-000481,0.04659056331189754
ACH-000483,-0.04921128347276548
ACH-000484,0.08889927700204146
ACH-000485,0.0435102824570923
ACH-000486,0.06515841069268022
ACH-000487,0.012553035096937596
ACH-000488,0.08626754213716045
ACH-000490,-0.031235869222697832
ACH-000491,0.086550803386703
ACH-000495,0.06499514600879364
ACH-000496,0.001407637243052092
ACH-000499,0.09145146698594864
ACH-000500,-0.23449769427143444
ACH-000502,-0.052747016532663234
ACH-000503,-0.07521962868300884
ACH-000505,0.011415932142035769
ACH-000507,0.06559767010268007
ACH-000510,-0.0012987219145233649
ACH-000511,0.0076741958162902
ACH-000512,0.07451196922978694
ACH-000516,0.016571012594087213
ACH-000517,0.057960632643896
ACH-000518,-0.020701816975731792
ACH-000520,0.10017730090480688
ACH-000521,0.010278295697318706
ACH-000522,0.014396220357421453
ACH-000524,0.12684460371081452
ACH-000527,0.0036617744173458202
ACH-000528,0.01969777444019261
ACH-000537,0.16480301754757293
ACH-000541,0.012437133436167562
ACH-000542,-0.08319132898018743
ACH-000544,0.00911803649328578
ACH-000545,0.1293745569122522
ACH-000547,0.12522086653958386
ACH-000548,-0.061166677840120774
ACH-000549,-0.06012263209641139
ACH-000550,0.03759312615637973
ACH-000552,0.04992581238993432
ACH-000556,-0.052611545870671586
ACH-000557,-0.0961409358461174
ACH-000569,0.0957759397035846
ACH-000570,0.049400390079059726
ACH-000571,-0.12990612981164196
ACH-000573,-0.00612840304622834
ACH-000576,0.11090777166876978
ACH-000579,0.020335644209392656
ACH-000580,0.03766248825373157
ACH-000584,-0.02182391838976657
ACH-000585,-0.02050013771523171
ACH-000588,-0.06158538506480873
ACH-000589,-0.12098171465530293
ACH-000591,0.0669274602110663
ACH-000593,0.03406004585644398
ACH-000600,0.02744986373784144
ACH-000601,0.03792143101555698
ACH-000605,-0.008720506216094784
ACH-000606,0.05763258116931912
ACH-000608,-0.051003393000803705
ACH-000614,-0.04991380006036461
ACH-000616,0.037954284792343015
ACH-000618,0.2886298772366871
ACH-000619,0.10694558132833412
ACH-000620,0.04871834589483131
ACH-000621,-0.032803493491237734
ACH-000622,0.04944069465454655
ACH-000623,-0.05428757892812874
ACH-000624,0.01915450499220169
ACH-000627,0.1384045826106262
ACH-000630,-0.02460990408242503
ACH-000631,0.3855568438854913
ACH-000632,0.034650974207631184
ACH-000633,0.05115321736777107
ACH-000637,0.09609943499854744
ACH-000638,0.05494129920117052
ACH-000646,0.01138690284821164
ACH-000647,0.018788536645670182
ACH-000648,-0.17349862683800293
ACH-000649,0.024918532283460342
ACH-000651,-0.01916209469188881
ACH-000652,-0.13446559571476902
ACH-000653,0.02355488858533519
ACH-000657,0.007962820564225441
ACH-000658,-0.06438948862561174
ACH-000661,-0.05457050231858753
ACH-000662,0.1240297616373926
ACH-000663,0.0919719595742566
ACH-000665,0.059416803187109735
ACH-000671,-0.08410667198902798
ACH-000672,0.07569324424564458
ACH-000673,-0.019998607569920567
ACH-000676,0.06235929286978181
ACH-000677,0.12046027611962057
ACH-000681,-0.04627828941259717
ACH-000683,-0.024942119924495198
ACH-000684,0.03231551691856531
