,SMN2 (6607)
ACH-000178,-0.8328616785235249
ACH-000183,-0.773760626672239
ACH-000188,-1.2074934333508056
ACH-000189,-1.004891042754703
ACH-000190,-0.8434238480147404
ACH-000198,-0.9670578050190994
ACH-000203,-0.7884102705860022
ACH-000204,-0.8660408676863349
ACH-000206,-1.4086999324474443
ACH-000207,-0.7328235203738581
ACH-000208,-0.6612043749696694
ACH-000210,-0.7932235799783341
ACH-000211,-0.917386596783738
ACH-000215,-0.8153044169427981
ACH-000221,-1.1788266870833732
ACH-000222,-1.0022170477367118
ACH-000223,-1.2902382172930429
ACH-000226,-0.9827008499748812
ACH-000227,-0.92609823719377
ACH-000228,-1.3333627021913468
ACH-000231,-0.9162153258714196
ACH-000232,-0.9699232644337236
ACH-000233,-0.8312170531398699
ACH-000234,-0.9509161763655276
ACH-000235,-0.8998046033973061
ACH-000237,-1.096592797446694
ACH-000238,-1.2350800309906365
ACH-000242,-0.6326516346811655
ACH-000243,-1.0436592831726663
ACH-000244,-0.8564193663862352
ACH-000246,-0.8251449480986965
ACH-000248,-0.8357884315543367
ACH-000250,-0.7052701802697248
ACH-000251,-1.107961573262043
ACH-000252,-0.938177090583186
ACH-000253,-1.1449732183040078
ACH-000255,-1.1210038263312172
ACH-000256,-1.0534582936011374
ACH-000257,-0.9108404635021059
ACH-000258,-1.083074605469006
ACH-000259,-0.8256069793564491
ACH-000260,-0.9878681857258574
ACH-000261,-1.0130643383810258
ACH-000262,-0.8844521830855782
ACH-000263,-0.775855799461658
ACH-000264,-1.2234335967574177
ACH-000265,-0.8874297744881918
ACH-000266,-1.0877540513181756
ACH-000272,-0.9168396148103214
ACH-000274,-1.184119597496396
ACH-000277,-0.9263418753814838
ACH-000278,-1.4591964857232778
ACH-000279,-0.947726977362443
ACH-000280,-1.0624150412855742
ACH-000281,-0.41142527789677824
ACH-000288,-0.7342531669045823
ACH-000291,-1.138526817159384
ACH-000293,-1.2265301173234562
ACH-000294,-0.7926126723399342
ACH-000295,-0.6052895796074389
ACH-000296,-1.0027157793947854
ACH-000302,-1.242694933202805
ACH-000304,-1.0076581214946263
ACH-000307,-0.7056167155594141
ACH-000308,-1.1636856709755037
ACH-000310,-0.9690558257639816
ACH-000311,-0.8652662440403187
ACH-000312,-1.019394003254138
ACH-000315,-0.7142552824900363
ACH-000316,-0.8329582890554778
ACH-000317,-0.6604890462110344
ACH-000318,-1.1332183424361988
ACH-000319,-1.0224702113767403
ACH-000320,-0.7909222064714138
ACH-000322,-0.658386339006123
ACH-000323,-1.0377127719849726
ACH-000324,-0.9659997452129068
ACH-000329,-1.0150780740985579
ACH-000330,-1.1364178830859792
ACH-000331,-0.9906124024641804
ACH-000332,-0.8564894466422375
ACH-000334,-1.186188685664663
ACH-000335,-0.6653519737211393
ACH-000336,-0.9115364441947096
ACH-000337,-1.359579788622154
ACH-000338,-0.8418495767580979
ACH-000339,-1.155543586803062
ACH-000341,-1.3628689055419183
ACH-000348,-1.0050271770166597
ACH-000350,-1.0271688130532637
ACH-000352,-1.0535221573738136
ACH-000356,-1.0581620131960199
ACH-000361,-0.8044970233735821
ACH-000362,-0.9621028565667678
ACH-000363,-1.0481813921568786
ACH-000364,-0.926367386906642
ACH-000365,-0.8016461063266408
ACH-000366,-0.6691779987330068
ACH-000368,-0.959838406116416
ACH-000374,-0.7550425377308301
ACH-000375,-0.8781608779887368
ACH-000376,-1.0257415447441651
ACH-000381,-1.0408234954388491
ACH-000383,-0.7579181837924717
ACH-000387,-0.8749219734225796
ACH-000389,-0.962958802549957
ACH-000390,-1.0452551938707266
ACH-000393,-0.786504028708343
ACH-000395,-0.8207762271582709
ACH-000396,-0.8728361930130764
ACH-000397,-1.0862826860718395
ACH-000401,-0.8234870508009544
ACH-000402,-0.8342797336937762
ACH-000403,-0.9036859250092488
ACH-000404,-0.7359630322773909
ACH-000406,-0.7684034506748456
ACH-000407,-0.8564063940181075
ACH-000408,-1.2153573319602298
ACH-000410,-0.9851962051990332
ACH-000411,-0.8254470183386852
ACH-000414,-0.8935784683763456
ACH-000415,-0.7811980647274546
ACH-000416,-1.013116090121301
ACH-000420,-0.9278544397429996
ACH-000421,-1.0220583531068197
ACH-000424,-0.8749470678973403
ACH-000425,-0.9539198760278396
ACH-000426,-1.416109217643892
ACH-000427,-0.8936815764818857
ACH-000433,-0.8345033155746515
ACH-000435,-0.7826832455293968
ACH-000436,-0.9969755148022996
ACH-000444,-0.7148345713782097
ACH-000445,-0.5477887645592521
ACH-000448,-1.1426651554900134
ACH-000450,-0.9315139372211234
ACH-000452,-0.7626602650088188
ACH-000454,-0.8161081353574683
ACH-000458,-1.1201493547759784
ACH-000459,-1.0579901215831289
ACH-000460,-0.8053819024935527
ACH-000461,-1.1251803501822917
ACH-000463,-0.9111571655302064
ACH-000464,-0.6290108716606241
ACH-000466,-1.2372492678089442
ACH-000467,-1.0928733189353284
ACH-000468,-0.6658044841391568
ACH-000469,-0.944501560794992
ACH-000470,-0.5470264145942154
ACH-000471,-0.8434719644216493
ACH-000472,-0.9905120409380784
ACH-000473,-0.9635254744980878
ACH-000475,-0.820727387944873
ACH-000476,-0.8242580194080041
ACH-000477,-1.0037842907855123
ACH-000479,-0.653730694293172
ACH-000480,-1.2028841049730952
ACH-000481,-0.992856347492142
ACH-000483,-1.3558816749113842
ACH-000484,-0.8675202399423848
ACH-000485,-1.0341943064146772
ACH-000486,-0.9631348370113066
ACH-000487,-0.7046123527129897
ACH-000488,-0.7087084229247654
ACH-000490,-0.94760733145382
ACH-000491,-0.8907414994294817
ACH-000495,-0.6976072247471778
ACH-000496,-0.7833591883515072
ACH-000499,-1.0046700590953563
ACH-000500,-0.8836283855346527
ACH-000502,-1.1015369431304567
ACH-000503,-1.0557710610205338
ACH-000505,-1.1011687684867022
ACH-000507,-1.0360222446935121
ACH-000510,-0.9582255867115732
ACH-000511,-1.0201083406611435
ACH-000512,-0.8602040419860287
ACH-000516,-0.7570230496279782
ACH-000517,-1.0875242222019308
ACH-000518,-0.9883822153817772
ACH-000520,-0.8990350404787958
ACH-000521,-0.7647488659423544
ACH-000522,-0.9231503545253016
ACH-000524,-1.3256319925420534
ACH-000527,-0.9279059421764396
ACH-000528,-0.9886352059609922
ACH-000537,-1.119758880687418
ACH-000541,-1.0656348922248646
ACH-000542,-0.9038727725737208
ACH-000544,-0.8237654338356688
ACH-000545,-0.8466494850914527
ACH-000547,-0.9679270734912008
ACH-000548,-1.2478694703388962
ACH-000549,-1.0649276221814834
ACH-000550,-0.5907761377695548
ACH-000552,-0.9166916841646732
ACH-000556,-0.8610889032363238
ACH-000557,-0.7496455728478785
ACH-000569,-0.6574958828693731
ACH-000570,-0.8089049582169775
ACH-000571,-0.6705744521206899
ACH-000573,-0.958118791460125
ACH-000576,-0.9057513060945928
ACH-000579,-0.9365439842321188
ACH-000580,-0.7552548034744702
ACH-000584,-0.953993251251904
ACH-000585,-0.9969100934394614
ACH-000588,-0.7063095533209164
ACH-000589,-0.9651681239070452
ACH-000591,-0.6839382463521191
ACH-000593,-0.9040384515518216
ACH-000600,-0.7680171051417511
ACH-000601,-0.8881343345491718
ACH-000605,-1.0499133889162653
ACH-000606,-0.9398887291832704
ACH-000608,-1.0575929593294469
ACH-000614,-0.7927056226262852
ACH-000616,-1.2737123471619267
ACH-000618,-1.209143342830398
ACH-000619,-0.873809537569778
ACH-000620,-0.5820816925637736
ACH-000621,-0.8837116398031233
ACH-000622,-1.0526721846095914
ACH-000623,-1.0002179062621814
ACH-000624,-0.9866956293151132
ACH-000627,-0.6341770614347533
ACH-000630,-0.8070293421267993
ACH-000631,-1.0408554082296222
ACH-000632,-0.797237862673848
ACH-000633,-0.5364297334793569
ACH-000637,-1.0351280384106023
ACH-000638,-0.9486269489187894
ACH-000646,-1.2162367977446449
ACH-000647,-0.9945945652522348
ACH-000648,-1.0048567931324144
ACH-000649,-0.8078943473829103
ACH-000651,-0.7508183227089499
ACH-000652,-0.8338074718213089
ACH-000653,-0.9734861238994408
ACH-000657,-1.0030123622787952
ACH-000658,-1.543256841926146
ACH-000661,-1.087839208897078
ACH-000662,-0.4134706053846327
ACH-000663,-0.7138168654654253
ACH-000665,-1.2854779309539688
ACH-000671,-0.7259421343027335
ACH-000672,-0.6599834458208484
ACH-000673,-0.9588158622027336
ACH-000676,-0.686247823198874
ACH-000677,-0.41409278487389295
ACH-000681,-0.922373780328412
ACH-000683,-0.9172158411082294
ACH-000684,-0.8041652432080254
ACH-000688,-1.0938721724088345
ACH-000693,-1.196561559336564
ACH-000694,-0.8474138932510508
ACH-000695,-1.07566636405048
ACH-000696,-1.0040198035430468
ACH-000697,-0.9979605146171818
ACH-000699,-1.1677954559311703
ACH-000701,-0.9183395014132052
ACH-000706,-1.0929609412320938
ACH-000711,-0.9459464324172088
ACH-000713,-0.93067434661405
ACH-000714,-0.8069212597830698
ACH-000718,-0.9441522868595722
ACH-000720,-0.8503976277707906
ACH-000721,-1.1238175558820047
ACH-000724,-1.0090635530629235
ACH-000725,-1.2233149617223202
ACH-000732,-1.4603066441139592
ACH-000734,-0.8580176951587127
ACH-000735,-1.1445106460667205
ACH-000736,-0.9588319675968348
ACH-000738,-0.9658274208074591
ACH-000746,-0.8647471756830706
ACH-000747,-0.7716222348363639
ACH-000748,-0.9410591793232836
ACH-000753,-0.9076105419655852
ACH-000756,-0.7321249544095283
ACH-000757,-0.8019341717672874
ACH-000758,-1.1445807040536051
ACH-000760,-0.8964991808905443
ACH-000762,-0.8150989508651405
ACH-000763,-1.3458957531690576
ACH-000764,-0.8811381272884211
ACH-000765,-0.6813196302975877
ACH-000766,-1.119482007982368
ACH-000767,-1.0653583576698713
ACH-000768,-1.168319053050095
ACH-000769,-0.9623038603415291
ACH-000770,-1.0789989547052294
ACH-000771,-1.305272720688608
ACH-000773,-0.614287439120425
ACH-000776,-0.5494997036515129
ACH-000777,-0.9689864798501396
ACH-000778,-1.0103756061095202
ACH-000781,-1.3186458600246147
ACH-000782,-0.7676387185562105
ACH-000783,-0.7806251657233484
ACH-000784,-0.8187643019648898
ACH-000785,-0.9947428001853824
ACH-000787,-0.923309078665838
ACH-000788,-0.9197159417831742
ACH-000791,-1.0104674761676988
ACH-000792,-0.8564274996864571
ACH-000794,-0.6617866974003447
ACH-000796,-0.8531818493358263
ACH-000798,-1.1226080475344815
ACH-000799,-0.6985265808521247
ACH-000800,-1.4288644083241568
ACH-000802,-0.8755816235720774
ACH-000804,-0.8683539344460635
ACH-000805,-0.8578534528742587
ACH-000809,-0.6922413509927299
ACH-000810,-0.9153044744155854
ACH-000811,-0.8668360011745967
ACH-000817,-0.7841685835739529
ACH-000819,-0.8738653007034372
ACH-000820,-0.6613366830191096
ACH-000821,-1.2575527396604345
ACH-000822,-1.009111631454373
ACH-000823,-1.1095765278664844
ACH-000824,-0.8963195939824257
ACH-000827,-0.9107284619325196
ACH-000829,-0.7886045234415907
ACH-000831,-1.0320909270679024
ACH-000832,-0.9374474527831296
ACH-000833,-0.6512540684789911
ACH-000834,-0.914241150365228
ACH-000835,-0.8661917124015692
ACH-000836,-0.8181785101302369
ACH-000837,-0.953168347232644
ACH-000838,-0.7999657276147607
ACH-000839,-0.6591916708088045
ACH-000840,-1.0462485906605747
ACH-000841,-0.7685269308722996
ACH-000843,-1.0921591104155937
ACH-000846,-0.8785193097019323
ACH-000847,-0.8592914598280416
ACH-000848,-0.9382462396214124
ACH-000849,-0.9037661602240946
ACH-000851,-0.9154243203205974
ACH-000855,-1.1086335629098396
ACH-000856,-0.7158310215378634
ACH-000858,-0.9661116854530756
ACH-000859,-0.9370699112940926
ACH-000861,-0.8203124824365114
ACH-000862,-1.2958894049234972
ACH-000865,-0.8942276201116629
ACH-000866,-0.9924066155442521
ACH-000867,-1.3785307708095815
ACH-000869,-0.8229566352487908
ACH-000872,-0.9786506030881148
ACH-000873,-0.8829753082484063
ACH-000876,-0.9509110668192112
ACH-000878,-0.9775149535921792
ACH-000880,-0.9223873722709671
ACH-000881,-1.0199903465608802
ACH-000882,-0.8444163870401976
ACH-000884,-1.165154614100107
ACH-000885,-0.7427316030795525
ACH-000887,-0.4391285048714533
ACH-000889,-0.9465644160467248
ACH-000896,-1.12980808479178
ACH-000898,-1.2511387104212606
ACH-000900,-0.7064851270947463
ACH-000901,-1.2444088517176852
ACH-000905,-0.8844232865331747
ACH-000906,-0.8056182059793258
ACH-000907,-0.8978618588064672
ACH-000910,-0.8626657832815493
ACH-000911,-1.054291794589183
ACH-000912,-0.94802182623013
ACH-000913,-1.123027761287401
ACH-000915,-1.004372713503791
ACH-000916,-0.9220804985486332
ACH-000917,-1.0134454544719822
ACH-000920,-0.8947003906367065
ACH-000921,-0.958917325001054
ACH-000924,-1.4465485627975068
ACH-000926,-0.7810252276198874
ACH-000928,-0.7118178711451592
ACH-000929,-1.1093824436833868
ACH-000932,-0.8055136350721886
ACH-000935,-0.8469087624927767
ACH-000936,-0.9279386703279234
ACH-000937,-1.0401223802157886
ACH-000938,-0.7407557975604768
ACH-000939,-0.9410557690531756
ACH-000941,-0.7368194621045688
ACH-000943,-1.093516496697137
ACH-000946,-0.919812882670326
ACH-000947,-0.8776295817152908
ACH-000948,-1.316647735838283
ACH-000950,-0.9182316324155708
ACH-000953,-0.9168563687493558
ACH-000954,-0.9457550644650348
ACH-000957,-0.9793417984219972
ACH-000958,-0.8210727395657585
ACH-000960,-0.6662320508706182
ACH-000963,-1.2203549546210164
ACH-000968,-0.8501035300002776
ACH-000969,-1.0498935130697995
ACH-000972,-0.9167496727176612
ACH-000973,-0.8009397867746622
ACH-000974,-0.71562989705963
ACH-000978,-1.312161356470524
ACH-000984,-0.7484796437009053
ACH-000986,-1.0502671478382923
ACH-000988,-1.5741123518948859
ACH-000993,-0.9799573401867278
ACH-000994,-1.128893679151448
ACH-000996,-0.9725679671390632
ACH-001001,-0.673197661691173
ACH-001020,-0.9588672089435634
ACH-001028,-0.731609167276915
ACH-001031,-1.1010946174116083
ACH-001038,-1.0281990076005465
ACH-001048,-1.0341337608376386
ACH-001050,-0.7187369571255018
ACH-001053,-1.071016870791917
ACH-001054,-0.6885569720954771
ACH-001061,-1.057173884496624
ACH-001067,-0.8734128851767995
ACH-001075,-0.927040038155986
ACH-001096,-0.9023245285989416
ACH-001111,-0.7051773922096841
ACH-001119,-0.8559059577559441
ACH-001128,-0.6940443022296309
ACH-001134,-0.9030384195725104
ACH-001151,-1.1340106778000256
ACH-001163,-0.8939715405081808
ACH-001164,-0.9844432972472676
ACH-001183,-0.7872268683421876
ACH-001192,-0.8378933505300431
ACH-001193,-0.8191184317702137
ACH-001196,-0.9066827423903618
ACH-001197,-0.948070095416804
ACH-001205,-0.8273231295216802
ACH-001211,-0.892891706833795
ACH-001212,-1.0345598670677616
ACH-001228,-0.9322659707950668
ACH-001232,-0.972509889794662
ACH-001239,-0.8818743622721656
ACH-001270,-0.7955102074583924
ACH-001274,-0.8190816745103684
ACH-001275,-0.5464741153726527
ACH-001277,-0.8518025366603309
ACH-001278,-1.0418625600482567
ACH-001280,-0.964028713331842
ACH-001283,-0.726499922260842
ACH-001289,-1.0434795983410141
ACH-001300,-1.0126431838695653
ACH-001301,-1.0757190507242644
ACH-001302,-0.8681150477805863
ACH-001306,-1.03186047074707
ACH-001318,-1.112805835429899
ACH-001322,-0.9312854572786899
ACH-001328,-0.8453539732663052
ACH-001332,-1.0706733934423025
ACH-001336,-1.1495906246317789
ACH-001346,-1.0287345923305975
ACH-001353,-0.9428220711144616
ACH-001354,-1.170747932598467
ACH-001367,-0.6954054719520623
ACH-001368,-0.981034845084597
ACH-001374,-0.6899454206624168
ACH-001377,-1.1913647930973057
ACH-001380,-1.1562902894096665
ACH-001391,-0.6081202097879475
ACH-001408,-1.3256321444718502
ACH-001430,-0.8615422688978772
ACH-001431,-1.2048298010530725
ACH-001450,-0.8027697478895711
ACH-001496,-1.2667077382979692
ACH-001500,-0.8767614982345674
ACH-001523,-1.0320185301355052
ACH-001532,-0.8535057438969961
ACH-001550,-1.0208072318853605
ACH-001552,-0.8625442680784641
ACH-001554,-1.0883507285059535
ACH-001654,-1.285945776012546
ACH-001735,-0.7675285943653742
ACH-001736,-0.4508028524623378
ACH-001737,-1.178848611356473
ACH-001740,-1.1431402323783448
ACH-001745,-1.0627626511893176
ACH-001765,-0.9490575426525124
