,RABGGTB (5876)
ACH-000464,-1.227180169176635
ACH-000466,-0.9944198532986134
ACH-000467,-1.1145802386046788
ACH-000468,-1.5985823238431618
ACH-000469,-1.1410408850487874
ACH-000470,-1.2775480122530984
ACH-000471,-1.3772415049805085
ACH-000472,-1.2030791245876007
ACH-000473,-1.1384900800101516
ACH-000475,-1.0806604535233588
ACH-000476,-1.1812869238964416
ACH-000477,-1.3457611864773786
ACH-000479,-1.3869147193222482
ACH-000480,-0.9554847704281378
ACH-000481,-0.9155670853365367
ACH-000483,-0.7207081446016793
ACH-000484,-0.9866717382966016
ACH-000485,-1.055611798279217
ACH-000486,-1.0017512488393865
ACH-000487,-1.0642534475995629
ACH-000488,-0.977599268700663
ACH-000490,-1.1242391291350842
ACH-000491,-0.9363208212113152
ACH-000495,-1.09072093453772
ACH-000496,-1.1302177314820805
ACH-000499,-0.9237751114886784
ACH-000500,-1.1185134219111652
ACH-000502,-1.1958851541178397
ACH-000503,-0.9135304280021921
ACH-000505,-0.947768391140562
ACH-000507,-1.0976675368799786
ACH-000510,-1.1192342582522137
ACH-000511,-1.1382719953653735
ACH-000512,-0.9793853662415368
ACH-000516,-1.4001570695801449
ACH-000517,-1.2340848812806966
ACH-000518,-1.0098755080967663
ACH-000520,-1.0168884285163629
ACH-000521,-1.3321515911123831
ACH-000522,-1.2540688264710678
ACH-000524,-0.90892709102205
ACH-000527,-0.9839507878447704
ACH-000528,-1.2512880267101978
ACH-000537,-1.4693261147528789
ACH-000541,-1.0492198805616249
ACH-000542,-1.0910706704822573
ACH-000544,-1.028037454585075
ACH-000545,-1.0836612515851842
ACH-000547,-0.9128310044299048
ACH-000548,-1.0429529045193369
ACH-000549,-1.0761976732994891
ACH-000550,-1.2750957164918455
ACH-000552,-1.0612227638879526
ACH-000556,-1.1325114219192711
ACH-000557,-0.6924383977504192
ACH-000569,-1.0796213371507142
ACH-000570,-1.2547812713063793
ACH-000571,-1.4686283450253823
ACH-000573,-1.4113030434683278
ACH-000576,-1.1484601386134503
ACH-000579,-1.0605627522169607
ACH-000580,-1.4580004714712238
ACH-000584,-0.9835709991241912
ACH-000585,-1.1767744925706285
ACH-000588,-1.1326083722208549
ACH-000589,-1.0492230565602931
ACH-000591,-1.1463659480137345
ACH-000593,-1.1148732440486433
ACH-000600,-1.1818191522399641
ACH-000601,-1.0108236903953474
ACH-000605,-1.0664550820467376
ACH-000606,-1.1317038526396097
ACH-000608,-0.715362031742042
ACH-000614,-1.0360710669467303
ACH-000616,-1.2320195095636906
ACH-000618,-1.0551360727812926
ACH-000619,-1.0784577656966023
ACH-000620,-1.1937451792204288
ACH-000621,-0.980665095101497
ACH-000622,-1.3450687093625249
ACH-000623,-1.1109708007771404
ACH-000624,-1.1189409552427385
ACH-000627,-1.1519037530176113
ACH-000630,-1.0862703964094291
ACH-000631,-1.097741838582796
ACH-000632,-1.1977303394485617
ACH-000633,-0.8788267307729833
ACH-000637,-1.0170202471944936
ACH-000638,-1.0234042008438005
ACH-000646,-0.6321319659573349
ACH-000647,-0.9554976855241476
ACH-000648,-1.3046873198914446
ACH-000649,-1.0676792846634826
ACH-000651,-1.1801935822989773
ACH-000652,-1.0956151443703075
ACH-000653,-1.4808476811699909
ACH-000657,-1.0615287322422762
ACH-000658,-1.16764070346274
ACH-000661,-1.0437828644597464
ACH-000662,-1.1808985843030324
ACH-000663,-1.0229627289898666
ACH-000665,-1.2145924255036131
ACH-000671,-0.8119165999968048
ACH-000672,-1.9149432721042197
ACH-000673,-1.489154204246632
ACH-000676,-1.016728776073026
ACH-000677,-0.4621351577909622
ACH-000681,-1.2370820244281715
ACH-000683,-1.1983464995697228
ACH-000684,-1.2923403473716837
ACH-000688,-1.4845721315354947
ACH-000693,-0.9003381739739648
ACH-000694,-1.1601532901346443
ACH-000695,-0.7925945267370011
ACH-000696,-1.1679006957638305
ACH-000697,-1.1791989929708404
ACH-000699,-1.5728954929635623
ACH-000701,-0.7274819148474709
ACH-000706,-1.0308268100986628
ACH-000711,-1.238371551902355
ACH-000713,-1.0138137083820409
ACH-000714,-1.199942215764842
ACH-000718,-1.3882118066983398
ACH-000720,-1.2052058963846908
ACH-000721,-1.1486347587512835
ACH-000724,-1.1807804831833444
ACH-000725,-0.4802204024012001
ACH-000732,-0.9725243102842654
ACH-000734,-1.0014969417538613
ACH-000735,-1.2354465571480504
ACH-000736,-1.0337215507151567
ACH-000738,-1.1546655660013785
ACH-000746,-1.187700684671834
ACH-000747,-1.1036667308413808
ACH-000748,-1.076336826376144
ACH-000753,-1.1787230033641851
ACH-000756,-1.1143604282078037
ACH-000757,-0.8343914788277473
ACH-000758,-1.0558358712397231
ACH-000760,-1.2390321080640443
ACH-000762,-1.0296588310105264
ACH-000763,-1.1883826444839145
ACH-000764,-1.063895795455318
ACH-000765,-1.1201824959137094
ACH-000766,-1.2418111579325557
ACH-000767,-1.0367001109292897
ACH-000768,-1.2651477239807618
ACH-000769,-1.1774768438682786
ACH-000770,-1.0537598402479291
ACH-000771,-0.926470253471452
ACH-000773,-0.952155086265322
ACH-000776,-1.0790753029663391
ACH-000777,-0.7970017297289362
ACH-000778,-1.2631488194036382
ACH-000781,-1.1123577403390907
ACH-000782,-0.999348202897344
ACH-000783,-1.1533187570844612
ACH-000784,-1.2157082270831192
ACH-000785,-0.7748200662704463
ACH-000787,-1.0597462995456242
ACH-000788,-1.2402336632796178
ACH-000791,-1.1792347036193478
ACH-000792,-1.0614765737008207
ACH-000794,-1.0378361075996403
ACH-000796,-1.2787292707793627
ACH-000798,-1.152141332805721
ACH-000799,-1.3707018442100125
ACH-000800,-1.0199070032880542
ACH-000802,-1.1118207529339548
ACH-000804,-1.1238221927820595
ACH-000805,-1.141977620436846
ACH-000809,-1.075063422038473
ACH-000810,-0.7755084271330096
ACH-000811,-1.4246041235128637
ACH-000817,-1.1515264340950677
ACH-000819,-1.0997441928129996
ACH-000820,-1.430715985179135
ACH-000821,-0.8244860870687332
ACH-000822,-1.3977643619843352
ACH-000823,-0.9662258250135076
ACH-000824,-1.0654785488243947
ACH-000827,-1.1268690278181834
ACH-000829,-1.1080878358736386
ACH-000831,-0.970640782429392
ACH-000832,-0.8580229818127798
ACH-000833,-0.9862282620502504
ACH-000834,-1.086522884002791
ACH-000835,-1.050687898697158
ACH-000836,-1.243911633147144
ACH-000837,-1.0807104726413184
ACH-000838,-1.2663536124773038
ACH-000839,-0.915021003481724
ACH-000840,-1.090236761945131
ACH-000841,-1.1208831805608
ACH-000843,-1.0536903083484035
ACH-000846,-0.7646658742918518
ACH-000847,-1.100713695821539
ACH-000848,-0.9121796045012951
ACH-000849,-1.0773754099999358
ACH-000851,-1.1279932342745425
ACH-000855,-0.9478175397157972
ACH-000856,-0.8886055531187821
ACH-000858,-1.083886818425122
ACH-000859,-1.3902421312845246
ACH-000861,-1.2422423291821865
ACH-000862,-1.2048077892821472
ACH-000865,-1.031937969591542
ACH-000866,-1.1961051846532589
ACH-000867,-0.9460573808349042
ACH-000869,-0.9492114150448918
ACH-000872,-1.1590950445191448
ACH-000873,-1.1328314271973383
ACH-000876,-0.6638353540128054
ACH-000878,-1.2041786405421435
ACH-000880,-1.0481821692093825
ACH-000881,-1.1225908182297109
ACH-000882,-0.9900601639374216
ACH-000884,-1.084908772087266
ACH-000885,-1.0682014814476355
ACH-000887,-1.1701615610028997
ACH-000889,-0.9145457177922548
ACH-000896,-1.0547755452865035
ACH-000898,-1.2185733288110958
ACH-000900,-1.0735003443952975
ACH-000901,-1.2745625276499302
ACH-000905,-1.068876202530501
ACH-000906,-0.9174113728307166
ACH-000907,-1.0693601797215846
ACH-000910,-1.1248545280726374
ACH-000911,-1.1585098519141157
ACH-000912,-1.0004488776944982
ACH-000913,-0.9736159793182099
ACH-000915,-1.1202689671708863
ACH-000916,-1.192889276465538
ACH-000917,-1.1649761883575989
ACH-000920,-1.2526659275173655
ACH-000921,-1.015424077157552
ACH-000924,-1.1633864298406758
ACH-000926,-1.2777689662819938
ACH-000928,-0.8606234762488026
ACH-000929,-1.107637319173702
ACH-000932,-0.8849237863952701
ACH-000935,-1.0719205368991986
ACH-000936,-1.2031400999512516
ACH-000937,-1.2713622723688769
ACH-000938,-0.9953219032902436
ACH-000939,-1.0054889285979045
ACH-000941,-1.0077958409658399
ACH-000943,-0.9299068984405501
ACH-000946,-1.1638447053827956
ACH-000947,-1.0580915270328817
ACH-000948,-1.091448417793946
ACH-000950,-1.0181380902640436
ACH-000953,-1.25913422456949
ACH-000954,-1.1987446324048372
ACH-000957,-1.0538306725723692
ACH-000958,-1.2414114748033054
ACH-000960,-1.072713191814013
ACH-000963,-0.9772861112115521
ACH-000968,-1.1668938235398456
ACH-000969,-1.058203040042358
ACH-000972,-1.3017355452170334
ACH-000973,-1.2792381321341844
ACH-000974,-0.9851470808076052
ACH-000978,-0.9196646948076632
ACH-000984,-0.9462853667347324
ACH-000986,-1.06390006427424
ACH-000988,-1.0152550741330129
ACH-000993,-0.9871357872481163
ACH-000994,-0.8213742009699334
ACH-000996,-1.0011010783181618
ACH-001001,-1.1101468202397835
ACH-001020,-0.9098852285863952
ACH-001028,-1.193578156412742
ACH-001031,-0.8966220280718075
ACH-001038,-1.2577676697176687
ACH-001048,-1.4129600605708097
ACH-001050,-1.2172657945060992
ACH-001053,-1.1750997763325015
ACH-001054,-1.12026008824343
ACH-001061,-0.8996762825480284
ACH-001067,-1.1511046983633992
ACH-001075,-1.3828515365141838
ACH-001096,-1.0959545214996214
ACH-001111,-1.3652247379319171
ACH-001119,-0.9942041657285025
ACH-001128,-1.066854146989231
ACH-001134,-1.0945345808614848
ACH-001151,-1.2132174166004897
ACH-001163,-1.2578758752222843
ACH-001164,-0.9519623590361546
ACH-001183,-1.035103607058146
ACH-001192,-1.2731981162506285
ACH-001193,-1.1478553549711379
ACH-001196,-0.9676419594082114
ACH-001197,-1.1035040219287375
ACH-001205,-1.3106090849946284
ACH-001211,-1.17836396695189
ACH-001212,-1.153408255918836
ACH-001228,-1.040030507458278
ACH-001232,-1.1235662928747097
ACH-001239,-1.1511645249745237
ACH-001270,-1.2057451722186046
ACH-001274,-0.9885553881110204
ACH-001275,-1.1320500536746838
ACH-001277,-0.9526912886483612
ACH-001278,-0.7694291118561185
ACH-001280,-0.7935023674722792
ACH-001283,-1.1548218544743116
ACH-001289,-1.0132173103898583
ACH-001300,-1.191171010807328
ACH-001301,-1.3676131940221192
ACH-001302,-1.1745995365649269
ACH-001306,-1.2423815900378412
ACH-001318,-0.8501214179581981
ACH-001322,-1.3447829103138471
ACH-001328,-1.1863153641704858
ACH-001332,-1.3500701443567735
ACH-001336,-1.0630320628506735
ACH-001346,-0.8109238467303829
ACH-001353,-1.1373379446207021
ACH-001354,-1.135134811216108
ACH-001367,-1.5313492299615916
ACH-001368,-1.162033385520877
ACH-001374,-0.9824438723425376
ACH-001377,-1.057003560066349
ACH-001380,-0.970399303008838
ACH-001391,-1.211741120983557
ACH-001408,-1.2886192218501582
ACH-001430,-1.3950880448594714
ACH-001431,-1.1000788617849682
ACH-001450,-0.9114925743519048
ACH-001496,-1.3698880413924381
ACH-001500,-0.974783531696405
ACH-001523,-1.141256322974362
ACH-001532,-0.9944858773286128
ACH-001550,-1.1143432374668172
ACH-001552,-1.213657960870699
ACH-001554,-1.127006166203975
ACH-001654,-1.2900355373187884
ACH-001735,-1.033462251296677
ACH-001736,-1.1659804483168554
ACH-001737,-1.3302540921470436
ACH-001740,-1.1862441572370996
ACH-001745,-1.1818125970139441
ACH-001765,-1.022862546623571
