,RMDN1 (51115)
ACH-000266,-0.2150506320976228
ACH-000272,-0.1676191079267643
ACH-000274,-0.1546259620047486
ACH-000277,-0.1992097696150381
ACH-000278,-0.20166216982642332
ACH-000279,-0.13278667145779155
ACH-000280,-0.2592422661343468
ACH-000281,-0.11279429733201113
ACH-000288,-0.05194742054489801
ACH-000291,-0.05410810943547923
ACH-000293,-0.2869283031592763
ACH-000294,-0.2720201895992559
ACH-000295,-0.1727031782513196
ACH-000296,0.03790903679891185
ACH-000302,-0.15250839595956786
ACH-000304,0.07240573866071795
ACH-000307,-0.13994709553715806
ACH-000308,-0.15598269007150894
ACH-000310,-0.29097460371955525
ACH-000311,-0.16093013315993349
ACH-000312,-0.022597028370115967
ACH-000315,-0.14012554864418492
ACH-000316,-0.0901827537046576
ACH-000317,-0.20479920254448905
ACH-000318,-0.08437530181846269
ACH-000319,-0.10041079413365614
ACH-000320,-0.1279884769115667
ACH-000322,-0.182819292184582
ACH-000323,-0.19935353475019632
ACH-000324,-0.22149602362991105
ACH-000329,-0.1552525503794963
ACH-000330,-0.1119603559676598
ACH-000331,-0.21550458395227448
ACH-000332,-0.21987431454831824
ACH-000334,-0.20561670357351666
ACH-000335,-0.04289362684246184
ACH-000336,-0.3178185016268222
ACH-000337,-0.3441426077212503
ACH-000338,-0.5505162561012539
ACH-000339,-0.11080569010063142
ACH-000341,-0.005115409759724897
ACH-000348,-0.11922822967130613
ACH-000350,-0.22641112016783
ACH-000352,-0.3349808311615649
ACH-000356,-0.01587795838131171
ACH-000361,-0.02535155959678076
ACH-000362,-0.22343629836205006
ACH-000363,-0.061954240707812275
ACH-000364,-0.21561123586478226
ACH-000365,-0.022674174928307277
ACH-000366,-0.07882629895896466
ACH-000368,-0.15306673112029545
ACH-000374,0.13122587122777948
ACH-000375,-0.12222325706684753
ACH-000376,-0.2716639743983783
ACH-000381,0.045009328308010056
ACH-000383,-0.19061142734009856
ACH-000387,-0.13813382958604473
ACH-000389,-0.3545633818623353
ACH-000390,-0.24855854441254774
ACH-000393,-0.17003156404584693
ACH-000395,-0.016702342027513584
ACH-000396,-0.41500845006319104
ACH-000397,-0.1125367394016345
ACH-000401,-0.3751941673387304
ACH-000402,-0.2517825054397391
ACH-000403,-0.3689393913088377
ACH-000404,0.02804143811253275
ACH-000406,-0.13780326662606648
ACH-000407,-0.33936449902820554
ACH-000408,-0.028603968594846412
ACH-000410,-0.3697676330338179
ACH-000411,-0.3088023816827246
ACH-000414,-0.15684320710796734
ACH-000415,-0.09017569399267818
ACH-000416,-0.14623995748526292
ACH-000420,0.003257196824761841
ACH-000421,-0.16207508946105956
ACH-000424,-0.0006008257670027133
ACH-000425,-0.20583218239005796
ACH-000426,-0.04947769664043807
ACH-000427,-0.1561455622455312
ACH-000433,-0.011722819388156721
ACH-000435,0.2655881479086107
ACH-000436,-0.325096485771094
ACH-000444,-0.20090943157394986
ACH-000445,0.027808333813355745
ACH-000448,-0.1391792163285433
ACH-000450,0.06884404266647214
ACH-000452,-0.1024534364194473
ACH-000454,-0.1662491795758226
ACH-000458,-0.06725324573161262
ACH-000459,0.051009001978234464
ACH-000460,-0.17906496273843855
ACH-000461,-0.04111863338304739
ACH-000463,-0.0931921148456366
ACH-000464,0.0831659000435446
ACH-000466,-0.21319432823036907
ACH-000467,-0.3014824907926768
ACH-000468,-0.12414104846915225
ACH-000469,-0.06435473809661467
ACH-000470,0.034095115195275964
ACH-000471,-0.1835785070963281
ACH-000472,-0.216051728974954
ACH-000473,-0.3297297529071718
ACH-000475,-0.15698057055163245
ACH-000476,-0.3343946190128804
ACH-000477,-0.09298923638648493
ACH-000479,-0.14943880347282212
ACH-000480,-0.03525355990761283
ACH-000481,-0.26149365732578783
ACH-000483,-0.08075176632569535
ACH-000484,-0.2027120332674566
ACH-000485,-0.2944567093860851
ACH-000486,-0.1463868873425696
ACH-000487,-0.052698343581272296
ACH-000488,-0.19532777059006573
ACH-000490,-0.16626538234643276
ACH-000491,-0.1185390409790152
ACH-000495,-0.21936419248394332
ACH-000496,-0.20366165892795365
ACH-000499,0.19579382815538413
ACH-000500,0.06265110108711124
ACH-000502,-0.16657582583584155
ACH-000503,-0.05984559418669981
ACH-000505,-0.1246419717062324
ACH-000507,-0.09176549077012924
ACH-000510,-0.01933154610610789
ACH-000511,-0.15050108901712844
ACH-000512,0.25978905973590244
ACH-000516,-0.2362608967602281
ACH-000517,-0.27662760611313764
ACH-000518,-0.14141798020204802
ACH-000520,-0.15093803579294385
ACH-000521,-0.11607072002923775
ACH-000522,-0.1289098009174929
ACH-000524,-0.16545122518175365
ACH-000527,0.024922320844545428
ACH-000528,-0.09061307504127518
ACH-000537,-0.3043465331284368
ACH-000541,-0.07801996682863112
ACH-000542,-0.20323868978246384
ACH-000544,-0.277367622786943
ACH-000545,-0.2773420863433185
ACH-000547,-0.2149750962302366
ACH-000548,-0.18707404940894126
ACH-000549,-0.20547306532423465
ACH-000550,-0.12766370145582814
ACH-000552,-0.3071630037521736
ACH-000556,-0.16453013704642705
ACH-000557,-0.0448769004363045
ACH-000569,-0.4216208067247841
ACH-000570,0.13209179745250446
ACH-000571,-0.1351795457797575
ACH-000573,-0.14132302243634384
ACH-000576,0.09362149998353307
ACH-000579,-0.06076961663126532
ACH-000580,-0.016776934995095544
ACH-000584,-0.31430575531222904
ACH-000585,-0.09570569461456938
ACH-000588,-0.05495528590169185
ACH-000589,-0.11630505895860024
ACH-000591,-0.15002444138856375
ACH-000593,-0.08582198437913255
ACH-000600,-0.05619183074022223
ACH-000601,-0.12554273539254732
ACH-000605,-0.22465807540277305
ACH-000606,-0.07428092455507204
ACH-000608,-0.3014387796597243
ACH-000614,-0.15432044473969073
ACH-000616,-0.32587322858218576
ACH-000618,-0.017050494113427656
ACH-000619,-0.17333545006741682
ACH-000620,0.026369890518100497
ACH-000621,-0.0883753193409916
ACH-000622,-0.26914655528527903
ACH-000623,-0.00010340975171000743
ACH-000624,-0.14055137395074802
ACH-000627,-0.18881882732439748
ACH-000630,-0.07084550489011371
ACH-000631,-0.20168292255614967
ACH-000632,-0.08963517933964894
ACH-000633,-0.1872542099281838
ACH-000637,-0.11270853476814165
ACH-000638,-0.23843325441674096
ACH-000646,-0.30034593831937817
ACH-000647,-0.18299567067583955
ACH-000648,-0.19952094870575265
ACH-000649,-0.08645564935677726
ACH-000651,-0.22849487070514102
ACH-000652,-0.2438204615365617
ACH-000653,-0.2579436065833537
ACH-000657,-0.042571648816105284
ACH-000658,-0.14498509006768334
ACH-000661,0.056257055458874834
ACH-000662,-0.5404661888443749
ACH-000663,-0.19222107738121305
ACH-000665,-0.16306255295816402
ACH-000671,-0.1922144310857853
ACH-000672,-0.21041926844211054
ACH-000673,-0.17293476638775854
ACH-000676,-0.09594331586587188
ACH-000677,-0.19628693269931347
ACH-000681,-0.15114670435905342
ACH-000683,-0.18385853564372912
ACH-000684,-0.2405163938172977
ACH-000688,-0.26079140287568586
ACH-000693,-0.1636347243116491
ACH-000694,-0.1954617456056721
ACH-000695,-0.17069538216258875
ACH-000696,-0.08755811611068652
ACH-000697,0.04600602230071593
ACH-000699,-0.036714118125788835
ACH-000701,-0.1089500905183859
ACH-000706,-0.19905479101687945
ACH-000711,-0.1315244154189906
ACH-000713,-0.213925221603588
ACH-000714,-0.1695535548098053
ACH-000718,-0.1515746747857034
ACH-000720,-0.16279347081573556
ACH-000721,-0.1547610441152893
ACH-000724,-0.3405963212839939
ACH-000725,-0.14506443367039215
ACH-000732,-0.2979809220189715
ACH-000734,-0.18982608990383565
ACH-000735,-0.08845118561497664
ACH-000736,-0.08297259619661608
ACH-000738,-0.24083544026264506
ACH-000746,-0.10704549810675223
ACH-000747,-0.1670724491949426
ACH-000748,-0.2509951456755051
ACH-000753,-0.1551133645156555
ACH-000756,0.07049562221869393
ACH-000757,-0.3364104134487817
ACH-000758,-0.17690213831890014
ACH-000760,-0.2661191624812625
ACH-000762,-0.29490295957567303
ACH-000763,-0.1519908960503984
ACH-000764,-0.3720510353984176
ACH-000765,-0.1941638544000457
ACH-000766,-0.17362373062088804
ACH-000767,-0.06496458293700373
ACH-000768,-0.17113604101761867
ACH-000769,-0.3372975258541931
ACH-000770,-0.16014943052116992
ACH-000771,-0.2747844810825257
ACH-000773,-0.09452696956941506
ACH-000776,-0.06246899703742695
ACH-000777,-0.17456827107060224
ACH-000778,-0.045736884605440224
ACH-000781,-0.07839751636846164
ACH-000782,0.04301246833635525
ACH-000783,-0.14251297127067836
ACH-000784,-0.07857140252218925
ACH-000785,-0.2538588827032909
ACH-000787,-0.06691456697324467
ACH-000788,-0.12899557113399088
ACH-000791,-0.18493533590348088
ACH-000792,-0.1664936333023251
ACH-000794,0.01365949650027513
ACH-000796,-0.15464197350634087
ACH-000798,0.04235082018356882
ACH-000799,-0.15492967566353913
ACH-000800,-0.12685081047528746
ACH-000802,-0.24245193780259924
ACH-000804,-0.2475561636689089
ACH-000805,-0.12622001784626313
ACH-000809,-0.17649830959805615
ACH-000810,-0.061191462636088476
ACH-000811,-0.1519102013490621
ACH-000817,0.06674330227128042
ACH-000819,-0.20253352318460927
ACH-000820,-0.2590118287151742
ACH-000821,-0.0905606349011862
ACH-000822,-0.21365596179550173
ACH-000823,-0.1456820301724865
ACH-000824,-0.3228592637215885
ACH-000827,-0.1324186611729836
ACH-000829,-0.3182174932352643
ACH-000831,-0.1286243905957211
ACH-000832,-0.1729737476383319
ACH-000833,-0.29016336807313925
ACH-000834,-0.16700041400711188
ACH-000835,-0.2075131581922484
ACH-000836,-0.114946804051911
ACH-000837,-0.05733071469429096
ACH-000838,-0.3332497859017952
ACH-000839,-0.03460536051973318
ACH-000840,-0.08006767548744011
ACH-000841,-0.03622054380701787
ACH-000843,-0.1759590414983987
ACH-000846,-0.34774832348780665
ACH-000847,-0.14012542308855042
ACH-000848,-0.20352720198799604
ACH-000849,-0.15954642777242153
ACH-000851,-0.07215683892232312
ACH-000855,-0.07049223441066796
ACH-000856,-0.2436760802943849
ACH-000858,-0.1939630006662924
ACH-000859,-0.19411358078636232
ACH-000861,-0.15522909786439826
ACH-000862,-0.16375850511648413
ACH-000865,-0.1077196483746944
ACH-000866,-0.105859291771113
ACH-000867,-0.17841519604277647
ACH-000869,-0.14673392897157966
ACH-000872,-0.11760590515271133
ACH-000873,0.0918065785868306
ACH-000876,-0.1075975141672144
ACH-000878,-0.2412555212721198
ACH-000880,-0.006401410843839195
ACH-000881,-0.2911830935352024
ACH-000882,-0.2826360641542353
ACH-000884,-0.16706096771714796
ACH-000885,-0.17798012059662466
ACH-000887,-0.056005356176549684
ACH-000889,-0.11493065421850115
ACH-000896,-0.15960654200308674
ACH-000898,-0.1309976239416374
ACH-000900,-0.10803319150013588
ACH-000901,-0.11939613268294945
ACH-000905,-0.09554621071475553
ACH-000906,-0.2367857533528656
ACH-000907,-0.2202977604852292
ACH-000910,-0.13406618768423384
ACH-000911,-0.17835570500024694
ACH-000912,-0.09635672913168992
ACH-000913,-0.16772879704146482
ACH-000915,-0.3146009983948251
ACH-000916,-0.27273629273870204
ACH-000917,-0.28973941060823194
ACH-000920,-0.2262983439419129
ACH-000921,-0.22642139071384085
ACH-000924,-0.25584741518965737
ACH-000926,-0.16512788352002905
ACH-000928,-0.062399579638250324
ACH-000929,-0.2576920727073282
ACH-000932,-0.11914021138595245
ACH-000935,-0.01909967171730529
ACH-000936,-0.20026276838031984
ACH-000937,-0.09318950427505217
ACH-000938,-0.02148632399300213
ACH-000939,-0.11226356910589967
ACH-000941,-0.2580437362809753
ACH-000943,-0.2301344306179664
ACH-000946,-0.07872206812689725
ACH-000947,-0.17397475041637556
ACH-000948,-0.05616451923938422
ACH-000950,-0.1850038622995497
ACH-000953,-0.08429008051464296
ACH-000954,-0.2861412899918249
ACH-000957,0.034011721591125886
ACH-000958,-0.4565516260351654
ACH-000960,-0.1350219372801671
ACH-000963,0.003982693159034424
ACH-000968,0.009068776039879349
ACH-000969,-0.1901866072994157
ACH-000972,-0.4123191919031838
ACH-000973,-0.13707699320084088
ACH-000974,-0.17529356196326007
ACH-000978,0.10757579192071104
ACH-000984,-0.2645471957003949
ACH-000986,-0.1183312580542047
ACH-000988,-0.08716221136850731
ACH-000993,0.03267570965207537
ACH-000994,-0.18118958111601727
ACH-000996,-0.16183072836947454
ACH-001001,-0.10131117373860657
ACH-001020,0.11036635063909464
ACH-001028,-0.1689969255574658
ACH-001031,-0.16440462591302218
ACH-001038,-0.3017844103868496
ACH-001048,-0.1942132806506588
ACH-001050,-0.13582578988902708
ACH-001053,-0.2758064559791785
ACH-001054,-0.08884103904884617
ACH-001061,-0.0985062887387469
ACH-001067,-0.2054579606023441
ACH-001075,-0.003740440095981495
ACH-001096,0.057984998831176825
ACH-001111,-0.3858211171444593
ACH-001119,-0.3116072754107193
ACH-001128,0.09779825835508403
ACH-001134,-0.04901871774663464
ACH-001151,-0.26561187574149764
ACH-001163,-0.29515466121785955
ACH-001164,-0.2803908327184213
ACH-001183,-0.2606598708867542
ACH-001192,-0.0592614870071684
ACH-001193,0.30997548404401704
ACH-001196,-0.1279084842271762
ACH-001197,-0.15493292610795212
ACH-001205,-0.30920089217670804
ACH-001211,-0.2586918577076736
ACH-001212,-0.0431992480537075
ACH-001228,-0.1405679451328094
ACH-001232,-0.1293353157489251
ACH-001239,-0.1359079130546311
ACH-001270,-0.20578540945334456
ACH-001274,-0.337714351845854
ACH-001275,-0.16334146356363796
ACH-001277,-0.4033546518449732
ACH-001278,0.03438363579976661
ACH-001280,-0.11785290512546198
ACH-001283,-0.29019424883872136
ACH-001289,-0.2940381949515857
ACH-001300,-0.12852465321878126
ACH-001301,-0.2516306297959048
ACH-001302,-0.2235106936286965
ACH-001306,-0.21237015057494732
ACH-001318,-0.016262039204789164
ACH-001322,-0.18085065865789834
ACH-001328,-0.10522541613547966
ACH-001332,-0.3998283525030733
ACH-001336,0.05371381765018708
ACH-001346,-0.15326303893777896
ACH-001353,-0.20813450783645893
ACH-001354,-0.1813958890920048
ACH-001367,0.07494501820614638
ACH-001368,-0.2332091352237785
ACH-001374,0.07858487464606198
ACH-001377,-0.10553612412456788
ACH-001380,-0.10616753918087377
ACH-001391,-0.08510248379484261
ACH-001408,-0.0948572540860835
ACH-001430,-0.17951079399574954
ACH-001431,-0.04824076314623717
ACH-001450,-0.1342631008102233
ACH-001496,-0.13622786613477358
ACH-001500,-0.10022019626378263
ACH-001523,-0.12687511535066442
ACH-001532,-0.1473262217204383
ACH-001550,-0.17889180393151527
ACH-001552,-0.13402401079651285
ACH-001554,-0.06824500617947715
ACH-001654,-0.1106718231969426
ACH-001735,-0.07439729376392971
ACH-001736,-0.10713220018377326
ACH-001737,-0.4970749161497021
ACH-001740,-0.013455996382137556
ACH-001745,-0.2679806746684361
ACH-001765,-0.14482266256908172
