,YIF1B (90522)
ACH-000307,0.11028991544588948
ACH-000308,-0.023751459711476724
ACH-000310,-0.16036255459573173
ACH-000311,0.011884726530880492
ACH-000312,0.12417834336206116
ACH-000315,-0.1413022137535244
ACH-000316,0.13026962094718955
ACH-000317,0.09023477932422648
ACH-000318,-0.13341509417243705
ACH-000319,0.04965484687015504
ACH-000320,0.1651584624948701
ACH-000322,0.17559381931355295
ACH-000323,-0.1224075168810933
ACH-000324,-0.1464372967346299
ACH-000329,0.041546647627364486
ACH-000330,0.05232607111488603
ACH-000331,0.02883982167217246
ACH-000332,-0.05208555512485541
ACH-000334,-0.0808546608959574
ACH-000335,0.12160079350287302
ACH-000336,-0.13037133173987406
ACH-000337,-0.06178344659034753
ACH-000338,-0.29544443187281044
ACH-000339,-0.11399187788115248
ACH-000341,-0.15072748187483187
ACH-000348,-0.10148197815781856
ACH-000350,-0.08153831529754832
ACH-000352,-0.11987133237968793
ACH-000356,0.26503037022489306
ACH-000361,-0.17573835388300618
ACH-000362,-0.05328205868370355
ACH-000363,-0.0035372535884457663
ACH-000364,-0.09959232832842473
ACH-000365,-0.10183057438978846
ACH-000366,-0.10601003571690036
ACH-000368,0.03022590057132253
ACH-000374,0.1393567658111667
ACH-000375,-0.09039225220335427
ACH-000376,0.08135728535807119
ACH-000381,-0.08993798169140219
ACH-000383,-0.006734394321668247
ACH-000387,-0.02820537076890928
ACH-000389,-0.2851877841893756
ACH-000390,-0.1805976779576156
ACH-000393,-0.04310035389828362
ACH-000395,-0.19187679681454795
ACH-000396,0.06512598361982312
ACH-000397,-0.03381081174960618
ACH-000401,-0.16530122130335662
ACH-000402,0.04930833251333193
ACH-000403,-0.05981333745489345
ACH-000404,0.0450017826281537
ACH-000406,-0.09243911138890153
ACH-000407,-0.07719760657537109
ACH-000408,-0.02358454123277037
ACH-000410,-0.0024444466689674035
ACH-000411,-0.07095468672292174
ACH-000414,0.02014769963217292
ACH-000415,0.034186977917758425
ACH-000416,0.02091008746116614
ACH-000420,0.05938823125337795
ACH-000421,-0.01935042967806797
ACH-000424,-0.03850774557546634
ACH-000425,-0.01607878749840199
ACH-000426,0.11426271612795233
ACH-000427,0.03214410907364195
ACH-000433,-0.13775670858105918
ACH-000435,0.05033262341184186
ACH-000436,-0.1988927821446913
ACH-000444,0.0016577884698273145
ACH-000445,-0.051356998040799184
ACH-000448,-0.08001640002294852
ACH-000450,-0.00732009996062245
ACH-000452,0.047926276475974416
ACH-000454,-0.2278783348516721
ACH-000458,0.061646676003037575
ACH-000459,0.1246183365531273
ACH-000460,-0.1183432241087602
ACH-000461,-0.12162903490103527
ACH-000463,-0.056909217692145984
ACH-000464,0.04330884304492985
ACH-000466,-0.016658806006105194
ACH-000467,-0.011005091994555759
ACH-000468,-0.20916158161828904
ACH-000469,-0.05691974948361792
ACH-000470,-0.08297397184582206
ACH-000471,-0.053751799065915436
ACH-000472,-0.05869946684820019
ACH-000473,0.04579103361939811
ACH-000475,-0.056598667919334975
ACH-000476,-0.17020903661902784
ACH-000477,-0.16055372446184293
ACH-000479,-0.16757440118869735
ACH-000480,-0.06123185296643183
ACH-000481,-0.04880579060040165
ACH-000483,-0.004468179169496113
ACH-000484,-0.1947171785387099
ACH-000485,-0.06171760280493981
ACH-000486,-0.020163710753931127
ACH-000487,0.009748700684997913
ACH-000488,0.07455216555502144
ACH-000490,0.0724279889748544
ACH-000491,-0.2766392053934215
ACH-000495,-0.05262211507733258
ACH-000496,-0.07319064468709433
ACH-000499,-0.19601715766799185
ACH-000500,-0.391177036511702
ACH-000502,-0.031797144670843075
ACH-000503,0.05149328843647906
ACH-000505,-0.12910484805837694
ACH-000507,-0.13184216515560826
ACH-000510,-0.2581702297136028
ACH-000511,-0.02249238401796811
ACH-000512,-0.3271780546228477
ACH-000516,-0.09378931859955532
ACH-000517,-0.21868505000548646
ACH-000518,0.05080766228824733
ACH-000520,-0.08947642788796638
ACH-000521,-0.07377944162965487
ACH-000522,-0.02293940672751722
ACH-000524,-0.1347229098903182
ACH-000527,-0.13544477480305347
ACH-000528,-0.09687870958227078
ACH-000537,-0.09964964554185736
ACH-000541,-0.3295153589287877
ACH-000542,-0.14809489653589075
ACH-000544,0.0022235458864464093
ACH-000545,-0.07800604023435549
ACH-000547,-0.2954817761836448
ACH-000548,-0.15320593619217246
ACH-000549,0.04081394011140112
ACH-000550,-0.07798254591315341
ACH-000552,-0.02883362808567692
ACH-000556,-0.056072040642861164
ACH-000557,0.009901463183174359
ACH-000569,-0.2904425743252811
ACH-000570,-0.006884137111325749
ACH-000571,-0.10788794803455548
ACH-000573,-0.007409501037681058
ACH-000576,-0.015118765105729353
ACH-000579,0.06848175186689838
ACH-000580,-0.016643181802774312
ACH-000584,-0.09519302709146564
ACH-000585,-0.08803589944153731
ACH-000588,0.04987606586207129
ACH-000589,-0.002319431926699077
ACH-000591,-0.06176645587413172
ACH-000593,-0.01994037556834539
ACH-000600,-0.012005607852942624
ACH-000601,0.047986798529643215
ACH-000605,0.030291179028582527
ACH-000606,-0.04902862627698873
ACH-000608,-0.06054045386776862
ACH-000614,0.1701010695199716
ACH-000616,-0.04807024445285305
ACH-000618,0.006075425315649691
ACH-000619,0.04852111565201449
ACH-000620,-0.13467172064531974
ACH-000621,-0.2334058473749849
ACH-000622,0.08854415880992825
ACH-000623,0.0257529520597946
ACH-000624,-0.06623446093949488
ACH-000627,-0.1449703587559506
ACH-000630,-0.02593609458569057
ACH-000631,-0.2568788096248415
ACH-000632,0.05561987386177779
ACH-000633,-0.03479549320395692
ACH-000637,-0.009760046369594884
ACH-000638,0.07801447875669623
ACH-000646,-0.20023457532724512
ACH-000647,0.009185180746634292
ACH-000648,-0.08659135830613132
ACH-000649,-0.03559384519914008
ACH-000651,-0.02472931510072231
ACH-000652,0.07901827101648116
ACH-000653,-0.0023957940791243105
ACH-000657,-0.050260678358562696
ACH-000658,-0.11887351521884708
ACH-000661,-0.16258529663863416
ACH-000662,-0.3028620519037717
ACH-000663,-0.2629989058293702
ACH-000665,-0.0005114504843652849
ACH-000671,0.07644129019440539
ACH-000672,-0.1785473754366067
ACH-000673,-0.08258585455728742
ACH-000676,0.03891719347670071
ACH-000677,-0.1308339079750517
ACH-000681,-0.1653471081305381
ACH-000683,0.06952228636537952
ACH-000684,0.2604858419132152
ACH-000688,-0.08251573080286173
ACH-000693,0.02963389103245436
ACH-000694,-0.048527640006866025
ACH-000695,0.004688222349956681
ACH-000696,-0.05014441879877239
ACH-000697,0.04033563746371086
ACH-000699,-0.14887337936198922
ACH-000701,-0.07045406171980623
ACH-000706,-0.06895501599761403
ACH-000711,-0.05611167994313939
ACH-000713,-0.14990348477923998
ACH-000714,-0.12494370065267706
ACH-000718,0.06522742916107746
ACH-000720,-0.02368212161939209
ACH-000721,0.00451022042278632
ACH-000724,-0.046626560118414574
ACH-000725,-0.19741407126548766
ACH-000732,0.19059468896400605
ACH-000734,-0.090205990995334
ACH-000735,-0.031566690288630066
ACH-000736,0.0112490971933473
ACH-000738,-0.05374826744447385
ACH-000746,-0.1585135331528122
ACH-000747,0.03239669550760906
ACH-000748,-0.04429435955044831
ACH-000753,0.06632305010354883
ACH-000756,0.02663652698010428
ACH-000757,-0.17444339693056754
ACH-000758,-0.1881477348699284
ACH-000760,-0.06708398538691428
ACH-000762,-0.20928064873497065
ACH-000763,-0.06960762126458121
ACH-000764,-0.08543252979015625
ACH-000765,-0.041523112376623234
ACH-000766,0.12053560143058625
ACH-000767,-0.14623061764756606
ACH-000768,-0.030083295418660488
ACH-000769,-0.23360027832359864
ACH-000770,-0.11840423169700988
ACH-000771,0.0592730030874024
ACH-000773,-0.32882069598701386
ACH-000776,-0.07298936079998768
ACH-000777,-0.11255443856842766
ACH-000778,-0.08251611080061656
ACH-000781,-0.05762927162308072
ACH-000782,0.01858302711069924
ACH-000783,-0.052972796874677465
ACH-000784,-0.15432298399169853
ACH-000785,0.04417244655576374
ACH-000787,-0.1541301032205135
ACH-000788,-0.024408032341813688
ACH-000791,0.04648816008653085
ACH-000792,-0.14320179190024515
ACH-000794,0.011225059765489471
ACH-000796,-0.07205983051595215
ACH-000798,-0.021381350248672614
ACH-000799,-0.09168620128534576
ACH-000800,-0.0890889566135143
ACH-000802,-0.012181143082134478
ACH-000804,-0.2524883888418688
ACH-000805,-0.08332850768067128
ACH-000809,-0.00275115522402387
ACH-000810,-0.04153127823922958
ACH-000811,-0.016324698174260525
ACH-000817,0.07323119569535515
ACH-000819,-0.29200784698674165
ACH-000820,0.07631104824440836
ACH-000821,-0.2880347669631441
ACH-000822,-0.08266770331409308
ACH-000823,-0.024688374295793482
ACH-000824,-0.2320541856145977
ACH-000827,-0.0584782438106491
ACH-000829,-0.05176378040451416
ACH-000831,-0.105045299858645
ACH-000832,0.12629346530697366
ACH-000833,-0.04176156038549352
ACH-000834,-0.008672707660071105
ACH-000835,-0.0674265131653455
ACH-000836,-0.02987331512055491
ACH-000837,0.07371970853644655
ACH-000838,-0.13518446568629022
ACH-000839,-0.062158376048225474
ACH-000840,-0.2407793605541873
ACH-000841,0.10644364099968083
ACH-000843,-0.044077438298926894
ACH-000846,-0.09957494899211444
ACH-000847,-0.11502669310761672
ACH-000848,-0.10248381447965248
ACH-000849,-0.000876717718015822
ACH-000851,0.0032955133306543987
ACH-000855,0.07152577935723567
ACH-000856,-0.05281917530270302
ACH-000858,-0.1448578334974577
ACH-000859,-0.126237011781153
ACH-000861,-0.2763520315088102
ACH-000862,-0.07990663529178015
ACH-000865,0.048300867354640536
ACH-000866,-0.03901875258185277
ACH-000867,-0.07095885921655247
ACH-000869,-0.11812719252336328
ACH-000872,-0.14722758609818049
ACH-000873,0.09691263182526157
ACH-000876,-0.05478200787079401
ACH-000878,0.054644153038653914
ACH-000880,-0.004468149827239444
ACH-000881,0.07038188583601503
ACH-000882,-0.1337553740360527
ACH-000884,0.01861298953146457
ACH-000885,-0.009441391193665105
ACH-000887,-0.07606317487071312
ACH-000889,-0.13479737939112532
ACH-000896,-0.0302545789508558
ACH-000898,-0.12168402074620305
ACH-000900,0.09006725361123846
ACH-000901,-0.11886626369511975
ACH-000905,-0.016766073015769416
ACH-000906,-0.12294001848568467
ACH-000907,-0.02909979379534338
ACH-000910,-0.027455225640920514
ACH-000911,-0.15091617130710375
ACH-000912,-0.1256839617381996
ACH-000913,0.07964471265680273
ACH-000915,-0.19836862888234333
ACH-000916,-0.1598892068781112
ACH-000917,-0.21199433656911024
ACH-000920,0.02448001814696108
ACH-000921,0.010709403986359507
ACH-000924,-0.12827722653333304
ACH-000926,0.07023925192854255
ACH-000928,0.03642293869867552
ACH-000929,-0.23528934296847734
ACH-000932,-0.0012425774180100716
ACH-000935,-0.18929134830002786
ACH-000936,-0.1185432237359696
ACH-000937,0.008223882074754227
ACH-000938,-0.010801712389091098
ACH-000939,0.04549248812078128
ACH-000941,-0.14708829878295396
ACH-000943,0.03174856255286872
ACH-000946,-0.0759556301823147
ACH-000947,-0.04136850824828395
ACH-000948,-0.08003149202438041
ACH-000950,-0.006921913478832706
ACH-000953,-0.06378314976499089
ACH-000954,-0.4937347047594876
ACH-000957,0.03639470973471707
ACH-000958,-0.007255095840899778
ACH-000960,0.15284063569836445
ACH-000963,-0.05381160868776539
ACH-000968,-0.02896856308406732
ACH-000969,-0.1920211125754842
ACH-000972,-0.3033803022435793
ACH-000973,-0.03205042965096885
ACH-000974,-0.06557778104547701
ACH-000978,-0.07660143948873352
ACH-000984,-0.08400846628721276
ACH-000986,-0.01187416069113032
ACH-000988,-0.23436632362582585
ACH-000993,0.03602826238403237
ACH-000994,-0.0385176745217744
ACH-000996,-0.19149116780575676
ACH-001001,-0.12534875282880528
ACH-001020,0.03615491482352782
ACH-001028,0.002380537446474488
ACH-001031,-0.003082947561605243
ACH-001038,0.013324605621012285
ACH-001048,-0.1035211039727374
ACH-001050,-0.003840768321370713
ACH-001053,0.013903893301631042
ACH-001054,0.08610949085830392
ACH-001061,0.017426272557211474
ACH-001067,-0.10100700986464893
ACH-001075,0.0058796931124668545
ACH-001096,-0.05811152723233432
ACH-001111,-0.021797862956188456
ACH-001119,-0.08229284619601898
ACH-001128,-0.08818641374860135
ACH-001134,-0.08595954127395725
ACH-001151,-0.10186742407091416
ACH-001163,-0.03925374751846981
ACH-001164,-0.1363084179683138
ACH-001183,-0.013865069514337684
ACH-001192,-0.1341372219622155
ACH-001193,-0.08117416387332213
ACH-001196,-0.13665195628037016
ACH-001197,0.06835961383494825
ACH-001205,-0.07951631668254874
ACH-001211,-0.13064752411582478
ACH-001212,-0.021997110708989336
ACH-001228,0.02292305477846036
ACH-001232,0.02079898174275311
ACH-001239,0.05025420842315375
ACH-001270,0.13747563846931532
ACH-001274,0.03585575673287356
ACH-001275,-0.10932323099712153
ACH-001277,0.13192078844882632
ACH-001278,-0.06897900294912485
ACH-001280,0.0964004903370124
ACH-001283,-0.06686658840592735
ACH-001289,-0.0365271688765871
ACH-001300,0.016333916609421482
ACH-001301,0.21649848770919114
ACH-001302,-0.2967179789757274
ACH-001306,0.13143690485321918
ACH-001318,0.09388043422567507
ACH-001322,-0.3485384096679377
ACH-001328,0.06062514631922322
ACH-001332,-0.12240377676629062
ACH-001336,-0.11822925343513008
ACH-001346,0.14262109007505294
ACH-001353,-0.009055728903405608
ACH-001354,0.10921607099610213
ACH-001367,0.0063736210264805524
ACH-001368,0.010896016477918543
ACH-001374,-0.002649437945307408
ACH-001377,-0.017419541245999974
ACH-001380,0.007242566842513228
ACH-001391,-0.14033437226504186
ACH-001408,-0.11789996189269406
ACH-001430,-0.01775564949833174
ACH-001431,0.12985761386847913
ACH-001450,0.06614425199681051
ACH-001496,-0.035938512570231604
ACH-001500,-0.17780256438061792
ACH-001523,0.019117003515981
ACH-001532,-0.10882976043695487
ACH-001550,-0.01624953235090455
ACH-001552,0.0911813113805246
ACH-001554,-0.026142475023135586
ACH-001654,0.011977418944536182
ACH-001735,-0.03492957433726165
ACH-001736,0.17570575681100625
ACH-001737,0.42904037891602986
ACH-001740,-0.15906656757798301
ACH-001745,-0.1424623832118433
ACH-001765,-0.061788753715640576
