,SCARF2 (91179)
ACH-000490,-0.21967603696890176
ACH-000491,-0.056339509351789475
ACH-000495,-0.2643052994548211
ACH-000496,-0.08565557552415871
ACH-000499,-0.5479240244390334
ACH-000500,-0.1842014245567275
ACH-000502,-0.2389563360850997
ACH-000503,-0.18090482258572144
ACH-000505,-0.16211567953994768
ACH-000507,-0.16781463175525496
ACH-000510,-0.1594807049777852
ACH-000511,-0.2368114163356051
ACH-000512,-0.4450105662306112
ACH-000516,-0.1745873244472467
ACH-000517,-0.2809163662115177
ACH-000518,-0.23873770407856554
ACH-000520,-0.31800305488650066
ACH-000521,-0.2452710022858173
ACH-000522,-0.039388768347279834
ACH-000524,-0.2116138878651564
ACH-000527,-0.27150912156055684
ACH-000528,-0.24989792430985425
ACH-000537,-0.09855035887259814
ACH-000541,-0.28974948629502845
ACH-000542,-0.034147914933512435
ACH-000544,-0.14455838125739895
ACH-000545,-0.07849707049260869
ACH-000547,-0.2416052594242589
ACH-000548,-0.13566536953234468
ACH-000549,-0.10488857832369064
ACH-000550,-0.21339563269262532
ACH-000552,-0.2339583084171693
ACH-000556,-0.09090566908860737
ACH-000557,-0.08399524468641079
ACH-000569,-0.0051997587609230594
ACH-000570,-0.16397064095373448
ACH-000571,-0.2787168685583699
ACH-000573,-0.08066715614633119
ACH-000576,0.05790141121749464
ACH-000579,-0.2323553864212252
ACH-000580,-0.2283317836630177
ACH-000584,-0.19277803552700093
ACH-000585,-0.017830440467973902
ACH-000588,-0.06475579645834705
ACH-000589,-0.17186062242006805
ACH-000591,-0.3474400171420794
ACH-000593,-0.004172963247219437
ACH-000600,-0.1151188619614826
ACH-000601,-0.2479767956714722
ACH-000605,-0.08241573913504616
ACH-000606,-0.1847799698799224
ACH-000608,-0.12389480049083687
ACH-000614,-0.14598262879214266
ACH-000616,-0.3524566560756521
ACH-000618,-0.1890766515551802
ACH-000619,-0.11049500772185276
ACH-000620,-0.0611349684487402
ACH-000621,-0.2315121721560773
ACH-000622,0.04777926577411818
ACH-000623,-0.23350749586043185
ACH-000624,-0.1929021938718483
ACH-000627,-0.2494229689559197
ACH-000630,-0.06859856917146108
ACH-000631,-0.030020579444450444
ACH-000632,-0.16836045177082384
ACH-000633,-0.13323631423629334
ACH-000637,-0.36421785310639626
ACH-000638,-0.2717003248331946
ACH-000646,0.041460874471711665
ACH-000647,-0.16885792412713535
ACH-000648,-0.021492868113617915
ACH-000649,-0.07539863464827247
ACH-000651,-0.25800861583347984
ACH-000652,-0.09545517565385968
ACH-000653,-0.03476397366135131
ACH-000657,-0.05569641035562714
ACH-000658,-0.1736452524099918
ACH-000661,0.05299893625304765
ACH-000662,-0.345297508977468
ACH-000663,-0.23644332178953975
ACH-000665,-0.18249502892635136
ACH-000671,-0.10819912811746643
ACH-000672,0.18117394006055326
ACH-000673,-0.2153128792919007
ACH-000676,-0.07069377999449114
ACH-000677,-0.203518139109067
ACH-000681,-0.022270227656984568
ACH-000683,-0.06367692215513926
ACH-000684,0.03007879484732348
ACH-000688,-0.2918898158920465
ACH-000693,-0.15718972562497155
ACH-000694,-0.13281506859284975
ACH-000695,-0.2366023802546893
ACH-000696,-0.17064564430945536
ACH-000697,-0.3473819171485947
ACH-000699,-0.23336226181247186
ACH-000701,-0.21119285645474886
ACH-000706,-0.1721088806563247
ACH-000711,-0.1130102421395872
ACH-000713,0.00315785352320367
ACH-000714,-0.0990105748269929
ACH-000718,-0.092116233898849
ACH-000720,0.077444351200088
ACH-000721,-0.23092627433454044
ACH-000724,-0.13827740268485533
ACH-000725,-0.18137494641555427
ACH-000732,-0.2571603243878817
ACH-000734,-0.2600240708356134
ACH-000735,-0.289221768944498
ACH-000736,-0.08319185040182138
ACH-000738,-0.1463043681139283
ACH-000746,-0.10713695096106267
ACH-000747,-0.290306273232211
ACH-000748,-0.11972631337226013
ACH-000753,-0.04213091321679875
ACH-000756,-0.2822477614896342
ACH-000757,-0.29325847714226233
ACH-000758,-0.1933045811419854
ACH-000760,-0.13173791902931992
ACH-000762,-0.25701569114468925
ACH-000763,-0.16420162447299186
ACH-000764,-0.03147314017159316
ACH-000765,-0.23529465603108635
ACH-000766,-0.22034754063693754
ACH-000767,-0.02403660248891391
ACH-000768,-0.2931565133703776
ACH-000769,-0.21233682085914585
ACH-000770,-0.1530703889010308
ACH-000771,-0.206399873622458
ACH-000773,-0.18919085185462764
ACH-000776,-0.29347853400701396
ACH-000777,-0.16596923026149754
ACH-000778,-0.3252967854456124
ACH-000781,-0.2064727728875177
ACH-000782,-0.29413234674729866
ACH-000783,-0.05997484654639234
ACH-000784,-0.15095845218380646
ACH-000785,-0.05104522013067098
ACH-000787,-0.2355203017765968
ACH-000788,-0.15515260625826702
ACH-000791,-0.16568094040617576
ACH-000792,-0.0857538623844434
ACH-000794,-0.16235488554057834
ACH-000796,0.0354306184432577
ACH-000798,-0.026673191102897842
ACH-000799,-0.23866088237109984
ACH-000800,-0.2718015965950854
ACH-000802,-0.14621279040865254
ACH-000804,-0.1149900397849044
ACH-000805,-0.20281436877984446
ACH-000809,-0.25485437262079963
ACH-000810,0.09299779896177826
ACH-000811,-0.2107170914862252
ACH-000817,-0.010467323831951564
ACH-000819,-0.3295643725863812
ACH-000820,-0.35460888451841577
ACH-000821,-0.2368076701343768
ACH-000822,-0.19714284928777312
ACH-000823,-0.11697634173577776
ACH-000824,-0.09159500557630312
ACH-000827,-0.22834961660661074
ACH-000829,-0.25249442138640543
ACH-000831,-0.27296974644694194
ACH-000832,-0.09697884975760236
ACH-000833,-0.3170101458751588
ACH-000834,-0.13207874596923816
ACH-000835,-0.3234225077890087
ACH-000836,-0.26511590715586675
ACH-000837,-0.17879651182901338
ACH-000838,-0.14776945975013756
ACH-000839,-0.2615420214407753
ACH-000840,-0.2289521817412279
ACH-000841,-0.29716139453383905
ACH-000843,-0.4175573496978564
ACH-000846,-0.17881753585546065
ACH-000847,0.04590445705884006
ACH-000848,-0.2099740302681216
ACH-000849,-0.1198969253144778
ACH-000851,-0.09365622564370887
ACH-000855,-0.2782731200647761
ACH-000856,-0.0276329923721255
ACH-000858,-0.1332681808888871
ACH-000859,-0.18456835581436676
ACH-000861,-0.12591710430904027
ACH-000862,-0.2191636441607749
ACH-000865,-0.133627770333209
ACH-000866,-0.04993985092643918
ACH-000867,-0.2575117034149006
ACH-000869,-0.24563184937680185
ACH-000872,-0.3883014530431173
ACH-000873,-0.08651581116347576
ACH-000876,-0.033093664861990245
ACH-000878,0.04898255700371466
ACH-000880,-0.008386799266208684
ACH-000881,-0.17472533717847494
ACH-000882,-0.13003476436446376
ACH-000884,-0.2459653488139852
ACH-000885,-0.1869176096533437
ACH-000887,-0.3667983404587587
ACH-000889,-0.016207174831581517
ACH-000896,-0.18485545187752836
ACH-000898,-0.12859551304569575
ACH-000900,-0.09448244764157132
ACH-000901,-0.2946739221847903
ACH-000905,-0.2755960589909075
ACH-000906,-0.1345723129109912
ACH-000907,-0.36906496920729664
ACH-000910,-0.2429258176586655
ACH-000911,-0.1298163814383778
ACH-000912,-0.12858283557023678
ACH-000913,-0.1361337221915681
ACH-000915,-0.00767455152392908
ACH-000916,0.06557531645175119
ACH-000917,-0.2142932295679156
ACH-000920,0.11540776648039963
ACH-000921,-0.0906169345458954
ACH-000924,-0.2016705803347035
ACH-000926,-0.08994095810647967
ACH-000928,-0.26001129497102193
ACH-000929,0.03397912103910445
ACH-000932,-0.1887389811596964
ACH-000935,-0.06371240912739408
ACH-000936,-0.13980895574423782
ACH-000937,-0.12455049092390925
ACH-000938,-0.09874330304151142
ACH-000939,-0.06817126018658405
ACH-000941,-0.16603784569594762
ACH-000943,-0.0863000566763016
ACH-000946,-0.11282636474594653
ACH-000947,-0.15291051244231446
ACH-000948,-0.07920280577950607
ACH-000950,-0.2413298385315708
ACH-000953,-0.2261554013103992
ACH-000954,-0.04861475982187459
ACH-000957,-0.2392427722086326
ACH-000958,-0.1408796043072521
ACH-000960,-0.13726555561349704
ACH-000963,-0.12224156887482727
ACH-000968,0.010833373219323513
ACH-000969,-0.26075194482108105
ACH-000972,0.2031474014390985
ACH-000973,-0.09427227250447916
ACH-000974,-0.21866174916050546
ACH-000978,-0.5565942339996465
ACH-000984,-0.1913655637439972
ACH-000986,-0.1874158186023689
ACH-000988,-0.09371159694328196
ACH-000993,-0.09005477811268495
ACH-000994,-0.06594149846808567
ACH-000996,-0.18717124345711575
ACH-001001,-0.09381520117812887
ACH-001020,-0.16975846759262886
ACH-001028,-0.14585185151430982
ACH-001031,-0.08664870742012422
ACH-001038,0.023160304276005392
ACH-001048,-0.14719501033158358
ACH-001050,-0.15419210148837656
ACH-001053,-0.06719347887956599
ACH-001054,0.006528888777010808
ACH-001061,-0.19239699500093704
ACH-001067,-0.2038910466319242
ACH-001075,-0.10959762071615367
ACH-001096,-0.09097984754476247
ACH-001111,-0.08558288650970948
ACH-001119,-0.135123701654262
ACH-001128,-0.42400058498126425
ACH-001134,-0.08576007374885443
ACH-001151,-0.02589349990891404
ACH-001163,-0.035118381042235663
ACH-001164,-0.15361455470174915
ACH-001183,-0.20950256060658626
ACH-001192,-0.13942722054024256
ACH-001193,-0.3781188382694336
ACH-001196,-0.18429935668761327
ACH-001197,-0.2915268440354599
ACH-001205,-0.2317227957634593
ACH-001211,-0.05498842347810394
ACH-001212,-0.31294210524758825
ACH-001228,-0.02560378685397504
ACH-001232,-0.14586236020618326
ACH-001239,-0.4001799179007044
ACH-001270,-0.3435735683738055
ACH-001274,-0.007375457755720472
ACH-001275,-0.1649503844060691
ACH-001277,-0.2679807004209529
ACH-001278,-0.3446301441127416
ACH-001280,-0.2642504278688776
ACH-001283,-0.3748458509784901
ACH-001289,-0.018929269614404904
ACH-001300,-0.2942836589697253
ACH-001301,-0.18432550883227544
ACH-001302,-0.0980901447558825
ACH-001306,-0.2174834491118136
ACH-001318,-0.1065164285944762
ACH-001322,-0.16273627843811242
ACH-001328,-0.14160128066058042
ACH-001332,-0.2016050646395056
ACH-001336,-0.3920335706319817
ACH-001346,-0.05208033716391933
ACH-001353,-0.1413634150307364
ACH-001354,-0.21777090235554095
ACH-001367,-0.27661200205311937
ACH-001368,-0.08473773539987194
ACH-001374,-0.3822094077200416
ACH-001377,-0.08685419654179563
ACH-001380,-0.018197124405939936
ACH-001391,-0.1256033872084088
ACH-001408,-0.0463239344768721
ACH-001430,-0.2332120042785617
ACH-001431,-0.12484627466393868
ACH-001450,-0.3191524595381131
ACH-001496,-0.1053908673555948
ACH-001500,0.07224030446476237
ACH-001523,-0.1317392202363842
ACH-001532,-0.10527368016969878
ACH-001550,-0.16468149432366974
ACH-001552,-0.09613456101558124
ACH-001554,-0.15514841166658386
ACH-001654,-0.07581712888927758
ACH-001735,-0.199151313321192
ACH-001736,-0.12175364098668867
ACH-001737,-0.3056235513731353
ACH-001740,-0.21357047953840688
ACH-001745,-0.04348630094617484
ACH-001765,-0.16858516025747713
