,RDH5 (5959)
ACH-000004,-0.21306008693655976
ACH-000005,-0.12500832759641026
ACH-000007,0.043606478085356316
ACH-000009,-0.04548180676776957
ACH-000011,-0.07911959514567739
ACH-000012,-0.07677883243136208
ACH-000013,-0.036766956233545714
ACH-000014,-0.03884482949444931
ACH-000015,-0.17197396492460632
ACH-000017,-0.08932463660402692
ACH-000018,-0.03760823383408909
ACH-000019,-0.08689557265694417
ACH-000021,-0.048275345969011535
ACH-000022,-0.11095634384937664
ACH-000025,-0.1805843058934823
ACH-000028,-0.11062423490569913
ACH-000030,-0.12629776615401234
ACH-000035,-0.3043322194843712
ACH-000036,-0.12034522957532726
ACH-000037,-0.3244234296292791
ACH-000039,-0.24475747634396616
ACH-000040,-0.14390695647620114
ACH-000041,-0.20104266671565046
ACH-000042,-0.07756144911787098
ACH-000045,-0.07612811266463444
ACH-000047,-0.009715968811651106
ACH-000052,-0.18060589707135888
ACH-000053,-0.15899515210103915
ACH-000054,-0.2323522000877949
ACH-000055,-0.2264018120971129
ACH-000060,-0.07246261359845843
ACH-000067,-0.06865286525800626
ACH-000070,-0.17951861643617567
ACH-000075,-0.28983750951744275
ACH-000078,-0.1201438154833913
ACH-000082,-0.15686578257232855
ACH-000085,0.21607051680814207
ACH-000086,-0.3516950955984952
ACH-000087,-0.08490158699759894
ACH-000092,-0.06039070123548245
ACH-000095,-0.013214714704893266
ACH-000097,-0.10065907947161322
ACH-000098,-0.052683753731660427
ACH-000099,-0.10605595193500958
ACH-000108,0.15739734878001746
ACH-000113,-0.16376457427628666
ACH-000116,0.16052019248810012
ACH-000118,-0.09512701090531044
ACH-000120,-0.15308981321026394
ACH-000123,-0.20323320039487835
ACH-000127,-0.020561706703446536
ACH-000128,-0.3051384585110701
ACH-000132,-0.030920717364387264
ACH-000133,-0.1560752651838244
ACH-000137,-0.020830837736359457
ACH-000138,-0.13519574075932178
ACH-000142,-0.05910772859831355
ACH-000143,-0.075536599636011
ACH-000146,-0.07168050730126835
ACH-000148,-0.22612227489996345
ACH-000150,-0.29603015752149003
ACH-000152,-0.16625491792069794
ACH-000153,-0.5229205982547838
ACH-000159,-0.08611149584733586
ACH-000160,0.10162140943305772
ACH-000163,-0.15560750691603958
ACH-000167,0.07560574270512968
ACH-000168,-0.3449132347288786
ACH-000169,-0.06427392351680973
ACH-000178,-0.05684904539347724
ACH-000183,-0.2685161334432578
ACH-000188,-0.06605753984022784
ACH-000189,-0.2803964900589431
ACH-000190,-0.2339660504227491
ACH-000198,-0.10454915406400868
ACH-000203,-0.41140131567866794
ACH-000204,-0.034469036343227274
ACH-000206,-0.12613173499610475
ACH-000207,0.07544752919794526
ACH-000208,0.2771507819604491
ACH-000210,0.11959048239987165
ACH-000211,-0.05871539948859032
ACH-000215,-0.12818866602221435
ACH-000221,0.08082267034402217
ACH-000222,0.01954176643844221
ACH-000223,0.05037189433815679
ACH-000226,-0.22375887907087508
ACH-000227,-0.10442497193560184
ACH-000228,-0.17450520879210993
ACH-000231,-0.14778463954162832
ACH-000232,-0.055059782983938585
ACH-000233,-0.07999631625040772
ACH-000234,-0.21266510643418765
ACH-000235,-0.0971675601220944
ACH-000237,-0.06852095130624491
ACH-000238,-0.10267350203509897
ACH-000242,-0.1682090045960629
ACH-000243,-0.1153671414683604
ACH-000244,-0.18476084609462387
ACH-000246,-0.0651124058914194
ACH-000248,-0.0693558542444782
ACH-000250,-0.11343994418911113
ACH-000251,-0.19748660255089912
ACH-000252,-0.047466497500803666
ACH-000253,-0.15185362497863078
ACH-000255,-0.07245596983273264
ACH-000256,-0.3153479263663997
ACH-000257,-0.17521477753439466
ACH-000258,-0.019090963827353213
ACH-000259,-0.07055640910664847
ACH-000260,-0.1954036266082589
ACH-000261,-0.14823933913026574
ACH-000262,-0.02201939413234309
ACH-000263,-0.4024404295054554
ACH-000264,-0.19003784570767415
ACH-000265,-0.027944843643337228
ACH-000266,-0.14565680800164585
ACH-000272,-0.027848408379457103
ACH-000274,-0.15785085916459754
ACH-000277,-0.11923759950145656
ACH-000278,-0.06654256642448722
ACH-000279,-0.08783023799543398
ACH-000280,-0.0278357329941322
ACH-000281,-0.2147032368921162
ACH-000288,-0.15091930353303165
ACH-000291,-0.2062447259204354
ACH-000293,-0.08535083042017631
ACH-000294,-0.11409378155046307
ACH-000295,0.04860905238362028
ACH-000296,-0.01451259537885659
ACH-000302,-0.05760942408994421
ACH-000304,-0.13680214852099173
ACH-000307,0.025490037332822173
ACH-000308,-0.299328683798752
ACH-000310,0.10573829767245622
ACH-000311,-0.21380273234861996
ACH-000312,0.06425594628692806
ACH-000315,-0.04637818694701965
ACH-000316,-0.003386257384139747
ACH-000317,0.07598669255615173
ACH-000318,-0.21554537584176608
ACH-000319,-0.17773176340230767
ACH-000320,-0.1197538083892406
ACH-000322,-0.06353677813345063
ACH-000323,0.26477634485270696
ACH-000324,-0.1547329688171446
ACH-000329,-0.2043029389050586
ACH-000330,-0.08691482670085267
ACH-000331,-0.06591349730627752
ACH-000332,-0.10226076609009052
ACH-000334,-0.18112556306197486
ACH-000335,-0.215700257657953
ACH-000336,-0.1370542493510553
ACH-000337,-0.13357761446954902
ACH-000338,0.4710928523571536
ACH-000339,-0.1355450495405814
ACH-000341,-0.15589859075145904
ACH-000348,-0.12770674425430434
ACH-000350,-0.07919364921838898
ACH-000352,-0.16796669276255785
ACH-000356,-0.2910315842435208
ACH-000361,0.06661469194895979
ACH-000362,-0.1470503587933024
ACH-000363,-0.120945302173403
ACH-000364,-0.04762254090618822
ACH-000365,-0.3461379117059666
ACH-000366,-0.10854338285613828
ACH-000368,0.04819468133546262
ACH-000374,-0.2630994638499566
ACH-000375,-0.04466006295005128
ACH-000376,-0.21094500454345852
ACH-000381,-0.06939302112341578
ACH-000383,-0.15275487525428053
ACH-000387,-0.10546672356727084
ACH-000389,0.2195605462490309
ACH-000390,-0.11254249211055896
ACH-000393,-0.03524013134043435
ACH-000395,-0.3418752211216958
ACH-000396,0.12045519447169226
ACH-000397,0.03054754540664243
ACH-000401,-0.1921439319254793
ACH-000402,-0.4931992068743847
ACH-000403,-0.23960371763224125
ACH-000404,-0.2944987318444818
ACH-000406,-0.0961269172008192
ACH-000407,-0.186980771030368
ACH-000408,-0.2646544477559126
ACH-000410,-0.07046638742803152
ACH-000411,-0.08853495207222052
ACH-000414,-0.2096512754615646
ACH-000415,-0.08091580045876659
ACH-000416,-0.10276906085589517
ACH-000420,-0.1098272585427114
ACH-000421,-0.2280518920232568
ACH-000424,-0.32337485171950664
ACH-000425,-0.014339942209105824
ACH-000426,-0.09159446748220557
ACH-000427,-0.08925198056438581
ACH-000433,-0.1187424952993765
ACH-000435,-0.3964962979440837
ACH-000436,-0.11758801437700593
ACH-000444,0.15552272902504352
ACH-000445,-0.07123050807273584
ACH-000448,-0.1776542696668146
ACH-000450,-0.3824058006845339
