,HIGD1B (51751)
ACH-000004,0.025924268546016004
ACH-000005,-0.045886474233488565
ACH-000007,-0.027084525825299303
ACH-000009,-0.03701137938156366
ACH-000011,-0.21117336489231844
ACH-000012,-0.14657065182768067
ACH-000013,-0.0999356943259138
ACH-000014,0.03402540390186064
ACH-000015,-0.01699590387731105
ACH-000017,-0.07841163527178187
ACH-000018,-0.09746671014393986
ACH-000019,-0.018048974859241704
ACH-000021,0.027137766007963787
ACH-000022,-0.13029727610943692
ACH-000025,-0.14737150612781508
ACH-000028,-0.1179734690822156
ACH-000030,-0.13843388947534613
ACH-000035,-0.0802707235676296
ACH-000036,-0.10361099888315732
ACH-000037,0.01260253507491937
ACH-000039,-0.21177263969408652
ACH-000040,-0.1519309186131163
ACH-000041,-0.10606901172997124
ACH-000042,0.06879165812784538
ACH-000045,-0.21363028957901534
ACH-000047,-0.15350713937184113
ACH-000052,-0.09387449604485906
ACH-000053,-0.025341942451231517
ACH-000054,0.010416358220605694
ACH-000055,-0.0845276201281044
ACH-000060,-0.13976259870968594
ACH-000067,-0.08844478603615244
ACH-000070,0.01883575659446779
ACH-000075,0.027807986616877296
ACH-000078,-0.1962245752535325
ACH-000082,-0.06580205235085973
ACH-000085,-0.260047336329565
ACH-000086,0.03832208575022938
ACH-000087,0.09272514688802133
ACH-000092,-0.05245587760760164
ACH-000095,-0.06812557968657981
ACH-000097,-0.16105190758215354
ACH-000098,0.0016137175517145425
ACH-000099,0.07745316686766061
ACH-000108,0.008462208436013714
ACH-000113,-0.02369198847315233
ACH-000116,-0.11980611241727272
ACH-000118,-0.0004278908084742252
ACH-000120,-0.04246679367525117
ACH-000123,-0.017163775506931718
ACH-000127,0.07683150833380993
ACH-000128,-0.04719906761539807
ACH-000132,-0.10469105570529333
ACH-000133,-0.012606091925466821
ACH-000137,-0.061026114623730164
ACH-000138,0.025117910808291986
ACH-000142,-0.15348776914402731
ACH-000143,-0.07744124414401445
ACH-000146,0.007544260800788247
ACH-000148,-0.056215104874817436
ACH-000150,-0.033724262893790664
ACH-000152,-0.10129759470089876
ACH-000153,-0.04395376190638922
ACH-000159,-0.16565307218812556
ACH-000160,-0.12877389030618644
ACH-000163,-0.10906106376125506
ACH-000167,0.021315889835216685
ACH-000168,0.05742369751943085
ACH-000169,-0.08274036925645235
ACH-000178,-0.10406832376790476
ACH-000183,-0.024745231829752818
ACH-000188,-0.059378946070728675
ACH-000189,-0.029037895675672
ACH-000190,0.05515873430842895
ACH-000198,-0.03334916978279166
ACH-000203,-0.24010622864667505
ACH-000204,0.014863542948028741
ACH-000206,-0.14681930507707214
ACH-000207,-0.05930212134251014
ACH-000208,0.281711804621837
ACH-000210,0.013012871973274585
ACH-000211,-0.07986750212197988
ACH-000215,-0.090102845985802
ACH-000221,-0.14584905170361506
ACH-000222,0.0023129790839538
ACH-000223,-0.05199341686245283
ACH-000226,-0.09384001900414343
ACH-000227,-0.22199562380054275
ACH-000228,-0.059453681358567226
ACH-000231,0.017863252904061783
ACH-000232,0.004034745452396946
ACH-000233,0.03852614890560814
ACH-000234,-0.12122172036277053
ACH-000235,-0.1321564003584004
ACH-000237,-0.03320001189531337
ACH-000238,-0.09433648094437884
ACH-000242,-0.010234607556436813
ACH-000243,-0.06424199017354087
ACH-000244,-0.021459715877456785
ACH-000246,-0.06761413519592185
ACH-000248,-0.15167734203433708
ACH-000250,-0.1764609460583241
ACH-000251,-0.20694259836615514
ACH-000252,-0.17253036897545282
ACH-000253,0.003354518883992672
ACH-000255,-0.3288734621848369
ACH-000256,-0.09681906007080424
ACH-000257,0.1779060432523738
ACH-000258,0.013154307423355974
ACH-000259,0.005117756355182893
ACH-000260,-0.05331825054204962
ACH-000261,-0.07707046118015635
ACH-000262,0.012516204016920204
ACH-000263,-0.15276253829638642
ACH-000264,-0.02670373799957745
ACH-000265,-0.08848194726100042
ACH-000266,-0.07030109526335022
ACH-000272,-0.11391026296143332
ACH-000274,-0.11425172349783608
ACH-000277,-0.10246376479898274
ACH-000278,-0.06855593900245159
ACH-000279,0.04921363412875818
ACH-000280,-0.0785964539717125
ACH-000281,0.061745144168912414
ACH-000288,-0.12276285603525106
ACH-000291,-0.13612300611966802
ACH-000293,-0.17931952032812415
ACH-000294,0.05528054379540159
ACH-000295,-0.1263514011452929
ACH-000296,0.006989960337516489
ACH-000302,-0.11772156958154226
ACH-000304,-0.16941922367068385
ACH-000307,-0.041427870263096515
ACH-000308,-0.11862824466560334
ACH-000310,0.11886873160951213
ACH-000311,-0.11027751746670378
ACH-000312,-0.037581429812829636
ACH-000315,-0.01823531977890372
ACH-000316,-0.11400160357628535
ACH-000317,0.03513809058251654
ACH-000318,-0.14656124745864196
ACH-000319,-0.0730325447653867
ACH-000320,-0.02661995591437491
ACH-000322,0.040213020182858286
ACH-000323,0.08892160457358878
ACH-000324,-0.1664734621367091
ACH-000329,-0.03299614319379416
ACH-000330,-0.06197785692053087
ACH-000331,-0.1086746337279096
ACH-000332,-0.08618832875384577
ACH-000334,-0.135377593670306
ACH-000335,-0.06883428045990388
ACH-000336,-0.13975655245027396
ACH-000337,-0.08561922365401088
ACH-000338,0.10176805481742016
ACH-000339,-0.13765065228111256
ACH-000341,-0.055875743869498284
ACH-000348,0.014134588569286715
ACH-000350,-0.1303417966440958
ACH-000352,-0.1081747948723619
ACH-000356,-0.2420183181908155
ACH-000361,-0.02695593949905749
ACH-000362,0.04138129365739274
ACH-000363,-0.019519868061323296
ACH-000364,-0.015457802310636619
ACH-000365,0.03828040285891703
ACH-000366,-0.0689069891744013
ACH-000368,-0.11738502105594535
ACH-000374,-0.15731939671944806
ACH-000375,0.05263800913021927
ACH-000376,0.009961232842252586
ACH-000381,0.1238743096053026
ACH-000383,-0.08098275517419838
ACH-000387,-0.05319281620751525
ACH-000389,-0.1836844355231092
ACH-000390,-0.21648641237689245
ACH-000393,-0.18395859640437415
ACH-000395,-0.12702620626542252
ACH-000396,0.012658501703149005
ACH-000397,-0.1907939681105643
ACH-000401,-0.04835211430046047
ACH-000402,0.12646662064973316
ACH-000403,-0.05876817485906535
ACH-000404,0.01681042262951039
ACH-000406,-0.05615569150966336
ACH-000407,-0.07450291968054756
ACH-000408,-0.0444395299610278
ACH-000410,0.0015538564366691936
ACH-000411,0.01707143015755254
ACH-000414,-0.05771768016379925
ACH-000415,-0.23330579318370195
ACH-000416,-0.1248022763160356
ACH-000420,-0.27484898305331285
ACH-000421,-0.101970952017646
ACH-000424,0.010452470060903671
ACH-000425,-0.09497086263644136
ACH-000426,-0.17719510929292462
ACH-000427,-0.07204409852101049
ACH-000433,-0.26514641858009075
ACH-000435,-0.2840370900613927
ACH-000436,-0.02735919946534113
ACH-000444,-0.00045496330891605985
ACH-000445,-0.028381832146848113
ACH-000448,-0.1383387357511459
ACH-000450,0.0363551110540993
ACH-000452,-0.06687864492530582
ACH-000454,-0.08420251220168601
ACH-000458,-0.19050280402706665
ACH-000459,-0.004692301852533604
ACH-000460,-0.060242274713025325
ACH-000461,-0.0670138139654355
ACH-000463,-0.009024598716634505
ACH-000464,-0.03951924020036771
ACH-000466,-0.055937255690930526
ACH-000467,-0.05067660914873263
ACH-000468,-0.1691337776182987
ACH-000469,-0.033923814715189154
ACH-000470,-0.0483331344182387
ACH-000471,-0.048876752182130084
ACH-000472,-0.05820238637882257
ACH-000473,0.043793853873749164
ACH-000475,-0.047695659577079566
ACH-000476,-0.05434128961726553
ACH-000477,-0.10868856335366596
ACH-000479,0.14076000282617665
ACH-000480,-0.01800092211885604
ACH-000481,-0.14023654444511602
ACH-000483,-0.10417109828407133
ACH-000484,-0.09518783175840843
ACH-000485,0.03158112034800764
ACH-000486,-0.12606004200799514
ACH-000487,-0.06402933496824989
ACH-000488,-0.1019711688609729
ACH-000490,-0.09942287221728437
ACH-000491,-0.1080425278822561
ACH-000495,0.12094895044439465
ACH-000496,-0.14930211037801505
ACH-000499,0.03419980371257021
ACH-000500,0.06096893962927905
ACH-000502,-0.08143319765484515
ACH-000503,0.08774855763936842
ACH-000505,-0.04382597683119226
ACH-000507,-0.2457451134838842
ACH-000510,-0.01774666576098386
ACH-000511,-0.04453259911508526
ACH-000512,0.021689719489395947
ACH-000516,-0.1464787054692661
ACH-000517,-0.14490861043352332
ACH-000518,-0.11069587369374884
ACH-000520,-0.07629751669706003
ACH-000521,-0.13411378336938407
ACH-000522,-0.06968022695700912
ACH-000524,-0.11852880584678888
ACH-000527,-0.15628202092735674
ACH-000528,-0.09917678572704634
ACH-000537,-0.16955762800469415
ACH-000541,0.0631052658626516
ACH-000542,-0.039425743085097484
ACH-000544,-0.13401997005792693
ACH-000545,-0.10130147427397176
ACH-000547,-0.09688551769629958
ACH-000548,-0.08087835451489298
ACH-000549,-0.06129775278538114
ACH-000550,-0.11734293114826982
ACH-000552,-0.11840838374046908
ACH-000556,-0.13702467685112724
ACH-000557,0.014507357144456891
ACH-000569,0.006244950391519993
ACH-000570,-0.05693737332318375
ACH-000571,-0.09801930028004974
ACH-000573,-0.10044120067950854
ACH-000576,-0.026840909356108663
ACH-000579,0.029880641117069937
ACH-000580,-0.026005088908290275
ACH-000584,-0.02713650642150885
ACH-000585,-0.08087449652037147
ACH-000588,-0.11198296006412403
ACH-000589,-0.1070762244561066
ACH-000591,-0.04920835309680489
ACH-000593,-0.06796676720458926
ACH-000600,-0.09503105058898602
ACH-000601,-0.01468770036873329
ACH-000605,-0.07238107204872593
ACH-000606,-0.15788285084276782
ACH-000608,-0.11601788011471825
ACH-000614,-0.06359721972769097
ACH-000616,-0.03979335375445072
ACH-000618,-0.10922395328706468
ACH-000619,-0.10651393068483256
ACH-000620,0.07160071214387594
ACH-000621,-0.027299093963290357
ACH-000622,-0.08518508128436078
ACH-000623,-0.0008891011236286217
ACH-000624,-0.09419232772345004
ACH-000627,-0.019648600669083503
ACH-000630,-0.117731854647174
ACH-000631,-0.09263175940823437
ACH-000632,-0.0838451035431011
ACH-000633,-0.11041612808523077
ACH-000637,-0.060032479367616985
ACH-000638,-0.07002315429430639
ACH-000646,-0.075560493309161
ACH-000647,-0.2297889934625923
ACH-000648,-0.022388666590177284
ACH-000649,-0.1046859655798636
ACH-000651,-0.049536230438482085
ACH-000652,-0.12459488077678245
ACH-000653,-0.1279025532612705
ACH-000657,-0.09671286860254928
ACH-000658,-0.13082603488396607
ACH-000661,-0.07234533472640009
ACH-000662,0.01789741874306776
ACH-000663,-0.11086434149580318
ACH-000665,-0.1014627536890088
ACH-000671,-0.09889716288591464
ACH-000672,-0.1724745466337977
ACH-000673,-0.08362277194990697
ACH-000676,-0.10177499464490382
ACH-000677,-0.05064175350575892
ACH-000681,-0.022215919783484184
ACH-000683,-0.11716383761578225
ACH-000684,-0.01768288339450513
ACH-000688,-0.12761457819897046
ACH-000693,-0.01293719842322874
ACH-000694,-0.05127303327596109
ACH-000695,0.10120481523268024
ACH-000696,-0.09561296072689457
ACH-000697,-0.03703627290016415
ACH-000699,-0.08437512943877501
ACH-000701,-0.05532085102705982
ACH-000706,-0.12389108920975532
ACH-000711,-0.17073238920432074
ACH-000713,-0.026262438822765258
ACH-000714,-0.1101286065786139
ACH-000718,0.02535370512170531
ACH-000720,-0.08452737187019999
ACH-000721,-0.1021303406096651
ACH-000724,-0.057494599385672925
ACH-000725,-0.12057376472931135
ACH-000732,0.06484180524239923
ACH-000734,-0.05354267136891465
ACH-000735,-0.1123093002453098
ACH-000736,-0.0737400263905558
ACH-000738,-0.12957668827913965
ACH-000746,-0.03796561825250305
ACH-000747,-0.09354893854696024
ACH-000748,-0.0860148499056101
ACH-000753,-0.04857678428385065
ACH-000756,0.01210566975137879
ACH-000757,-0.1240652711933806
ACH-000758,-0.20839340654023975
ACH-000760,-0.10458313982490848
ACH-000762,-0.22035674400408772
ACH-000763,-0.04451283351089108
ACH-000764,-0.011877145340215285
ACH-000765,0.06976514845766545
ACH-000766,-0.06378138781487082
ACH-000767,-0.117904826629728
ACH-000768,-0.15258402949709102
ACH-000769,0.03321459734334506
ACH-000770,-0.1011352085193932
ACH-000771,-0.19106920478533
ACH-000773,0.05276318047356679
ACH-000776,-0.13635017851621115
ACH-000777,-0.11267267542001096
ACH-000778,-0.17703632838887684
ACH-000781,-0.0374177456401441
ACH-000782,0.003232800854554062
ACH-000783,-0.1605922134614195
ACH-000784,-0.2243044494982304
ACH-000785,0.021197551174678798
ACH-000787,-0.08516238523541582
ACH-000788,-0.14728483398889508
ACH-000791,-0.26066706197153044
ACH-000792,-0.14414982678062935
ACH-000794,-0.06551570953754529
ACH-000796,-0.11011564936484906
ACH-000798,-0.20818112558893828
ACH-000799,0.008203759988678994
ACH-000800,-0.033897306679358544
ACH-000802,-0.08557630887829573
ACH-000804,-0.12514618913778364
ACH-000805,-0.17242434204680598
ACH-000809,-0.04363935505854803
ACH-000810,0.048736679053201566
ACH-000811,-0.07093214266778859
ACH-000817,-0.15792289287570668
ACH-000819,-0.06397350171588166
ACH-000820,0.215857942569824
ACH-000821,-0.11612250913008593
ACH-000822,-0.06985038567099648
ACH-000823,-0.1847025141449376
ACH-000824,-0.15767230620168254
ACH-000827,-0.11803953148917087
ACH-000829,-0.02581660641768584
ACH-000831,-0.014951919235815328
ACH-000832,-0.2866471710564256
ACH-000833,0.031676491965598366
ACH-000834,-0.02464198913572229
ACH-000835,-0.045602710014859625
ACH-000836,-0.06900052610351988
ACH-000837,-0.09623062553348903
ACH-000838,-0.01641575720104288
ACH-000839,-0.01180939763288105
ACH-000840,-0.18196720948134054
ACH-000841,-0.009652693012138851
ACH-000843,-0.1270460028116397
ACH-000846,-0.08254620567233746
ACH-000847,-0.0009419086050749104
ACH-000848,-0.12471550347256105
ACH-000849,-0.21407711262722692
ACH-000851,-0.09806513421258067
ACH-000855,0.059879481870433
ACH-000856,-0.07080371119282282
ACH-000858,-0.0800905852534203
ACH-000859,-0.11547224002621854
ACH-000861,-0.0664280635929578
ACH-000862,-0.015465374285197855
ACH-000865,-0.03201518108197375
ACH-000866,-0.06657797000745214
ACH-000867,-0.12722391865052265
ACH-000869,-0.12704279647819064
ACH-000872,-0.17517156572131692
ACH-000873,0.11243476323233413
ACH-000876,-0.10835824022932844
ACH-000878,0.041560255808479066
ACH-000880,-0.01883307540057205
ACH-000881,-0.07190075866684299
ACH-000882,-0.04591311115663356
ACH-000884,-0.15874769098325467
ACH-000885,-0.07601397484173024
ACH-000887,-0.15643680767955292
ACH-000889,-0.07927889420537841
ACH-000896,-0.05351482690873722
ACH-000898,-0.0402180986359894
ACH-000900,-0.20798601372272524
ACH-000901,-0.08662329209058421
ACH-000905,-0.0695380737892495
ACH-000906,-0.06298913889739982
ACH-000907,-0.1014072212277412
ACH-000910,-0.06135458203226884
ACH-000911,-0.07402563486997257
ACH-000912,-0.02349068572084461
ACH-000913,-0.09122221100409793
ACH-000915,-0.03993158167798788
ACH-000916,-0.3337220455539778
ACH-000917,-0.2129828664481994
ACH-000920,-0.19814262964852186
ACH-000921,-0.15173289887497066
ACH-000924,-0.06595357996534182
