,SHF (90525)
ACH-000004,-0.08696172622853851
ACH-000005,0.1631400021015498
ACH-000007,0.03051048812848757
ACH-000009,-0.035968088736737736
ACH-000011,0.026564018558899272
ACH-000012,0.04019710589974214
ACH-000013,0.007219135754144903
ACH-000014,0.15122335024467287
ACH-000015,0.1148600931523666
ACH-000017,0.06099312719578835
ACH-000018,0.07179791494382085
ACH-000019,-0.07288217313160328
ACH-000021,0.09036788864039204
ACH-000022,-0.007691663214679717
ACH-000025,-0.07482021904230321
ACH-000028,0.12673640540911085
ACH-000030,-0.007882751380025166
ACH-000035,-0.044975273188381217
ACH-000036,0.05559533581554783
ACH-000037,-0.16020600984769276
ACH-000039,-0.01551256278658111
ACH-000040,0.1231260427062998
ACH-000041,0.04642187703034376
ACH-000042,0.0725046953941196
ACH-000045,0.15268645852297466
ACH-000047,0.060546410703070964
ACH-000052,0.06314204072567979
ACH-000053,0.023584919639407998
ACH-000054,-0.002722987954085832
ACH-000055,0.043650554857410005
ACH-000060,-0.0044920694614696355
ACH-000067,0.0063716890366864575
ACH-000070,-0.07975829895634907
ACH-000075,0.10181743848046344
ACH-000078,0.06591631069244952
ACH-000082,0.0768482037156998
ACH-000085,-0.0022598671545968124
ACH-000086,0.14444522749284766
ACH-000087,-0.07176133979268645
ACH-000092,-0.024831279477879716
ACH-000095,-0.12930984316630942
ACH-000097,0.21293445449422446
ACH-000098,0.015970178593299
ACH-000099,0.13518112752869238
ACH-000108,-0.02735837669255357
ACH-000113,-0.02319129758111256
ACH-000116,0.0538792516311055
ACH-000118,0.09714409033595672
ACH-000120,0.020329271658245628
ACH-000123,0.13600109573141947
ACH-000127,0.11029348976351637
ACH-000128,0.0020388211403416924
ACH-000132,-0.014981037151287319
ACH-000133,-0.010371113036627778
ACH-000137,0.04347201929561924
ACH-000138,0.03274893014517726
ACH-000142,0.12334279756423308
ACH-000143,-0.01596751314029982
ACH-000146,0.01425024190830742
ACH-000148,0.07989043899577275
ACH-000150,0.0050818646767858975
ACH-000152,0.08697672780306732
ACH-000153,0.11120030847407086
ACH-000159,0.0032595663900655807
ACH-000160,-0.14546517937694242
ACH-000163,-0.08614005053707464
ACH-000167,-0.3067961902690398
ACH-000168,-0.06202186867797978
ACH-000169,0.039798664366111326
ACH-000178,0.025806865377961587
ACH-000183,0.1740447264289409
ACH-000188,-0.03359346989027191
ACH-000189,0.10890017388732956
ACH-000190,-0.051024993253682815
ACH-000198,0.1079283684441595
ACH-000203,-0.4230361479263914
ACH-000204,-0.12337323893157867
ACH-000206,-0.06957748049267526
ACH-000207,0.2373573635114797
ACH-000208,-0.3891650810073981
ACH-000210,0.17647128773008128
ACH-000211,0.03991146133729655
ACH-000215,-0.0544602290150519
ACH-000221,-0.0527741641150958
ACH-000222,-0.023492258099939524
ACH-000223,-0.0729001441170912
ACH-000226,-0.08079187256921974
ACH-000227,0.10597324431427477
ACH-000228,-0.09497261859756363
ACH-000231,0.04632362533357568
ACH-000232,0.08963867037907221
ACH-000233,0.0011803042451571718
ACH-000234,-0.0975465001540066
ACH-000235,-0.04472527729647397
ACH-000237,-0.04053799113519209
ACH-000238,-0.07373946993959721
ACH-000242,0.32356889907180925
ACH-000243,0.018582502352450347
ACH-000244,-0.2291022055269527
ACH-000246,0.10005834891556208
ACH-000248,-0.05222201321477113
ACH-000250,0.0384347935226068
ACH-000251,0.07931538410087552
ACH-000252,0.2377376283029456
ACH-000253,0.03676646882496058
ACH-000255,-0.07495855098746004
ACH-000256,-0.1538002273256588
ACH-000257,-0.16984661713362015
ACH-000258,0.06930439274784295
ACH-000259,-0.029474254506819706
ACH-000260,0.007739516249660278
ACH-000261,-0.030175304530572662
ACH-000262,-0.0042126255594469855
ACH-000263,0.18884867302374747
ACH-000264,-0.02133323883858473
ACH-000265,-0.012917760519471305
ACH-000266,0.01187356112876047
ACH-000272,0.10032969058718227
ACH-000274,-0.07357542110187533
ACH-000277,-0.08493598457706325
ACH-000278,0.02318478022458938
ACH-000279,-0.0018093202690354472
ACH-000280,0.11727637314616042
ACH-000281,0.12955845885101694
ACH-000288,0.07039675389554867
ACH-000291,0.08617791686254468
ACH-000293,-0.0063576666687661255
ACH-000294,0.1342288358481147
ACH-000295,0.07296223279825735
ACH-000296,0.19815932441486367
ACH-000302,-0.02052819427969553
ACH-000304,-0.2547385885247162
ACH-000307,-0.07292088176846481
ACH-000308,0.015056696183867194
ACH-000310,0.019122963530595657
ACH-000311,-0.09949362505561922
ACH-000312,0.01572691920620144
ACH-000315,-0.0008928543409821668
ACH-000316,-0.13546357417280838
ACH-000317,0.08523942836320658
ACH-000318,-0.12572636342346485
ACH-000319,0.02589726911746146
ACH-000320,-0.17059646284390287
ACH-000322,0.16145873542022587
ACH-000323,0.2361697230394033
ACH-000324,0.20881832570134096
ACH-000329,-0.009636365314019707
ACH-000330,0.008236619785333198
ACH-000331,-0.08411525314049699
ACH-000332,0.003035857166802918
ACH-000334,-0.11954334549300635
ACH-000335,-0.029035863811632607
ACH-000336,0.09607450110905
ACH-000337,-0.07540322766323522
ACH-000338,0.13618944858595694
ACH-000339,-0.019147873368710388
ACH-000341,-0.1147723525617884
ACH-000348,0.009856761303860036
ACH-000350,0.18114921856714733
ACH-000352,0.10558167667620873
ACH-000356,0.0006897863153835103
ACH-000361,0.020910179899099997
ACH-000362,0.040007924604980906
ACH-000363,0.10629806214094747
ACH-000364,0.006944260191176507
ACH-000365,0.041381914223731824
ACH-000366,0.06499943655060203
ACH-000368,-0.08144838497232218
ACH-000374,0.15121865437866655
ACH-000375,-0.04962335887115475
ACH-000376,0.05728695900516888
ACH-000381,0.08542613588775833
ACH-000383,-0.05559209987786773
ACH-000387,0.2256526386328101
ACH-000389,0.09967798380511016
ACH-000390,0.017933010380823643
ACH-000393,0.01401693866774051
ACH-000395,0.19569181283823994
ACH-000396,0.13442649136075438
ACH-000397,0.03016313182127782
ACH-000401,0.22045139585821968
ACH-000402,-0.16389100591503128
ACH-000403,-0.17048208033163167
ACH-000404,0.2107791220787252
ACH-000406,0.017947128138192124
ACH-000407,-0.05422451627383525
ACH-000408,-0.12482415220924968
ACH-000410,0.043103960486078514
ACH-000411,-0.007855815831215623
ACH-000414,-0.03704890857333093
ACH-000415,0.0037251293802284795
ACH-000416,0.029835278928749282
ACH-000420,0.1581304302349019
ACH-000421,-0.015178198906455354
ACH-000424,-0.06372835285532777
ACH-000425,-0.09369339787765613
ACH-000426,-0.16332504244376378
ACH-000427,0.17307051441025562
ACH-000433,-0.10207710509104018
ACH-000435,0.09209446277961568
ACH-000436,-0.28466983931316914
ACH-000444,-0.018823745924160258
ACH-000445,-0.09868009106144668
ACH-000448,-0.05959289613482624
ACH-000450,0.1071748838297892
ACH-000452,-0.11934167129503973
ACH-000454,0.06198584314387669
ACH-000458,0.01441572839553868
ACH-000459,0.01496976241355676
ACH-000460,-0.015999710771399552
ACH-000461,0.08783940767927696
ACH-000463,0.0379376743306272
ACH-000464,-0.16534580982837485
ACH-000466,0.03267889618274489
ACH-000467,-0.02644111354152241
ACH-000468,-0.05512774651706822
ACH-000469,0.030457798162068467
ACH-000470,-0.07509867638012269
ACH-000471,0.030248841023824805
ACH-000472,0.07512354095541147
ACH-000473,0.022301625373518662
ACH-000475,0.060190645135196674
ACH-000476,0.05925695405600629
ACH-000477,0.018171942499744437
ACH-000479,-0.025827433835215904
ACH-000480,0.015301386365894563
ACH-000481,-0.02534595938055028
ACH-000483,-0.10135364154625226
ACH-000484,0.10607279637853002
ACH-000485,-0.0805966897920739
ACH-000486,-0.002443001427416399
ACH-000487,-0.02782671127120173
ACH-000488,-0.045524955083597114
ACH-000490,-0.004506698382666208
ACH-000491,0.05255426790229637
ACH-000495,-0.010505181463906357
ACH-000496,-0.027928814849868703
ACH-000499,-0.0026772120558073145
ACH-000500,0.28554072475465875
ACH-000502,0.04864326472558828
ACH-000503,-0.20064153539954985
ACH-000505,0.09497887307283363
ACH-000507,0.03708990737489655
ACH-000510,-0.040488720303011635
ACH-000511,-0.04644471924258151
ACH-000512,-0.14468092749071124
ACH-000516,0.0306293444462048
ACH-000517,0.06782772786804195
ACH-000518,0.15676023358303878
ACH-000520,-0.058726245944034486
ACH-000521,0.17527525433883473
ACH-000522,-0.06048969573557
ACH-000524,0.02429448219205636
ACH-000527,0.06803567915744863
ACH-000528,0.06374563161701885
ACH-000537,0.049633322497537234
ACH-000541,0.1332820539202797
ACH-000542,0.060260091578424664
ACH-000544,0.0641851214619766
ACH-000545,0.09744227681787182
ACH-000547,0.061879390803788514
ACH-000548,-0.009915961055680536
ACH-000549,0.0083258094698913
ACH-000550,0.015149104272308438
ACH-000552,0.0651664011446406
ACH-000556,0.06512804639922758
ACH-000557,0.05977085273015548
ACH-000569,0.3344827677160801
ACH-000570,0.1472316579140651
ACH-000571,0.027210540282623024
ACH-000573,-0.0361715998409539
ACH-000576,0.0005374649591072719
ACH-000579,-0.01934585414247154
ACH-000580,-0.01980999192046155
ACH-000584,0.04364026922636729
ACH-000585,0.034327088085843616
ACH-000588,-0.0017714232501739844
ACH-000589,-0.0363587289917757
ACH-000591,-0.04143109649665476
ACH-000593,0.06401594045332921
ACH-000600,0.009200847126566918
ACH-000601,-0.018417598274592058
ACH-000605,0.0894528199783821
ACH-000606,0.03983069288439231
ACH-000608,-0.04917860745285282
ACH-000614,0.11952163368256476
ACH-000616,-0.012758945474170506
ACH-000618,0.06508342364221194
ACH-000619,0.0607165021740626
ACH-000620,0.0871391715847478
ACH-000621,0.058616111392745085
ACH-000622,-0.041142169503609625
ACH-000623,-0.08194821680658154
ACH-000624,0.11259979046417512
ACH-000627,0.11187729488451023
ACH-000630,-0.02122252373251695
ACH-000631,0.3098180458584643
ACH-000632,0.06250841385992674
ACH-000633,0.0737172080965465
ACH-000637,0.13926044978080687
ACH-000638,-0.11871357648899385
ACH-000646,0.06869978328379678
ACH-000647,-0.061298211973281676
ACH-000648,-0.14159505654032614
ACH-000649,0.07433688095783593
ACH-000651,0.17484314576736953
ACH-000652,0.1575214400009203
ACH-000653,-0.1317195950240484
ACH-000657,0.11970886139601955
ACH-000658,0.040491195234116775
ACH-000661,0.023106132671932983
ACH-000662,0.03499406591137046
ACH-000663,0.11454800018024275
ACH-000665,-0.0037744475114414827
ACH-000671,0.031019997708578526
ACH-000672,0.0972108635010327
ACH-000673,0.04217443423585245
ACH-000676,0.030084290930453464
ACH-000677,-0.0279141666670813
ACH-000681,0.0522854484556016
ACH-000683,0.09988139659932077
ACH-000684,-0.02314986840464581
ACH-000688,0.13181378163782104
ACH-000693,0.041402120653824176
ACH-000694,0.00034477801408529013
ACH-000695,-0.04403586286229071
ACH-000696,0.004803940101612915
ACH-000697,0.006105975853373088
ACH-000699,-0.04744058552154847
ACH-000701,0.007938292441058536
ACH-000706,-0.039041807666345525
ACH-000711,-0.11321916031817007
ACH-000713,0.08697083580943474
ACH-000714,-0.0922899564529861
ACH-000718,0.041822050676230384
ACH-000720,0.02850906399856235
ACH-000721,-0.09613685325605023
ACH-000724,0.09082797586483092
ACH-000725,-0.13092305006649785
ACH-000732,-0.10238727205071807
ACH-000734,0.07080465415502571
ACH-000735,-0.034969107875909164
ACH-000736,-0.17875670673714664
ACH-000738,-0.06395563733478878
ACH-000746,0.0374422336081234
ACH-000747,-0.0034232385496438525
ACH-000748,0.03233204567635346
ACH-000753,0.039625281114587116
ACH-000756,0.14796503813333753
ACH-000757,0.08677524128628834
ACH-000758,-0.05317485063546438
ACH-000760,-0.0071618490176100814
ACH-000762,0.2018278991947389
ACH-000763,-0.06720532073557528
ACH-000764,0.04873133780090335
ACH-000765,0.008649294191762177
ACH-000766,-0.0868377248197948
ACH-000767,0.10336428754594752
ACH-000768,-0.01724584509862922
ACH-000769,-0.08003071730822364
ACH-000770,-0.03502775566067093
ACH-000771,0.03750179912271996
ACH-000773,-0.06084158717076404
ACH-000776,-0.014108009503569737
ACH-000777,0.03229897782650688
ACH-000778,-0.18289944478973805
ACH-000781,0.026551347323185343
ACH-000782,0.1006311062398561
ACH-000783,-0.029943941737955237
ACH-000784,0.06328024300219771
ACH-000785,0.12439418335503327
ACH-000787,-0.06435390360009123
ACH-000788,0.049481324790991835
ACH-000791,-0.04765079737139094
ACH-000792,0.10858041685338486
ACH-000794,0.11551764257486953
ACH-000796,0.1293462352852694
ACH-000798,0.03938146523388103
ACH-000799,-0.10615335255905932
ACH-000800,0.18345241427053052
ACH-000802,0.08952008487247859
ACH-000804,-0.14430235398130364
ACH-000805,0.2219450307171043
ACH-000809,-0.057097304482092964
ACH-000810,-0.08334188961387272
ACH-000811,-0.03843116306771875
ACH-000817,-0.10080073703740436
ACH-000819,0.13533220936707832
ACH-000820,-0.13167286089698382
ACH-000821,-0.14296878236464294
ACH-000822,0.021588558444702918
ACH-000823,-0.010861312438496168
ACH-000824,0.058604322610223525
ACH-000827,-0.05799143167129747
ACH-000829,0.055979789907279684
ACH-000831,0.02834988520988037
ACH-000832,0.058618495922631575
ACH-000833,-0.05637692388963809
ACH-000834,0.20928844106314046
ACH-000835,0.036190517508905035
ACH-000836,0.08096185008007413
ACH-000837,0.0343929216655607
ACH-000838,-0.12129880619068885
ACH-000839,-0.002687548796942964
ACH-000840,0.1040390549590741
ACH-000841,-0.061376605261410214
ACH-000843,0.0832501278155741
ACH-000846,0.15593798678680335
ACH-000847,0.3280591331064524
ACH-000848,0.07914081013297346
ACH-000849,-0.027379980635873064
ACH-000851,-0.06636309819024598
ACH-000855,-0.08244937680109156
ACH-000856,0.0296734657360827
ACH-000858,0.16918803914989394
ACH-000859,0.12040091888859565
ACH-000861,-0.0009616416434163533
ACH-000862,0.1257406468532801
ACH-000865,0.024211476343574418
ACH-000866,0.016876742810809732
ACH-000867,0.04163758052951888
ACH-000869,0.007142368193114548
ACH-000872,0.06790507038533627
ACH-000873,-0.0932627253430967
ACH-000876,0.06850486077875828
ACH-000878,0.12603772783446113
ACH-000880,-0.1846208969011499
ACH-000881,-0.04423690408841045
ACH-000882,0.09348180261973203
ACH-000884,-0.024164877204180958
ACH-000885,0.08027396746688742
ACH-000887,0.026785069804115567
ACH-000889,0.09838407628508128
ACH-000896,0.030601429991743426
ACH-000898,-0.04019384460007817
ACH-000900,-0.04331544445390178
ACH-000901,0.05073218403118111
ACH-000905,-0.03524567587945457
ACH-000906,0.03656245470088668
ACH-000907,0.013209602526158788
