,JAKMIP1 (152789)
ACH-000004,0.215603509097302
ACH-000005,0.09267005062209943
ACH-000007,0.2535679448382737
ACH-000009,0.1912190236114798
ACH-000011,0.2702526983379717
ACH-000012,0.10696827655807936
ACH-000013,0.15741608443741412
ACH-000014,0.20603118373287055
ACH-000015,0.13148872079614046
ACH-000017,0.18472848461350824
ACH-000018,0.1263925369191026
ACH-000019,0.08626896221408274
ACH-000021,0.1470421307820537
ACH-000022,0.12153824050254668
ACH-000025,0.16826055892375505
ACH-000028,0.2692682262228198
ACH-000030,0.14672860606053448
ACH-000035,0.2219284957508693
ACH-000036,0.32767813956680203
ACH-000037,0.12728235404226654
ACH-000039,0.3396821531956726
ACH-000040,0.07270759641193526
ACH-000041,0.13448360903881082
ACH-000042,0.09129335209998428
ACH-000045,0.161434819183829
ACH-000047,0.3016490890374524
ACH-000052,0.13891578410336008
ACH-000053,0.2144748028304168
ACH-000054,0.14271590383849894
ACH-000055,0.036875384683822315
ACH-000060,0.183323047718308
ACH-000067,0.032361820421000734
ACH-000070,0.02130892136347048
ACH-000075,0.08803784209540635
ACH-000078,0.2169505984117158
ACH-000082,0.10099930474410083
ACH-000085,0.11742869351453822
ACH-000086,0.07498470255747416
ACH-000087,0.2579523990261525
ACH-000092,0.22237839670277704
ACH-000095,0.1592594387534161
ACH-000097,-0.020149731234540183
ACH-000098,0.2552551261584252
ACH-000099,0.028570287159862942
ACH-000108,0.08510503686304757
ACH-000113,0.1346706732499205
ACH-000116,0.061990136940696286
ACH-000118,0.10300107563668183
ACH-000120,0.2334928638874272
ACH-000123,0.14834179670411746
ACH-000127,0.14903244858130954
ACH-000128,0.3354681145419353
ACH-000132,0.056827056594576215
ACH-000133,0.11560660457266606
ACH-000137,-0.003514440160100311
ACH-000138,0.1904860297192191
ACH-000142,0.09343545553621603
ACH-000143,0.28174436392544
ACH-000146,0.1454363236615832
ACH-000148,0.14512484909958792
ACH-000150,0.00940647717352036
ACH-000152,0.11391827388162945
ACH-000153,-0.008727220158990375
ACH-000159,0.04240811535690521
ACH-000160,0.08982445099298296
ACH-000163,0.07903875631097787
ACH-000167,0.055743304329869486
ACH-000168,0.10580764293856157
ACH-000169,0.10745549435585317
ACH-000178,0.1031713282015786
ACH-000183,0.02860925825403542
ACH-000188,0.08079369984958792
ACH-000189,0.2529338311542572
ACH-000190,0.16551537064443878
ACH-000198,0.11450136425145785
ACH-000203,0.1352138318491735
ACH-000204,-0.13321513311285352
ACH-000206,0.034477228556449434
ACH-000207,0.3278912000118402
ACH-000208,0.1063914789210344
ACH-000210,0.2823774405794375
ACH-000211,0.09621302007563802
ACH-000215,0.0750444214323933
ACH-000221,0.1817079073426141
ACH-000222,-0.13594849858108388
ACH-000223,0.0785279004060653
ACH-000226,0.04649508427371517
ACH-000227,0.03885984856650637
ACH-000228,-0.002745938065778823
ACH-000231,0.12599531789024285
ACH-000232,0.1776321583518561
ACH-000233,0.18182705345189465
ACH-000234,0.16957628447938408
ACH-000235,0.05828565148417871
ACH-000237,0.1348702937570583
ACH-000238,0.016544619840881368
ACH-000242,0.1873441550666608
ACH-000243,0.0208659408692931
ACH-000244,0.11655871444792633
ACH-000246,0.08485481091200514
ACH-000248,0.22471641993889266
ACH-000250,0.07313846998276276
ACH-000251,0.10879710827452076
ACH-000252,0.09455521943780468
ACH-000253,0.18295272512678276
ACH-000255,0.18426528917468796
ACH-000256,0.2684816063315589
ACH-000257,-0.023249078811423456
ACH-000258,-0.049882352762358716
ACH-000259,0.02977700677467548
ACH-000260,0.11477757728764412
ACH-000261,0.05819408933604697
ACH-000262,-0.1052330350084917
ACH-000263,0.13251384232461536
ACH-000264,0.12253641272925972
ACH-000265,0.05086471572484382
ACH-000266,0.09193316676119036
ACH-000272,0.10437739682773546
ACH-000274,0.07774537799233676
ACH-000277,0.0864907276541232
ACH-000278,0.13024192643676274
ACH-000279,0.13595692083353306
ACH-000280,0.12828327040384974
ACH-000281,0.06654357690591096
ACH-000288,0.16922287253620386
ACH-000291,0.14436203360566827
ACH-000293,0.19183398881706265
ACH-000294,0.10117492332676056
ACH-000295,-0.2099110261146016
ACH-000296,0.2434187281228673
ACH-000302,0.14213155054376264
ACH-000304,-0.055210338715495175
ACH-000307,0.12727649727181495
ACH-000308,0.14182314165611526
