,YBX2 (51087)
ACH-000004,-0.03556972887539065
ACH-000005,-0.3065622372182401
ACH-000007,-0.030929628815323545
ACH-000009,-0.2950009326532341
ACH-000011,-0.2416598920443272
ACH-000012,-0.007503946553754919
ACH-000013,-0.18962088395147034
ACH-000014,0.2335288108029873
ACH-000015,-0.09393929942676628
ACH-000017,-0.16806857570741054
ACH-000018,-0.1916580060135472
ACH-000019,-0.24908384659217306
ACH-000021,-0.1344117477000511
ACH-000022,-0.07464137906382008
ACH-000025,-0.034895419099339985
ACH-000028,-0.06494587095655377
ACH-000030,-0.018225697943362013
ACH-000035,-0.16525038221559246
ACH-000036,-0.09288776164569798
ACH-000037,-0.1201300533320611
ACH-000039,-0.18585360424882333
ACH-000040,-0.2765278808484257
ACH-000041,-0.2245339928949245
ACH-000042,-0.07747583185046017
ACH-000045,-0.0573456411241887
ACH-000047,-0.07240369564178248
ACH-000052,-0.010096358568780227
ACH-000053,0.0025028799583176717
ACH-000054,-0.14256731859140134
ACH-000055,0.1739464345636153
ACH-000060,-0.24929427257991926
ACH-000067,-0.21136163907302505
ACH-000070,-0.1709876444635579
ACH-000075,-0.4562961719718501
ACH-000078,-0.292541704657297
ACH-000082,-0.10009979394351344
ACH-000085,-0.08001646763699784
ACH-000086,-0.16672478818212724
ACH-000087,-0.13127129934161905
ACH-000092,-0.035687308546020334
ACH-000095,-0.19197160112453
ACH-000097,0.07448314500104834
ACH-000098,-0.1401528100179899
ACH-000099,-0.08291438317681546
ACH-000108,0.006494820779187474
ACH-000113,-0.14083969222548084
ACH-000116,-0.14247889387632848
ACH-000118,-0.05524505500328772
ACH-000120,-0.06845464805291432
ACH-000123,-0.18258854272265648
ACH-000127,-0.020235276437041236
ACH-000128,-0.122833113407743
ACH-000132,-0.13290678022116606
ACH-000133,-0.2446050460070869
ACH-000137,-0.17792557674703224
ACH-000138,-0.08112278306570159
ACH-000142,-0.1850224985528956
ACH-000143,-0.22241621013436436
ACH-000146,-0.009963450090919056
ACH-000148,-0.09699022948893586
ACH-000150,-0.07834609380861632
ACH-000152,-0.09061076384123226
ACH-000153,0.15762425186888718
ACH-000159,-0.07495019609663955
ACH-000160,0.11219832729128944
ACH-000163,-0.06508927620206581
ACH-000167,0.08430897733222621
ACH-000168,-0.13033152560209296
ACH-000169,0.01610855644812622
ACH-000178,-0.09818159686948044
ACH-000183,-0.12788819788040826
ACH-000188,-0.3582291565666643
ACH-000189,-0.024004582171045463
ACH-000190,0.18335901510996994
ACH-000198,0.001056039771459905
ACH-000203,0.1075659839126542
ACH-000204,-0.001712662163055317
ACH-000206,-0.3575749755433061
ACH-000207,-0.02823250378218592
ACH-000208,-0.06885302784235603
ACH-000210,0.04809175298299555
ACH-000211,-0.14734005196586533
ACH-000215,-0.07276037620094998
ACH-000221,-0.1859654552787128
ACH-000222,0.15239290854910328
ACH-000223,-0.2153261203320784
ACH-000226,-0.19572531648069216
ACH-000227,-0.15593233973810106
ACH-000228,-0.11532630550145585
ACH-000231,-0.2587428011223645
ACH-000232,-0.14336005662452705
ACH-000233,0.08212807779539227
ACH-000234,-0.10275457115832318
ACH-000235,0.019766572084768418
ACH-000237,-0.10999850838886877
ACH-000238,-0.36906937135547024
ACH-000242,-0.12598024264432006
ACH-000243,-0.054115488702258345
ACH-000244,-0.2051101315265398
ACH-000246,-0.10453742980477733
ACH-000248,-0.08560930993191013
ACH-000250,-0.027187714399319038
ACH-000251,-0.12095280722376076
ACH-000252,-0.20593172863559697
ACH-000253,-0.11602734373246655
ACH-000255,-0.01305818579998828
ACH-000256,-0.1820282340391344
ACH-000257,0.06903254450807675
ACH-000258,-0.1184201209879805
ACH-000259,-0.17481908308456892
ACH-000260,-0.06160908458488889
ACH-000261,-0.04644666979677282
ACH-000262,-0.17146902970964678
ACH-000263,-0.0779555569366433
ACH-000264,-0.0966459659498788
ACH-000265,-0.07790737941534763
ACH-000266,-0.09397737596153356
ACH-000272,-0.01830049212935487
ACH-000274,-0.17687338716644074
ACH-000277,-0.2274828255708508
ACH-000278,-0.18757333492399575
ACH-000279,-0.16999818223657298
ACH-000280,-0.09990251755468896
ACH-000281,-0.22747209795321746
ACH-000288,-0.2870318292196508
ACH-000291,-0.030838171335462607
ACH-000293,-0.2819853121539687
ACH-000294,-0.3265377488776678
ACH-000295,-0.11927932784335032
ACH-000296,-0.17600137188680218
ACH-000302,-0.22433745153883566
ACH-000304,-0.14708934558836673
ACH-000307,-0.04970515187151687
ACH-000308,-0.07812182121522415
ACH-000310,-0.17831006123254
ACH-000311,-0.10930843758924468
ACH-000312,-0.2739320236292071
ACH-000315,0.06953065333637674
ACH-000316,0.015286849686684563
ACH-000317,0.0896845176837117
ACH-000318,0.0910736534145596
ACH-000319,-0.05708448772742581
ACH-000320,0.052066336606279864
ACH-000322,-0.2191243550911932
ACH-000323,-0.30681398256037945
ACH-000324,-0.2602033510599221
ACH-000329,-0.15532017157703032
ACH-000330,-0.1682254534894794
ACH-000331,-0.3341791081981263
ACH-000332,-0.11693179661739915
ACH-000334,0.005551166039334726
ACH-000335,-0.2621390362757832
ACH-000336,0.12481702677313325
ACH-000337,-0.03288512321525406
ACH-000338,0.2412009713782805
ACH-000339,-0.14715052381064805
ACH-000341,-0.2343579901326887
ACH-000348,-0.10287523512654187
ACH-000350,-0.0990521788378228
ACH-000352,-0.08078129609030281
ACH-000356,0.003241022991829629
ACH-000361,0.11847800750968032
ACH-000362,-0.14095197937534668
ACH-000363,-0.22292926231459015
ACH-000364,-0.18802664010355885
ACH-000365,-0.10805878927919273
ACH-000366,-0.14511644405992374
ACH-000368,-0.11906889219427808
ACH-000374,-0.011773976625970756
ACH-000375,0.01356092675779465
ACH-000376,-0.2014752518353634
ACH-000381,-0.2953541824605834
ACH-000383,-0.11332125988444615
ACH-000387,-0.2240246905646376
ACH-000389,-0.15562367951276046
ACH-000390,-0.03026667307179579
ACH-000393,-0.10003339839650684
ACH-000395,-0.028244719469865794
ACH-000396,-0.2693744098209726
ACH-000397,-0.23268121088225666
ACH-000401,-0.01883074604853242
ACH-000402,-0.5447485431317082
ACH-000403,-0.05776526005023254
ACH-000404,0.08896402632142199
ACH-000406,-0.07190007013950589
ACH-000407,-0.1687089199459951
ACH-000408,-0.12965176602439155
ACH-000410,-0.05944536502952578
ACH-000411,-0.08335646502505037
ACH-000414,-0.050069705557110065
ACH-000415,-0.19845950367202592
ACH-000416,-0.059879768603395715
