,EXOC3L4 (91828)
ACH-000004,0.012224180554065132
ACH-000005,-0.1875275883429217
ACH-000007,-0.05277109258283075
ACH-000009,-0.05281554982831462
ACH-000011,-0.16137862009314355
ACH-000012,-0.05319185107986457
ACH-000013,-0.12663149933270074
ACH-000014,0.07256503197723824
ACH-000015,0.04175715889311917
ACH-000017,-0.07842105434536968
ACH-000018,-0.249134159262022
ACH-000019,-0.20064755475013812
ACH-000021,-0.049335862559914914
ACH-000022,-0.05289256210636447
ACH-000025,-0.05320630302032167
ACH-000028,-0.06490339259058703
ACH-000030,0.07618285764782154
ACH-000035,0.04666066699995367
ACH-000036,-0.1225957725346254
ACH-000037,-0.007161005011473936
ACH-000039,-0.04507472725941237
ACH-000040,-0.014858613276731047
ACH-000041,-0.022166799207995344
ACH-000042,-0.05317751591276816
ACH-000045,0.037029573654963885
ACH-000047,-0.07359349035267823
ACH-000052,-0.017168297739595408
ACH-000053,-0.09095780531951343
ACH-000054,-0.03609399947243026
ACH-000055,-0.12017453605409352
ACH-000060,-0.035857847684505575
ACH-000067,-0.1443733702861682
ACH-000070,0.026796093292368747
ACH-000075,-0.3897003205140383
ACH-000078,0.048574844988931776
ACH-000082,-0.1140835684431651
ACH-000085,0.02232600182142875
ACH-000086,-0.16701261470244874
ACH-000087,0.2560705563883461
ACH-000092,-0.0741486804237139
ACH-000095,-0.15531106238270054
ACH-000097,-0.1331571968805994
ACH-000098,-0.1339141745206882
ACH-000099,-0.05905228481294634
ACH-000108,-0.07946976978325744
ACH-000113,-0.07562243229298288
ACH-000116,-0.1004465608314844
ACH-000118,-0.11910002343180982
ACH-000120,-0.1914514792155024
ACH-000123,-0.035740415656814774
ACH-000127,-0.10652840174465003
ACH-000128,-0.030651216070975627
ACH-000132,-0.09816155152694632
ACH-000133,-0.05853668920247757
ACH-000137,0.049815739945073184
ACH-000138,-0.05215081242009634
ACH-000142,-0.049677395682864375
ACH-000143,-0.12228067185521448
ACH-000146,-0.02716454894439889
ACH-000148,-0.09931903548845047
ACH-000150,0.12775773977261934
ACH-000152,-0.09148262584454617
ACH-000153,-0.042460518028499115
ACH-000159,-0.13788901848750346
ACH-000160,-0.16122894989164352
ACH-000163,-0.1350267011954767
ACH-000167,0.13794503987075532
ACH-000168,-0.2943829812009231
ACH-000169,-0.18052449882213245
ACH-000178,-0.19770935724294156
ACH-000183,0.07033837610582899
ACH-000188,-0.01793064533326171
ACH-000189,-0.11507254913096475
ACH-000190,-0.13617079148355993
ACH-000198,-0.054547437060548674
ACH-000203,0.4071137322490798
ACH-000204,-0.07476647394698209
ACH-000206,-0.3299208988536383
ACH-000207,-0.3696260314254393
ACH-000208,-0.0690323193292896
ACH-000210,0.17345936418745808
ACH-000211,-0.08078504508602127
ACH-000215,-0.033696555785244615
ACH-000221,-0.16570973805702716
ACH-000222,-0.090703406442753
ACH-000223,0.001450684642971124
ACH-000226,-0.006283208016904678
ACH-000227,-0.1328015776955324
ACH-000228,-0.007439192808607557
ACH-000231,-0.1026991678886718
ACH-000232,-0.0992417313619503
ACH-000233,-0.1342094393019929
ACH-000234,-0.1402971287323594
ACH-000235,-0.10150952224303553
ACH-000237,0.039992746880175616
ACH-000238,-0.1675722565002887
ACH-000242,0.1375388541866508
ACH-000243,-0.10632507340682328
ACH-000244,-0.23766557850207096
ACH-000246,-0.12953744635905426
ACH-000248,-0.010429424031361354
ACH-000250,-0.102740856148928
ACH-000251,-0.18661643979393705
ACH-000252,-0.1311465751747474
ACH-000253,-0.04864096917864196
ACH-000255,-0.0776314973020232
ACH-000256,-0.029109971574373436
ACH-000257,-0.4121102559278903
ACH-000258,-0.03405176286099455
ACH-000259,-0.15887824211369386
ACH-000260,-0.100065695857794
ACH-000261,-0.08128706152560168
ACH-000262,-0.16073933656696282
ACH-000263,-0.1992283592679515
ACH-000264,-0.10908698607585528
ACH-000265,-0.02059649285653883
ACH-000266,-0.10460558992608356
ACH-000272,-0.07273617519565087
ACH-000274,-0.20344753540256555
ACH-000277,-0.040962025173136914
ACH-000278,-0.14967707204243866
ACH-000279,-0.02678974860626946
ACH-000280,-0.23515397073969266
ACH-000281,-0.05511498318485437
ACH-000288,-0.1552771225867986
ACH-000291,-0.09321886022288196
ACH-000293,-0.09317208867006793
ACH-000294,-0.1045281109812385
ACH-000295,-0.16836051113951211
ACH-000296,-0.1124893893127816
ACH-000302,-0.07355173299728948
ACH-000304,-0.4253226456750376
ACH-000307,-0.1513879211417972
ACH-000308,-0.03629469579192278
ACH-000310,-0.08653492196197593
ACH-000311,-0.21873400111858146
