,MKL1 (57591)
ACH-000262,-0.30342964817753376
ACH-000263,-0.3431937439523611
ACH-000264,-0.3450048374779389
ACH-000265,-0.2414362056871335
ACH-000266,-0.2697338087097915
ACH-000272,-0.2079744030218164
ACH-000274,-0.21301345928354806
ACH-000277,-0.17231632501847716
ACH-000278,-0.18615069592446928
ACH-000279,-0.3557964165704681
ACH-000280,-0.1668139331818158
ACH-000281,-0.2706436668274589
ACH-000288,-0.15474678179810758
ACH-000291,-0.305312241438711
ACH-000293,-0.3353105727073613
ACH-000294,-0.3349409833097555
ACH-000295,-0.3442840724537121
ACH-000296,-0.2016272006423802
ACH-000302,-0.2802994202156868
ACH-000304,-0.18292573618877114
ACH-000307,-0.1702456277974451
ACH-000308,-0.1980311645532878
ACH-000310,-0.30512154337517083
ACH-000311,-0.11224735203009052
ACH-000312,-0.12677160189354295
ACH-000315,-0.2664968154426965
ACH-000316,-0.2640654812692937
ACH-000317,-0.14922910924772828
ACH-000318,-0.15334777330014798
ACH-000319,-0.36837734789617693
ACH-000320,-0.06616347957917654
ACH-000322,-0.2305700998741121
ACH-000323,-0.26903912096929344
ACH-000324,-0.2165431658106754
ACH-000329,-0.1222039220465426
ACH-000330,-0.2040707764336548
ACH-000331,-0.06913244216984529
ACH-000332,-0.2288999038600289
ACH-000334,-0.08405802064945307
ACH-000335,-0.2278978843583544
ACH-000336,-0.16565819892518174
ACH-000337,-0.04883099599279444
ACH-000338,-0.4397592103468693
ACH-000339,-0.1971361106220863
ACH-000341,-0.05742287745124795
ACH-000348,-0.3311935177845988
ACH-000350,-0.21065195521771696
ACH-000352,-0.2456800147459894
ACH-000356,-0.29284564877169195
ACH-000361,-0.43749771415947375
ACH-000362,-0.5460306036352679
ACH-000363,-0.03424038896039856
ACH-000364,-0.2722104972367131
ACH-000365,-0.18990818197672185
ACH-000366,-0.13612140896770974
ACH-000368,-0.2645212812823851
ACH-000374,-0.06781753601798164
ACH-000375,-0.2299444979580873
ACH-000376,-0.07830831330946714
ACH-000381,-0.138081106902941
ACH-000383,-0.21255758753207749
ACH-000387,-0.4700636551485526
ACH-000389,-0.17188258075550633
ACH-000390,-0.3576356914503401
ACH-000393,-0.18042359452271492
ACH-000395,-0.1991083669202711
ACH-000396,-0.056638729259147626
ACH-000397,-0.4138743260240449
ACH-000401,-0.26145055841603354
ACH-000402,-0.20974542823308315
ACH-000403,-0.2498470911709426
ACH-000404,-0.221089725423842
ACH-000406,-0.12118914279795097
ACH-000407,-0.15958298719000027
ACH-000408,-0.24788205428728155
ACH-000410,-0.09397951148708716
ACH-000411,-0.07095349611592268
ACH-000414,-0.18977609820875505
ACH-000415,-0.19252490408990525
ACH-000416,-0.18578967124323525
ACH-000420,-0.25395918999731354
ACH-000421,-0.31179312478880394
ACH-000424,-0.06801085760603859
ACH-000425,-0.31581762657183915
ACH-000426,-0.029001611815342693
ACH-000427,-0.3376435804671554
ACH-000433,-0.21125666763069034
ACH-000435,-0.20321947239113128
ACH-000436,-0.043632835343979416
ACH-000444,-0.0859310964229842
ACH-000445,-0.3768682721843333
ACH-000448,-0.1328009429546692
ACH-000450,-0.08156226625661286
ACH-000452,-0.1930922698709516
ACH-000454,-0.28979946721298205
ACH-000458,-0.29908726940762725
ACH-000459,-0.19546786177819184
ACH-000460,-0.2519110993411312
ACH-000461,-0.1364655466482015
ACH-000463,-0.06813684865131979
ACH-000464,0.008080962537447545
ACH-000466,-0.3666618256312922
ACH-000467,-0.15674593932596745
ACH-000468,-0.2857422686286837
ACH-000469,-0.34478433491807303
ACH-000470,-0.3807821805061403
ACH-000471,-0.3986686401048485
ACH-000472,-0.16818816261218736
ACH-000473,-0.14784153364816707
ACH-000475,-0.25998198905247233
ACH-000476,-0.15838606930162474
ACH-000477,-0.2826665362423927
ACH-000479,-0.09896921770641748
ACH-000480,-0.2125035734307959
ACH-000481,-0.20858842093537927
ACH-000483,-0.2548107933076395
ACH-000484,-0.018411668021377798
ACH-000485,-0.1861720091413608
ACH-000486,-0.2567768731472136
ACH-000487,-0.1762549551029801
ACH-000488,-0.3028815329474705
ACH-000490,-0.28052091661070866
ACH-000491,-0.1900133992318272
ACH-000495,-0.1842047175421936
ACH-000496,-0.09485921597894396
ACH-000499,-0.18204750583002072
ACH-000500,-0.16300287033234426
ACH-000502,-0.1817880722735077
ACH-000503,-0.0600690104272693
ACH-000505,-0.23189336063033195
ACH-000507,-0.2206183983713609
ACH-000510,-0.28940574877438924
ACH-000511,-0.25279471305090395
ACH-000512,-0.16817028034574275
ACH-000516,-0.5196770277338009
ACH-000517,-0.16400407387086294
ACH-000518,-0.14582100736841486
ACH-000520,-0.22019824644285813
ACH-000521,-0.18143542569582413
ACH-000522,-0.0863312879563034
ACH-000524,-0.2466472729838879
ACH-000527,-0.2597624508838372
ACH-000528,-0.2315045203729553
ACH-000537,-0.35886364783904845
ACH-000541,-0.18349244807735304
ACH-000542,-0.2643027304878055
ACH-000544,-0.057107274364814165
ACH-000545,-0.2599254779701708
ACH-000547,-0.3750644670103109
ACH-000548,-0.27841021073938593
ACH-000549,-0.023293561496021683
ACH-000550,-0.15820979196396612
ACH-000552,-0.13986943469765353
ACH-000556,-0.2344638915639936
ACH-000557,-0.24747364524075344
ACH-000569,-0.3432376224011474
ACH-000570,-0.2907606546929292
ACH-000571,-0.2475521500990892
ACH-000573,-0.06272586128771622
ACH-000576,-0.1825395217608072
ACH-000579,-0.08998887037513664
ACH-000580,-0.23944178002968186
ACH-000584,-0.1827931023970721
ACH-000585,-0.22238365589699532
ACH-000588,-0.1028682090057532
ACH-000589,-0.08173018629814467
ACH-000591,-0.1801327620905674
ACH-000593,-0.155721139050483
ACH-000600,-0.04735340466882152
ACH-000601,-0.2260014080857901
ACH-000605,-0.24793364418477945
ACH-000606,-0.3367422320337345
ACH-000608,-0.33540205755425123
ACH-000614,-0.27993146316457895
ACH-000616,-0.1329474097036721
ACH-000618,-0.25042265341651404
ACH-000619,-0.2452610427303715
ACH-000620,-0.2827452730206011
ACH-000621,-0.198956174429483
ACH-000622,-0.2035378765289044
ACH-000623,-0.2948938663016053
ACH-000624,-0.2993606757486472
ACH-000627,-0.3326217025768181
ACH-000630,-0.33301795064013057
ACH-000631,-0.17118293958715775
ACH-000632,-0.2461312521529681
ACH-000633,-0.33142640333236345
ACH-000637,-0.2116248909112638
ACH-000638,-0.17598175165267174
ACH-000646,-0.13352455912916894
ACH-000647,-0.2323835064789733
ACH-000648,-0.3110040278314437
ACH-000649,-0.1574087560890328
ACH-000651,-0.3457443002736001
ACH-000652,-0.13434391594328707
ACH-000653,-0.03830760635948175
ACH-000657,-0.30565886088424904
ACH-000658,-0.12811212888763202
ACH-000661,-0.08546045798567277
ACH-000662,-0.21089740315360206
ACH-000663,-0.04362335463256276
ACH-000665,-0.3267688100093561
ACH-000671,-0.19430040455538652
ACH-000672,-0.29638291403008016
ACH-000673,-0.3494137577350009
ACH-000676,-0.08386670366404506
ACH-000677,-0.2923249914327481
ACH-000681,-0.2453056296450253
ACH-000683,-0.1572196394848848
ACH-000684,-0.22051902472463272
ACH-000688,-0.2601312607281364
ACH-000693,-0.2550741841569067
ACH-000694,-0.2348811783031409
ACH-000695,-0.4732887341599442
ACH-000696,-0.11407967313620428
ACH-000697,-0.18348760831942149
ACH-000699,-0.17139583720625898
ACH-000701,-0.14978307874164926
ACH-000706,-0.07860211851737403
ACH-000711,-0.3821647782241414
ACH-000713,-0.048021953388122464
ACH-000714,-0.2355435102974755
ACH-000718,0.10063507124761724
ACH-000720,-0.11341556685098805
ACH-000721,-0.1642586796851295
ACH-000724,-0.1530443412744991
ACH-000725,-0.4586586859742482
ACH-000732,0.025507973723395624
ACH-000734,-0.2297405056948584
ACH-000735,-0.21168079459546751
ACH-000736,-0.2104200525939294
ACH-000738,-0.10617583398557813
ACH-000746,-0.4425326824995104
ACH-000747,-0.4337843413296214
ACH-000748,-0.2644853739734046
ACH-000753,-0.2255871100569351
ACH-000756,-0.2121000620311768
ACH-000757,-0.3287680790181187
ACH-000758,-0.04274739585769778
ACH-000760,-0.1178684037779575
ACH-000762,-0.3071589784013821
ACH-000763,-0.26346125324625114
ACH-000764,-0.16394035880830238
ACH-000765,-0.23053453670705015
ACH-000766,-0.21134318987395895
ACH-000767,-0.257296341223065
ACH-000768,-0.3198418030768472
ACH-000769,-0.23324937007954225
ACH-000770,-0.1153961368805086
ACH-000771,-0.19522406361952105
ACH-000773,-0.17763430483958878
ACH-000776,-0.22484508211977325
ACH-000777,-0.16302169284822787
ACH-000778,-0.14091398767557814
ACH-000781,-0.16688715226306866
ACH-000782,-0.3010420496782871
ACH-000783,-0.24035642574957855
ACH-000784,-0.2573395922488293
ACH-000785,-0.13770756402013284
ACH-000787,-0.106604583124975
ACH-000788,-0.18802476153894132
ACH-000791,-0.3608552231447557
ACH-000792,-0.1112793605873915
ACH-000794,-0.16121430876301462
ACH-000796,-0.2959308842167407
ACH-000798,0.034202606766825794
ACH-000799,-0.10147930124172223
ACH-000800,-0.1544891587745847
ACH-000802,-0.2016356917801067
ACH-000804,-0.1947203474299418
ACH-000805,-0.4367292387217829
ACH-000809,-0.2570633697578156
ACH-000810,-0.07488957818188773
ACH-000811,-0.2338787040695735
ACH-000817,-0.2587789726442829
ACH-000819,-0.20744164384296834
ACH-000820,-0.10487293557671593
ACH-000821,-0.19834439635864987
ACH-000822,-0.1508534826845674
ACH-000823,-0.19189224747486253
ACH-000824,-0.23605309192247406
ACH-000827,-0.2532435075268928
ACH-000829,-0.3318703920768561
ACH-000831,-0.27338714441533474
ACH-000832,-0.2080995394751376
ACH-000833,-0.136520291517382
ACH-000834,-0.13420465434524645
ACH-000835,-0.43654676769049466
ACH-000836,-0.054628364704526255
ACH-000837,-0.20034150179556234
ACH-000838,-0.2127141675153624
ACH-000839,-0.2734987877124017
ACH-000840,0.020200249565190717
ACH-000841,-0.0961663073920828
ACH-000843,-0.23153028980761045
ACH-000846,-0.21360269201842835
ACH-000847,-0.21699650158938869
ACH-000848,-0.17325502474781865
ACH-000849,-0.1919572953926736
ACH-000851,-0.12777345065167428
ACH-000855,-0.19131800852838796
ACH-000856,-0.470232083023171
ACH-000858,-0.19991028978883035
ACH-000859,-0.2815709076726644
ACH-000861,-0.042349778016755935
ACH-000862,-0.29030247037336965
ACH-000865,-0.2966497310365853
ACH-000866,-0.19315997108224425
ACH-000867,-0.20519262627342802
ACH-000869,-0.2863112092979685
ACH-000872,-0.34694375592506604
ACH-000873,-0.3735176522312542
ACH-000876,-0.15164398725543135
ACH-000878,-0.5183675516780158
ACH-000880,-0.2041149830037845
ACH-000881,-0.22840559356050036
ACH-000882,-0.20620686907014496
ACH-000884,-0.3864545001791536
ACH-000885,-0.28807043107759955
ACH-000887,-0.15485181961644767
ACH-000889,-0.19146920370924272
ACH-000896,-0.2709898945984793
ACH-000898,-0.10758570752656406
ACH-000900,-0.3087156271032553
ACH-000901,-0.21664851172017965
ACH-000905,-0.17556546481299645
ACH-000906,-0.2874355982732688
ACH-000907,-0.3768043757790044
ACH-000910,-0.2510002782380629
ACH-000911,-0.22112460209201035
ACH-000912,-0.261554002153511
ACH-000913,-0.249688611893732
ACH-000915,-0.14370453081884424
ACH-000916,-0.15033362046778712
ACH-000917,-0.17977400655627496
ACH-000920,-0.3533080988247672
ACH-000921,-0.2463682202325017
ACH-000924,-0.21608460569900176
ACH-000926,-0.18305735963276534
ACH-000928,-0.4914340999556916
ACH-000929,-0.01475163954146688
ACH-000932,-0.22347821238493554
ACH-000935,-0.14071607894815494
ACH-000936,-0.2709221481621986
ACH-000937,-0.35526593158321784
ACH-000938,-0.0660074125148504
ACH-000939,0.011926017626185914
ACH-000941,-0.2812566593617321
ACH-000943,-0.1178809038398396
ACH-000946,-0.1475151385122829
ACH-000947,-0.11856787594666543
ACH-000948,-0.1372654475465386
ACH-000950,-0.047693441995706916
ACH-000953,-0.4156022301781046
ACH-000954,-0.20737653673689735
ACH-000957,-0.1161825099802294
ACH-000958,-0.2168150006151728
ACH-000960,-0.1345206197541159
ACH-000963,-0.3311913481367853
ACH-000968,-0.2974334239930703
ACH-000969,-0.1737485487241138
ACH-000972,-0.21903847908546495
ACH-000973,-0.15331928048308213
ACH-000974,-0.17824748976414193
ACH-000978,-0.05148848914844743
ACH-000984,-0.23368394034562046
ACH-000986,-0.28243904501095923
ACH-000988,-0.3024699884899797
ACH-000993,-0.2292694316387165
ACH-000994,-0.10123321285096902
ACH-000996,-0.2391455295118724
ACH-001001,-0.2508611600577258
ACH-001020,0.060040087430435075
ACH-001028,-0.2474040320313686
ACH-001031,-0.3138633700747073
ACH-001038,-0.2839061129745209
ACH-001048,-0.2099421564720496
ACH-001050,-0.30756047875187786
ACH-001053,-0.3747258046410387
ACH-001054,-0.1891795905078729
ACH-001061,-0.17863979149433354
ACH-001067,-0.297576975282638
ACH-001075,-0.13800134695426078
ACH-001096,-0.1972319631746884
ACH-001111,-0.10341248800269692
ACH-001119,-0.2703094454880959
ACH-001128,0.5787436336420716
ACH-001134,-0.057041068654600575
ACH-001151,-0.17109836092580347
ACH-001163,-0.19047737378762414
ACH-001164,0.06319224049822296
ACH-001183,-0.252415502673727
ACH-001192,-0.2366181713422247
ACH-001193,-0.1596135465492136
ACH-001196,-0.18872996406975667
ACH-001197,-0.19555341991574407
ACH-001205,-0.23564122599306064
ACH-001211,-0.07234201366457796
ACH-001212,-0.13115809883577448
ACH-001228,-0.4753120789943773
ACH-001232,-0.08173514142644943
ACH-001239,-0.3406208068981098
ACH-001270,-0.16055546632607076
ACH-001274,-0.3169145815571138
ACH-001275,-0.06790770622824042
ACH-001277,-0.2421649005182377
ACH-001278,-0.2944768669098016
ACH-001280,-0.2480736988228397
ACH-001283,-0.2380238158545601
ACH-001289,-0.3263180036440685
ACH-001300,-0.3717416455482138
ACH-001301,-0.22022389902087172
ACH-001302,-0.008547604207110022
ACH-001306,-0.1509494416823526
ACH-001318,-0.2923831909112332
ACH-001322,-0.4906973095239859
ACH-001328,-0.12568488056334326
ACH-001332,-0.4169051769835486
ACH-001336,-0.24853275229705285
ACH-001346,-0.16938961866075974
ACH-001353,-0.2658448979184723
ACH-001354,-0.18959899035434105
ACH-001367,-0.3451175618721917
ACH-001368,-0.3349073615301006
ACH-001374,-0.4311747061160358
ACH-001377,-0.10024793130974467
ACH-001380,-0.17811595547006062
ACH-001391,-0.3226411750575687
ACH-001408,-0.22028359082546173
ACH-001430,-0.5251243449630553
ACH-001431,-0.13591767983716593
ACH-001450,-0.046514559127393273
ACH-001496,-0.1034946721801565
ACH-001500,-0.0339139839977046
ACH-001523,-0.114080218279726
ACH-001532,-0.2190082625201764
ACH-001550,0.060607306658689984
ACH-001552,-0.21343031839116425
ACH-001554,-0.222583336233588
ACH-001654,-0.07890359102260612
ACH-001735,-0.20365051053193967
ACH-001736,-0.2106354853080564
ACH-001737,-0.16684593662395225
ACH-001740,-0.22025142114682286
ACH-001745,-0.12961199664676856
ACH-001765,-0.21039384798045005
