,PCOLCE2 (26577)
ACH-000004,0.03669814352599445
ACH-000005,0.21754086976807907
ACH-000007,0.1307941151429809
ACH-000009,0.02660329170732441
ACH-000011,0.2758198922508623
ACH-000012,0.11621187870401005
ACH-000013,0.14729373104969593
ACH-000014,-0.053620436913541715
ACH-000015,0.15830594880397605
ACH-000017,0.11326203768726642
ACH-000018,0.12842377176414502
ACH-000019,0.0379405001677411
ACH-000021,0.012680579889319721
ACH-000022,0.05702655002360715
ACH-000025,-0.015205071151386303
ACH-000028,0.11086840967652023
ACH-000030,0.05069373255222975
ACH-000035,0.0014597061688177016
ACH-000036,0.1857269772788602
ACH-000037,0.094930842575908
ACH-000039,0.032320722098446567
ACH-000040,0.024788842550516013
ACH-000041,0.0348528736677877
ACH-000042,0.025220348364249728
ACH-000045,0.08246430361117706
ACH-000047,0.058226090734627624
ACH-000052,0.06446510050018324
ACH-000053,-0.022674463486339717
ACH-000054,0.11799633600048663
ACH-000055,0.14157922786497007
ACH-000060,0.15154821003690605
ACH-000067,0.1306178969637361
ACH-000070,-0.08115301761746539
ACH-000075,0.25287198765715674
ACH-000078,0.12266953659683727
ACH-000082,0.09428870309040988
ACH-000085,0.12186273126204825
ACH-000086,0.04110274381255224
ACH-000087,-0.0004995334695900702
ACH-000092,-0.0480397527500841
ACH-000095,0.12888462707734882
ACH-000097,0.06521163649364288
ACH-000098,0.13829318219817185
ACH-000099,0.11450792545285085
ACH-000108,0.1911352098165319
ACH-000113,0.04802860067503214
ACH-000116,0.09648522818492636
ACH-000118,0.13010639240272232
ACH-000120,0.07790885154075165
ACH-000123,0.1141897503787718
ACH-000127,-0.031785881099913746
ACH-000128,0.1134443345838658
ACH-000132,0.05366160036978195
ACH-000133,-0.12211599551278304
ACH-000137,0.06585550279320564
ACH-000138,0.08458724958240557
ACH-000142,0.0653117588102935
ACH-000143,0.0112078948361262
ACH-000146,0.05635034454624128
ACH-000148,0.15307097589347735
ACH-000150,0.3113384174415106
ACH-000152,0.07250651810476769
ACH-000153,0.22642654433890766
ACH-000159,0.0792462873007755
ACH-000160,0.021316151845863936
ACH-000163,0.04996394672158544
ACH-000167,-0.0699062879621871
ACH-000168,0.11125864948888307
ACH-000169,0.11269010186418915
ACH-000178,0.10857907552433987
ACH-000183,0.02143069328751839
ACH-000188,0.1442893754638013
ACH-000189,0.13861813504945733
ACH-000190,-0.16036855215858392
ACH-000198,0.09389471599920447
ACH-000203,0.21303600665966213
ACH-000204,0.009689951403857791
ACH-000206,0.14290073371546844
ACH-000207,-0.051019336852843884
ACH-000208,0.019780275352062383
ACH-000210,0.0039615339076620425
ACH-000211,0.004754041608577762
ACH-000215,0.12762564845060542
ACH-000221,0.010281368627208529
ACH-000222,0.04213334300823381
ACH-000223,0.09361723640072712
ACH-000226,0.09902123136113368
ACH-000227,0.09361857913231304
ACH-000228,0.1957144135428068
ACH-000231,0.010436747484090259
ACH-000232,0.09174027699228696
ACH-000233,0.13763598288114842
ACH-000234,0.16802746104162158
ACH-000235,0.08200467920929592
ACH-000237,-0.04025819405483458
ACH-000238,0.11885000131727785
ACH-000242,0.0028498409154321725
ACH-000243,0.08839100371575342
ACH-000244,-0.01625519616148637
ACH-000246,0.023147897121241025
ACH-000248,0.07411366808040566
ACH-000250,0.07901900289841812
ACH-000251,0.0265203138738012
ACH-000252,0.21067251912950533
ACH-000253,0.15753041119757166
ACH-000255,0.08989413581622822
ACH-000256,0.07828892184487815
ACH-000257,-0.029723899976346724
ACH-000258,0.053392654887175
ACH-000259,0.07785490974575343
ACH-000260,0.09732460864667483
ACH-000261,0.04246002930374298
ACH-000262,0.0460887306231705
ACH-000263,0.09803548845867048
ACH-000264,0.06365449723602447
ACH-000265,0.12702866071222554
ACH-000266,0.09143892859178328
ACH-000272,0.0841603565900035
ACH-000274,-0.0075700647993501785
ACH-000277,0.1203909542095634
ACH-000278,0.0707178184025302
ACH-000279,0.09551881236767974
ACH-000280,0.13839288690900756
ACH-000281,0.0951750808707331
ACH-000288,0.1248057425988999
ACH-000291,0.030607909772016943
ACH-000293,0.15276198954182654
ACH-000294,-0.05467378779033761
ACH-000295,0.33667034656234673
ACH-000296,-0.022343579697323868
ACH-000302,0.053574225556949455
ACH-000304,0.02704533671946591
ACH-000307,0.05081887495506602
ACH-000308,0.12819088287076275
ACH-000310,0.071393092061228
ACH-000311,0.15382462914024195
ACH-000312,0.10965076112411427
ACH-000315,0.05987614501021515
ACH-000316,0.038586548365424606
ACH-000317,0.0411704062529199
ACH-000318,0.1845472998157787
ACH-000319,0.06658365024599433
ACH-000320,0.168083524779071
ACH-000322,0.2419463884529217
ACH-000323,0.03384566372962323
ACH-000324,0.2441563605518021
ACH-000329,-0.02322909509756175
ACH-000330,0.02128803417415634
ACH-000331,0.04087535945727794
ACH-000332,0.11213593882876602
ACH-000334,0.15444830056561035
ACH-000335,-0.003033590508424943
ACH-000336,-0.00157249384792335
ACH-000337,0.055043661185876204
ACH-000338,-0.0362527930706005
ACH-000339,0.06311400708374637
ACH-000341,-0.10857442016890577
ACH-000348,0.06611247870772459
ACH-000350,0.04568626958777163
ACH-000352,0.0872997756762463
ACH-000356,0.0612167612553792
ACH-000361,0.11042688788479804
ACH-000362,0.09857527812547112
ACH-000363,0.016958994741354243
ACH-000364,0.11818967789352675
ACH-000365,-0.05625471549310263
ACH-000366,0.09370585508478263
ACH-000368,2.5802422790316423e-05
ACH-000374,0.05400536844902304
ACH-000375,0.04486005597921575
ACH-000376,0.17205837008920954
ACH-000381,0.04757347492653703
ACH-000383,0.06668244064238943
ACH-000387,0.10254562345002086
ACH-000389,0.051981558967413216
ACH-000390,0.11795020949951925
ACH-000393,0.10698137149475026
ACH-000395,-0.1122545387656762
ACH-000396,0.19184384812026486
ACH-000397,0.09160666910863847
ACH-000401,-0.015672975491712232
ACH-000402,-0.018009867021065055
ACH-000403,0.17428072394674726
ACH-000404,0.026261647169056785
ACH-000406,0.04062323751739818
ACH-000407,-0.03690569267518687
ACH-000408,-0.018227864732901774
ACH-000410,-0.05757152464922239
ACH-000411,0.11868974179977447
ACH-000414,0.20146058196788275
ACH-000415,0.12574779618265275
ACH-000416,0.11456539985745272
ACH-000420,0.15174252394399887
ACH-000421,0.05097591086145265
ACH-000424,0.1997405961460503
ACH-000425,0.060608598565381436
ACH-000426,0.10336308591467892
ACH-000427,0.15580669988874796
ACH-000433,0.12112477977533533
ACH-000435,0.25948946690549884
ACH-000436,0.21526759422245426
ACH-000444,0.14173189659359606
ACH-000445,0.15623921685670136
