,SDC2 (6383)
ACH-000004,0.041914597725301976
ACH-000005,-0.09878849209089112
ACH-000007,-0.02746276309514377
ACH-000009,0.15015709928365106
ACH-000011,0.08659235296753193
ACH-000012,0.09974058099075886
ACH-000013,0.0333959859691574
ACH-000014,-0.007771860702726106
ACH-000015,0.041135995968063575
ACH-000017,-0.05794493188290245
ACH-000018,0.07236187627595067
ACH-000019,-0.1802959348309775
ACH-000021,-0.019792558040875038
ACH-000022,0.13277268297663622
ACH-000025,-0.00473181560195414
ACH-000028,-0.08625101781561795
ACH-000030,0.03224921216694426
ACH-000035,-0.022559526452846
ACH-000036,-0.08049637777595971
ACH-000037,0.06829717009254921
ACH-000039,0.1211695940625328
ACH-000040,-0.0884066456488211
ACH-000041,-0.13864960841407525
ACH-000042,0.06992428053888347
ACH-000045,-0.09366239930321443
ACH-000047,0.06395938719468311
ACH-000052,0.09983377584981416
ACH-000053,0.05790598217172471
ACH-000054,-0.057816778033413965
ACH-000055,-0.08467866911215564
ACH-000060,-0.08356965892189991
ACH-000067,0.08101799636402282
ACH-000070,0.19558064664679134
ACH-000075,0.1509058599203644
ACH-000078,-0.12984567824473206
ACH-000082,-0.004980892709358126
ACH-000085,0.006925446179802502
ACH-000086,0.14797015317703247
ACH-000087,-0.4122459285879616
ACH-000092,-0.1027178265555432
ACH-000095,-0.01956148674478737
ACH-000097,0.013829110527975254
ACH-000098,-0.05309758815407694
ACH-000099,-0.12266707264269
ACH-000108,-0.0295252749444296
ACH-000113,-0.02697413219811837
ACH-000116,0.14188482027508814
ACH-000118,-0.025316568262467226
ACH-000120,-0.06973830708008716
ACH-000123,0.06290961662652411
ACH-000127,-0.007985530099469914
ACH-000128,0.11899265301908132
ACH-000132,-0.02749507178835136
ACH-000133,0.04905181614567319
ACH-000137,0.10890714358632698
ACH-000138,0.07637540771271989
ACH-000142,0.03462548036157547
ACH-000143,-0.028558849790916108
ACH-000146,0.05903041430320525
ACH-000148,-0.1353593994299436
ACH-000150,-0.12068573676583375
ACH-000152,-0.07933652835002726
ACH-000153,0.0649192791464257
ACH-000159,-0.10338752483616218
ACH-000160,0.08299577355746045
ACH-000163,0.014806776251265025
ACH-000167,0.16038789269563755
ACH-000168,-0.11773736364431645
ACH-000169,0.13133246342199753
ACH-000178,-0.03639520583812148
ACH-000183,-0.07189379616338601
ACH-000188,-0.013580181128383684
ACH-000189,0.03994017310671859
ACH-000190,-0.2010183696329356
ACH-000198,-0.011485683526940505
ACH-000203,0.018637253128633853
ACH-000204,0.11791947037165898
ACH-000206,0.08102927351104948
ACH-000207,0.001034268018892107
ACH-000208,-0.06923029675815898
ACH-000210,-0.3406408710458295
ACH-000211,0.08180275695771218
ACH-000215,0.08271811157681783
ACH-000221,-0.0022689306557332287
ACH-000222,0.051063493673545415
ACH-000223,-0.12791787445884964
ACH-000226,0.005090739579018714
ACH-000227,-0.1888692259126744
ACH-000228,-0.02444980592520401
ACH-000231,0.02149157971479915
ACH-000232,-0.07856891718940033
ACH-000233,0.11433087012503113
ACH-000234,-0.03113382352510021
ACH-000235,0.009189568162175534
ACH-000237,0.08932093369712837
ACH-000238,-0.09295406845480113
ACH-000242,-0.09882158846644526
ACH-000243,0.036736112697955736
ACH-000244,-0.04587638274264935
ACH-000246,0.025711567017584112
ACH-000248,-0.12048480808110225
ACH-000250,-0.015534173808852771
ACH-000251,-0.10536715629738967
ACH-000252,0.050289930817330825
ACH-000253,0.03186537198398072
ACH-000255,0.011486692328658586
ACH-000256,-0.0488793218884153
ACH-000257,0.17916727754721945
ACH-000258,0.15400100108954046
ACH-000259,-0.027380320106773517
ACH-000260,0.06632144972022593
ACH-000261,0.1620700541402958
ACH-000262,0.11646755321638305
ACH-000263,0.09428331519215308
ACH-000264,-0.002125632762925688
ACH-000265,-0.015334122499530313
ACH-000266,0.01174626215035663
ACH-000272,0.03828287287061305
ACH-000274,-0.11881964844051672
ACH-000277,-0.21610065872614176
ACH-000278,-0.01687243548440794
ACH-000279,-0.03652040668956353
ACH-000280,0.013168142703892136
ACH-000281,0.059419921518289176
ACH-000288,0.18263854316241548
ACH-000291,0.02666787664710076
ACH-000293,0.06022482996876876
ACH-000294,0.08888831188989939
ACH-000295,0.1207958505595376
ACH-000296,0.25402644741905744
ACH-000302,-0.12270409946964618
ACH-000304,0.04357492130501782
ACH-000307,0.024382828179192843
ACH-000308,-0.04206414502754959
ACH-000310,-0.15140990853131678
ACH-000311,0.05704599860581705
ACH-000312,-0.10012009357599956
ACH-000315,0.11473516153995166
ACH-000316,-0.08173452987194378
ACH-000317,0.05950970663515785
ACH-000318,0.02316252726851073
ACH-000319,-0.014276606914382319
ACH-000320,0.045149064927983214
ACH-000322,0.024167802064929533
ACH-000323,0.04361240869756352
ACH-000324,0.010353735189778541
ACH-000329,-0.15450148776173964
ACH-000330,-0.021749041730100543
ACH-000331,-0.05517975006973839
ACH-000332,0.04664272699956405
ACH-000334,0.20671905703064272
ACH-000335,0.18024718636255796
ACH-000336,-0.08478076980430907
ACH-000337,0.21191083726265536
ACH-000338,-0.1070443602828108
ACH-000339,0.031827543015219936
ACH-000341,-0.08618201354669222
ACH-000348,-0.0185478192043037
ACH-000350,-0.047711235519136835
ACH-000352,-0.2576161220976947
ACH-000356,0.11468980920976515
ACH-000361,0.11710192177135373
ACH-000362,-0.0687301253752964
ACH-000363,-0.03103828967648925
ACH-000364,0.023616230951828143
ACH-000365,0.005347745287984423
ACH-000366,0.013944149284013087
ACH-000368,-0.11987877968074002
ACH-000374,0.16609799892577584
ACH-000375,0.02448735085517632
ACH-000376,-0.041240510903809466
ACH-000381,0.017768048289959534
ACH-000383,0.034226830464756296
ACH-000387,0.020454083864929102
ACH-000389,0.041049659733089335
ACH-000390,0.07803132460273463
ACH-000393,0.06990017574098469
ACH-000395,0.1234052583586286
ACH-000396,-0.18427723500964024
ACH-000397,0.050974976278722016
ACH-000401,0.04324261190698038
ACH-000402,0.03773478644400042
ACH-000403,0.032561958330124714
ACH-000404,-0.14565265559343107
ACH-000406,0.0258266149955992
ACH-000407,-0.039993962249535366
ACH-000408,0.05132633379499907
ACH-000410,-0.08933157433245467
ACH-000411,-0.19256468621352474
ACH-000414,-0.016673315093700344
ACH-000415,0.0661047635862345
ACH-000416,-0.0567913621524742
ACH-000420,0.1462938755451946
ACH-000421,-0.02628166968424281
ACH-000424,0.0968831025009276
ACH-000425,-0.018823074980333282
ACH-000426,0.058260179626754886
ACH-000427,0.014023264184501606
ACH-000433,0.09871689573511634
ACH-000435,0.03999402847333085
ACH-000436,0.0004055234759971152
ACH-000444,0.07018366215967584
ACH-000445,0.03486426656449339
ACH-000448,-0.004740330125630594
ACH-000450,0.0034060646568234393
ACH-000452,0.06302274822880972
ACH-000454,0.2505774378457131
ACH-000458,0.1788051814854345
ACH-000459,0.02322702982626729
ACH-000460,-0.05400972576094355
ACH-000461,-0.08883054894403637
ACH-000463,-0.007414147224058797
ACH-000464,-0.03824617968867509
ACH-000466,0.10268860014654382
ACH-000467,-0.038128322269195714
ACH-000468,0.019445588054052016
ACH-000469,-0.09789496215838524
ACH-000470,0.13152880768666994
ACH-000471,-0.09555111667670556
ACH-000472,0.006817210191151342
ACH-000473,0.08701294367337596
ACH-000475,-0.0387808410757148
ACH-000476,-0.04839854848877927
ACH-000477,-0.1115366742552249
ACH-000479,-0.2772691472333108
ACH-000480,-0.05708825937841003
ACH-000481,0.1044040072263911
ACH-000483,-0.16640996322927734
ACH-000484,0.12368515336935655
ACH-000485,0.056653847011200464
ACH-000486,-0.04014744739221813
ACH-000487,-0.02470196851780837
ACH-000488,0.04901815528950789
ACH-000490,0.05114453940791706
ACH-000491,-0.010562929703334008
ACH-000495,0.06079632812237976
ACH-000496,-0.056744069428371874
ACH-000499,-0.07398351675717965
ACH-000500,0.13592943557996753
ACH-000502,0.021676010225006155
ACH-000503,0.1829173200090427
ACH-000505,-0.013498394460221946
ACH-000507,-0.059459985920428
ACH-000510,-0.00011292566989361789
ACH-000511,0.03887474189573685
ACH-000512,-0.1121557934974152
ACH-000516,-0.006992586163746066
ACH-000517,0.030932110406776514
ACH-000518,-0.054466975545607095
ACH-000520,0.016090882165572334
ACH-000521,0.028962484344508183
ACH-000522,0.022012104211714324
ACH-000524,0.09888329802238212
ACH-000527,-0.007768293880986969
ACH-000528,0.014539381603241747
ACH-000537,-0.08427121114378404
ACH-000541,0.051360891734364734
ACH-000542,-0.06529521320238092
ACH-000544,0.10119486460652104
ACH-000545,-0.028533432517651974
ACH-000547,0.021543732506740416
ACH-000548,0.04660428272851628
ACH-000549,0.07208699710103296
ACH-000550,-0.01953727796508306
ACH-000552,0.16360690484876686
ACH-000556,-0.0010555651128978925
ACH-000557,-0.17358614141325698
ACH-000569,0.21747322201343175
ACH-000570,-0.1423345219323508
ACH-000571,0.06113815604532592
ACH-000573,-0.02084197297948706
ACH-000576,-0.09868641238989846
ACH-000579,-0.014379059778119973
ACH-000580,0.00606806805087078
ACH-000584,-0.040356399172326717
ACH-000585,-0.008986490672967574
ACH-000588,0.06886740198462657
ACH-000589,0.1085564938420537
ACH-000591,0.14027488857781392
ACH-000593,0.04215432731949171
ACH-000600,0.099699885520129
ACH-000601,0.020294388014926574
ACH-000605,0.04244641377132979
ACH-000606,0.05223959310536923
ACH-000608,0.0014734174599521329
ACH-000614,0.13176328003418186
ACH-000616,-0.0056552893874234934
ACH-000618,0.0527819269570253
ACH-000619,0.012701838953067604
ACH-000620,0.11080583298113572
ACH-000621,-0.3069568395386539
ACH-000622,-0.13462936157726896
ACH-000623,0.050270420442492934
ACH-000624,0.056151875875710855
ACH-000627,0.01990091493743656
ACH-000630,0.039029573567382916
ACH-000631,0.17174911385211164
ACH-000632,0.09680721893321258
ACH-000633,0.01334470978427453
ACH-000637,0.08299011748550253
ACH-000638,-0.3843455840061418
ACH-000646,-0.023128564720623825
