,NEU1 (4758)
ACH-000004,-0.2793521405431979
ACH-000005,-0.19304828293363774
ACH-000007,-0.2297595698118515
ACH-000009,-0.08904176139593807
ACH-000011,-0.005085047730963802
ACH-000012,-0.23990560193965754
ACH-000013,-0.15139406258129634
ACH-000014,-0.19215025742709255
ACH-000015,-0.08275147510121393
ACH-000017,0.06684135525038988
ACH-000018,-0.2388683745462753
ACH-000019,-0.14437138533316468
ACH-000021,-0.09955054587739637
ACH-000022,-0.13717249307711887
ACH-000025,-0.13555748491145658
ACH-000028,-0.09043248153673536
ACH-000030,-0.09176547266451007
ACH-000035,-0.10460346553542972
ACH-000036,0.03549296888740675
ACH-000037,-0.07262759104796647
ACH-000039,-0.14885426197305188
ACH-000040,-0.1104906129602356
ACH-000041,-0.060087701577324334
ACH-000042,-0.18465374895500966
ACH-000045,-0.06673375913017071
ACH-000047,-0.036160547748558335
ACH-000052,-0.011342400623976021
ACH-000053,-0.21173705715840604
ACH-000054,-0.017787918771673843
ACH-000055,-0.33577986793193193
ACH-000060,-0.1121536334214952
ACH-000067,-0.01321175978851087
ACH-000070,-0.15799828652723294
ACH-000075,0.0408747389272006
ACH-000078,-0.03906799932623136
ACH-000082,-0.10271239332215312
ACH-000085,-0.11998962426274963
ACH-000086,-0.18180762799351166
ACH-000087,0.2478401343990719
ACH-000092,-0.1215628750345264
ACH-000095,-0.14141176754179374
ACH-000097,-0.09171399000023872
ACH-000098,-0.07456866198940007
ACH-000099,-0.07104037718984854
ACH-000108,-0.16751019916708046
ACH-000113,-0.07700646831396422
ACH-000116,-0.015945848650002127
ACH-000118,-0.01975942501005822
ACH-000120,-0.07193479887434764
ACH-000123,-0.11052039020956088
ACH-000127,-0.11696822175318
ACH-000128,-0.3354684890583341
ACH-000132,-0.14758526398960425
ACH-000133,-0.039100613269929314
ACH-000137,-0.04185421497118448
ACH-000138,-0.1853526436959615
ACH-000142,-0.19536970065980772
ACH-000143,-0.06524069585167575
ACH-000146,-0.2168529949082708
ACH-000148,-0.016083363581027577
ACH-000150,-0.05412333213209152
ACH-000152,-0.19012093024174684
ACH-000153,-0.12851507940402865
ACH-000159,-0.01092233703078962
ACH-000160,-0.10160137257354608
ACH-000163,-0.034973605812814584
ACH-000167,-0.22450588179476028
ACH-000168,-0.15813468133588712
ACH-000169,-0.08112127633295148
ACH-000178,-0.07592082169956317
ACH-000183,-0.21404791412708526
ACH-000188,-0.07042624738123758
ACH-000189,-0.14561934732320586
ACH-000190,-0.18265227289599914
ACH-000198,-0.1892559261949309
ACH-000203,0.13025664284023172
ACH-000204,-0.11690667729167517
ACH-000206,-0.15643606190777315
ACH-000207,-0.2680723060309037
ACH-000208,0.3901465845211122
ACH-000210,-0.17739740206919674
ACH-000211,-0.1013265739941304
ACH-000215,-0.10680095026011156
ACH-000221,-0.09259069778300856
ACH-000222,-0.14180788073388964
ACH-000223,-0.020900938733293982
ACH-000226,-0.03692666266345645
ACH-000227,-0.0771792517470537
